id,w_ses
31061,-0.0232
31063,0.5378
31065,0.3972
31067,-0.1645
31069,0.0143
31071,0.1353
31073,0.7708
31075,0.1648
31077,0.1246
31079,0.5262
31081,0.3302
31083,0.4390
31087,0.2265
31089,1.2304
31091,0.8466
31093,0.2758
31095,0.2394
31097,0.7597
31099,0.7017
31101,0.6475
31105,0.4815
31107,0.8529
31109,0.7324
31111,0.5339
31119,0.7032
31121,0.6955
31123,-0.2535
31125,0.6150
31127,0.6386
31129,-0.6953
31131,1.0470
31133,0.5869
31135,1.0812
31137,1.3738
31139,0.9429
31141,0.4086
31143,0.6111
31145,0.4286
31147,-0.3176
31149,1.1766
31151,0.6401
31153,1.5788
31155,1.2258
31157,-0.2655
31159,1.7266
31161,0.1377
31163,0.4153
31165,0.8237
31167,0.5697
31169,0.6292
31173,1.3558
31175,0.7219
31177,1.8085
31179,-0.1985
31181,0.4344
31185,1.2374
32001,0.9698
32003,0.6352
32005,0.9901
32007,1.5440
32011,1.3234
32013,0.6974
32015,0.7959
32017,1.1252
32019,-0.1792
32023,-1.3732
32027,0.1910
32031,0.7203
32033,0.1175
32510,-0.1673
33001,0.5321
33003,0.6118
33005,0.3214
33007,-0.2936
33009,1.2176
33011,1.1624
33013,0.9894
33015,1.5120
33017,0.7768
33019,0.6411
34001,0.8735
34003,2.0593
34005,1.6970
34007,1.1362
34009,0.8045
34011,0.1022
34013,2.1745
34015,1.1097
34017,0.3097
34019,2.1077
34021,1.9108
34023,1.5650
34025,1.8872
34027,2.3021
34029,0.9390
34031,1.3343
34033,0.8108
34035,2.3510
34037,1.4070
34039,1.8681
34041,1.0287
35001,1.0731
35005,0.1185
35006,-0.6777
35007,-0.0201
35009,0.6529
35013,0.5641
35015,0.7561
35017,0.3027
35019,-3.8417
35023,-0.8204
35025,0.4292
35027,0.3128
35028,2.5327
35029,-1.2386
35031,0.0292
35035,-0.0547
35037,-0.1535
35039,0.6317
35041,-0.1584
35043,1.1308
35045,1.1374
35047,0.5442
35049,1.3536
35051,-1.9967
35053,0.7170
35055,-1.2406
35057,0.1545
35059,-0.0515
35061,0.2194
36001,1.2866
36003,-0.4766
36007,0.0638
36009,-0.5335
36011,0.1669
36013,-0.3865
36015,-0.6175
36017,-0.0715
36019,-0.0094
36021,0.8825
36023,0.0526
36025,-0.1572
36027,1.3974
36029,0.6698
36031,-0.0256
36033,0.1664
36035,-1.1224
36037,0.2765
36039,0.3506
36041,1.6541
36043,-0.2971
36045,-0.3436
36049,-0.1951
36051,0.7045
36053,0.4796
36055,1.0980
36057,-0.4716
36059,2.2446
36061,1.1189
36063,0.0767
36065,0.1003
36067,0.8759
36069,0.8683
36071,1.2785
36073,-0.1681
36075,-0.2985
36077,0.1277
36079,1.9453
36083,0.6979
36087,2.1855
36089,-0.2889
36091,1.4959
36093,1.0432
36095,0.3064
36097,0.5347
36099,0.0787
36101,0.0064
36103,1.8547
36105,0.0577
36107,0.1379
36109,1.1206
36111,0.7674
36113,0.4776
36115,0.0460
36117,0.1916
36119,2.4665
36121,0.2823
36123,-0.4292
37001,0.4372
37003,0.0864
37005,-0.9182
37007,0.4605
37009,-0.8712
37011,-0.7093
37013,0.5071
37015,-1.0571
37017,-0.2351
37019,0.0018
37021,0.3698
37023,-0.5259
37025,0.8978
37027,-0.5031
37029,1.0997
37031,-0.2101
37033,-1.4254
37035,0.2123
37037,1.3694
37039,0.0460
37041,-0.1324
37043,-0.7281
37045,-0.5608
37047,-0.3539
37049,0.1910
37051,0.1738
37053,0.8075
37055,0.7907
37057,0.0333
37059,0.7120
37061,-0.0879
37063,1.7688
37065,0.0622
37067,1.0799
37069,0.2551
37071,-0.4114
37073,-0.4530
37075,-0.9907
37077,0.4748
37079,0.4621
37081,1.0321
37083,0.0999
37085,0.0827
37087,0.0416
37089,0.3147
37091,-1.4428
37093,0.4151
37095,-0.6749
37097,0.8203
37099,0.1613
37101,0.6067
37103,0.0961
37105,0.1964
37107,0.3005
37109,-0.1918
37111,-0.7034
37113,-0.5866
37115,-0.2214
37117,-0.4310
37119,1.6315
37121,-0.8079
37123,-0.1856
37125,0.7852
37127,0.5981
37129,0.8908
37131,-1.6182
37133,-0.1363
37135,1.9387
37137,0.5344
37139,0.0079
37141,0.5382
37143,0.3073
37145,-0.3462
37147,0.7532
37149,0.0089
37151,-0.5180
37153,-0.6194
37155,-0.9817
37157,-0.5935
37159,0.1090
37161,-1.0817
37163,0.4112
37165,-1.0329
37167,0.6499
37169,-0.7199
37171,-0.3759
37173,0.1262
37175,-0.0141
37177,-0.1609
37179,1.2685
37181,-0.7481
37183,2.0052
37185,-0.2489
37187,-0.4157
37189,0.7964
37191,0.1037
37193,-0.5919
37195,0.9665
37197,0.0784
37199,-0.3546
38001,1.4697
38003,0.8102
38005,0.0896
38007,1.0665
38009,0.7812
38011,1.6239
38015,1.3127
38017,1.1432
38019,0.2979
38021,1.0803
38023,1.1256
38025,1.6929
38027,0.1318
38029,0.2237
38035,0.9679
38037,0.5039
38039,1.0005
38041,0.5458
38043,-0.1887
38045,1.5280
38047,1.1464
38049,0.4840
38051,1.2418
38053,1.5982
38055,1.5276
38057,1.4595
38059,1.0535
38061,1.6469
38063,0.7755
38065,1.0253
38067,1.1888
38069,0.9425
38071,0.6628
38073,0.9271
38075,1.3886
38077,1.3035
38079,1.5909
38081,0.8003
38085,0.5278
38089,0.8813
38091,0.7499
38093,1.1432
38095,-0.0136
38097,1.4738
38099,0.8553
38101,0.8587
38103,1.1270
38105,1.1034
39001,-1.4627
39003,-0.4373
39005,0.0450
39007,-0.6313
39009,-1.1188
39011,0.5707
39013,-0.6499
39015,-0.2522
39017,0.3391
39019,0.1455
39021,-0.0943
39023,-0.7515
39025,0.3620
39027,-0.2282
39029,-0.9154
39031,-1.2226
39033,-0.7926
39035,0.5572
39037,0.0084
39039,-0.3424
39041,1.8256
39043,0.2475
39045,0.2343
39047,-0.9019
39049,0.6624
39051,0.2031
39053,-0.9142
39055,1.1290
39057,0.4952
39059,-1.6552
39061,0.9238
39063,0.4671
39065,-0.2472
39067,-1.0535
39069,-0.0239
39071,-0.9293
39073,-0.8733
39075,0.6174
39077,-0.4901
39079,-2.2400
39081,-1.0252
39083,-0.1170
39085,0.6668
39087,-0.9899
39089,0.0103
39091,-0.7492
39093,0.2622
39095,-0.2459
39097,0.4077
39099,0.0303
39101,-0.8605
39103,1.2164
39105,-1.5865
39107,0.8547
39109,0.3226
39111,-0.7262
39113,0.0419
39115,-1.4239
39117,-0.0157
39119,-1.0468
39121,-1.1001
39123,0.5236
39125,-0.4366
39127,-1.1277
39129,-0.2235
39131,-2.3915
39133,0.0278
39135,0.0575
39137,1.1175
39139,-0.2990
39141,-1.3327
39143,0.1248
39145,-1.4686
39147,-0.1415
39149,-0.2023
39151,-0.0072
39153,0.3748
39155,-0.5199
39157,0.0040
39159,0.8906
39161,-0.3206
39163,-1.5961
39165,1.1939
39167,-0.3112
39169,0.1575
39171,-0.7159
39173,0.2059
39175,0.3267
40001,-0.6030
40003,0.9592
40005,-0.7734
40007,0.9452
40009,-0.2034
40011,-0.2294
40013,-0.6291
40015,-0.1993
40017,0.8875
40019,0.0725
40021,-0.6720
40023,-0.8127
40027,0.8078
40029,-1.0520
40031,-0.1513
40033,-0.0910
40035,0.1044
40037,-0.3785
40039,0.7761
40041,-0.8145
40043,1.0411
40045,0.4834
40047,-0.3698
40049,0.1412
40051,0.0203
40053,0.0005
40055,1.4518
40057,-0.0689
40059,0.5961
40061,0.0044
40063,-0.4567
40065,0.3460
40067,-1.5603
40069,-1.6118
40071,-0.4272
40073,0.6838
40075,-0.0016
40077,-0.2294
40079,-1.1634
40081,0.1244
40083,-0.0939
40085,0.1081
40087,0.9570
40089,-1.2276
40091,-0.3448
40093,1.0064
40095,-0.1900
40097,-0.3175
40099,-0.7628
40101,-0.6194
40103,0.6473
40105,0.4013
40107,-0.8334
40109,0.4352
40111,-0.7127
40113,0.1533
40115,-0.9127
40117,-0.7824
40119,0.3444
40121,-0.2081
40123,-0.2767
40125,-0.6711
40127,-3.1055
40129,1.0953
40131,0.4945
40133,-1.5674
40135,-1.4114
40137,0.1542
40139,0.7745
40141,-0.0645
40143,0.7271
40145,-0.7903
40147,-0.0062
40149,-0.0585
40151,0.7099
40153,0.9127
41001,-0.5063
41003,0.7689
41005,0.7444
41007,-0.0197
41009,-0.1271
41011,-0.5978
41013,-0.7912
41015,-0.9640
41017,0.2867
41019,-1.2170
41023,-0.1053
41025,-0.5839
41027,0.7731
41029,-0.5946
41031,-1.2073
41033,-0.9836
41035,-0.7891
41037,-0.8284
41039,-0.2137
41041,-0.5397
41043,-0.2443
41045,-0.1608
41047,-0.2825
41049,-0.1995
41051,0.2748
41053,0.3601
41055,-0.0648
41057,-0.6317
41059,-0.2735
41061,-0.2252
41063,-0.0709
41065,-0.2598
41067,1.0120
41071,0.2695
42001,0.7660
42003,0.9077
42005,-0.3250
42007,0.3196
42009,-0.3142
42011,0.9294
42013,-0.2112
42015,-0.2943
42017,1.6104
42019,0.9532
42021,-0.3924
42023,-0.0503
42025,-0.1980
42027,1.2825
42029,2.2217
42031,-0.1372
42033,-0.5452
42035,-0.3137
42037,0.5696
42039,-0.3838
42041,1.4335
42043,1.0780
42045,1.3121
42047,-0.6030
42049,-0.2214
42051,-1.5896
42053,-0.0196
42055,0.7881
42057,-0.1814
42059,-0.5171
42061,0.1185
42063,0.0949
42065,-0.3140
42067,0.4560
42069,0.0907
42071,1.0054
42073,-0.2362
42075,0.8196
42077,1.0580
42079,-0.0925
42081,-0.0903
42083,-0.7286
42085,-0.2734
42087,-0.4059
42089,0.2987
42091,1.8832
42093,0.7820
42095,1.0328
42097,-0.4030
42099,0.3117
42101,-0.4357
42103,0.3309
42105,-0.5433
42107,-0.0708
42109,0.3900
42111,-0.3355
42113,0.4410
42115,-0.1854
42117,-0.3794
42119,0.4634
42121,-0.7235
42123,0.0211
42125,0.5973
42127,0.2700
42129,0.5407
42131,0.3110
42133,0.9090
44001,1.5364
44003,0.7961
44005,1.2713
44007,0.3232
44009,1.5086
45001,-0.6797
45003,0.3875
45005,2.4526
45007,0.0134
45009,0.9355
45011,0.0606
45013,1.3375
45015,0.2747
45017,0.3206
45019,1.3859
45021,-1.0257
45023,-1.7220
45025,-0.3030
45027,-0.8548
45029,-0.6104
45031,-0.0480
45033,-0.3894
45035,1.0329
45037,0.6315
45039,0.1587
45041,0.5545
45043,-0.0948
45045,0.6747
45047,0.3022
45049,0.2561
45051,-0.1062
45053,-2.4006
45055,0.0798
45057,-0.4633
45059,-0.6519
45061,-1.3670
45063,0.6147
45065,1.4641
45067,-0.5474
45069,-1.6379
45071,0.6450
45073,-0.2582
45075,-0.2209
45077,-0.0006
45079,1.7527
45081,0.7765
45083,0.4859
45087,-0.9308
45089,-0.2621
45091,0.6179
46003,0.8559
46005,1.1633
46007,0.1087
46009,0.9255
46011,1.1908
46013,1.2143
46015,1.3742
46019,0.5175
46023,1.3746
46025,0.4486
46027,1.3359
46029,0.7234
46031,0.5484
46033,0.9992
46035,0.5558
46037,1.0223
46039,1.3670
46041,1.8090
46043,1.3899
46045,1.8268
46047,0.9130
46049,0.6329
46051,0.4998
46053,0.3965
46055,0.5937
46057,0.9329
46059,1.0878
46061,0.9663
46063,1.4296
46065,1.9166
46067,1.0458
46069,0.7856
46071,1.5954
46075,-0.2613
46077,1.5777
46079,0.8029
46081,0.5314
46083,1.6131
46085,0.3146
46087,0.9262
46089,0.9925
46091,1.4417
46093,0.4724
46095,1.8950
46097,0.8155
46099,1.0856
46101,0.9797
46103,0.6213
46105,1.4450
46107,1.2612
46109,0.8928
46111,1.0323
46115,1.0858
46117,0.7156
46119,1.7116
46121,1.1080
46123,0.3121
46125,1.0779
46127,1.5770
46129,1.3037
46135,0.7221
46137,1.4009
47001,-0.2851
47003,-0.5308
47005,-1.3653
47007,-1.5392
47009,0.1128
47011,-0.5859
47013,-1.2338
47015,-0.8240
47017,-1.0078
47019,-1.5540
47021,0.2941
47023,-0.4346
47025,-1.0757
47027,-0.8868
47029,-2.2263
47031,-0.7978
47033,-0.8980
47035,-0.5937
47037,0.0462
47039,-2.0024
47041,-0.6376
47043,0.1067
47045,-0.4267
47047,-0.2469
47049,-1.2278
47051,-0.5972
47053,-0.2776
47055,-0.5370
47057,-0.7350
47059,-0.8509
47061,-2.7266
47063,-0.8456
47065,0.3589
47067,-2.8769
47069,-0.0642
47071,-1.9212
47073,-1.4800
47075,-2.1965
47077,-0.7547
47079,-1.4835
47081,-0.4843
47083,-0.9420
47085,-0.3885
47087,-0.7802
47089,-0.7426
47091,-2.4588
47093,0.7578
47095,-2.4563
47097,-0.4511
47099,-0.5399
47101,-1.7426
47103,-0.1804
47105,-0.2376
47107,-0.7514
47109,-1.1837
47111,-1.6158
47113,0.3058
47115,-1.2764
47117,-0.6189
47119,-0.0039
47121,-3.4276
47123,-1.1367
47125,0.1108
47127,-0.9081
47129,-1.1873
47131,-0.0363
47133,-0.1600
47135,-2.3142
47137,-0.1774
47139,-0.8621
47141,-0.4153
47143,-1.7448
47145,-0.5228
47147,0.3319
47149,0.4980
47151,-1.8387
47153,-0.9667
47155,-0.3829
47157,1.1764
47159,-0.6664
47161,-0.9509
47163,-0.4094
47165,0.3257
47167,-0.1959
47169,0.3171
47171,-0.6749
47173,-1.5419
47175,-1.5961
47177,-0.8684
47179,-0.1306
47181,-0.6010
47183,-0.8585
47185,-0.8701
47187,2.0888
47189,0.8827
48001,0.3605
48003,0.0379
48005,-0.2316
48007,0.0863
48009,1.0511
48011,1.2020
48013,0.3164
48015,1.3637
48017,0.1600
48019,-0.5903
48021,0.2093
48023,1.8584
48025,0.2531
48027,0.2495
48029,1.1475
48031,1.2001
48035,-0.2013
48037,0.1333
48039,1.2957
48041,1.4022
48043,1.2537
48045,0.9233
48047,-2.1520
48049,-0.0348
48051,-0.0411
48053,0.4380
48055,0.5053
48057,0.5189
48059,0.3820
48061,0.5403
48063,-0.8816
48065,1.5590
48067,-0.8014
48069,0.8591
48071,1.4082
48073,0.2311
48075,0.3359
48077,-0.1836
48079,0.6628
48081,0.6709
48083,-1.8954
48085,2.0711
48087,1.5808
48089,1.2747
48091,1.4428
48093,-0.4841
48095,0.7049
48097,-0.1803
48099,-0.0163
48101,0.7497
48103,0.3741
48105,1.8738
48107,0.2455
48109,3.5010
48111,0.8371
48113,1.0556
48115,0.9974
48117,0.9142
48119,-0.3452
48121,1.6560
48123,0.4567
48125,0.0345
48127,0.6843
48129,0.8244
48131,0.4761
48133,-0.5347
48135,0.2431
48139,1.0399
48141,0.7070
48143,0.5500
48145,-1.5958
48147,0.1574
48149,1.1924
48151,0.3446
48153,1.9867
48155,-1.4540
48157,2.0265
48159,0.4566
48161,0.8822
48163,-0.9704
48165,1.1243
48167,1.3215
48169,0.5590
48171,1.3892
48173,2.6137
48175,1.4144
48177,-0.3063
48179,-0.0929
48181,0.1286
48183,0.8155
48185,0.8731
48187,1.1742
48189,0.1278
48191,-0.3478
48193,0.6665
48195,1.5822
48199,0.2784
48201,1.5242
48203,0.1422
48205,0.6721
48207,-2.1957
48209,1.5957
48211,1.6241
48213,-0.2770
48215,0.3532
48217,0.4105
48219,0.7843
48221,0.6863
48223,-0.0174
48225,-0.2695
48227,0.3904
48229,1.6043
48231,-0.4325
48233,0.4581
48237,-0.3479
48239,0.3969
48241,-0.3457
48243,2.1469
48245,0.4309
48247,1.6035
48249,1.0825
48251,0.5144
48253,0.4074
48255,0.9347
48257,0.0242
48259,2.1525
48265,-0.1708
48267,0.2365
48271,-3.6082
48273,0.4622
48275,1.1756
48277,0.1546
48279,0.8263
48281,0.0229
48283,0.7442
48285,0.4351
48287,1.4064
48289,0.0522
48291,-0.1158
48293,0.7833
48295,0.9248
48297,0.9593
48299,-1.1157
48303,1.0348
48305,1.4802
48307,0.7878
48309,0.3946
48313,0.0992
48315,-0.7913
48317,0.6536
48319,0.3936
48321,0.6677
48323,-0.0028
48325,0.8998
48329,1.1234
48331,0.2921
48333,-0.0933
48335,-0.4463
48337,0.5158
48339,1.2160
48341,1.2691
48343,0.2790
48345,0.5884
48347,0.4252
48349,-0.1131
48351,-0.0874
48353,-0.1486
48355,0.4925
48357,1.2845
48361,-0.2277
48363,0.3532
48365,0.4280
48367,0.9185
48369,1.3981
48371,1.2368
48373,-2.0187
48375,0.2960
48377,2.1099
48379,0.1890
48381,1.2833
48383,1.7703
48385,-0.7607
48387,-0.4762
48389,1.4555
48391,0.4803
48395,-0.2971
48397,1.4928
48399,-0.1053
48401,0.4684
48403,-0.2298
48405,-1.8183
48407,-0.3940
48409,0.7020
48411,-1.6682
48413,1.7918
48415,-0.4108
48417,1.1438
48419,-0.4038
48421,1.6071
48423,0.6901
48425,1.7577
48427,0.9180
48429,-0.2386
48435,1.5055
48437,0.8972
48439,1.0447
48441,0.5256
48445,1.5367
48449,0.5408
48451,0.6578
48453,1.7948
48455,0.0642
48457,-1.1593
48459,-0.0476
48461,0.0124
48463,0.2076
48465,1.1394
48467,0.1161
48469,0.6445
48471,0.3608
48473,0.4438
48475,0.4277
48477,1.6336
48479,0.0164
48481,1.1564
48483,0.0837
48485,0.2601
48487,0.0286
48489,-0.9669
48491,1.6123
48493,1.3049
48495,-1.0508
48497,0.5411
48499,-0.1137
48501,1.3361
48503,-0.2019
48505,2.6546
48507,-5.8175
49001,0.1260
49003,0.9277
49005,1.1670
49007,0.1293
49011,1.5527
49013,1.1248
49015,0.7830
49017,0.8996
49019,1.3280
49021,0.2542
49023,0.3507
49025,0.4781
49027,0.6150
49029,1.8974
49031,0.5806
49033,1.7781
49035,1.1853
49037,1.3093
49039,0.5170
49041,0.6383
49043,2.3341
49045,0.8631
49047,0.8771
49049,1.4471
49051,1.6224
49053,0.6985
49055,1.3986
49057,0.8296
50001,0.6463
50003,0.1107
50005,-0.0899
50007,1.1871
50009,-1.4110
50011,0.3702
50013,0.5769
50015,0.5342
50017,0.3155
50019,0.0877
50021,-0.2645
50023,0.8128
50025,0.1633
50027,0.4879
51001,0.3535
51005,0.5511
51007,1.2115
51009,0.4558
51011,0.2698
51013,3.1040
51015,0.5422
51021,-0.1714
51023,1.3502
51025,-0.0597
51027,-1.5856
51029,-1.6469
51031,0.0668
51033,0.4344
51035,-0.4907
51036,1.0547
51037,0.5111
51041,1.6140
51043,1.5891
51045,1.0825
51047,1.0063
51049,-0.2320
51051,-1.4125
51053,0.0589
51057,1.3349
51059,2.8515
51061,1.8005
51063,-0.5588
51065,1.5166
51067,-0.5877
51071,-0.1402
51073,1.1627
51075,2.1460
51077,-0.0819
51079,0.7824
51083,-0.0645
51085,1.8493
51087,1.5749
51089,-0.6651
51093,1.3230
51097,1.1380
51099,1.4621
51101,1.0209
51103,1.2530
51105,-0.5773
51107,2.7757
51109,0.7931
51111,-0.7275
51113,0.2090
51115,1.0907
51117,0.5226
51119,0.3437
51121,0.8829
51125,0.3931
51127,1.2863
51131,0.4643
51133,1.3685
51135,-0.1719
51137,0.6224
51139,-0.4194
51141,-0.8292
51143,0.0216
51145,1.6491
51147,1.1912
51149,1.1742
51153,2.1637
51155,-0.4480
51157,0.8109
51159,0.8799
51161,1.5239
51163,0.5822
51167,-0.3752
51169,-0.2691
51171,0.3911
51173,-0.8636
51175,0.6220
51177,1.2452
51179,1.9726
51181,-0.1162
51183,0.0870
51185,-0.5837
51187,0.8830
51191,-0.2763
51193,-0.2180
51195,-1.2019
51197,-0.8412
51199,2.0426
51510,2.3733
51520,-2.4267
51530,-0.8132
51540,1.7946
51550,1.5710
51570,0.6742
51580,-0.8857
51590,-0.0714
51595,0.1042
51610,2.9195
51620,1.6932
51630,0.3951
51640,-1.1088
51650,0.6887
51660,0.6398
51670,-1.4256
51680,0.2335
51683,1.0208
51685,0.8836
51690,0.0299
51700,0.8659
51710,0.3797
51720,-1.0593
51730,-0.3930
51735,1.8154
51740,0.7377
51750,-0.2284
51760,0.0840
51770,-1.1575
51775,1.0614
51790,0.0789
51800,1.3730
51810,1.3965
51820,-1.5869
51840,0.9405
53001,0.2505
53003,-0.4619
53005,0.7812
53007,0.3734
53009,-0.1981
53011,0.2366
53013,-0.9443
53015,-0.6799
53017,0.4141
53019,0.0106
53021,0.5671
53023,-0.2253
53025,-0.1453
53027,-1.0340
53029,0.6211
53031,-0.3949
53033,1.5426
53035,0.7156
53037,0.5753
53039,-1.9579
53041,-0.4079
53043,0.3590
53045,-0.3894
53047,-0.7701
53049,-0.3523
53051,-0.6769
53053,0.4877
53055,1.0862
53057,0.5106
53059,-0.8933
53061,0.9295
53063,0.1156
53065,-1.0375
53067,0.5808
53071,0.5663
53073,0.4746
53075,1.3223
53077,-0.1260
54001,-1.0372
54003,0.3493
54005,-0.3589
54007,-1.5125
54009,-0.5560
54011,-0.9619
54013,-1.5216
54015,-0.9881
54017,-2.1010
54019,-1.2270
54021,-1.7303
54023,0.1348
54025,-0.4542
54027,-0.6135
54029,-0.6242
54031,-0.3632
54033,-0.8872
54035,-0.7491
54037,0.6509
54039,-0.2569
54041,-0.6472
54043,-1.7988
54045,-1.1075
54047,-2.2319
54049,-0.3856
54051,-1.3402
54053,-1.1016
54055,-1.1446
54057,-1.2963
54059,-1.4229
54061,0.9298
54063,-0.2696
54065,-1.0139
54067,-0.4339
54069,-0.3733
54071,0.2262
54073,-0.4495
54075,-0.1994
54077,-0.1496
54079,0.9562
54081,-0.2401
54083,-0.6142
54085,-0.6786
54087,-2.2291
54089,-0.8164
54091,-0.7870
54093,0.2209
54095,-1.1711
54097,-0.5442
54099,-0.5478
54101,-0.8919
54103,-0.3153
54105,-2.4285
54107,-0.6524
54109,-0.5597
55001,-0.4363
55003,-0.5991
55005,0.0766
55007,0.3710
55009,0.8226
55011,0.7870
55013,-1.0722
55015,0.8103
55017,0.0558
55019,0.4316
55021,0.3533
55023,-0.1692
55025,1.5435
55027,0.5856
55029,0.7976
55031,0.0107
55033,0.1716
55035,0.7680
55037,-0.3912
55039,0.5484
55041,-0.4763
55043,0.3988
55045,0.6576
55047,0.5848
55049,1.1237
55051,-0.6834
55053,0.0083
55055,0.6524
55057,-0.0770
55059,0.3426
55061,1.1099
55063,0.6577
55065,0.9427
55067,-0.2167
55069,0.5779
55071,0.4727
55073,0.9102
55075,-0.1303
55077,-0.1573
55078,0.2362
55079,0.7805
55081,0.1673
55083,-0.5809
55085,0.2955
55087,1.1255
55089,1.8175
55091,0.3766
55093,1.1502
55095,0.3450
55097,1.0581
55099,-0.0881
55101,0.5399
55103,-0.1283
55105,0.2508
55107,-0.5426
55109,0.9936
55111,0.5719
55113,-0.0245
55115,0.1292
55117,0.8096
55119,0.0588
55121,0.3445
55123,0.6806
55125,0.2378
55127,0.4839
55129,-0.4364
55131,1.0775
55133,1.7370
55135,0.0744
55137,-0.6672
55139,0.7112
55141,0.5344
56001,1.4002
56003,1.0832
56005,1.2321
56007,0.9421
56009,1.2115
56011,0.7349
56013,0.8138
56015,-0.4974
56017,1.2278
56019,1.5993
56021,0.6500
56023,0.6020
56025,0.7363
56027,0.6763
56029,1.0581
56031,0.0219
56033,1.3990
56035,1.6725
56037,1.0571
56039,1.7898
56041,0.6536
56043,1.4422
56045,1.3159
