id,perind
  2147483647,0.0047
  2147483647,0.0026
  2147483647,0.0053
  2147483647,0.0035
  2147483647,0.0041
  2147483647,0.0027
  2147483647,0.0025
  2147483647,0.0020
  2147483647,0.0042
  2147483647,0.0025
  2147483647,0.0007
  2147483647,0.0015
  2147483647,0.0035
  2147483647,0.0017
  2147483647,0.0011
  2147483647,0.0073
  2147483647,0.0067
  2147483647,0.0049
  2147483647,0.0050
  2147483647,0.0067
  2147483647,0.0060
  2147483647,0.0034
  2147483647,0.0078
  2147483647,0.0042
  2147483647,0.0047
  2147483647,0.0065
  2147483647,0.0070
  2147483647,0.0736
  2147483647,0.0450
  2147483647,0.0531
  2147483647,0.3850
  2147483647,0.0151
  2147483647,0.0118
  2147483647,0.0126
  2147483647,0.0121
  2147483647,0.0099
  2147483647,0.0146
  2147483647,0.0021
  2147483647,0.0006
  2147483647,0.0024
  2147483647,0.0003
  2147483647,0.0011
  2147483647,0.0035
  2147483647,0.0065
  2147483647,0.0005
  2147483647,0.0050
  2147483647,0.0038
  2147483647,0.0042
  2147483647,0.0014
  2147483647,0.0006
  2147483647,0.0000
  2147483647,0.0061
  2147483647,0.0000
  2147483647,0.0004
  2147483647,0.0027
  2147483647,0.0012
  2147483647,0.0015
  2147483647,0.0046
  2147483647,0.0073
  2147483647,0.0003
  2147483647,0.0002
  2147483647,0.0008
  2147483647,0.0018
  2147483647,0.0007
  2147483647,0.0000
  2147483647,0.0008
  2147483647,0.0004
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0004
  2147483647,0.0000
  2147483647,0.0010
  2147483647,0.0011
  2147483647,0.0010
  2147483647,0.0021
  2147483647,0.0043
  2147483647,0.0007
  2147483647,0.0000
  2147483647,0.0017
  2147483647,0.0007
  2147483647,0.0033
  2147483647,0.0021
  2147483647,0.0027
  2147483647,0.0006
  2147483647,0.0012
  2147483647,0.0024
  2147483647,0.0007
  2147483647,0.0023
  2147483647,0.0031
  2147483647,0.0000
  2147483647,0.0102
  2147483647,0.0005
  2147483647,0.0007
  2147483647,0.0019
  2147483647,0.0006
  2147483647,0.0021
  2147483647,0.0047
  2147483647,0.0007
  2147483647,0.0022
  2147483647,0.0000
  2147483647,0.0014
  2147483647,0.0010
  2147483647,0.0011
  2147483647,0.0047
  2147483647,0.0033
  2147483647,0.0004
  2147483647,0.0022
  2147483647,0.0023
  2147483647,0.0006
  2147483647,0.0028
  2147483647,0.0033
  2147483647,0.0007
  2147483647,0.0038
  2147483647,0.0035
  2147483647,0.0032
  2147483647,0.0040
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0043
  2147483647,0.0029
  2147483647,0.0009
  2147483647,0.0047
  2147483647,0.0000
  2147483647,0.0035
  2147483647,0.0030
  2147483647,0.0007
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0031
  2147483647,0.0018
  2147483647,0.0029
  2147483647,0.0021
  2147483647,0.0004
  2147483647,0.0028
  2147483647,0.0059
  2147483647,0.0055
  2147483647,0.0045
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0007
  2147483647,0.0002
  2147483647,0.0000
  2147483647,0.0002
  2147483647,0.0010
  2147483647,0.0012
  2147483647,0.0016
  2147483647,0.0008
  2147483647,0.0002
  2147483647,0.0016
  2147483647,0.0005
  2147483647,0.0040
  2147483647,0.0011
  2147483647,0.0021
  2147483647,0.0012
  2147483647,0.0026
  2147483647,0.0005
  2147483647,0.0005
  2147483647,0.0049
  2147483647,0.0086
  2147483647,0.0030
  2147483647,0.0041
  2147483647,0.0099
  2147483647,0.0033
  2147483647,0.0059
  2147483647,0.0034
  2147483647,0.0125
  2147483647,0.0000
  2147483647,0.0015
  2147483647,0.0107
  2147483647,0.0054
  2147483647,0.0026
  2147483647,0.0056
  2147483647,0.0036
  2147483647,0.0016
  2147483647,0.0066
  2147483647,0.0019
  2147483647,0.0070
  2147483647,0.0000
  2147483647,0.0027
  2147483647,0.0125
  2147483647,0.0026
  2147483647,0.0008
  2147483647,0.0062
  2147483647,0.0003
  2147483647,0.0080
  2147483647,0.0000
  2147483647,0.0074
  2147483647,0.0076
  2147483647,0.0000
  2147483647,0.0041
  2147483647,0.0041
  2147483647,0.0016
  2147483647,0.0167
  2147483647,0.0063
  2147483647,0.0000
  2147483647,0.0118
  2147483647,0.0028
  2147483647,0.0037
  2147483647,0.0029
  2147483647,0.0027
  2147483647,0.0109
  2147483647,0.0181
  2147483647,0.0052
  2147483647,0.0068
  2147483647,0.0112
  2147483647,0.0089
  2147483647,0.0084
  2147483647,0.0073
  2147483647,0.0051
  2147483647,0.0029
  2147483647,0.0074
  2147483647,0.0302
  2147483647,0.0093
  2147483647,0.0950
  2147483647,0.1120
  2147483647,0.0166
  2147483647,0.1089
  2147483647,0.0364
  2147483647,0.1562
  2147483647,0.1255
  2147483647,0.0527
  2147483647,0.0359
  2147483647,0.1725
  2147483647,0.0076
  2147483647,0.0231
  2147483647,0.0896
  2147483647,0.0512
  2147483647,0.0037
  2147483647,0.0065
  2147483647,0.0010
  2147483647,0.0030
  2147483647,0.0002
  2147483647,0.0013
  2147483647,0.0005
  2147483647,0.0000
  2147483647,0.0012
  2147483647,0.0013
  2147483647,0.0005
  2147483647,0.0041
  2147483647,0.0007
  2147483647,0.0010
  2147483647,0.0006
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0017
  2147483647,0.0026
  2147483647,0.0000
  2147483647,0.0019
  2147483647,0.0035
  2147483647,0.0000
  2147483647,0.0002
  2147483647,0.0012
  2147483647,0.0008
  2147483647,0.0029
  2147483647,0.0005
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0013
  2147483647,0.0010
  2147483647,0.0000
  2147483647,0.0028
  2147483647,0.0027
  2147483647,0.0006
  2147483647,0.0000
  2147483647,0.0023
  2147483647,0.0003
  2147483647,0.0004
  2147483647,0.0050
  2147483647,0.0003
  2147483647,0.0008
  2147483647,0.0018
  2147483647,0.0032
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0026
  2147483647,0.0038
  2147483647,0.0155
  2147483647,0.0026
  2147483647,0.0007
  2147483647,0.0000
  2147483647,0.0007
  2147483647,0.0038
  2147483647,0.0004
  2147483647,0.0017
  2147483647,0.0026
  2147483647,0.0030
  2147483647,0.0009
  2147483647,0.0006
  2147483647,0.0018
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0009
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0007
  2147483647,0.0089
  2147483647,0.0008
  2147483647,0.0014
  2147483647,0.0011
  2147483647,0.0047
  2147483647,0.0057
  2147483647,0.0052
  2147483647,0.0001
  2147483647,0.0017
  2147483647,0.0047
  2147483647,0.0007
  2147483647,0.0009
  2147483647,0.0272
  2147483647,0.0557
  2147483647,0.1474
  2147483647,0.3569
  2147483647,0.0342
  2147483647,0.0387
  2147483647,0.1771
  2147483647,0.0838
  2147483647,0.0865
  2147483647,0.1593
  2147483647,0.1900
  2147483647,0.0575
  2147483647,0.1206
  2147483647,0.0565
  2147483647,0.0009
  2147483647,0.0010
  2147483647,0.0000
  2147483647,0.0041
  2147483647,0.0025
  2147483647,0.0051
  2147483647,0.0026
  2147483647,0.0000
  2147483647,0.0045
  2147483647,0.0051
  2147483647,0.0036
  2147483647,0.0032
  2147483647,0.0077
  2147483647,0.0039
  2147483647,0.0037
  2147483647,0.0107
  2147483647,0.0053
  2147483647,0.0097
  2147483647,0.0050
  2147483647,0.0087
  2147483647,0.0000
  2147483647,0.0015
  2147483647,0.0028
  2147483647,0.0052
  2147483647,0.0053
  2147483647,0.0038
  2147483647,0.0066
  2147483647,0.0014
  2147483647,0.0006
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0018
  2147483647,0.0000
  2147483647,0.0009
  2147483647,0.0005
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0659
  2147483647,0.0453
  2147483647,0.0741
  2147483647,0.0247
  2147483647,0.1016
  2147483647,0.0312
  2147483647,0.0559
  2147483647,0.0979
  2147483647,0.0531
  2147483647,0.0322
  2147483647,0.0968
  2147483647,0.1604
  2147483647,0.1092
  2147483647,0.0270
  2147483647,0.0954
  2147483647,0.0650
  2147483647,0.0541
  2147483647,0.0395
  2147483647,0.0532
  2147483647,0.0673
  2147483647,0.0960
  2147483647,0.0393
  2147483647,0.0196
  2147483647,0.0307
  2147483647,0.0626
  2147483647,0.0879
  2147483647,0.0754
  2147483647,0.0600
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0007
  2147483647,0.0007
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0023
  2147483647,0.0030
  2147483647,0.0016
  2147483647,0.0064
  2147483647,0.0204
  2147483647,0.0076
  2147483647,0.0017
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0012
  2147483647,0.0006
  2147483647,0.0027
  2147483647,0.0036
  2147483647,0.0008
  2147483647,0.0005
  2147483647,0.0009
  2147483647,0.0036
  2147483647,0.0012
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.7789
  2147483647,0.0011
  2147483647,0.1823
  2147483647,0.0040
  2147483647,0.0055
  2147483647,0.0112
  2147483647,0.0025
  2147483647,0.0011
  2147483647,0.0042
  2147483647,0.0007
  2147483647,0.0032
  2147483647,0.0005
  2147483647,0.0023
  2147483647,0.0016
  2147483647,0.0000
  2147483647,0.0008
  2147483647,0.0037
  2147483647,0.0011
  2147483647,0.0000
  2147483647,0.0033
  2147483647,0.0045
  2147483647,0.0004
  2147483647,0.0032
  2147483647,0.0000
  2147483647,0.0070
  2147483647,0.0085
  2147483647,0.0005
  2147483647,0.0000
  2147483647,0.0056
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0012
  2147483647,0.0019
  2147483647,0.0015
  2147483647,0.0006
  2147483647,0.0022
  2147483647,0.0003
  2147483647,0.0106
  2147483647,0.0112
  2147483647,0.0008
  2147483647,0.0073
  2147483647,0.0023
  2147483647,0.0012
  2147483647,0.0068
  2147483647,0.0009
  2147483647,0.0003
  2147483647,0.0003
  2147483647,0.0047
  2147483647,0.0020
  2147483647,0.0005
  2147483647,0.0021
  2147483647,0.0076
  2147483647,0.0000
  2147483647,0.0038
  2147483647,0.0011
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0009
  2147483647,0.0000
  2147483647,0.0075
  2147483647,0.0143
  2147483647,0.0011
  2147483647,0.0000
  2147483647,0.0038
  2147483647,0.0061
  2147483647,0.0525
  2147483647,0.1678
  2147483647,0.0072
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0012
  2147483647,0.0053
  2147483647,0.0019
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0181
  2147483647,0.0002
  2147483647,0.0009
  2147483647,0.0040
  2147483647,0.0019
  2147483647,0.0135
  2147483647,0.0171
  2147483647,0.0069
  2147483647,0.0239
  2147483647,0.0003
  2147483647,0.0000
  2147483647,0.0004
  2147483647,0.0019
  2147483647,0.0061
  2147483647,0.0304
  2147483647,0.0005
  2147483647,0.0005
  2147483647,0.0052
  2147483647,0.0021
  2147483647,0.0010
  2147483647,0.0000
  2147483647,0.0004
  2147483647,0.0051
  2147483647,0.0083
  2147483647,0.0000
  2147483647,0.0542
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0013
  2147483647,0.0011
  2147483647,0.0033
  2147483647,0.0006
  2147483647,0.0016
  2147483647,0.0003
  2147483647,0.0006
  2147483647,0.0000
  2147483647,0.0017
  2147483647,0.0009
  2147483647,0.0000
  2147483647,0.0025
  2147483647,0.0025
  2147483647,0.0000
  2147483647,0.0017
  2147483647,0.0029
  2147483647,0.0000
  2147483647,0.0017
  2147483647,0.0020
  2147483647,0.0024
  2147483647,0.0003
  2147483647,0.0005
  2147483647,0.0031
  2147483647,0.0012
  2147483647,0.0000
  2147483647,0.0028
  2147483647,0.0010
  2147483647,0.0000
  2147483647,0.0022
  2147483647,0.0010
  2147483647,0.0005
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0129
  2147483647,0.0018
  2147483647,0.0001
  2147483647,0.0000
  2147483647,0.0012
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0008
  2147483647,0.0052
  2147483647,0.0000
  2147483647,0.0069
  2147483647,0.0011
  2147483647,0.0009
  2147483647,0.0005
  2147483647,0.0007
  2147483647,0.0011
  2147483647,0.0006
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0003
  2147483647,0.0019
  2147483647,0.0000
  2147483647,0.0016
  2147483647,0.0008
  2147483647,0.0025
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0022
  2147483647,0.0000
  2147483647,0.0085
  2147483647,0.0059
  2147483647,0.0011
  2147483647,0.0179
  2147483647,0.0057
  2147483647,0.0164
  2147483647,0.0070
  2147483647,0.0030
  2147483647,0.0084
  2147483647,0.0069
  2147483647,0.0000
  2147483647,0.0077
  2147483647,0.0027
  2147483647,0.0055
  2147483647,0.0017
  2147483647,0.0089
  2147483647,0.0003
  2147483647,0.0051
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0003
  2147483647,0.0012
  2147483647,0.0006
  2147483647,0.0000
  2147483647,0.0025
  2147483647,0.0018
  2147483647,0.0033
  2147483647,0.0037
  2147483647,0.0030
  2147483647,0.0039
  2147483647,0.0006
  2147483647,0.0003
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0015
  2147483647,0.0043
  2147483647,0.0010
  2147483647,0.0011
  2147483647,0.0044
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0028
  2147483647,0.0065
  2147483647,0.0022
  2147483647,0.0017
  2147483647,0.0023
  2147483647,0.0006
  2147483647,0.0003
  2147483647,0.0006
  2147483647,0.0049
  2147483647,0.0049
  2147483647,0.0050
  2147483647,0.0015
  2147483647,0.0028
  2147483647,0.0015
  2147483647,0.0016
  2147483647,0.0003
  2147483647,0.0016
  2147483647,0.0004
  2147483647,0.0017
  2147483647,0.0032
  2147483647,0.0023
  2147483647,0.0041
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0002
  2147483647,0.0000
  2147483647,0.0010
  2147483647,0.0000
  2147483647,0.0020
  2147483647,0.0014
  2147483647,0.0014
  2147483647,0.0064
  2147483647,0.0017
  2147483647,0.0021
  2147483647,0.0032
  2147483647,0.0017
  2147483647,0.0040
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0004
  2147483647,0.0007
  2147483647,0.0004
  2147483647,0.0025
  2147483647,0.0039
  2147483647,0.0034
  2147483647,0.0197
  2147483647,0.0106
  2147483647,0.0098
  2147483647,0.0054
  2147483647,0.0084
  2147483647,0.0006
  2147483647,0.0008
  2147483647,0.0003
  2147483647,0.0000
  2147483647,0.0002
  2147483647,0.0028
  2147483647,0.0008
  2147483647,0.0015
  2147483647,0.0021
  2147483647,0.0006
  2147483647,0.0023
  2147483647,0.0072
  2147483647,0.0037
  2147483647,0.0000
  2147483647,0.0026
  2147483647,0.0019
  2147483647,0.0038
  2147483647,0.0015
  2147483647,0.0021
  2147483647,0.0026
  2147483647,0.0015
  2147483647,0.0016
  2147483647,0.0040
  2147483647,0.0016
  2147483647,0.0021
  2147483647,0.0015
  2147483647,0.0014
  2147483647,0.0000
  2147483647,0.0009
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0004
  2147483647,0.0000
  2147483647,0.0001
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0004
  2147483647,0.0008
  2147483647,0.0035
  2147483647,0.0010
  2147483647,0.0014
  2147483647,0.0003
  2147483647,0.0010
  2147483647,0.0024
  2147483647,0.0025
  2147483647,0.0010
  2147483647,0.0009
  2147483647,0.0000
  2147483647,0.0016
  2147483647,0.0007
  2147483647,0.0020
  2147483647,0.0053
  2147483647,0.0006
  2147483647,0.0009
