id,all_coh
010147000521,0.2439
010147000523,-0.1341
010147000525,0.0993
010147001512,0.0068
010147001514,-0.0480
010153000532,0.1640
010153000534,-0.0449
010153000535,0.1145
010153000536,-0.0117
010153001664,0.0461
010156000539,0.1135
010156001750,0.0081
010159000541,-0.0115
010159000542,-0.1421
010159000544,-0.1216
010159000545,-0.2085
010159000547,0.0575
010159000548,-0.2919
010159001861,-0.1438
010159001869,-0.0580
010162000551,0.1030
010162000552,0.1139
010162000553,0.0369
010162000555,-0.0189
010162000559,0.0100
010162000563,0.1806
010162000564,0.1668
010162000565,-0.0359
010162001517,0.0998
010162001665,-0.0908
010162001666,0.2333
010164000568,0.0560
010164001788,0.0549
010166001771,0.1812
010166001772,0.0709
010166001791,0.0939
010166001792,0.0818
010166001793,0.1262
010166001794,0.0296
010168000578,-0.0512
010168001452,-9999.0000
010168001520,-0.0775
010169000579,-0.0875
010169000580,-0.1429
010171000585,-9999.0000
010171000586,-9999.0000
010171000588,0.0773
010171000589,0.0929
010171000592,-0.1419
010171001495,-9999.0000
010171001496,-9999.0000
010171001522,-9999.0000
010171001523,-9999.0000
010171002156,0.1053
010171002158,0.0322
010171002165,-9999.0000
010172001795,-0.0589
010172001885,0.0393
010173000328,0.1264
010173000596,0.0086
010173000597,0.1098
010173000598,0.0270
010173002356,-9999.0000
010174000600,0.1015
010174000601,-9999.0000
010174000602,0.1906
010174000603,-0.0191
010174000605,0.1219
010176000606,0.0846
010176000607,0.0940
010176000609,0.1033
010176000610,0.1149
010177000611,0.0696
010177000612,-0.0562
010177000614,0.1368
010177000616,0.1036
010177000617,0.1382
010177001668,0.0626
010177002077,0.1391
010177002078,0.1029
010180000254,-9999.0000
010180000533,0.1571
010180000618,-0.2256
010180000620,0.0564
010180000621,0.1358
010180000622,-0.0825
010180000623,0.0593
010180000624,0.2128
010180000626,-9999.0000
010180000627,-0.1594
010180000628,0.2705
010180000630,0.0793
010180000632,-0.2022
010180000634,0.0213
010180000635,0.1441
010180000637,-9999.0000
010180000638,0.0733
010180000639,0.1876
010180000640,0.0359
010180000642,-9999.0000
010180000643,-0.0108
010180000644,-0.1381
010180000645,-9999.0000
010180000646,-9999.0000
010180000647,0.0607
010180000649,-9999.0000
010180000650,0.1900
010180000651,0.0491
010180000652,0.1372
010180000653,-9999.0000
010180001527,-0.0815
010180001528,0.0910
010180001529,0.0038
010180001530,-0.0082
010180001531,-0.1709
010180001652,-9999.0000
010180001773,-0.0031
010180001774,-0.1722
010180001796,0.1702
010180002093,-0.0434
010180002146,-0.0813
010180002172,0.1016
010180002173,-9999.0000
010180002379,-9999.0000
010183000654,-0.0834
010183000655,0.0943
010183000656,-0.0008
010183000657,-0.0670
010183000658,-0.0903
010183000659,-0.0093
010183000662,-0.0120
010183000663,0.0401
010183000666,-0.2804
010183000667,-0.0882
010183000668,0.0400
010183000671,-0.0024
010183001532,-0.1627
010183001533,-0.0229
010183001534,0.0964
010183001674,-0.0888
010186000672,0.1015
010186000673,-0.0251
010189000674,-0.0451
010189000675,-0.0304
010189000677,-0.0293
010189000679,-0.0041
010192000472,-0.1748
010192000483,0.1585
010192000681,-0.0135
010192000684,0.0818
010192000687,-0.0675
010192000689,-0.0765
010192000691,0.1372
010192000692,0.0549
010192000695,-0.0319
010192000696,-0.0244
010192000697,0.0024
010192000698,-9999.0000
010192000699,-0.1444
010192000701,0.0001
010192000702,-9999.0000
010192000703,-0.0005
010192000704,-0.0150
010192000705,-0.0923
010192000710,0.0404
010192000715,0.0058
010192000716,0.0582
010192000718,0.0013
010192000720,0.1163
010192000724,-0.0337
010192000725,-9999.0000
010192000727,0.0227
010192000729,0.1013
010192000730,-0.0142
010192000732,-0.0375
010192000735,-0.1003
010192000736,-0.0936
010192000737,-9999.0000
010192000740,-0.1641
010192000749,0.0022
010192000750,-0.0825
010192001453,0.0505
010192001542,0.0339
010192001543,0.0150
010192001680,0.1684
010192002079,-0.1089
010192002080,-0.0049
010192002117,-0.0161
010192002166,-0.0877
010192002169,-0.0384
010192002174,-0.0157
010192002182,-9999.0000
010195000756,0.0470
010195000757,-9999.0000
010195001511,0.0481
010195001720,-0.0707
010198000760,0.1146
010198001544,0.1134
010201000763,-9999.0000
010201000764,-0.0573
010201000765,0.0121
010201000766,-9999.0000
010201000767,0.0422
010201000769,0.0595
010201000770,0.0053
010201000772,-0.0665
010201000773,-0.0586
010201000774,0.0158
010201000775,0.0291
010201001545,0.0560
010204000776,-0.0563
010204000778,-0.0242
010204000779,-0.0519
010204000780,0.0998
010204000781,-0.1276
010204000782,-9999.0000
010204000783,-9999.0000
010204000785,-0.0988
010204000786,-0.1163
010204000787,0.0927
010204000788,0.0514
010204001410,0.0638
010207000284,0.0829
010207000285,0.0436
010207000290,-0.0337
010207000296,0.2064
010207000486,0.1219
010207000791,0.0889
010207000792,0.1263
010207000793,0.0729
010207000794,-0.0152
010207000796,0.1256
010207002188,-9999.0000
010210000797,0.0574
010210000799,0.0456
010210000800,0.0462
010210000802,0.1318
010210000805,0.0355
010210000806,-0.0146
010210000807,-9999.0000
010210000808,0.1087
010210000810,0.1497
010210001454,0.1233
010210001549,0.0184
010210002081,0.0716
010210002164,0.0077
010213000811,0.0205
010213000812,0.0455
010216000816,0.0497
010216000821,0.0234
010216001635,0.0522
010216001636,0.0138
010216001637,0.0550
010219000824,0.1425
010219000826,0.1476
010219000827,-0.2018
010219000829,-0.1146
010219001863,-9999.0000
010222000030,0.0040
010222000310,-9999.0000
010222000560,0.0013
010222000566,-0.0587
010222000835,-0.0118
010222000837,0.0190
010222000838,0.0137
010222000842,-0.0007
010222000844,0.0445
010222000846,-0.1201
010222000850,-0.0996
010222001411,0.0508
010222001412,0.0273
010222001433,0.1173
010222001513,0.1252
010222001684,0.0759
010222001731,0.1469
010222001820,-0.0368
010222002082,0.1252
010222002163,0.0288
010222002178,-9999.0000
010222002376,-9999.0000
010225000852,-0.0340
010225000854,0.2464
010225000856,0.2452
010225000857,0.0998
010231000861,0.1874
010231000862,0.1571
010231000863,0.0534
010231000865,0.1180
010231000866,-0.0278
010231000867,0.0096
010231000869,0.0879
010231001455,0.0002
010231001552,0.0276
010231002160,-0.0064
010235000890,0.0413
010235000892,-0.1205
010237000572,-0.0367
010237000895,-0.2023
010237000896,-0.0488
010237000897,-0.0431
010237000901,-0.1940
010237000902,-0.0269
010237000904,-0.0348
010237000905,-9999.0000
010237000907,0.0907
010237000910,-0.0465
010237000911,0.0645
010237000913,-0.0493
010237000914,-0.0612
010237000915,-0.0643
010237000916,-0.0692
010237000918,-0.1219
010237000919,0.0039
010237000920,-0.0451
010237000921,-9999.0000
010237000922,0.0252
010237000924,-0.0750
010237000925,-9999.0000
010237000926,-9999.0000
010237000927,-0.0597
010237000928,-0.0934
010237000930,-0.0989
010237000931,0.0374
010237000932,-0.0648
010237000935,-0.0274
010237000936,-0.2590
010237000937,0.0826
010237000938,-0.0502
010237000939,-0.0610
010237000940,-0.3810
010237000943,-0.0194
010237000944,-0.1000
010237000946,0.0123
010237000947,-0.1518
010237000949,0.0037
010237000954,-0.0550
010237000955,-0.0614
010237000956,-0.0674
010237000960,-0.0719
010237000961,-0.1250
010237000963,-0.0174
010237000965,-0.1706
010237000966,0.1619
010237000968,-0.1609
010237000970,-0.1361
010237000971,-9999.0000
010237000990,-0.0639
010237000992,-0.0063
010237001028,-0.0557
010237001030,-0.1273
010237001038,-9999.0000
010237001414,-9999.0000
010237001415,-9999.0000
010237001435,-0.0333
010237001436,-0.1359
010237001437,-0.1005
010237001438,-0.2324
010237001516,-0.1237
010237001518,-9999.0000
010237001556,-0.5257
010237001559,0.0275
010237001560,-0.0452
010237001595,0.0503
010237001605,-9999.0000
010237001609,-9999.0000
010237001617,-0.2433
010237001618,0.3530
010237001619,-0.0263
010237001620,-0.1673
010237001686,-9999.0000
010237001687,-0.2397
010237001689,-9999.0000
010237001732,-0.1485
010237001775,-0.1828
010237001813,-0.0207
010237002083,-0.1836
010237002136,-0.0151
010237002168,-0.1453
010237002202,-9999.0000
010237002208,-9999.0000
010240000972,-9999.0000
010240000975,0.0158
010240000976,-9999.0000
010240000979,-0.1500
010240000980,0.0487
010240000981,-0.0162
010240000982,-9999.0000
010240000983,0.0007
010240001562,-9999.0000
010243000512,-0.0115
010243000991,-0.1382
010243000993,-0.0782
010243000995,-0.1216
010243000996,0.0336
010243000998,-0.0496
010243001001,-0.2310
010243001004,-0.1613
010243001006,-0.1533
010243001007,-0.0048
010243001008,-0.2152
010243001009,0.0509
010243001010,-0.0008
010243001011,-9999.0000
010243001012,0.1059
010243001013,-0.0658
010243001014,-0.0207
010243001016,-0.1215
010243001017,-0.1195
010243001018,-9999.0000
010243001019,-9999.0000
010243001020,-9999.0000
010243001021,-0.1995
010243001022,-0.1869
010243001023,-9999.0000
010243001025,-0.0718
010243001027,0.0990
010243001029,-9999.0000
010243001031,0.0333
010243001032,-9999.0000
010243001034,0.1332
010243001037,-0.2552
010243001039,-0.0567
010243001101,-0.0810
010243001105,-0.3819
010243001111,0.0418
010243001392,0.0652
010243001439,-0.3254
010243001458,-0.0109
010243001459,-0.0827
010243001521,-9999.0000
010243001524,0.0373
010243001563,-0.0333
010243001564,0.0149
010243001691,0.6054
010243001753,-9999.0000
010243001776,-0.0696
010243001777,-0.0035
010243002084,0.0412
010243002151,-0.0216
010243002152,0.0791
010243002157,-9999.0000
010248000202,0.0005
010248000204,-0.0391
010248000212,0.0636
010248000574,-0.0808
010248001041,0.0420
010248001043,0.0394
010248001044,-0.0655
010248001046,0.0351
010248001049,-9999.0000
010248001050,0.0985
010248001051,0.0091
010248001440,-0.0911
010248001864,0.0598
010248001871,0.0777
010249001053,-0.1242
010249001054,-0.0911
010249001055,-0.0531
010249001057,-0.0676
010249001058,-0.0274
010252001059,0.0058
010252001424,0.0821
010255000583,0.0099
010255001064,-9999.0000
010255002355,-9999.0000
010258000093,0.1049
010258000349,0.1880
010258001071,0.0743
010258001566,0.2327
010261001074,0.1890
010261001078,0.0670
010263501076,0.0710
010263501383,-0.0128
010263501733,0.1436
010263501865,0.0640
010263502099,0.1370
010264001081,-0.0196
010264001084,-0.0189
010264001085,0.0062
010265001469,0.0898
010265001541,0.0737
010265001569,0.1382
010265001570,0.0416
010265001572,0.0822
010265001722,0.0261
010265001883,0.0489
010265002200,-9999.0000
010267001577,-0.1315
010267001579,-0.2245
010267001734,-0.1785
010267001735,-0.0246
010270001089,-0.0026
010270001090,0.1045
010270001091,0.0431
010270001092,0.0258
010270001093,0.1743
010270001096,0.0624
010270001547,0.0149
010270001548,0.0143
010273001097,-0.0060
010273001098,-9999.0000
010273001099,0.0261
010273001100,-9999.0000
010273001102,0.1372
010273001103,-0.0174
010273001104,0.0462
010273001106,0.0183
010276001109,0.0462
010276001818,-0.2177
010279001110,0.0302
010279001112,0.1393
010279001113,0.0490
010279001114,0.1100
010279001115,0.1294
010282001119,0.1475
010282001122,0.1190
010282001123,0.0151
010282001124,0.0583
010282001125,0.0114
010282002171,-9999.0000
010285001127,0.0552
010285001128,-9999.0000
010288001132,0.1282
010288001133,0.2003
010288001134,0.0983
010288001135,-0.0567
010288001138,-9999.0000
010288001441,0.1540
010291001140,-0.1742
010291001141,-0.0730
010294001144,0.0974
010294001145,-0.0556
010294001148,-0.0249
010294001486,0.0267
010294001587,-0.0011
010297000152,-0.0542
010297001149,0.0579
010297001150,-0.1136
010297001151,-0.2414
010297001153,-9999.0000
010297001154,-0.2383
010297001156,-0.0708
010297001157,-0.1039
010297001158,0.0063
010297001161,-0.0661
010300000160,0.1095
010300001168,0.0957
010303000031,0.0231
010303000124,-0.0205
010303000324,-0.0399
010303001169,-9999.0000
010303001170,-9999.0000
010303001173,0.0671
010303001176,0.1413
010303001178,0.1975
010303001181,0.0710
010303001182,0.1197
010303001184,-0.0827
010303001186,0.1498
010303001187,0.0341
010303001188,0.1159
010303001393,-0.0394
010303001442,0.0415
010303001460,-9999.0000
010303001461,0.0695
010303001588,0.0075
010303001621,-9999.0000
010303001803,0.5079
010303001804,-9999.0000
010303001814,-9999.0000
010303001815,-9999.0000
010303001822,0.0742
010303001868,0.0345
010303002085,0.0960
010303002128,0.0696
010303002149,-9999.0000
010303002189,-9999.0000
010303002199,-9999.0000
010306200217,0.1474
010306200322,0.0570
010306200520,0.0344
010306201172,0.0147
010306201372,0.0283
010306201376,-0.0606
010306201378,0.0309
010306201537,0.0990
010306201622,0.0205
010306201779,-9999.0000
010306201877,0.1001
010306202170,0.2396
010309001192,0.0033
010309001193,0.1778
010309001195,0.1159
010309001592,0.0274
010312001199,0.0708
010312002100,-0.0220
010315001201,0.1094
010315001203,-0.0067
010315001204,-9999.0000
010315001205,-0.1250
010315001208,0.0305
010315001724,0.0029
010318000577,0.0005
010318001209,0.0243
010318001210,0.0180
010318001211,0.0466
010318001212,-0.1537
010318001215,-0.1655
010318001216,0.0028
010318001226,0.1741
010318001443,-0.0485
010318001599,0.0422
010318001756,-0.1523
010318001805,-0.0253
010318001806,-0.0147
010318002086,-0.0448
010321000038,0.0205
010321001228,-0.0167
010321001229,-9999.0000
010321001231,-9999.0000
010321001234,-0.1023
010321001857,0.0960
010324001236,0.0237
010324001601,0.1440
010327001239,-9999.0000
010327001240,-9999.0000
010327001241,-9999.0000
010327002138,0.1437
010330001247,0.0294
010330001701,0.0257
010333001603,-0.1034
010333001807,-0.0218
010336000584,0.2012
010336001250,0.1764
010336001251,-0.0198
010336001252,-0.0435
010336001255,0.0676
010336001256,0.1185
010336001257,-0.0380
010336001260,0.1346
010336001266,0.0065
010336001268,0.0964
010336001269,0.0907
010336001271,0.1043
010336001610,-9999.0000
010336001632,0.0776
010336001881,-0.0920
010336001886,0.0294
010336001889,0.0496
010336002134,0.1041
010336002143,0.2153
010336002145,0.2513
010339001272,0.1779
010339001273,0.0485
010339001275,0.0652
010339001276,0.1044
010339001277,0.0169
010339001278,0.0732
010339001279,0.0621
010339001280,-0.0110
010339001283,-0.1756
010339001284,0.1825
010339001285,0.1813
010339001286,-9999.0000
010339001289,-0.0012
010339001292,0.1118
010339001293,0.1438
010339001294,0.1156
010339001295,0.0425
010339001462,-0.0010
010339001540,0.1419
010339001633,0.1004
010339001702,-9999.0000
010339001882,0.1288
010339001887,0.1911
010339002087,0.0681
010339002088,0.0870
010339002154,0.0660
010339002350,-9999.0000
010342001298,-0.0802
010342001299,0.0832
010343001301,0.0792
010343001302,-9999.0000
010343001303,-9999.0000
010343001425,0.1050
010343001757,0.1218
010343002103,0.1557
010343002135,0.0206
010345000131,-0.0972
010345001305,-0.0116
010345001307,0.0740
010345001309,0.0781
010345001315,-9999.0000
010345001317,-0.1531
010345001319,0.0805
010345001320,-9999.0000
010345001321,-0.0061
010345001322,-9999.0000
010345001324,0.0595
010345001325,-0.0385
010345001326,0.0398
010345001329,-9999.0000
010345001611,-0.0227
010345001703,0.0944
010345002377,-9999.0000
010348001332,0.1217
010348001333,-0.0738
010348001335,-0.0773
010348001336,0.0104
010348001337,-0.1276
010348001338,0.0036
010348001339,0.0502
010351000325,-0.0431
010351001342,-0.1788
010351001344,-0.0688
010351001353,-9999.0000
010351001809,-0.0872
010354000343,-0.0238
010354001613,0.0064
010358001356,0.1419
010358001358,-0.0135
010358001359,-9999.0000
010358001360,0.0204
010358001463,0.0021
010358001464,0.0476
010358001465,0.0482
010358001466,0.0315
020000100206,-0.0070
020000100207,-0.0617
020000100208,-0.0232
020000100209,0.0563
020000100210,0.0328
020000100211,0.0880
020000100212,-0.0795
020000100213,-0.0471
020000100214,-0.1704
020000100329,0.1254
020000100389,-0.1177
020000100391,-0.1746
020000100392,0.0655
020000100406,-0.1439
020000100408,-9999.0000
020000100409,0.1018
020000100438,0.0576
020000100439,0.0138
020000100440,-0.1026
020000100441,-0.0775
020000100474,-9999.0000
020000100476,-0.0123
020000100619,-0.0785
020000300216,-0.1830
020000300217,-0.0239
020000300218,-0.0477
020000300219,-0.2046
020000300220,-0.0349
020000300222,-0.1977
020000300410,-0.2578
020000300411,-0.1028
020000300412,-0.0316
020000300413,0.0189
020000400579,-0.0797
020000400623,0.0415
020000400624,-0.1955
020000500582,-0.1466
020000700177,0.1919
020000700461,0.1007
020002000012,0.0552
020002000013,-0.0010
020002000014,0.0828
020002000015,0.1730
020002000016,0.0521
020002000017,-0.1009
020002000019,-9999.0000
020002000421,-0.2127
020002000422,-9999.0000
020002000423,-0.1723
020002000466,-0.0684
020002000467,-0.1410
020002000468,-0.0644
020003000020,-9999.0000
020003000626,0.1456
020005000027,-9999.0000
020005000028,-0.0693
020006000029,-0.0380
020006000627,-0.0657
020007000032,-9999.0000
020007000034,-0.0949
020007000036,0.0822
020007000039,-9999.0000
020007000398,-9999.0000
020009000160,-0.0257
020009000433,0.1226
020009000629,-0.0554
020010000559,-9999.0000
020010000599,-9999.0000
020010000631,0.1995
020012000042,0.0639
020012000634,0.0785
020013000044,-0.0120
020013000635,-9999.0000
020015000046,0.0211
020015000048,-9999.0000
020015000050,0.0652
020015000052,0.0506
020015000306,0.0294
020015000427,-9999.0000
020015000523,0.0620
020015000584,-0.1025
020018000053,0.0464
020018000054,-0.0037
020018000056,0.1769
020018000058,0.0906
020018000059,0.2200
020018000060,-0.0263
020018000062,0.1108
020018000063,-0.0579
020018000064,0.0451
020018000065,-0.0482
020018000066,0.2313
020018000067,0.0633
020018000068,0.0214
020018000070,0.0097
020018000071,-0.0681
020018000072,-0.0695
020018000074,0.1138
020018000076,-0.0090
020018000077,0.1037
020018000078,0.0604
020018000080,0.1219
020018000082,0.0822
020018000083,0.1165
020018000086,0.0709
020018000087,-0.0678
020018000088,0.0808
020018000089,0.0098
020018000091,0.0270
020018000092,0.1721
020018000093,0.0780
020018000094,0.0683
020018000095,0.0432
020018000096,0.0235
020018000097,0.0606
020018000098,0.0199
020018000099,0.1464
020018000101,-0.0197
020018000102,-0.0182
020018000103,0.0041
020018000104,-0.0056
020018000105,0.0741
020018000106,0.1542
020018000107,0.0478
020018000108,0.0883
