id,perasn
  2147483647,0.0028
  2147483647,0.0041
  2147483647,0.0040
  2147483647,0.0087
  2147483647,0.0017
  2147483647,0.0103
  2147483647,0.0005
  2147483647,0.0004
  2147483647,0.0015
  2147483647,0.0019
  2147483647,0.0039
  2147483647,0.0011
  2147483647,0.0005
  2147483647,0.0009
  2147483647,0.0091
  2147483647,0.0005
  2147483647,0.0065
  2147483647,0.0066
  2147483647,0.0006
  2147483647,0.0096
  2147483647,0.0080
  2147483647,0.0068
  2147483647,0.0164
  2147483647,0.0153
  2147483647,0.0091
  2147483647,0.0000
  2147483647,0.0013
  2147483647,0.0000
  2147483647,0.0010
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0058
  2147483647,0.0014
  2147483647,0.0000
  2147483647,0.0009
  2147483647,0.0009
  2147483647,0.0013
  2147483647,0.0015
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0013
  2147483647,0.0000
  2147483647,0.0020
  2147483647,0.0005
  2147483647,0.0014
  2147483647,0.0000
  2147483647,0.0212
  2147483647,0.0139
  2147483647,0.0028
  2147483647,0.0062
  2147483647,0.0096
  2147483647,0.0102
  2147483647,0.0117
  2147483647,0.0045
  2147483647,0.0073
  2147483647,0.0035
  2147483647,0.0022
  2147483647,0.0122
  2147483647,0.0101
  2147483647,0.0234
  2147483647,0.0046
  2147483647,0.0378
  2147483647,0.0199
  2147483647,0.0164
  2147483647,0.0053
  2147483647,0.0070
  2147483647,0.0083
  2147483647,0.0092
  2147483647,0.0266
  2147483647,0.0146
  2147483647,0.0065
  2147483647,0.0072
  2147483647,0.0148
  2147483647,0.0009
  2147483647,0.0247
  2147483647,0.0268
  2147483647,0.0022
  2147483647,0.0000
  2147483647,0.0241
  2147483647,0.0279
  2147483647,0.0056
  2147483647,0.0149
  2147483647,0.0038
  2147483647,0.0181
  2147483647,0.0251
  2147483647,0.0039
  2147483647,0.0027
  2147483647,0.0074
  2147483647,0.0005
  2147483647,0.0021
  2147483647,0.0160
  2147483647,0.0148
  2147483647,0.0057
  2147483647,0.0122
  2147483647,0.0136
  2147483647,0.0005
  2147483647,0.0019
  2147483647,0.0150
  2147483647,0.0031
  2147483647,0.0017
  2147483647,0.0124
  2147483647,0.0087
  2147483647,0.0143
  2147483647,0.0079
  2147483647,0.0199
  2147483647,0.0208
  2147483647,0.0217
  2147483647,0.0187
  2147483647,0.0235
  2147483647,0.0232
  2147483647,0.0109
  2147483647,0.0158
  2147483647,0.0221
  2147483647,0.0141
  2147483647,0.0027
  2147483647,0.0035
  2147483647,0.0030
  2147483647,0.0009
  2147483647,0.0088
  2147483647,0.0046
  2147483647,0.0003
  2147483647,0.0040
  2147483647,0.0038
  2147483647,0.0032
  2147483647,0.0015
  2147483647,0.0018
  2147483647,0.0022
  2147483647,0.0009
  2147483647,0.0100
  2147483647,0.0066
  2147483647,0.0039
  2147483647,0.0026
  2147483647,0.0000
  2147483647,0.0393
  2147483647,0.0000
  2147483647,0.0028
  2147483647,0.0175
  2147483647,0.0017
  2147483647,0.0006
  2147483647,0.0030
  2147483647,0.0000
  2147483647,0.0098
  2147483647,0.0204
  2147483647,0.0084
  2147483647,0.0012
  2147483647,0.0044
  2147483647,0.0049
  2147483647,0.0089
  2147483647,0.0109
  2147483647,0.0065
  2147483647,0.0093
  2147483647,0.0000
  2147483647,0.0003
  2147483647,0.0006
  2147483647,0.0046
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0062
  2147483647,0.0003
  2147483647,0.0000
  2147483647,0.0074
  2147483647,0.0026
  2147483647,0.0147
  2147483647,0.0126
  2147483647,0.0114
  2147483647,0.0046
  2147483647,0.0062
  2147483647,0.0118
  2147483647,0.0051
  2147483647,0.0078
  2147483647,0.0059
  2147483647,0.0061
  2147483647,0.0054
  2147483647,0.0063
  2147483647,0.0006
  2147483647,0.0000
  2147483647,0.0003
  2147483647,0.0056
  2147483647,0.0027
  2147483647,0.0031
  2147483647,0.0003
  2147483647,0.0009
  2147483647,0.0015
  2147483647,0.0059
  2147483647,0.0109
  2147483647,0.0483
  2147483647,0.0003
  2147483647,0.0029
  2147483647,0.0015
  2147483647,0.0061
  2147483647,0.0000
  2147483647,0.0004
  2147483647,0.0017
  2147483647,0.0000
  2147483647,0.0129
  2147483647,0.0039
  2147483647,0.0032
  2147483647,0.0009
  2147483647,0.0057
  2147483647,0.0079
  2147483647,0.0034
  2147483647,0.0015
  2147483647,0.0082
  2147483647,0.0084
  2147483647,0.0036
  2147483647,0.0000
  2147483647,0.0004
  2147483647,0.0045
  2147483647,0.0118
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0172
  2147483647,0.0113
  2147483647,0.0147
  2147483647,0.0200
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0020
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0051
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0024
  2147483647,0.0015
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0046
  2147483647,0.0090
  2147483647,0.0055
  2147483647,0.0053
  2147483647,0.0072
  2147483647,0.0120
  2147483647,0.0072
  2147483647,0.0066
  2147483647,0.0067
  2147483647,0.0102
  2147483647,0.0101
  2147483647,0.0071
  2147483647,0.0037
  2147483647,0.0054
  2147483647,0.0032
  2147483647,0.0129
  2147483647,0.0607
  2147483647,0.0291
  2147483647,0.0304
  2147483647,0.0194
  2147483647,0.0021
  2147483647,0.0019
  2147483647,0.0006
  2147483647,0.0054
  2147483647,0.0000
  2147483647,0.0016
  2147483647,0.0030
  2147483647,0.0021
  2147483647,0.0027
  2147483647,0.0104
  2147483647,0.0311
  2147483647,0.0050
  2147483647,0.0157
  2147483647,0.0111
  2147483647,0.0196
  2147483647,0.0094
  2147483647,0.0041
  2147483647,0.0377
  2147483647,0.0000
  2147483647,0.0042
  2147483647,0.0467
  2147483647,0.0498
  2147483647,0.0062
  2147483647,0.0251
  2147483647,0.0129
  2147483647,0.0021
  2147483647,0.0233
  2147483647,0.0032
  2147483647,0.0059
  2147483647,0.0104
  2147483647,0.0349
  2147483647,0.0314
  2147483647,0.0010
  2147483647,0.0137
  2147483647,0.0046
  2147483647,0.0016
  2147483647,0.0080
  2147483647,0.0000
  2147483647,0.0155
  2147483647,0.0115
  2147483647,0.0000
  2147483647,0.0223
  2147483647,0.0111
  2147483647,0.0267
  2147483647,0.0278
  2147483647,0.0449
  2147483647,0.0000
  2147483647,0.0055
  2147483647,0.0047
  2147483647,0.0096
  2147483647,0.0241
  2147483647,0.0292
  2147483647,0.0249
  2147483647,0.0428
  2147483647,0.0599
  2147483647,0.0581
  2147483647,0.0272
  2147483647,0.0391
  2147483647,0.0271
  2147483647,0.0381
  2147483647,0.0216
  2147483647,0.0040
  2147483647,0.0006
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0016
  2147483647,0.0000
  2147483647,0.0034
  2147483647,0.0000
  2147483647,0.0011
  2147483647,0.0060
  2147483647,0.0016
  2147483647,0.0000
  2147483647,0.0041
  2147483647,0.0015
  2147483647,0.0017
  2147483647,0.0017
  2147483647,0.0028
  2147483647,0.0015
  2147483647,0.0156
  2147483647,0.0167
  2147483647,0.0078
  2147483647,0.0185
  2147483647,0.0108
  2147483647,0.0097
  2147483647,0.0005
  2147483647,0.0451
  2147483647,0.0068
  2147483647,0.0090
  2147483647,0.0081
  2147483647,0.0074
  2147483647,0.0000
  2147483647,0.0010
  2147483647,0.0083
  2147483647,0.0009
  2147483647,0.0000
  2147483647,0.0014
  2147483647,0.0097
  2147483647,0.0067
  2147483647,0.0000
  2147483647,0.0012
  2147483647,0.0004
  2147483647,0.0014
  2147483647,0.0008
  2147483647,0.0072
  2147483647,0.0058
  2147483647,0.0121
  2147483647,0.0065
  2147483647,0.0164
  2147483647,0.0000
  2147483647,0.0070
  2147483647,0.0032
  2147483647,0.0049
  2147483647,0.0000
  2147483647,0.0063
  2147483647,0.0000
  2147483647,0.0029
  2147483647,0.0031
  2147483647,0.0025
  2147483647,0.0039
  2147483647,0.0033
  2147483647,0.0001
  2147483647,0.0042
  2147483647,0.0030
  2147483647,0.0037
  2147483647,0.0030
  2147483647,0.0010
  2147483647,0.0100
  2147483647,0.0245
  2147483647,0.0017
  2147483647,0.0000
  2147483647,0.0002
  2147483647,0.0062
  2147483647,0.0024
  2147483647,0.0032
  2147483647,0.0091
  2147483647,0.0023
  2147483647,0.0023
  2147483647,0.0164
  2147483647,0.0084
  2147483647,0.0038
  2147483647,0.0013
  2147483647,0.0041
  2147483647,0.0008
  2147483647,0.0003
  2147483647,0.0000
  2147483647,0.0002
  2147483647,0.0012
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0025
  2147483647,0.0000
  2147483647,0.0090
  2147483647,0.0006
  2147483647,0.0000
  2147483647,0.0080
  2147483647,0.0465
  2147483647,0.0011
  2147483647,0.0005
  2147483647,0.0045
  2147483647,0.0004
  2147483647,0.0023
  2147483647,0.0084
  2147483647,0.0062
  2147483647,0.0005
  2147483647,0.0024
  2147483647,0.0037
  2147483647,0.0028
  2147483647,0.0000
  2147483647,0.0025
  2147483647,0.0031
  2147483647,0.0038
  2147483647,0.0000
  2147483647,0.0032
  2147483647,0.0010
  2147483647,0.0019
  2147483647,0.0000
  2147483647,0.0027
  2147483647,0.0028
  2147483647,0.0008
  2147483647,0.0106
  2147483647,0.0119
  2147483647,0.0099
  2147483647,0.0030
  2147483647,0.0011
  2147483647,0.0042
  2147483647,0.0065
  2147483647,0.0096
  2147483647,0.0078
  2147483647,0.0000
  2147483647,0.0059
  2147483647,0.0110
  2147483647,0.0039
  2147483647,0.0054
  2147483647,0.0004
  2147483647,0.0024
  2147483647,0.0026
  2147483647,0.0062
  2147483647,0.0015
  2147483647,0.0024
  2147483647,0.0074
  2147483647,0.0049
  2147483647,0.0074
  2147483647,0.0072
  2147483647,0.0000
  2147483647,0.0016
  2147483647,0.0015
  2147483647,0.0000
  2147483647,0.0042
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0019
  2147483647,0.0000
  2147483647,0.0093
  2147483647,0.0000
  2147483647,0.0007
  2147483647,0.0023
  2147483647,0.0000
  2147483647,0.0020
  2147483647,0.0012
  2147483647,0.0097
  2147483647,0.0186
  2147483647,0.0055
  2147483647,0.0302
  2147483647,0.0009
  2147483647,0.0166
  2147483647,0.0112
  2147483647,0.0065
  2147483647,0.0088
  2147483647,0.0521
  2147483647,0.0040
  2147483647,0.0057
  2147483647,0.0057
  2147483647,0.0229
  2147483647,0.0000
  2147483647,0.0102
  2147483647,0.0120
  2147483647,0.0210
  2147483647,0.0276
  2147483647,0.0143
  2147483647,0.0080
  2147483647,0.0153
  2147483647,0.0357
  2147483647,0.0227
  2147483647,0.0082
  2147483647,0.0148
  2147483647,0.0207
  2147483647,0.0139
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0039
  2147483647,0.0000
  2147483647,0.0023
  2147483647,0.0051
  2147483647,0.0023
  2147483647,0.0002
  2147483647,0.0078
  2147483647,0.0051
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0009
  2147483647,0.0078
  2147483647,0.0000
  2147483647,0.0015
  2147483647,0.0015
  2147483647,0.0026
  2147483647,0.0108
  2147483647,0.1496
  2147483647,0.0285
  2147483647,0.0460
  2147483647,0.0032
  2147483647,0.0258
  2147483647,0.0009
  2147483647,0.0020
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0166
  2147483647,0.0025
  2147483647,0.0294
  2147483647,0.0322
  2147483647,0.0000
  2147483647,0.0625
  2147483647,0.0375
  2147483647,0.1218
  2147483647,0.0298
  2147483647,0.0141
  2147483647,0.0042
  2147483647,0.0011
  2147483647,0.0565
  2147483647,0.0000
  2147483647,0.0030
  2147483647,0.0161
  2147483647,0.0040
  2147483647,0.1098
  2147483647,0.0066
  2147483647,0.0021
  2147483647,0.0098
  2147483647,0.0309
  2147483647,0.0011
  2147483647,0.0063
  2147483647,0.0091
  2147483647,0.0002
  2147483647,0.0079
  2147483647,0.0261
  2147483647,0.0006
  2147483647,0.0057
  2147483647,0.0241
  2147483647,0.0195
  2147483647,0.0061
  2147483647,0.0013
  2147483647,0.0474
  2147483647,0.0003
  2147483647,0.0082
  2147483647,0.0038
  2147483647,0.0016
  2147483647,0.0042
  2147483647,0.0286
  2147483647,0.0007
  2147483647,0.0258
  2147483647,0.0003
  2147483647,0.0020
  2147483647,0.0003
  2147483647,0.0137
  2147483647,0.0218
  2147483647,0.0000
  2147483647,0.0008
  2147483647,0.0006
  2147483647,0.0000
  2147483647,0.0823
  2147483647,0.0256
  2147483647,0.0007
  2147483647,0.0000
  2147483647,0.0003
  2147483647,0.0003
  2147483647,0.0048
  2147483647,0.0086
  2147483647,0.0318
  2147483647,0.0000
  2147483647,0.0272
  2147483647,0.0241
  2147483647,0.0045
  2147483647,0.0036
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0003
  2147483647,0.1706
  2147483647,0.0100
  2147483647,0.0040
  2147483647,0.0225
  2147483647,0.0000
  2147483647,0.0028
  2147483647,0.0032
  2147483647,0.0137
  2147483647,0.0451
  2147483647,0.0099
  2147483647,0.0084
  2147483647,0.0026
  2147483647,0.0301
  2147483647,0.0540
  2147483647,0.1317
  2147483647,0.0000
  2147483647,0.0008
  2147483647,0.0644
  2147483647,0.0099
  2147483647,0.0028
  2147483647,0.0157
  2147483647,0.0338
  2147483647,0.0087
  2147483647,0.0439
  2147483647,0.0330
  2147483647,0.0000
  2147483647,0.0030
  2147483647,0.0048
  2147483647,0.0000
  2147483647,0.0001
  2147483647,0.0015
  2147483647,0.0000
  2147483647,0.0059
  2147483647,0.0060
  2147483647,0.0091
  2147483647,0.0685
  2147483647,0.0014
  2147483647,0.0272
  2147483647,0.0000
  2147483647,0.0123
  2147483647,0.0000
  2147483647,0.0008
  2147483647,0.0077
  2147483647,0.0009
  2147483647,0.0133
  2147483647,0.0065
  2147483647,0.0008
  2147483647,0.0259
  2147483647,0.0009
  2147483647,0.0016
  2147483647,0.0090
  2147483647,0.0583
  2147483647,0.2213
  2147483647,0.0010
  2147483647,0.0167
  2147483647,0.0090
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0086
  2147483647,0.0007
  2147483647,0.0035
  2147483647,0.0061
  2147483647,0.0104
  2147483647,0.0012
  2147483647,0.0404
  2147483647,0.0000
  2147483647,0.0277
  2147483647,0.0000
  2147483647,0.0013
  2147483647,0.0107
  2147483647,0.0008
  2147483647,0.0007
  2147483647,0.0336
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0031
  2147483647,0.2313
  2147483647,0.0016
  2147483647,0.0603
  2147483647,0.0225
  2147483647,0.0739
  2147483647,0.0000
  2147483647,0.0002
  2147483647,0.0046
  2147483647,0.0091
  2147483647,0.0100
  2147483647,0.0000
  2147483647,0.0061
  2147483647,0.1490
  2147483647,0.0000
  2147483647,0.1886
  2147483647,0.1655
  2147483647,0.0841
  2147483647,0.0000
  2147483647,0.0047
  2147483647,0.0074
  2147483647,0.0452
  2147483647,0.0000
  2147483647,0.0040
  2147483647,0.0045
  2147483647,0.0002
  2147483647,0.0018
  2147483647,0.0054
  2147483647,0.0004
  2147483647,0.0000
  2147483647,0.0036
  2147483647,0.0041
  2147483647,0.0037
  2147483647,0.0000
  2147483647,0.0013
  2147483647,0.0006
  2147483647,0.0047
  2147483647,0.0113
  2147483647,0.0016
  2147483647,0.0024
  2147483647,0.0079
  2147483647,0.0048
  2147483647,0.0103
  2147483647,0.0085
  2147483647,0.0075
  2147483647,0.0082
  2147483647,0.0126
  2147483647,0.0163
  2147483647,0.0220
  2147483647,0.0135
  2147483647,0.0198
  2147483647,0.0204
  2147483647,0.0196
  2147483647,0.0073
  2147483647,0.0078
  2147483647,0.0104
  2147483647,0.0100
  2147483647,0.0126
  2147483647,0.0110
  2147483647,0.0158
  2147483647,0.0191
  2147483647,0.0160
  2147483647,0.0206
  2147483647,0.0112
  2147483647,0.0052
  2147483647,0.0072
  2147483647,0.0042
  2147483647,0.0104
  2147483647,0.0082
  2147483647,0.0083
  2147483647,0.0062
  2147483647,0.0273
  2147483647,0.0004
  2147483647,0.0058
  2147483647,0.0058
  2147483647,0.0131
  2147483647,0.0144
  2147483647,0.0180
  2147483647,0.0046
  2147483647,0.0045
  2147483647,0.0074
  2147483647,0.0059
  2147483647,0.0066
  2147483647,0.0054
  2147483647,0.0051
  2147483647,0.0057
  2147483647,0.0045
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0007
  2147483647,0.0000
  2147483647,0.0062
  2147483647,0.0013
  2147483647,0.0065
  2147483647,0.0025
  2147483647,0.0033
  2147483647,0.0067
  2147483647,0.0055
  2147483647,0.0177
  2147483647,0.0044
  2147483647,0.0054
  2147483647,0.0165
  2147483647,0.0004
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0000
  2147483647,0.0040
  2147483647,0.0109
  2147483647,0.0082
  2147483647,0.0025
  2147483647,0.0018
  2147483647,0.0075
  2147483647,0.0057
  2147483647,0.0011
  2147483647,0.0036
  2147483647,0.0013
  2147483647,0.0006
  2147483647,0.0003
  2147483647,0.0030
  2147483647,0.0000
  2147483647,0.0046
  2147483647,0.0059
  2147483647,0.0010
  2147483647,0.0000
  2147483647,0.0052
  2147483647,0.0067
  2147483647,0.0062
  2147483647,0.0011
  2147483647,0.0086
  2147483647,0.0147
  2147483647,0.0033
  2147483647,0.0000
  2147483647,0.0107
  2147483647,0.0088
  2147483647,0.0078
  2147483647,0.0063
  2147483647,0.0039
  2147483647,0.0030
  2147483647,0.0070
  2147483647,0.0036
  2147483647,0.0176
  2147483647,0.0121
  2147483647,0.0099
  2147483647,0.0117
  2147483647,0.0102
  2147483647,0.0000
  2147483647,0.0012
  2147483647,0.0000
  2147483647,0.0006
  2147483647,0.0013
  2147483647,0.0000
  2147483647,0.0005
  2147483647,0.0245
  2147483647,0.0000
  2147483647,0.0030
  2147483647,0.0031
  2147483647,0.0016
  2147483647,0.0009
  2147483647,0.0056
  2147483647,0.0045
  2147483647,0.0156
  2147483647,0.0447
  2147483647,0.0505
  2147483647,0.0069
  2147483647,0.0106
  2147483647,0.0139
  2147483647,0.0014
  2147483647,0.0016
  2147483647,0.0144
  2147483647,0.0079
  2147483647,0.0059
  2147483647,0.0082
  2147483647,0.0210
  2147483647,0.0000
  2147483647,0.0107
  2147483647,0.0108
