id,pn_avg
0627720,-2.6242
0627780,-4.4853
0627810,-3.1963
0627840,-4.2492
0627850,-3.9630
0627930,-3.9011
0628050,-3.6434
0628080,-4.1703
0628140,-3.2775
0628170,-4.3001
0628250,-3.5666
0628270,-3.7033
0628320,-3.5926
0628470,-4.4361
0628650,-2.9617
0628680,-4.4721
0628710,-3.9570
0628950,-4.7469
0629100,-3.8390
0629220,-3.9523
0629280,-3.8158
0629370,-3.6344
0629430,-3.6096
0629490,-3.0124
0629540,-4.3390
0629550,-3.5098
0629580,-4.1559
0629610,-1.3958
0629640,-3.6754
0629700,-3.2110
0629820,-4.1298
0629850,-4.8728
0629940,-2.8873
0630030,-4.0419
0630180,-4.8996
0630230,-3.2719
0630250,-3.4778
0630360,-3.4403
0630450,-4.3861
0630480,-4.3164
0630510,-4.0613
0630600,-4.3637
0630660,-2.8852
0630720,-4.0216
0630780,-4.1523
0630930,-4.3087
0630960,-3.6648
0630990,-3.2061
0631170,-4.2952
0631180,-4.4646
0631290,-4.2405
0631320,-3.4164
0631530,-3.0591
0631710,-3.7819
0631860,-4.8563
0631980,-4.0603
0632040,-4.0086
0632070,-3.5161
0632130,-2.7272
0632310,-3.4596
0632370,-4.8340
0632550,-3.3248
0632610,-4.0154
0632640,-3.4514
0632710,-3.5006
0632760,-4.0491
0632880,-3.9581
0633110,-4.2954
0633150,-3.4565
0633240,-4.5942
0633270,-3.9076
0633330,-3.9101
0633390,-4.2174
0633480,-4.0221
0633510,-5.1599
0633570,-4.4085
0633600,-3.5208
0633750,-2.9921
0633840,-3.2476
0633860,-3.0471
0633900,-4.2710
0633930,-3.9057
0634170,-4.2971
0634230,-3.6080
0634290,-2.7761
0634320,-2.8954
0634410,-3.4165
0634425,-3.4574
0634440,-4.3951
0634590,-2.1372
0634620,-3.1178
0634680,-3.9431
0634710,-4.4474
0634740,-4.3197
0634800,-2.9261
0634880,-2.9969
0634920,-1.9443
0635010,-4.3800
0635090,-1.8563
0635130,-3.1987
0635220,-4.2113
0635250,-3.6506
0635310,-3.4544
0635360,-2.5671
0635370,-2.7285
0635430,-2.8097
0635590,-2.4598
0635600,-2.4925
0635700,-2.9005
0635730,-4.4690
0635790,-4.3290
0635810,-3.1188
0635830,-2.7449
0635880,-4.2693
0635970,-3.5918
0636030,-4.1645
0636180,-3.9703
0636270,-3.9957
0636600,-4.6801
0636670,-2.9160
0636800,-3.7552
0636805,-3.8814
0636820,-4.6248
0636840,-3.6268
0636970,-4.1290
0636990,-2.1561
0637050,-4.1617
0637110,-3.3407
0637140,-4.6693
0637200,-3.1595
0637230,-3.9320
0637290,-3.3631
0637320,-4.0955
0637350,-4.2928
0637380,-4.3497
0637500,-3.5430
0637530,-4.0516
0637560,-4.4810
0637590,-4.6513
0637620,-4.4340
0637830,-3.3778
0637890,-4.4289
0637950,-3.6180
0638010,-4.1653
0638220,-3.6705
0638250,-3.9704
0638340,-3.3222
0638460,-1.7997
0638550,-3.8698
0638640,-3.6550
0638670,-3.8319
0638700,-4.2197
0638770,-2.8054
0638880,-3.9063
0638980,-3.9666
0639000,-3.6053
0639180,-4.5804
0639420,-3.6912
0639630,-4.5377
0639870,-3.7425
0640150,-2.4289
0640230,-4.3428
0640300,-3.4983
0640320,-2.6511
0640380,-4.5807
0640590,-3.5836
0640650,-4.6231
0640680,-3.8116
0640740,-4.0735
0640980,-3.0574
0641040,-3.9490
0641160,-3.2702
0641190,-3.2474
0641250,-3.2383
0641280,-3.7257
0641400,-4.5062
0641580,-3.3769
0641790,-3.6199
0641880,-4.1684
0642000,-4.0898
0642060,-4.8855
0642120,-4.2181
0642140,-3.9423
0642150,-3.6717
0642330,-4.5081
0642450,-4.4303
0642510,-3.4399
0642560,-4.0869
0642710,-3.7597
0642930,-3.3437
0642990,-4.4469
0643080,-3.5595
0643200,-4.2690
0643380,-3.9815
0643470,-3.7588
0643560,-3.7427
0684500,-2.9272
0691005,-4.6718
0691012,-4.1984
0691021,-4.2570
0691024,-2.5171
0691026,-5.0576
0691029,-4.2991
0691030,-4.6620
0691031,-4.3031
0691035,-3.5334
0691041,-4.5625
0691047,-4.0223
0691078,-4.9050
0691135,-4.2371
0691136,-3.7294
0800016,-3.7526
0800017,-3.7244
0801920,-3.7664
0801950,-4.9404
0802070,-3.1294
0802190,-3.8818
0802310,-3.3831
0802340,-3.7743
0802370,-4.0733
0802400,-4.3018
0802430,-4.4324
0802490,-2.3510
0802580,-4.1492
0802610,-4.0084
0802640,-4.1124
0802670,-3.9641
0802730,-4.3793
0802790,-4.2864
0802910,-3.1813
0802940,-3.8245
0803000,-4.2353
0803060,-3.5619
0803090,-3.7222
0803330,-4.4014
0803360,-2.3183
0803390,-4.0795
0803450,-3.8202
0803480,-3.4616
0803540,-3.2220
0803600,-3.5904
0803720,-4.3603
0803750,-3.7627
0803780,-4.2131
0803810,-3.3062
0803840,-4.5815
0803870,-4.3515
0803960,-4.5349
0803990,-2.8921
0804020,-3.7302
0804050,-3.5979
0804080,-4.7267
0804200,-4.3416
0804260,-3.2476
0804320,-3.2999
0804350,-3.9786
0804380,-4.2698
0804410,-3.2406
0804470,-3.4813
0804530,-4.3734
0804710,-4.0926
0804770,-4.5225
0804800,-3.2735
0804830,-4.2487
0804920,-4.1892
0804950,-3.9900
0805100,-4.4174
0805130,-3.6061
0805190,-3.4325
0805220,-3.5459
0805280,-3.6797
0805310,-3.2267
0805370,-2.8656
0805400,-3.5825
0805490,-4.3251
0805550,-4.6179
0805730,-3.8955
0805760,-4.8002
0805790,-3.5532
0805820,-3.6582
0806120,-4.0112
0806150,-4.1100
0806240,-3.9396
0806330,-3.4299
0806480,-4.5317
0806660,-3.8006
0806690,-3.9957
0806750,-4.1165
0806810,-2.6852
0806870,-3.6706
0806900,-3.1253
0806960,-4.3392
0807230,-4.4508
0807350,-4.0924
0807380,-4.0983
0900060,-4.2142
0900070,-3.7772
0900210,-3.2763
0900270,-4.0856
0900330,-4.7637
0900420,-3.8126
0900450,-4.0607
0900510,-3.5989
0900540,-4.3287
0900570,-4.0075
0900700,-3.4794
0900750,-3.4304
0900810,-3.8732
0900840,-3.8544
0900960,-4.1830
0900990,-3.6379
0901020,-3.7937
0901110,-3.9931
0901230,-3.5811
0901260,-4.2976
0901290,-4.3917
0901320,-3.7466
0901350,-3.6655
0901440,-3.4413
0901470,-4.1798
0901530,-3.1936
0901560,-3.1669
0901620,-3.0172
0901680,-3.3601
0901710,-2.4999
0901740,-3.9953
0901770,-3.6539
0901800,-3.7996
0901860,-3.3586
0901920,-3.1586
0902070,-4.4047
0902130,-3.8873
0902160,-4.2264
0902310,-3.5245
0902340,-3.4278
0902400,-3.4423
0902490,-3.2847
0902520,-3.8767
0902550,-4.1244
0902580,-4.2151
0902640,-4.1476
0902670,-3.8322
0902730,-4.2821
0902790,-4.0275
0902820,-3.8699
0902850,-4.0518
0902880,-4.0311
0902910,-3.8755
0902970,-4.1856
0903030,-3.9606
0903090,-3.5222
0903120,-3.7339
0903180,-4.3808
0903270,-4.4474
0903300,-4.2952
0903330,-4.1625
0903390,-3.8708
0903450,-3.4895
0903480,-4.0974
0903520,-3.8179
0903537,-3.7103
0903538,-4.2222
0903539,-4.4449
0903840,-3.5308
0903990,-3.9812
0904050,-3.6807
0904110,-3.0226
0904170,-3.5504
0904230,-3.8089
0904260,-4.4205
0904290,-4.2144
0904320,-2.6962
0904350,-4.4554
0904380,-3.6918
0904440,-3.8700
0904470,-3.5751
0904500,-4.4296
0904530,-4.0088
0904590,-4.3384
0904620,-3.7083
0904680,-3.4276
0904740,-4.0201
0904830,-3.9820
0904860,-3.9226
0904890,-4.1641
0904920,-2.7996
0904950,-3.9491
0905070,-3.4644
0905160,-3.9253
0905190,-3.3137
0905220,-3.6272
0905250,-4.0110
0905280,-4.3304
1000080,-3.8644
1000170,-3.6438
1000180,-3.7016
1000190,-3.8155
1000200,-3.2476
1000230,-4.3834
1000270,-4.2353
1000680,-3.9634
1000790,-3.9124
1000810,-4.0461
1001080,-3.8702
1001240,-2.8762
1001300,-2.5538
1001530,-3.8910
1001620,-4.2670
1001850,-4.1597
1100030,-2.8358
1200030,-2.4389
1200060,-3.8892
1200090,-3.6463
1200120,-4.1864
1200150,-3.6571
1200180,-3.4178
1200210,-4.0381
1200240,-4.0790
1200270,-4.1745
1200300,-4.1877
1200330,-3.2841
1200360,-3.8528
1200390,-3.5962
1200420,-4.3374
1200450,-4.1952
1200480,-3.6309
1200510,-3.5068
1200540,-4.1890
1200570,-4.3571
1200600,-4.8212
1200630,-4.2501
1200660,-4.6261
1200690,-4.0622
1200720,-4.4699
1200750,-4.1715
1200780,-4.1144
1200810,-4.0502
1200840,-3.4730
1200870,-3.0696
1200900,-4.1916
1200930,-3.4827
1200960,-3.8274
1200990,-4.2260
1201020,-3.7179
1201050,-3.8554
1201080,-3.7701
1201110,-2.9130
1201140,-4.2578
1201170,-4.5628
1201200,-3.4165
1201230,-3.1962
1201260,-3.7045
1201290,-3.6884
1201320,-3.8563
1201350,-4.1417
1201380,-3.9153
1201410,-3.8864
1201440,-3.2955
1201470,-4.0057
1201500,-3.2678
1201530,-3.7560
1201560,-3.4010
1201590,-3.7267
1201620,-3.8673
1201650,-3.9286
1201680,-3.6478
1201710,-3.3686
1201740,-3.2626
1201770,-4.1299
1201800,-3.7803
1201830,-4.0216
1201860,-4.0925
1201890,-3.9670
1201920,-3.7930
1201950,-4.1285
1201980,-3.8003
1202010,-4.1139
1202012,-4.5052
1202015,-4.3915
1300001,-3.1566
1300060,-3.8134
1300120,-2.0415
1300150,-4.1119
1300210,-4.0632
1300240,-4.6457
1300290,-4.2590
1300330,-4.2340
1300360,-4.0081
1300390,-3.9354
1300420,-3.4409
1300440,-3.4548
1300480,-4.3912
1300510,-3.5270
1300540,-4.6745
1300570,-3.7767
1300600,-3.0971
1300630,-3.3133
1300690,-4.2893
1300720,-3.6870
1300750,-4.0336
1300780,-3.9550
1300810,-3.7146
1300840,-3.9698
1300870,-2.7880
1300900,-3.3304
1300930,-4.0662
1300990,-3.8018
1301020,-3.4807
1301080,-4.3142
1301110,-3.6115
1301140,-4.7152
1301170,-2.4253
1301230,-4.3486
1301260,-3.6432
1301290,-2.9061
1301350,-3.6773
1301380,-3.4482
1301410,-3.8247
1301440,-3.9925
1301470,-3.7266
1301500,-3.6509
1301530,-4.6258
1301560,-3.2314
1301590,-4.0815
1301620,-3.2526
1301650,-4.0182
1301680,-2.2936
1301710,-3.4973
1301740,-2.7991
1301770,-3.7097
1301830,-3.8022
1301860,-3.8800
1301890,-3.5944
1301920,-3.1434
1301950,-4.4398
1301980,-3.9565
1302010,-3.5480
1302040,-3.8389
1302070,-4.3786
1302100,-4.1046
1302130,-3.4904
1302190,-4.1374
1302220,-3.1965
1302250,-3.9431
1302280,-2.0592
1302310,-3.1502
1302340,-3.7193
1302370,-4.1225
1302400,-2.9861
1302430,-4.4457
1302460,-3.8931
1302490,-2.2211
1302520,-3.7028
1302550,-3.3217
1302580,-3.6773
1302610,-3.4753
1302670,-4.2473
1302700,-3.8343
1302730,-3.7708
1302790,-4.1963
1302820,-4.2380
1302880,-3.5810
1302910,-3.8785
1302940,-3.9662
1302970,-4.2249
1303000,-3.9222
1303030,-3.7625
1303060,-3.1187
1303150,-4.0159
1303210,-4.0957
1303240,-3.7047
1303270,-4.0561
1303300,-4.4419
1303330,-3.9588
1303360,-4.5834
1303390,-3.8145
1303420,-3.9054
1303480,-3.6212
1303510,-2.7432
1303540,-3.7729
1303570,-3.7200
1303600,-4.3450
1303660,-4.1837
1303690,-4.5182
1303720,-3.7093
1303750,-4.4563
1303780,-3.4033
1303840,-4.2023
1303870,-3.0887
1303930,-4.1307
1303960,-3.3597
1303990,-3.6332
1304020,-4.0455
1304050,-3.8067
1304080,-4.0686
1304110,-3.9065
1304140,-3.8407
1304170,-4.0189
1304200,-3.9614
1304220,-3.4247
1304260,-4.1688
1304320,-3.9177
1304380,-3.9183
1304410,-4.2034
1304440,-2.9897
1304470,-4.1310
1304530,-3.7027
1304540,-3.8752
1304560,-4.0720
1304770,-4.1066
1304800,-4.1506
1304890,-4.4072
1304950,-2.6780
1304980,-3.3699
1305040,-4.0511
1305070,-4.3877
1305100,-3.4451
1305130,-4.2581
1305190,-4.3921
1305250,-4.2384
1305280,-3.8005
1305310,-3.9145
1305340,-3.1555
1305370,-4.1343
1305390,-3.6983
1305430,-3.8114
1305550,-3.5452
1305640,-3.7563
1305670,-4.0829
1305700,-3.8190
1305730,-3.2610
1305760,-4.2773
