id,m_coh
35051,0.0429
35053,-0.0177
35055,-0.0008
35057,-0.0221
35059,-0.0386
35061,0.0432
36001,-0.0201
36003,-0.0386
36007,-0.0348
36009,-0.0312
36011,-0.0746
36013,-0.0945
36015,-0.0413
36017,-0.0508
36019,-0.0085
36021,-0.0353
36023,-0.0787
36025,-0.0327
36027,-0.0320
36029,-0.0265
36031,-0.0564
36033,-0.0958
36035,-0.0078
36037,0.0074
36039,-0.0694
36043,-0.0633
36045,-0.0575
36049,0.0160
36051,0.0102
36053,-0.0127
36055,-0.0399
36057,-0.0922
36059,-0.0257
36061,0.0805
36063,-0.0657
36065,-0.0808
36067,-0.0657
36069,-0.0494
36071,-0.0237
36073,-0.1128
36075,-0.0318
36077,-0.0284
36079,-0.0147
36083,-0.0434
36087,0.0102
36089,-0.1084
36091,0.0082
36093,-0.0543
36095,-0.0052
36097,-0.0122
36099,-0.0926
36101,0.0200
36103,-0.0293
36105,-0.0775
36107,-0.1135
36109,-0.0133
36111,-0.0352
36113,-0.0321
36115,-0.0490
36117,-0.0605
36119,-0.0029
36121,-0.0138
36123,-0.1021
37001,-0.0092
37003,0.0051
37005,-0.0125
37007,0.0354
37009,-0.0139
37011,0.0476
37013,0.0157
37015,-0.0336
37017,-0.0514
37019,-0.0197
37021,-0.0000
37023,-0.0662
37025,0.0021
37027,-0.0364
37029,-0.0117
37031,-0.0104
37033,-0.0591
37035,-0.0271
37037,0.0295
37039,-0.0292
37041,-0.0051
37043,-0.0333
37045,-0.0458
37047,0.0267
37049,-0.0257
37051,0.0478
37053,-0.0843
37055,-0.0327
37057,-0.0177
37059,-0.0135
37061,-0.0609
37063,0.0286
37065,-0.0179
37067,-0.0314
37069,-0.0003
37071,-0.0193
37073,0.0902
37075,0.0202
37077,0.0074
37079,0.0111
37081,-0.0389
37083,0.0685
37085,0.0053
37087,0.0468
37089,0.0275
37091,-0.0087
37093,0.0354
37095,0.1070
37097,0.0052
37099,-0.0342
37101,-0.0566
37103,-0.0013
37105,-0.0613
37107,-0.0375
37109,0.0533
37111,-0.0677
37113,0.0559
37115,0.0050
37117,-0.0951
37119,0.0263
37121,-0.0219
37123,0.0334
37125,0.0180
37127,-0.0737
37129,0.0325
37131,-0.0317
37133,-0.0245
37135,-0.0367
37137,-0.0428
37139,0.0356
37141,-0.0051
37143,-0.0257
37145,0.0409
37147,0.0418
37149,-0.0330
37151,0.0138
37153,0.0887
37155,-0.0424
37157,0.0391
37159,-0.0715
37161,0.0455
37163,0.0714
37165,-0.0130
37167,-0.0061
37169,-0.0213
37171,-0.0104
37173,0.0718
37175,-0.0069
37177,-0.1063
37179,0.0355
37181,0.0374
37183,0.0392
37185,-0.0434
37187,0.0414
37189,-0.0247
37191,-0.0286
37193,-0.0549
37195,-0.0785
37197,0.0505
37199,0.0005
38003,0.0782
38005,-0.0526
38009,-0.1708
38015,-0.0230
38017,0.0594
38021,-0.0042
38035,0.0084
38045,-0.0862
38049,-0.0736
38053,-0.1395
38055,0.0093
38057,-0.0514
38059,-0.0633
38061,-0.0862
38067,0.0334
38069,0.0181
38071,0.1003
38073,0.0165
38075,-0.0122
38077,-0.0478
38079,-0.0529
38081,0.0084
38089,-0.0662
38093,0.0567
38097,0.0352
38099,-0.0632
38101,0.0159
38105,-0.2163
39001,-0.0973
39003,0.0228
39005,0.0206
39007,0.0169
39009,0.0266
39011,0.0895
39013,-0.0093
39015,-0.0209
39017,0.0009
39019,0.0616
39021,-0.0112
39023,-0.0132
39025,-0.0046
39027,-0.0093
39029,0.0603
39031,-0.0672
39033,0.0156
39035,-0.0158
39037,0.0888
39039,0.0010
39041,0.1320
39043,-0.0282
39045,0.0154
39047,0.0307
39049,-0.0045
39051,0.0181
39053,-0.0484
39055,0.0629
39057,0.0367
39059,0.0389
39061,0.0034
39063,0.0572
39065,0.0905
39067,-0.0486
39069,0.0255
39071,-0.0057
39073,0.0409
39075,0.0337
39077,-0.0485
39079,0.1021
39081,-0.0138
39083,0.0661
39085,-0.0218
39087,0.0576
39089,0.0135
39091,0.0364
39093,0.0475
39095,-0.0291
39097,0.0875
39099,0.0255
39101,0.0158
39103,0.0307
39105,0.0300
39107,0.0140
39109,-0.0228
39111,-0.1221
39113,-0.0247
39115,0.0558
39117,-0.0245
39119,0.0124
39121,-0.0767
39123,0.1202
39125,0.0781
39127,0.0137
39129,0.0072
39131,-0.0630
39133,0.0746
39135,-0.0187
39137,-0.0059
39139,0.0883
39141,-0.0241
39143,-0.0652
39145,0.0266
39147,-0.0554
39149,0.0213
39151,-0.0002
39153,0.0003
39155,0.0428
39157,-0.0051
39159,0.0368
39161,0.0138
39163,0.0657
39165,0.0294
39167,0.0035
39169,0.0329
39171,0.0418
39173,-0.0226
39175,-0.0155
40001,0.0537
40003,0.2213
40005,0.1742
40007,0.1105
40009,0.0080
40011,0.1259
40013,0.0833
40015,0.1045
40017,0.0776
40019,0.0098
40021,0.0455
40023,-0.0025
40027,0.0255
40029,0.1084
40031,0.0381
40033,0.1109
40035,-0.0055
40037,0.0787
40039,0.0097
40041,0.0537
40043,-0.0346
40045,0.1810
40047,0.0274
40049,0.1294
40051,0.1047
40053,0.0831
40055,0.1032
40059,0.1211
40061,0.1307
40063,0.1548
40065,0.0351
40067,0.0050
40069,0.0356
40071,0.0252
40073,0.0528
40075,0.0049
40077,0.0811
40079,0.0843
40081,0.0923
40083,0.0110
40085,0.1419
40087,0.0929
40089,0.1028
40091,0.0615
40093,0.0202
40095,0.1493
40097,0.0509
40099,0.0587
40101,0.0802
40103,0.1187
40105,0.1324
40107,0.0483
40109,0.0166
40111,0.0158
40113,0.0411
40115,0.0550
40117,0.0547
40119,0.1365
40121,0.0972
40123,0.0609
40125,0.0282
40127,0.1242
40129,0.0959
40131,0.0783
40133,0.0948
40135,0.0197
40137,0.0531
40139,0.0031
40141,0.1460
40143,-0.0140
40145,0.0968
40147,0.0420
40149,0.0988
40151,0.0880
40153,0.0304
41001,-0.0725
41003,0.0173
41005,-0.0034
41007,-0.0017
41009,-0.0327
41011,0.0409
41013,0.0648
41015,-0.0232
41017,-0.0058
41019,-0.0395
41023,-0.0369
41025,0.0291
41027,0.0519
41029,0.0173
41031,-0.0212
41033,-0.0031
41035,0.0269
41037,0.0207
41039,-0.0477
41041,-0.0714
41043,-0.0140
41045,-0.0747
41047,-0.0142
41049,-0.0346
41051,-0.0096
41053,0.0220
41057,-0.0548
41059,-0.0226
41061,0.0218
41063,-0.0310
41065,0.0270
41067,0.0080
41071,-0.0020
42001,0.0497
42003,0.0131
42005,0.0014
42007,-0.0769
42009,-0.0210
42011,-0.0541
42013,-0.0464
42015,-0.0502
42017,0.0146
42019,0.0385
42021,-0.0656
42023,0.0063
42025,-0.0348
42027,0.0189
42029,0.0302
42031,-0.0345
42033,0.0220
42035,-0.0652
42037,-0.0007
42039,0.0011
42041,0.0181
42043,-0.0150
42045,-0.0234
42047,0.0351
42049,-0.0296
42051,-0.0296
42053,-0.0555
42055,0.0533
42057,-0.0576
42059,0.0012
42061,-0.0948
42063,0.0375
42065,0.0284
42067,-0.0039
42069,-0.0937
42071,0.0290
42073,-0.0266
42075,0.0234
42077,-0.0264
42079,-0.1242
42081,-0.0374
42083,0.0019
42085,-0.0403
42087,-0.1270
42089,-0.0206
42091,0.0012
42093,0.0432
42095,-0.0515
42097,0.0259
42099,0.0515
42101,-0.0844
42103,-0.0775
42105,-0.0756
42107,-0.0640
42109,-0.0795
42111,0.0013
42113,-0.0470
42115,-0.0815
42117,0.0293
42119,0.0442
42121,0.0043
42123,-0.0343
42125,0.0204
42127,-0.0077
42129,-0.0241
42131,-0.0490
42133,0.0152
44001,-0.0391
44003,-0.0210
44005,0.0424
44007,0.0014
44009,0.0543
45001,0.0389
45003,-0.0855
45005,0.0355
45007,-0.0229
45009,0.0330
45011,-0.0142
45013,0.0472
45015,-0.0065
45017,-0.0048
45019,0.0399
45021,-0.0464
45023,-0.0069
45025,-0.0119
45027,-0.0055
45029,-0.0089
45031,0.0148
45033,0.0206
45035,0.0259
45037,-0.0026
45039,0.0327
45041,-0.0129
45043,-0.0599
45045,0.0664
45047,-0.0632
45049,0.0856
45051,0.0160
45053,-0.0515
45055,-0.0311
45057,0.0258
45059,-0.0259
45061,0.0142
45063,-0.0105
45065,-0.0810
45067,-0.0316
45069,-0.0324
45071,0.0639
45073,0.0183
45075,-0.0532
45077,-0.0286
45079,-0.0301
45081,-0.0874
45083,-0.0448
45085,-0.1245
45087,-0.0281
45089,-0.0861
45091,0.0029
46005,-0.1315
46009,-0.0481
46011,-0.0348
46013,-0.0451
46015,0.0140
46019,0.0121
46023,0.1112
46025,-0.0411
46027,0.0466
46029,-0.0133
46031,-0.1602
46033,-0.1238
46035,-0.0760
46037,0.0230
46041,-0.0855
46045,0.0430
46047,0.0602
46051,-0.0467
46053,-0.0438
46057,-0.0355
46061,0.0102
46065,-0.0605
46067,-0.0537
46077,-0.0922
46079,-0.0293
46081,-0.0264
46083,0.0047
46087,-0.0839
46091,-0.1290
46093,0.0144
46099,-0.0576
46101,-0.0460
46103,-0.0075
46109,-0.1137
46113,-0.1257
46115,0.0535
46121,-0.0416
46123,-0.0873
46125,-0.1323
46127,-0.0104
46129,0.0553
46135,-0.0695
47001,0.1017
47003,0.1075
47005,0.1029
47007,0.0181
47009,0.0830
47011,0.0643
47013,0.0646
47015,0.1527
47017,0.0936
47019,0.0687
47021,0.0106
47023,0.2119
47025,0.1217
47027,0.0128
47029,0.0948
47031,0.0852
47033,0.1885
47035,0.1112
47037,0.1463
47039,0.1286
47041,0.0919
47043,0.0312
47045,0.1738
47047,0.0679
47049,0.1295
47051,0.0092
47053,0.1269
47055,0.1994
47057,0.0123
47059,0.0857
47061,0.0893
47063,0.1499
47065,0.1471
47067,-0.0366
47069,0.1930
47071,0.0497
47073,0.1199
47075,0.2221
47077,0.1707
47079,0.1480
47081,0.1164
47083,0.0572
47085,0.0999
47087,0.0547
47089,0.0864
47091,0.0077
47093,0.0540
47095,0.0409
47097,0.2383
47099,0.1225
47101,0.0707
47103,0.0635
47105,0.1392
47107,0.1460
47109,0.0995
47111,0.0593
47113,0.1053
47115,0.0723
47117,0.1011
47119,0.0782
47121,0.1427
47123,0.0888
47125,0.1135
47127,0.2215
47129,0.0425
47131,0.0398
47133,0.1823
47135,0.3968
47137,-0.0439
47139,0.2003
47141,0.0878
47143,0.1300
47145,0.0910
47147,0.1098
47149,0.1077
47151,0.0868
47153,0.0272
47155,0.0439
47157,0.1429
47159,0.0721
47161,0.0742
47163,0.0787
47165,0.1622
47167,0.1441
47169,0.3017
47171,0.0975
47173,0.0309
47175,-0.0068
47177,0.1209
47179,0.0957
47181,0.0166
47183,0.1303
47185,0.1157
47187,0.1476
47189,0.1621
48001,0.0031
48003,-0.0913
48005,-0.0636
48007,-0.0225
48009,0.0100
48013,-0.0011
48015,-0.0060
48017,-0.0716
48019,-0.0208
48021,-0.0072
48025,-0.0269
48027,0.0402
48029,0.0103
48031,-0.0093
48035,0.0533
48037,0.0070
48039,-0.0081
48041,0.0254
48043,-0.0075
48047,0.0139
48049,-0.0223
48051,0.0048
48053,-0.0029
48055,-0.0775
48057,-0.0097
48059,0.0294
48061,0.0422
48063,0.1194
48065,0.0870
48067,-0.0307
48069,0.0215
48071,0.0139
48073,0.0222
48075,0.0588
48077,-0.0771
48079,0.0214
48083,-0.0334
48085,0.0576
48089,0.0710
48091,0.0628
48093,-0.0108
48097,-0.0064
48099,0.0043
48103,-0.0703
48105,-0.0593
48107,-0.0478
48111,-0.0107
48113,-0.0168
48115,-0.0188
48117,0.0929
48119,0.0378
48121,-0.0105
48123,-0.0083
48127,-0.0735
48131,0.0157
48133,0.0162
48135,-0.1239
48137,-0.0751
48139,0.0220
48141,0.0522
48143,0.0932
48145,-0.0062
48147,0.0231
48149,0.0125
48153,-0.0087
48157,0.0875
48159,0.0181
48161,0.0285
48163,-0.0138
48165,-0.0437
48167,-0.0030
48169,-0.1051
48171,0.0624
48175,-0.0958
48177,-0.0055
48179,-0.0326
48181,0.0012
48183,0.0059
48185,-0.0535
48187,0.0480
48189,-0.0043
48193,0.0105
48195,0.0264
48197,0.0702
48199,0.0759
48201,0.0067
48203,-0.0300
48207,0.0132
48209,-0.0007
48211,0.1000
48213,-0.0003
48215,0.0299
48217,0.0193
48219,0.0326
48221,-0.0474
48223,0.0172
48225,0.0593
48227,-0.0387
48229,0.0161
48231,0.0097
48233,0.0638
48237,-0.0531
48239,0.0541
48241,-0.0301
48245,-0.0497
48247,-0.0702
48249,-0.0146
48251,0.0063
48253,0.0570
48255,-0.0420
48257,-0.0039
48259,0.0477
48265,-0.0051
48267,-0.0919
48271,0.1330
48273,0.0651
48275,0.0587
48277,0.0434
48279,0.0183
48281,0.0393
48283,0.1202
48285,0.0735
48287,-0.0268
48289,0.0327
48291,0.0524
48293,-0.0687
48295,0.0010
48297,0.0458
48299,0.0098
48303,0.0161
48305,0.1016
48307,0.0710
48309,0.0095
48313,0.0040
48315,0.0447
48317,-0.0575
48319,0.0596
48321,-0.0131
48323,0.0275
48325,0.0146
48329,-0.0534
48331,0.0017
48333,0.0085
48335,0.0570
48337,0.0299
48339,0.0290
48341,0.0169
48343,-0.0554
48347,-0.0009
48349,-0.0534
48351,0.0616
48353,-0.0326
48355,0.0032
48357,0.0196
48359,0.1328
48361,-0.0291
48363,0.0220
48365,0.0905
48367,0.0281
48369,0.0042
48371,0.0197
48373,0.0001
48375,0.0277
48377,0.0072
48379,0.0621
48381,0.0446
48383,-0.0240
48387,0.0117
48389,-0.0038
48391,0.0110
48395,0.0241
48397,0.0373
48399,-0.0521
48401,0.0566
48403,0.0777
48405,-0.0438
48407,-0.0187
48409,0.0267
48411,0.1384
48413,-0.0090
48415,-0.0572
48417,0.0310
48419,-0.0540
48421,-0.0006
48423,-0.0165
48425,0.0115
48427,-0.0279
48429,0.0261
48435,0.1685
48437,-0.0294
48439,0.0253
48441,0.0137
48445,-0.0115
48449,-0.0354
48451,-0.0505
48453,0.0626
48455,-0.0012
48457,-0.0283
48459,0.0074
48461,0.0134
48463,-0.0226
48465,-0.0445
48467,0.0248
48469,-0.0833
48471,-0.1118
48473,-0.0036
48475,-0.1051
48477,-0.0224
48479,0.1013
48481,-0.0167
48483,0.1546
48485,-0.0111
48487,0.0013
48489,0.0258
48491,0.0358
48493,0.0550
48495,-0.0442
48497,0.0059
48499,-0.0248
48501,-0.0139
48503,0.0136
48505,0.0178
48507,0.0560
49001,-0.0258
49003,0.0650
49005,0.0243
49007,0.0173
49011,0.0771
49013,-0.0377
49015,0.0200
49017,0.0174
49019,0.0636
49021,0.0354
49023,0.0438
49025,0.0791
49027,0.0100
49029,0.0456
49035,0.0545
49037,-0.0234
49039,-0.0288
49041,0.0294
49043,0.0372
49045,0.0508
49047,0.0692
49049,0.0560
49051,0.0053
49053,0.1000
49057,0.0996
50001,0.0291
50003,-0.0578
50005,-0.0353
50007,-0.0056
50009,-0.0113
50011,-0.0221
50013,0.0547
50015,0.0769
50017,-0.0883
50019,-0.0023
50021,-0.0734
50023,-0.0351
50025,0.0266
50027,-0.0157
51001,-0.0213
51005,-0.0439
51007,-0.0093
51009,0.0509
51011,0.0311
51013,0.1316
51015,-0.0198
51019,0.0463
51021,0.0408
51023,0.1072
51025,0.0552
51027,-0.0104
51029,-0.0527
51031,0.0482
51033,0.0262
51035,0.0634
51036,0.0288
51037,-0.1104
51041,0.0361
51043,-0.0365
51045,0.1681
51047,0.0254
51049,-0.0963
51051,0.0582
51053,0.0364
51057,-0.0208
51059,0.0119
51061,-0.0145
51063,0.0264
51065,0.0534
51067,0.0074
51071,0.0742
51073,0.0601
51075,-0.0010
51077,0.0844
51079,0.0295
51083,-0.0686
51085,0.0079
51087,-0.0273
51089,-0.0717
51093,0.0882
51095,0.0545
51097,0.1015
51099,0.0871
51101,0.0670
51103,-0.0390
51105,-0.0195
51107,0.0699
51109,0.0686
51111,-0.0344
51113,0.0662
51115,0.0271
51117,-0.0931
51119,0.0876
51121,0.1001
51125,-0.0008
51127,0.2164
51131,0.1538
51133,0.0663
51135,-0.0245
51137,0.0987
51139,0.0349
51141,-0.0212
51143,0.0689
51145,0.0822
51147,-0.0143
51149,0.0733
51153,0.0495
51155,0.0435
51157,0.1056
51159,0.0150
51161,0.0229
51163,0.0705
51167,0.0229
51169,0.0022
51171,-0.0252
51173,0.0898
51175,0.1215
51177,0.0223
51179,0.0499
51181,0.0537
51183,0.0534
51185,0.0682
51187,0.0584
51191,0.1037
51193,-0.0115
51195,0.1222
51197,0.1066
51199,0.0478
51510,0.0406
51520,-0.0225
51530,0.0072
51540,-0.0191
51550,0.0100
51570,0.0559
51580,0.0975
51590,-0.0448
51595,-0.0624
51610,0.1398
51620,0.0547
51630,0.0359
51640,0.0227
51650,0.0807
51660,0.0152
51670,0.0095
51678,0.0331
51680,-0.0284
51683,0.1038
51685,-0.0603
51690,-0.1767
51700,-0.0044
51710,0.0569
51720,0.0230
51730,0.0868
51735,0.0759
51740,0.0179
51750,-0.0701
51760,-0.0945
51770,0.1123
51775,0.0118
51790,0.0177
51800,0.0274
51810,0.1008
51820,-0.0429
51840,0.0054
53001,0.0582
53003,0.0891
53005,0.0157
53007,-0.0636
53009,0.0743
53011,0.0621
53015,0.0163
53017,0.0203
53021,0.1321
53025,0.0121
53027,0.0140
53029,0.0809
53033,0.0821
53035,0.0576
53037,-0.0188
53039,-0.0039
53041,0.0726
53043,0.0212
53045,0.0729
53047,0.0138
53053,0.0804
53057,0.0546
53061,0.0772
53063,0.0427
53065,-0.0203
53067,0.0577
53071,-0.0096
53073,0.0608
53075,0.0406
53077,0.0248
54001,0.0718
54003,0.0688
54005,0.0602
54007,0.0579
54009,0.0196
54011,-0.0206
54013,0.1154
54015,0.0853
54017,0.1181
54019,0.0396
54021,0.0703
54023,0.1275
54025,0.0264
54027,0.1424
54029,0.0989
54031,0.0426
54033,0.0216
54035,0.1066
54037,0.0709
54039,0.0408
54041,0.0205
54043,0.0615
54045,-0.0200
54047,0.0137
54049,0.0555
54051,0.0148
54053,-0.0234
54055,0.0411
54057,0.0215
54059,0.0649
54061,0.0903
54063,0.0983
54065,0.0860
54067,-0.0012
54069,0.0622
54071,0.1953
54073,0.0682
54075,0.0988
54077,-0.0516
54079,-0.0129
54081,-0.0101
54083,-0.0104
54085,-0.0159
54087,0.1234
54089,-0.0729
54091,-0.0500
54093,0.0086
54095,0.0122
54097,-0.0469
54099,-0.0005
54101,0.0937
54103,0.0007
54105,0.0496
54107,0.0492
54109,-0.0395
55001,0.0252
55003,-0.0244
55005,0.0181
55007,-0.0370
55009,-0.0523
55011,-0.0252
55013,0.0529
55015,0.0074
55017,-0.0068
55019,-0.0527
55021,0.0100
55023,0.0531
55025,-0.0323
55027,0.0153
55029,0.0046
55031,0.0389
55033,0.0225
55035,0.0123
55039,0.0498
55041,0.1656
55043,0.0340
55045,0.0138
55047,-0.0127
55049,0.0007
55051,0.1013
55053,-0.0438
55055,0.0256
55057,0.0203
55059,-0.0021
55061,0.1064
55063,0.0713
55065,0.0594
55067,0.0088
55069,-0.0791
55071,0.0518
55073,0.0456
55075,-0.0653
55077,-0.0034
55078,-0.1811
55079,0.0003
55081,-0.0181
55083,0.0390
55085,-0.0195
55087,0.0088
55089,0.0270
55091,0.1145
55093,-0.0009
55095,0.0513
55097,-0.0394
55099,0.0122
55101,-0.0708
55103,-0.0791
55105,0.0033
55107,0.0563
55109,0.0768
55111,0.0294
55113,0.0687
55115,0.0109
55117,-0.0377
55119,0.0579
55121,0.0061
55123,-0.0157
55125,0.0366
55127,0.0312
55129,0.0535
55131,0.0158
55133,0.0137
55135,0.0130
55137,0.0517
55139,-0.0113
55141,-0.0071
56001,0.0375
56003,0.0765
56005,0.0300
56007,0.0852
56009,0.0875
56011,0.0620
56013,-0.0124
56015,0.0423
56017,0.1093
56019,0.0788
56021,-0.0114
56023,0.0607
56025,0.0496
56027,-0.0471
56029,0.0452
56031,0.0273
56033,0.0670
56035,0.1772
56037,0.1313
56039,0.0436
56041,0.0379
56043,0.0184
56045,0.1164
