id,p_grd
37081,0.8248
37083,0.8469
37085,0.8226
37087,0.7621
37089,0.9290
37091,0.7353
37093,0.8861
37095,0.9658
37097,0.8172
37099,0.9691
37101,0.8408
37103,0.9435
37105,0.7868
37107,0.7565
37109,0.9190
37111,0.8320
37113,0.8817
37115,0.7198
37117,0.8478
37119,0.8797
37121,0.9051
37123,0.7958
37125,0.8631
37127,0.7209
37129,0.9341
37131,0.9771
37133,0.8039
37135,0.8305
37137,0.9399
37139,0.7674
37141,0.8152
37143,0.8255
37145,0.7446
37147,0.9072
37149,0.8187
37151,0.7836
37153,0.8729
37155,0.7278
37157,0.8227
37159,0.7159
37161,0.6994
37163,0.8968
37165,0.7543
37167,0.9281
37169,0.8559
37171,0.8564
37173,0.9179
37175,0.8320
37177,0.6171
37179,0.8708
37181,0.7907
37183,0.8529
37185,0.7539
37187,0.9812
37189,0.8926
37191,0.8911
37193,0.8098
37195,0.7777
37197,0.9243
37199,1.0000
38003,0.9086
38005,1.0044
38015,0.8672
38017,0.8558
38035,0.8385
38045,0.8749
38049,0.9942
38053,0.8118
38055,0.8961
38059,0.7964
38061,0.8520
38067,0.9818
38071,0.7472
38077,0.8460
38079,0.8564
38089,0.9317
38093,0.8794
38097,0.8928
38099,0.8642
38101,0.9010
38105,0.7326
39001,0.9035
39003,0.8693
39005,0.8895
39007,0.8956
39009,0.9044
39011,1.0142
39013,0.8676
39015,0.9542
39017,0.8962
39019,1.0349
39021,0.8849
39023,1.0030
39025,0.8867
39027,0.9057
39029,0.9226
39031,0.9073
39033,0.9060
39035,0.8631
39037,0.9265
39039,0.8786
39041,0.9893
39043,0.8526
39045,0.9208
39047,1.0905
39049,0.9360
39051,1.0141
39053,0.8498
39055,0.9068
39057,0.8810
39059,0.9291
39061,0.8721
39063,0.9385
39065,0.8535
39067,0.9162
39069,0.9617
39071,0.8584
39073,0.8162
39075,0.9252
39077,0.8678
39079,0.8810
39081,0.7970
39083,0.7605
39085,0.8718
39087,0.8983
39089,0.9061
39091,0.8927
39093,0.9469
39095,0.8410
39097,1.0029
39099,0.8807
39101,0.8809
39103,0.9308
39105,1.0443
39107,0.9037
39109,0.7993
39111,0.7620
39113,0.8540
39115,0.9905
39117,0.7806
39119,0.9108
39121,0.8113
39123,1.0422
39125,0.8377
39127,0.8352
39129,0.8757
39131,1.0725
39133,0.9586
39135,0.8899
39137,0.9135
39139,0.9066
39141,0.8681
39143,0.8288
39145,0.9127
39147,0.8038
39149,0.8719
39151,0.9157
39153,0.8837
39155,0.9299
39157,0.8777
39159,1.0470
39161,0.8991
39163,0.8795
39165,0.8993
39167,0.8727
39169,0.8960
39171,0.9408
39173,0.8838
39175,0.7981
40001,0.8825
40003,1.0247
40005,0.9511
40007,0.8912
40009,0.9227
40011,0.9605
40013,0.8822
40015,0.9696
40017,0.9856
40019,0.8110
40021,0.9590
40023,0.7177
40027,0.8941
40029,0.9879
40031,0.8703
40033,0.7032
40035,0.8544
40037,0.9142
40039,0.9254
40041,0.8705
40043,0.8163
40045,0.9823
40047,0.8324
40049,1.0238
40051,0.9451
40053,0.7850
40055,1.0203
40057,0.6780
40059,1.0590
40061,0.9150
40063,0.8519
40065,0.9824
40067,0.7019
40069,0.9367
40071,0.9245
40073,0.8417
40075,0.9586
40077,1.0642
40079,0.9053
40081,0.8878
40083,1.0218
40085,1.0585
40087,1.0228
40089,0.9032
40091,0.8934
40093,1.0008
40095,0.9846
40097,0.9726
40099,0.8175
40101,0.8763
40103,0.8634
40105,0.8562
40107,0.8911
40109,0.8689
40111,0.8239
40113,0.9230
40115,0.7143
40117,0.9790
40119,0.9579
40121,0.9012
40123,0.9008
40125,0.8774
40127,1.0441
40129,1.0811
40131,0.8582
40133,0.9568
40135,0.8948
40137,0.9127
40139,0.9148
40141,0.9544
40143,0.8239
40145,0.9142
40147,0.8928
40149,0.9583
40151,0.8784
40153,0.8025
41001,0.6777
41003,1.1054
41005,0.9600
41007,0.9253
41009,0.9957
41011,1.0155
41013,1.1528
41015,0.8340
41017,0.9900
41019,0.9888
41023,0.9846
41025,1.0438
41027,1.1777
41029,1.0361
41031,1.0308
41033,1.0733
41035,1.0774
41037,0.9237
41039,0.9127
41041,0.9605
41043,0.9921
41045,1.0119
41047,1.0900
41049,0.9076
41051,1.0365
41053,1.0346
41057,0.9874
41059,1.0301
41061,0.9468
41063,0.8418
41065,1.1540
41067,0.9604
41071,1.0801
42001,1.0870
42003,0.8489
42005,0.8514
42007,0.8126
42009,0.8523
42011,0.8454
42013,0.8577
42015,0.9312
42017,0.9268
42019,0.9234
42021,0.8117
42023,0.6234
42025,0.8424
42027,0.9348
42029,0.9815
42031,0.8527
42033,0.9362
42035,0.8404
42037,0.8662
42039,0.9273
42041,0.9475
42043,0.8984
42045,0.8684
42047,0.8839
42049,0.8866
42051,0.8028
42053,0.7632
42055,0.9474
42057,0.8088
42059,0.8343
42061,0.8205
42063,0.9296
42065,0.7964
42067,0.8208
42069,0.7914
42071,0.9209
42073,0.7574
42075,0.8719
42077,0.8037
42079,0.7363
42081,0.9287
42083,0.8482
42085,0.8207
42087,0.7510
42089,0.8771
42091,0.9731
42093,1.0175
42095,0.8461
42097,0.9198
42099,0.9327
42101,0.8641
42103,0.8419
42105,0.7027
42107,0.7815
42109,0.9078
42111,0.8643
42115,0.8115
42117,0.8797
42119,0.9886
42121,0.8254
42123,0.9864
42125,0.8301
42127,0.8826
42129,0.8327
42131,0.7866
42133,0.8860
44001,0.8799
44003,0.8592
44005,0.9969
44007,0.8699
44009,0.9079
45001,0.9913
45003,0.8774
45005,0.9413
45007,0.9519
45009,1.1036
45011,0.9553
45013,0.9862
45015,0.8867
45017,0.8890
45019,0.9207
45021,0.9546
45023,0.9647
45025,0.8957
45027,0.9047
45029,0.8924
45031,0.9194
45033,0.9361
45035,0.9231
45037,0.9742
45039,0.9947
45041,0.9249
45043,0.8593
45045,0.9265
45047,0.9038
45049,0.9606
45051,0.9232
45053,0.9726
45055,0.9513
45057,0.9653
45059,0.9540
45061,0.9428
45063,0.9654
45065,0.7691
45067,0.9384
45069,0.9590
45071,1.0430
45073,0.9724
45075,0.9681
45077,0.8328
45079,0.8750
45081,0.9905
45083,0.9660
45085,0.7485
45087,0.8653
45089,0.8727
45091,1.0141
46005,0.9248
46007,1.0135
46009,0.8519
46011,0.9159
46013,0.9304
46015,0.8849
46019,1.0613
46023,1.2321
46027,0.9898
46029,1.0078
46031,0.7781
46033,0.7787
46035,0.9578
46041,0.9607
46045,1.1584
46047,0.9177
46051,1.0454
46053,0.8635
46057,0.8936
46065,0.9425
46067,0.9370
46077,0.8525
46079,0.9716
46081,0.9947
46083,0.9683
46091,0.8517
46093,0.9324
46095,1.3259
46099,1.0156
46101,0.9168
46103,0.9573
46109,1.0086
46113,0.9282
46115,0.9969
46121,0.9115
46123,0.8751
46125,0.8454
46127,0.8790
46129,1.0485
46135,0.9530
46137,0.7549
47001,1.0664
47003,0.9302
47005,1.0538
47007,0.9789
47009,1.0881
47011,0.9479
47013,0.9839
47015,1.2434
47017,1.1063
47019,1.0143
47021,1.0892
47023,1.0200
47025,1.1161
47027,0.8835
47029,1.0459
47031,1.0113
47033,1.0727
47035,1.2025
47037,1.0650
47039,1.1219
47041,1.0016
47043,1.0372
47045,1.2311
47047,0.9600
47049,1.1132
47051,0.8623
47053,1.1552
47055,1.0838
47057,1.0018
47059,1.0751
47061,1.0356
47063,1.1370
47065,1.0539
47067,1.0350
47069,1.0654
47071,0.9176
47073,1.0140
47075,0.9959
47077,1.1519
47079,1.0973
47081,0.9500
47083,1.0410
47085,0.9974
47087,1.0838
47089,1.1343
47091,0.7807
47093,1.0209
47095,1.1147
47097,1.1322
47099,1.1041
47101,0.8648
47103,1.0144
47105,1.0817
47107,1.1360
47109,1.0255
47111,1.0962
47113,0.7793
47115,1.1203
47117,1.1368
47119,0.9332
47121,1.1964
47123,0.9916
47125,0.9741
47127,1.0040
47129,0.9223
47131,1.1081
47133,1.0503
47135,1.1332
47137,0.9669
47139,0.9371
47141,0.9249
47143,1.0425
47145,1.0873
47147,1.0422
47149,1.0417
47151,0.9724
47153,1.1025
47155,0.9152
47157,1.0275
47159,1.0808
47161,1.1592
47163,1.0075
47165,1.0421
47167,1.1152
47169,1.2657
47171,0.8629
47173,1.0344
47175,1.0064
47177,1.1398
47179,1.1212
47181,0.9817
47183,1.0669
47185,1.1088
47187,1.1720
47189,1.0788
48001,1.0028
48003,0.9308
48005,1.0240
48007,0.9388
48009,0.9563
48013,0.9342
48015,1.0720
48017,0.9602
48019,1.0232
48021,0.9290
48025,0.7983
48027,0.9937
48029,0.9623
48031,0.9583
48035,1.1280
48037,0.8992
48039,0.8884
48041,0.8852
48043,0.9078
48047,1.1069
48049,0.8704
48051,1.0286
48053,0.9011
48055,0.8288
48057,0.8263
48059,1.1274
48061,0.9578
48063,0.9991
48065,0.9958
48067,0.8730
48069,0.9232
48071,1.0469
48073,0.8926
48075,0.8683
48077,0.8193
48079,1.0173
48081,1.0248
48083,0.9953
48085,1.0790
48087,0.8037
48089,0.9672
48091,0.9213
48093,0.8400
48097,0.9847
48099,1.0554
48103,0.8915
48105,0.9641
48107,1.0127
48109,0.9490
48111,0.8098
48113,0.9377
48115,1.0446
48117,0.7867
48119,1.0343
48121,1.0003
48123,0.9381
48127,0.7789
48131,1.0251
48133,0.9830
48135,0.8263
48137,0.9532
48139,0.9768
48141,0.9255
48143,1.0110
48145,0.9705
48147,0.9316
48149,1.0437
48153,0.9880
48157,0.9901
48159,1.1192
48161,0.9975
48163,1.0156
48165,0.9823
48167,0.9457
48169,0.7726
48171,0.8887
48175,1.0018
48177,1.0185
48179,0.9310
48181,0.9550
48183,0.9648
48185,0.9359
48187,0.9923
48189,0.9046
48193,1.0358
48195,1.0802
48197,1.1049
48199,0.9166
48201,0.9560
48203,0.9039
48207,1.0086
48209,0.9770
48211,0.9994
48213,0.9145
48215,0.9045
48217,1.0599
48219,0.9248
48221,0.9123
48223,0.9014
48225,1.0421
48227,0.9820
48229,0.9809
48231,0.9863
48233,1.0796
48237,0.9579
48239,0.9516
48241,0.9336
48245,0.8414
48247,0.8716
48249,0.8223
48251,0.9971
48253,1.0062
48255,0.9395
48257,1.0198
48259,1.0473
48265,0.9167
48267,0.8667
48271,1.1175
48273,0.8309
48275,1.1058
48277,0.9659
48279,0.9087
48281,1.0704
48283,1.0024
48285,0.9741
48287,1.0345
48289,1.0155
48291,1.0418
48293,0.9698
48295,0.9987
48297,0.8044
48299,0.9757
48303,0.9385
48305,0.9862
48307,1.1075
48309,0.8852
48313,1.1106
48315,0.9900
48317,0.9101
48319,0.9273
48321,0.8778
48323,1.0478
48325,0.9874
48329,0.9703
48331,1.0220
48333,0.9831
48335,1.0343
48337,1.0347
48339,0.9274
48341,1.0461
48343,0.9565
48347,1.0694
48349,0.9440
48351,0.8916
48353,0.7605
48355,0.8823
48357,0.8622
48359,0.8781
48361,0.9060
48363,1.0364
48365,1.0804
48367,1.0552
48369,1.0406
48371,0.9515
48373,0.8846
48375,0.9689
48377,0.9356
48379,1.1147
48381,0.9527
48383,0.9653
48387,0.9750
48389,0.9361
48391,1.1154
48395,1.0597
48397,1.0041
48399,0.8969
48401,1.0417
48403,1.0287
48405,1.0575
48407,0.9433
48409,0.9721
48411,1.1610
48415,0.9655
48419,0.9809
48421,0.9708
48423,0.9905
48425,0.8998
48427,0.8353
48429,1.0458
48435,1.0745
48437,0.9637
48439,1.0157
48441,0.9524
48445,1.1107
48449,0.8284
48451,0.8709
48453,0.9462
48455,0.9832
48457,0.9608
48459,0.9968
48461,1.0233
48463,0.9131
48465,0.8943
48467,0.9772
48469,0.8277
48471,0.8572
48473,0.8842
48475,0.9141
48477,0.8796
48479,0.9891
48481,0.9173
48483,1.1444
48485,0.9886
48487,0.9606
48489,0.9088
48491,1.0298
48493,1.1236
48495,1.0986
48497,1.0086
48499,0.9769
48501,1.1908
48503,0.9784
48505,0.9736
48507,1.0171
49001,0.7325
49003,1.0324
49005,0.8426
49007,0.8405
49011,0.9508
49013,0.8410
49015,0.8248
49017,0.8682
49019,0.9946
49021,0.8995
49023,0.9321
49025,1.0196
49027,1.1001
49029,0.9505
49035,0.9500
49037,0.9764
49039,0.9989
49041,0.7782
49043,1.0708
49045,0.9522
49047,0.9038
49049,1.0074
49051,0.9663
49053,1.1633
49055,1.0340
49057,0.9887
50001,0.9476
50003,0.8941
50005,1.0057
50007,0.9677
50009,1.0053
50011,0.9401
50013,1.0825
50015,0.8901
50017,0.8395
50019,0.9955
50021,0.8526
50023,0.9524
50025,0.9957
50027,0.9063
51001,0.8614
51005,0.8483
51007,0.8944
51009,0.9586
51011,0.8118
51013,0.8201
51015,0.8247
51019,0.9090
51023,0.9109
51025,0.9256
51027,0.8246
51029,0.7897
51031,0.9133
51033,0.7487
51035,0.8914
51036,0.8111
51037,0.7257
51041,0.8112
51043,0.9329
51047,0.8828
51049,0.9142
51051,1.0287
51053,0.6801
51057,0.8835
51059,0.8004
51061,0.8515
51063,0.8675
51065,1.0143
51067,0.7761
51071,0.7810
51073,0.7968
51075,0.9378
51077,0.9414
51079,0.9356
51083,0.6189
51085,0.6892
51087,0.7458
51089,0.7467
51093,0.9196
51095,0.8497
51097,0.7133
51099,0.9421
51101,0.8591
51103,0.7366
51105,0.7604
51107,0.9824
51109,0.8952
51111,0.8567
51113,0.9666
51115,0.9404
51117,0.8020
51119,0.9634
51121,0.8417
51125,0.9241
51127,1.0005
51131,1.0362
51133,0.7640
51135,0.8000
51137,0.8883
51139,0.8879
51141,0.8703
51143,0.8895
51145,0.9720
51147,0.8547
51149,0.8049
51153,0.8562
51155,0.7493
51159,1.1004
51161,0.8924
51163,0.9193
51167,0.6859
51169,0.7737
51171,0.8751
51173,0.8898
51175,1.0051
51177,0.8817
51179,0.9652
51181,0.8081
51183,1.1238
51185,0.7948
51187,0.8965
51191,0.8088
51193,0.8855
51195,0.8730
51197,0.7951
51199,0.7330
51510,0.7892
51520,0.7929
51530,1.0180
51540,0.8169
51550,0.8285
51570,0.9140
51580,0.8450
51590,0.8175
51595,0.8060
51620,1.0137
51630,0.9401
51640,0.8220
51650,1.0010
51660,0.7273
51670,0.8601
51680,0.7409
51683,0.8365
51685,0.9062
51690,0.7215
51700,0.8422
51710,0.7786
51720,0.8195
51730,0.7828
51740,0.7811
51750,0.8014
51760,0.4869
51770,0.8595
51775,0.7265
51790,0.8197
51800,0.8540
51810,0.9508
51820,0.6601
51840,0.8256
53001,1.2437
53003,1.0997
53005,0.9148
53007,0.9925
53009,1.0407
53011,1.0862
53015,1.0095
53017,0.9492
53021,1.1732
53025,1.0580
53027,0.9045
53029,0.9777
53033,1.0876
53035,0.9494
53037,0.9507
53039,0.9968
53041,0.9583
53043,0.9365
53045,1.0555
53047,1.0253
53049,0.8671
53051,0.9643
53053,1.0261
53057,1.1250
53061,1.0827
53063,0.9431
53065,0.9922
53067,0.9940
53071,1.0262
53073,1.0635
53075,0.8645
53077,1.0468
54001,1.0274
54003,0.9194
54005,1.0072
54007,0.9824
54009,0.8408
54011,0.8564
54013,0.8080
54015,0.9448
54017,1.2162
54019,0.8939
54021,0.9087
54023,0.9454
54025,0.7672
54027,1.0482
54029,0.9103
54031,1.0815
54033,0.8961
54035,1.1047
54037,0.8760
54039,0.8538
54041,0.9071
54043,0.9099
54045,0.8258
54047,0.8323
54049,0.8699
54051,0.8973
54053,0.9294
54055,1.0464
54057,0.8754
54059,0.8590
54061,0.9607
54063,1.0789
54065,1.0752
54067,0.8417
54069,0.9380
54071,1.0541
54073,0.8146
54075,1.0143
54077,0.9503
54079,0.8549
54081,0.8698
54083,0.9230
54085,0.7892
54087,0.9300
54089,0.9682
54091,0.7801
54093,0.9641
54095,0.9119
54097,0.7714
54099,0.8216
54101,0.9745
54103,1.0039
54105,1.2113
54107,0.9188
54109,0.9731
55001,0.9387
55003,0.8553
55005,1.0227
55007,0.8763
55009,0.9028
55011,1.0082
55013,0.9698
55015,0.9694
55017,1.0306
55019,0.9141
55021,0.9475
55023,1.0660
55025,0.9666
55027,0.9055
55029,1.1428
55031,0.9183
55033,0.9329
55035,1.0111
55039,1.0403
55041,1.1386
55043,0.9474
55045,0.9885
55047,0.9385
55049,1.0428
55051,1.0259
55053,1.0457
55055,0.9644
55057,0.9590
55059,0.9263
55061,1.0528
55063,0.9892
55065,1.0473
55067,0.8464
55069,0.9837
55071,1.0632
55073,0.9811
55075,0.8753
55077,0.8203
55078,0.6905
55079,0.9465
55081,0.8806
55083,0.9931
55085,0.9919
55087,1.0277
55089,0.8927
55091,1.0458
55093,0.9184
55095,1.0360
55097,0.9333
55099,0.9982
55101,0.9951
55103,0.9147
55105,0.9363
55107,0.9459
55109,1.0400
55111,1.0163
55113,1.0402
55115,0.9502
55117,0.9023
55119,1.0424
55121,1.0171
55123,1.0309
55125,1.0300
55127,1.0414
55129,1.0076
55131,0.9079
55133,0.9864
55135,0.9245
55137,0.9471
55139,0.9841
55141,0.8796
56001,0.9803
56003,1.0547
56005,1.0592
56007,1.1018
56009,1.1132
56011,0.8210
56013,0.9060
56015,1.0969
56019,1.0616
56021,1.0066
56023,1.2095
56025,0.9276
56029,0.8828
56033,0.9887
56037,1.0524
56039,1.0798
56041,1.0916
56043,0.9824
