id,wh_avg
2104530,-3.8156
2104590,-4.8081
2104950,-5.0262
2105260,-4.1694
2105320,-4.0696
2105730,-4.3053
2105820,-4.6254
2106000,-3.5922
2200090,-3.8377
2200270,-3.7935
2200300,-4.0772
2200330,-4.6787
2200540,-3.0730
2200720,-4.4433
2200840,-4.3498
2200870,-4.3709
2200900,-4.8790
2200990,-3.7745
2201020,-4.7708
2201170,-2.2394
2201200,-4.4999
2201230,-5.0350
2201290,-4.6481
2201410,-4.7947
2201440,-4.9097
2201530,-5.1118
2201560,-4.8584
2201620,-4.7238
2201650,-4.5204
2201680,-4.7519
2201740,-4.6202
2201770,-4.7186
2201800,-4.3970
2201830,-5.2572
2309930,-3.5247
2400060,-3.7478
2400090,-4.2314
2400120,-3.8729
2400150,-4.7176
2400180,-4.6839
2400210,-4.5868
2400240,-4.4781
2400270,-4.5580
2400300,-3.9291
2400330,-3.9564
2400390,-4.2762
2400420,-3.1753
2400480,-2.3084
2400510,-3.3228
2400540,-4.0051
2400600,-4.6867
2400630,-3.6469
2400660,-4.5665
2400690,-3.8112
2400720,-3.9918
2501800,-3.8320
2501890,-2.7461
2501920,-2.8993
2501950,-3.4972
2501980,-3.9276
2502100,-3.7026
2502190,-4.2328
2502310,-3.7932
2502640,-3.9247
2502670,-4.8223
2502790,-3.4797
2502940,-4.1271
2503090,-4.3614
2503150,-3.5413
2503270,-3.0699
2503510,-3.5562
2503540,-4.8457
2503660,-4.2037
2503750,-4.1994
2503990,-4.4050
2504050,-4.0389
2504140,-4.2470
2504320,-4.3429
2504360,-4.4811
2504770,-4.8849
2504830,-4.0612
2504890,-4.0219
2504980,-3.1028
2505130,-4.2428
2505490,-4.0564
2505970,-3.5762
2506270,-3.4776
2506660,-4.6763
2506780,-3.6762
2506840,-4.2489
2507020,-3.9945
2507110,-4.1797
2507170,-4.4925
2507320,-3.4100
2507560,-4.8138
2507620,-4.7506
2507740,-3.7232
2507860,-3.8353
2508340,-4.0841
2508370,-4.1883
2508430,-4.5245
2508610,-3.6336
2508700,-3.5814
2508850,-3.2102
2509060,-3.7725
2509360,-4.0149
2509630,-3.9240
2509720,-3.8878
2509870,-3.8962
2509930,-4.3784
2510050,-4.8351
2510380,-3.4344
2510500,-4.9433
2510770,-3.9965
2510890,-3.3686
2510920,-3.8912
2511010,-3.7274
2511130,-3.9101
2511250,-4.4285
2511430,-4.8016
2511520,-4.1374
2511880,-4.6339
2512000,-3.4452
2512180,-4.0500
2512240,-4.1970
2512270,-3.6418
2512510,-3.9029
2512630,-3.5810
2512840,-4.3412
2513200,-4.4056
2513230,-3.6105
2600005,-4.6201
2600015,-4.9010
2601950,-4.3054
2602520,-4.6088
2602550,-3.3125
2602640,-3.8581
2602820,-3.1298
2603690,-3.6154
2603870,-4.8027
2604260,-4.3957
2604470,-4.6205
2604530,-4.3830
2604830,-4.2820
2605430,-4.6755
2606270,-4.6627
2606780,-4.9591
2606960,-4.6694
2607560,-3.9528
2607620,-4.6347
2608070,-4.7859
2609570,-4.3667
2609900,-3.7379
2610140,-4.5696
2610620,-3.3695
2611430,-4.6833
2611550,-4.5125
2611600,-4.7513
2611610,-4.8702
2612000,-5.5916
2612150,-4.7445
2612600,-3.5992
2612810,-4.9649
2612930,-5.2456
2614070,-4.3757
2614230,-4.5945
2614520,-5.0000
2614610,-3.9796
2616080,-4.6698
2616110,-4.4259
2616350,-4.5596
2616380,-4.0855
2616410,-4.4198
2616440,-3.5032
2616470,-4.0898
2616500,-4.2814
2617860,-4.3166
2617880,-4.7842
2618420,-3.3278
2618450,-4.3925
2618480,-4.2965
2618840,-4.4612
2618990,-4.1702
2619100,-4.0206
2619250,-4.8629
2619620,-4.2250
2619830,-4.4932
2619950,-3.3400
2620160,-4.2764
2620280,-3.8401
2620340,-4.3180
2620730,-4.7722
2620850,-4.5917
2621150,-4.7442
2621210,-4.7136
2621570,-5.1701
2621600,-5.1334
2621840,-4.8104
2621870,-4.3549
2622200,-3.9829
2622320,-4.6529
2623460,-5.3102
2623820,-4.5642
2624150,-4.1547
2624840,-4.8312
2625560,-4.5350
2625950,-4.2976
2626280,-4.4696
2626760,-4.7816
2628560,-4.7940
2628740,-4.9667
2628830,-4.4428
2628950,-4.6577
2629910,-4.4367
2629940,-4.1491
2630030,-4.6780
2630090,-3.4343
2630390,-3.6425
2630450,-4.0931
2631320,-3.6817
2632250,-4.3519
2632300,-4.3295
2632340,-4.9384
2632370,-3.8988
2632820,-4.6943
2633090,-4.3542
2633410,-4.8102
2633540,-5.1615
2633720,-4.5205
2633870,-4.0156
2634260,-4.5229
2634470,-4.3648
2634560,-4.5799
2635160,-4.0935
2635190,-5.3240
2635310,-4.0987
2635520,-4.2267
2635910,-3.0722
2636485,-4.8989
2636540,-4.6806
2636570,-3.9685
2636630,-4.0840
2636660,-3.9408
2700102,-3.5288
2700109,-3.0430
2700128,-3.2889
2700379,-3.6159
2702970,-3.6641
2703180,-3.9074
2703450,-3.5330
2705790,-2.4572
2706240,-3.0240
2707290,-2.5567
2708100,-3.6288
2708190,-2.9065
2709510,-3.9905
2709720,-3.7778
2711040,-4.0562
2711250,-4.1341
2711370,-4.2514
2711670,-3.9546
2711760,-3.1696
2711820,-4.2584
2712270,-3.9319
2712420,-4.0120
2714220,-3.4276
2714260,-2.5698
2715030,-3.0045
2717780,-3.3646
2718780,-3.7991
2718940,-3.0166
2720550,-2.7817
2721240,-1.4982
2721390,-3.9734
2721420,-3.0573
2722950,-2.9477
2723850,-3.6626
2723880,-2.4981
2725200,-2.9125
2728050,-3.1842
2728170,-3.4326
2730060,-3.9721
2731750,-2.3730
2731780,-2.8109
2731800,-2.8737
2732390,-3.1132
2732430,-2.7322
2733000,-2.8243
2733270,-3.6594
2733330,-3.4828
2733510,-3.4468
2733600,-3.1232
2733780,-3.1201
2733810,-4.0626
2733840,-2.3338
2738190,-3.3777
2740665,-3.7263
2741880,-4.2542
2742160,-3.8014
2742270,-2.6924
2742360,-3.9957
2742720,-2.8784
2744160,-3.2244
2800630,-4.3232
2800870,-4.3518
2801320,-4.3975
2801470,-4.9943
2801710,-4.0214
2801770,-4.6694
2802160,-5.0271
2802190,-3.4673
2802280,-4.7297
2802400,-4.2464
2802520,-4.8068
2802790,-3.4718
2802850,-5.7031
2803120,-4.3311
2803360,-4.5221
2803480,-3.7360
2803520,-4.9557
2803660,-4.6399
2803830,-4.6875
2803900,-4.4661
2804110,-4.0661
2804320,-3.5723
2901000,-3.7237
2904020,-4.2063
2904620,-4.4469
2905310,-4.8527
2905760,-4.3296
2906510,-3.3482
2907460,-3.6069
2908250,-3.6754
2908370,-4.3692
2912010,-4.0286
2912290,-5.0172
2912300,-5.1444
2913080,-5.3263
2913140,-4.6144
2913830,-4.5582
2914340,-5.2096
2915480,-4.7119
2916190,-4.4176
2916350,-4.5385
2916400,-4.1011
2917820,-4.2915
2918300,-4.4124
2918540,-4.4877
2918690,-4.4545
2920410,-4.8839
2920610,-4.6772
2920670,-4.6924
2920940,-5.0685
2921120,-4.1398
2921810,-4.4390
2922530,-4.5482
2922800,-4.5578
2923430,-4.7873
2923550,-4.2997
2923580,-3.7605
2923700,-3.8566
2925230,-4.4798
2926070,-4.6933
2926640,-4.1760
2926850,-4.4775
2927060,-4.3630
2927830,-4.0817
2927870,-4.7177
2928860,-4.3906
2928920,-3.7163
2928950,-4.2677
2929280,-4.1902
2930450,-5.0578
2931440,-5.1586
2931500,-4.8791
2931650,-4.4330
3003870,-3.9137
3004560,-3.7001
3005280,-4.8848
3013040,-4.7295
3100006,-3.9111
3100016,-3.7595
3100022,-4.4547
3100095,-3.1242
3100098,-4.1090
3102910,-4.4145
3103810,-4.4481
3105340,-4.1089
3170110,-3.9734
3170710,-4.0171
3170980,-3.9904
3171580,-4.3316
3172390,-3.9495
3172810,-3.6988
3172840,-3.6615
3173740,-4.2311
3174160,-4.6309
3174430,-3.9250
3174820,-3.5957
3175270,-4.0738
3175900,-4.2617
3176450,-3.7185
3176470,-3.9403
3176860,-4.2759
3178660,-3.8562
3200030,-4.2996
3200060,-3.7000
3200090,-4.1747
3200120,-4.0469
3200210,-4.2511
3200240,-4.8024
3200300,-4.7582
3200360,-4.7485
3200390,-4.1148
3200420,-4.1514
3200480,-3.6399
3200510,-4.4424
3302610,-4.4389
3304590,-3.9963
3304980,-3.5914
3306060,-4.3342
3400009,-2.8044
3401260,-4.5960
3401350,-4.9975
3401380,-4.7810
3401410,-3.4108
3401500,-4.7216
3401560,-4.4116
3401650,-4.6086
3401830,-4.4256
3401920,-5.1652
3402100,-3.9979
3402220,-4.6413
3402250,-4.3695
3402280,-3.7579
3402340,-4.3997
3402400,-4.4138
3402460,-4.3197
3402820,-4.7956
3403000,-3.9855
3403270,-4.4861
3403300,-4.7163
3403420,-3.5590
3403570,-4.8584
3403900,-4.5226
3403930,-4.3265
3403990,-4.8417
3404020,-3.8368
3404110,-3.9604
3404290,-4.5690
3404320,-3.1619
3404410,-4.0643
3404470,-4.3214
3404500,-4.2226
3404560,-4.2001
3404590,-4.6980
3404660,-4.8353
3404890,-4.6186
3404920,-4.0586
3404980,-4.2278
3405070,-4.9170
3405190,-3.7737
3405310,-3.8796
3405490,-3.1609
3405580,-3.0934
3405640,-3.9062
3405730,-4.1586
3405760,-4.5963
3405880,-4.0978
3406000,-4.6633
3406030,-4.4363
3406270,-4.0097
3406300,-4.5421
3406450,-5.0361
3406510,-4.1768
3406540,-4.2197
3406570,-3.8923
3406870,-4.9032
3406930,-4.8351
3406990,-4.2626
3407170,-2.8370
3407230,-4.1745
3407290,-5.4743
3407350,-3.2962
3407440,-5.1054
3407560,-4.3509
3407740,-4.6197
3407770,-3.9284
3407800,-4.5283
3407830,-4.4899
3407860,-4.9612
3407890,-4.8906
3407920,-4.7890
3407950,-4.2512
3408100,-4.4794
3408220,-4.8808
3408400,-3.6964
3408520,-4.2378
3408610,-4.5446
3408640,-4.1720
3408700,-4.8010
3408760,-5.2647
3408820,-4.1098
3408850,-4.9286
3408940,-4.0240
3409150,-4.3064
3409210,-4.9402
3409240,-3.1632
3409270,-4.6659
3409330,-3.7233
3409390,-4.8893
3409450,-4.7541
3409510,-4.6848
3409630,-4.7280
3409660,-3.9296
3409720,-4.9994
3409750,-4.1198
3409810,-4.2142
3409990,-4.3753
3410050,-4.6203
3410110,-4.4871
3410320,-3.8933
3410470,-4.6921
3410500,-4.9125
3410560,-3.7111
3410590,-3.7745
3410810,-2.4673
3410920,-5.0329
3410950,-4.4392
3410980,-4.5438
3411160,-3.6575
3411280,-4.7679
3411310,-4.6071
3411340,-3.9605
3411430,-5.0211
3411460,-5.3139
3411490,-3.5763
3411580,-4.6343
3411640,-3.6497
3411880,-4.6369
3412060,-3.6398
3412360,-4.5625
3412420,-4.9563
3412480,-4.5636
3412690,-4.5012
3412810,-4.8606
3412840,-4.0332
3412870,-4.5042
3412930,-4.3098
3412960,-5.1854
3413050,-4.4817
3413350,-4.6341
3413410,-2.9561
3413530,-4.7537
3413590,-3.5479
3413650,-3.5225
3413680,-4.8939
3413740,-2.8153
3413770,-5.1177
3413800,-5.0196
3413830,-4.3192
3414010,-5.0110
3414130,-4.1631
3414310,-4.5925
3414340,-4.5159
3414460,-4.3310
3414490,-4.9660
3414640,-4.8335
3414670,-4.3791
3414850,-5.1161
3415030,-3.9238
3415090,-3.8595
3415120,-4.5828
3415210,-4.3131
3415330,-3.3618
3415360,-4.6450
3415390,-4.5139
3415630,-4.3633
3415690,-3.8015
3415900,-2.6885
3416080,-4.3406
3416200,-4.5632
3416230,-4.1913
3416260,-5.1450
3416290,-4.9412
3416380,-4.6346
3416470,-4.4249
3416500,-4.8422
3416530,-3.4637
3416680,-3.6020
3416710,-4.7510
3416800,-4.0736
3416830,-4.0194
3416890,-3.5838
3416920,-4.1666
3417070,-4.5431
3417280,-4.3750
3417310,-4.1196
3417430,-4.5001
3417580,-4.9061
3417610,-3.6274
3417640,-4.6488
3417700,-3.8730
3417760,-3.9165
3417820,-3.8456
3417880,-3.9722
3418060,-4.2268
3418120,-4.3565
3418150,-3.5195
3500010,-4.4369
3500030,-4.3568
3500060,-3.3700
3500120,-4.3367
3500150,-4.8367
3500180,-4.8326
3500210,-4.3101
3500240,-4.8855
3500300,-4.2436
3500510,-4.7127
3500570,-3.6910
3500690,-4.1042
3500750,-5.0884
3500900,-5.0705
3500930,-4.4984
3500960,-4.6838
3500990,-4.2068
3501080,-4.2534
3501110,-4.0491
3501170,-4.5022
3501260,-4.1309
3501500,-3.7979
3501650,-3.6369
3501680,-4.4173
3501740,-4.5165
3501890,-4.4574
3502100,-4.1223
3502190,-4.6256
3502250,-4.3941
3502310,-4.4243
3502370,-3.1799
3502430,-3.9603
3502460,-3.7290
3502520,-3.2718
3502580,-3.7581
3502610,-4.5650
3502640,-4.7358
3502670,-5.1416
3600008,-3.8391
3602460,-3.5006
3602970,-3.9379
3603270,-4.3470
3603840,-4.2606
3604080,-3.7457
3604140,-4.3262
3604740,-4.4427
3604870,-4.0528
3605280,-4.6230
3605310,-4.1069
3605580,-4.2544
3605850,-3.7226
3606570,-4.4884
3606630,-5.7195
3606870,-4.7065
3607380,-4.7811
3608130,-4.9678
3608160,-4.6330
3608310,-3.8506
3608430,-4.4817
3608580,-3.4639
3608880,-4.6015
3609420,-3.8333
3609630,-4.7085
3609660,-3.5301
3609690,-4.5112
3609720,-4.8995
3609840,-4.6764
3609960,-4.5576
3610080,-4.7377
3610500,-4.7428
3610620,-4.2516
3610680,-4.0842
3610710,-3.9511
3610950,-4.8692
3610980,-3.9256
3611160,-4.2965
3611460,-4.5943
3611550,-4.2032
3611880,-4.3552
3611970,-2.6042
3612180,-3.8989
3612330,-3.9366
3612510,-3.2908
3612630,-4.2807
3613290,-4.0940
3613530,-3.8399
3613620,-3.9815
3613740,-3.8785
3613980,-3.8643
3614010,-3.3586
3614190,-4.3709
3614280,-4.9293
3614340,-4.2734
3614430,-4.2753
3614940,-4.6966
3615090,-2.7136
3615180,-4.7747
3615300,-5.2118
3615390,-3.9952
3615480,-4.7900
3615510,-4.4998
3615540,-3.9947
3615570,-3.6640
3615630,-3.7182
3615780,-3.9008
3616080,-4.4926
3616230,-4.3834
3616290,-4.1664
3616440,-4.6800
3616620,-4.5484
3616740,-4.2557
3616830,-3.9006
3617160,-4.8987
3617220,-4.3323
3617380,-4.3407
3617520,-4.3701
3617670,-3.9936
3617700,-3.8338
3617730,-3.4083
3617910,-4.1400
3618120,-4.7565
3618210,-3.9029
3618240,-2.8438
3618570,-4.1762
3618690,-4.8370
3619200,-4.4193
3619230,-4.3663
3619320,-4.6643
3619500,-4.0988
3619560,-4.3522
3619650,-4.2236
3619680,-4.8804
3619740,-4.5389
3619950,-3.2656
3620100,-4.5213
3620190,-4.0429
3620340,-4.4737
3620400,-4.5492
3620460,-3.9498
3620490,-3.2946
3620580,-3.2139
3620640,-4.8096
3620700,-3.9701
3620820,-4.3681
3620910,-4.7547
3620940,-4.7824
3621210,-4.9692
3621270,-4.1976
3621480,-3.7131
3621570,-4.2507
3622020,-3.2536
3622290,-3.1094
3622470,-3.7719
3622650,-4.9105
3622680,-4.0883
3622710,-4.4298
3623010,-4.8269
3623160,-4.3340
3623460,-4.1564
3623520,-5.0982
3623580,-2.8619
3623760,-4.3945
3624000,-4.2152
3624690,-3.5664
3624750,-3.9669
3624780,-3.1952
3624840,-3.9251
3624900,-4.7781
3625170,-4.6497
3625290,-4.2181
3625350,-4.5340
3625800,-5.1733
3625950,-4.5362
3626010,-4.4347
3626670,-4.4841
3627060,-4.5480
3627210,-4.1546
3627300,-3.0867
3627450,-3.7114
3627540,-3.0507
3627810,-3.8605
3627900,-4.1266
3628200,-4.7631
3628320,-3.8334
3628590,-3.9312
3628650,-1.8971
3628950,-4.2089
3629070,-3.7744
3629370,-4.4289
3629400,-3.6580
3629430,-4.4080
3629460,-4.6222
3629790,-4.5647
3629880,-4.6875
3629970,-4.0815
3630030,-4.8097
3630120,-4.9514
3630360,-4.1385
3630540,-4.4364
3630660,-4.6357
3630690,-5.1619
3631260,-3.0132
3631470,-4.8513
3631710,-4.1500
3631920,-4.0342
3631980,-4.6077
3700011,-4.6209
3700012,-3.4488
3700030,-3.8067
3700090,-4.5765
3700120,-4.2889
3700210,-4.8948
3700240,-3.9961
3700270,-3.4752
3700300,-3.8297
3700330,-4.1376
3700390,-4.7418
3700420,-4.5362
3700450,-3.8522
3700480,-4.5147
3700530,-3.4194
3700580,-4.3998
3700630,-4.1381
3700690,-3.9912
3700720,-1.7083
3700750,-2.9499
3700900,-4.3984
3700930,-3.7129
3700960,-4.3843
3701110,-3.7294
3701140,-4.4556
3701170,-3.9418
3701200,-4.1779
3701260,-2.4073
3701320,-4.7205
3701380,-4.1242
3701500,-2.7070
3701530,-4.2833
3701620,-4.3273
3701800,-3.8980
3701830,-4.1409
3701920,-3.1996
3702010,-4.0766
3702040,-4.6655
3702100,-3.8743
3702190,-3.3743
3702250,-4.2962
3702310,-3.6546
3702340,-4.5132
3702370,-3.8454
3702430,-4.2543
3702560,-4.0851
3702610,-4.2308
3702640,-4.5983
3702680,-4.2836
3702760,-4.2120
3702880,-4.1581
3702940,-4.0945
3702970,-2.6346
3703060,-4.4303
3703090,-3.8386
3703120,-4.0188
3703210,-4.1591
3703270,-3.9787
3703310,-4.3587
3703330,-3.6634
3703360,-4.2215
3703450,-4.9832
3703480,-3.1299
3703540,-4.7120
3703570,-4.1853
3703630,-4.3386
3703720,-4.4242
3703780,-4.1746
3703870,-4.4062
3703930,-4.3298
3703990,-4.4615
3704050,-4.0350
3704080,-4.6181
3704140,-4.2924
3704320,-4.4223
3704380,-5.1752
3704410,-4.5530
3704500,-5.1319
3704530,-4.2904
3704620,-3.4377
3704650,-4.7675
3704720,-2.7246
3704830,-3.2936
3704880,-4.2132
3704950,-4.2530
3705020,-4.0213
3705040,-4.2078
3705070,-3.5076
3800014,-4.0104
3806780,-3.6916
3808060,-3.9122
3808130,-3.8344
3813030,-4.3081
3819410,-4.0250
3904348,-4.2597
3904351,-4.2202
3904360,-4.6629
3904363,-3.9098
3904365,-4.5788
3904370,-4.4931
3904371,-4.9945
3904373,-4.0428
3904375,-3.4560
3904378,-4.2891
3904380,-4.5229
3904384,-4.5592
3904386,-4.2595
3904394,-4.4677
3904399,-4.9820
3904401,-4.3967
3904408,-3.8397
3904410,-4.6009
3904419,-3.8762
3904421,-4.4782
3904426,-4.8701
3904433,-5.0428
3904440,-5.0499
3904452,-3.9003
3904456,-4.2570
3904460,-4.5747
3904463,-4.2585
3904467,-3.0044
3904480,-4.3250
3904481,-5.1858
3904486,-4.3206
3904490,-4.5777
3904504,-3.6652
3904507,-4.7080
3904509,-4.3531
3904513,-3.2410
3904516,-4.8482
3904519,-5.0087
3904558,-4.2044
3904564,-4.3161
3904610,-3.6600
3904611,-3.3161
3904624,-3.7972
3904676,-4.0974
3904689,-4.1695
3904696,-4.2514
3904697,-4.5783
3904699,-3.6837
3904700,-4.1531
3904701,-3.7063
3904702,-3.0765
3904704,-3.8204
3904724,-5.0375
3904736,-4.5383
3904813,-5.1662
3904820,-4.2335
3904822,-4.8501
3904823,-4.7793
3904829,-4.0013
3904830,-4.5328
3904875,-4.9192
3904935,-4.3247
3905045,-4.6868
3910000,-4.1372
3910014,-3.3874
3910015,-4.4587
3910020,-5.2329
4002430,-4.4867
4002850,-4.0833
4003000,-4.0904
4003180,-5.0546
4003630,-4.4395
4004110,-3.7433
4004500,-3.7489
4005490,-4.5601
4006870,-4.8437
4007560,-4.9920
4007620,-4.8577
4007740,-4.4693
4008070,-4.1570
4008490,-3.6983
4009570,-4.4295
4010290,-4.2107
4010350,-4.4169
4010590,-4.1788
4010650,-4.5770
4010740,-4.5184
4010920,-4.4496
4012150,-4.4005
4012720,-4.4762
4013560,-4.1958
4013590,-4.1676
4014160,-5.0669
4014340,-4.3653
4015090,-4.3291
4015720,-3.4358
4016560,-4.4086
4017250,-4.9280
4018700,-4.4308
4018990,-4.1316
4019440,-4.3588
4019950,-4.9980
4020250,-4.5857
4020970,-4.6757
4021000,-4.6395
4021720,-3.9553
4022770,-4.1239
4023280,-4.2251
4023970,-4.3236
4024690,-4.3499
4024870,-4.5966
4025230,-4.7045
4025290,-4.0766
4026880,-4.6741
4027570,-4.7528
4028680,-4.3799
4029380,-3.8591
4030240,-3.7395
4030600,-3.3547
4032070,-4.3100
4032370,-4.5962
4033180,-4.3526
4033480,-4.3045
4100009,-3.9494
4100015,-4.0408
4100020,-3.7172
4100023,-2.9902
4100048,-3.7333
4101120,-3.9053
4101620,-4.3442
4101920,-2.7810
4101980,-3.4743
4102040,-4.6554
4102310,-4.3271
4102640,-3.0222
4102780,-4.3474
4102800,-3.9523
4102840,-3.5731
4102940,-4.5268
4103480,-3.0717
4103660,-4.6958
4103720,-4.2550
4103860,-4.3075
4103940,-4.1999
4103990,-3.7989
4104500,-4.5326
4104700,-3.6642
4104740,-3.7008
4105160,-3.3389
4105610,-4.3296
4105910,-4.5596
4106000,-3.5290
4106300,-3.7240
4106510,-2.7454
4106710,-4.3716
4106740,-3.7683
4106900,-4.7693
4106930,-4.3361
4107020,-4.7282
4107080,-4.1692
4107230,-4.4278
4107380,-4.3772
4107500,-4.2073
4108010,-3.6786
4108040,-3.8534
4108160,-4.4012
4108310,-4.3289
4108520,-4.1727
4108550,-3.1348
4108720,-3.6231
4108830,-3.7811
4108880,-3.7696
4109000,-3.4398
4109270,-4.0641
4109330,-4.3358
4109480,-3.9071
4109510,-4.3323
4109630,-3.7513
4110040,-2.5509
4110350,-4.1953
4110520,-3.4414
4110710,-4.9298
4110820,-3.6634
4110890,-3.9592
4111100,-3.7304
4111290,-3.8354
4111450,-3.5171
4111580,-4.1145
4111670,-4.3734
4111720,-4.2110
4111790,-3.9867
4112240,-2.7868
4112320,-4.1036
4112600,-4.1111
4113170,-3.1930
4113530,-3.6633
4202040,-4.3292
4202280,-4.1243
4202400,-3.3849
4202480,-4.2459
4202790,-2.8100
4203330,-4.2524
4203450,-3.8014
4203570,-3.2984
4204200,-4.7223
4204230,-4.9342
4205010,-3.9737
4205160,-4.4056
4205190,-4.1129
4205310,-3.9411
4205400,-3.4671
4205490,-3.7836
4205550,-3.5368
4205760,-3.4939
4206240,-3.2806
4206360,-4.7230
4206480,-3.3848
4206550,-4.3784
4206780,-4.0920
4206840,-3.6871
4206960,-4.8828
4207110,-3.9464
4207230,-4.1347
4207530,-5.0954
4207650,-4.1334
4207710,-3.8122
4208550,-4.1168
4208670,-4.7436
4208820,-4.3014
4208850,-3.9858
4209270,-4.1917
4209300,-3.7359
4209480,-4.0280
4210710,-3.6090
4210860,-3.7823
4210870,-3.3729
4211450,-3.8485
4211580,-4.7143
4211610,-4.2812
4211700,-3.4416
4211790,-3.3630
4212540,-4.7552
4212690,-1.9373
4213140,-3.7343
4213440,-3.9858
4214100,-4.0397
4214160,-3.4003
4214580,-3.1152
4215030,-4.2718
4215240,-4.2789
4215330,-4.4709
4216200,-4.2443
4216410,-4.5203
4216980,-3.5746
4217280,-3.9439
4217370,-4.5813
4217520,-4.3603
4218030,-3.7596
4218270,-5.0196
4218300,-3.2703
4218510,-4.1481
4218630,-3.8861
4218750,-3.5229
4218840,-4.1306
4218930,-4.7170
4218990,-3.3880
4219050,-3.5509
4219170,-4.1952
4219290,-4.6110
4219500,-4.4142
4219650,-4.1093
4219680,-4.5497
4219890,-3.6485
4220040,-4.6737
4220730,-4.0426
4221090,-4.0109
4221490,-3.9261
4221540,-3.8367
4221810,-4.1113
4221870,-3.2836
4222560,-4.3645
4222770,-4.0333
4222800,-4.7899
4222860,-4.3366
4223010,-3.6973
4224300,-4.2579
4224320,-4.2167
4224480,-3.8920
4224750,-5.4489
4224960,-3.4820
4225290,-2.5937
4225830,-3.4477
4225950,-4.7763
4225980,-4.0871
4226250,-4.2492
4226300,-3.9561
4226460,-4.9822
4226550,-4.4525
4226580,-3.9241
4226760,-2.9087
4226820,-4.3245
4226850,-3.6903
4400120,-5.0026
4400240,-4.1418
4400270,-3.9954
4400330,-4.3745
4400540,-4.6616
4400570,-4.0831
4400630,-3.6733
4400720,-3.2341
4400780,-4.7373
4400840,-4.8413
4400900,-3.9719
4401110,-4.3794
4401140,-5.1296
4401200,-4.1349
4500720,-4.3220
4500780,-4.3934
4500900,-4.3006
4501110,-3.2944
4501170,-4.3196
4501440,-2.6245
4501500,-3.7643
4501560,-4.3578
4501830,-4.7190
4501860,-4.1347
4502010,-4.2186
4502130,-4.4400
4502280,-4.3314
4502310,-3.7234
4502340,-3.1314
4502490,-4.0920
4502520,-4.7999
4502550,-4.4351
4502580,-4.4306
4502610,-4.2269
4502700,-4.0614
4502730,-4.0185
4502790,-5.0324
4502820,-3.9535
4503030,-4.1248
4503060,-4.3142
4503330,-4.3464
4503360,-2.8276
4503390,-3.1405
4503460,-4.5230
4503480,-4.4599
4503510,-4.0724
4503540,-5.7598
4503570,-4.6825
4503600,-3.9516
4503630,-3.9142
4503660,-3.0830
4503690,-4.3668
4503720,-5.1801
4503810,-4.7880
4503840,-4.0404
4503870,-3.7940
4503900,-3.8562
4635480,-3.5788
4659820,-4.3432
4666270,-3.3052
4700001,-4.4696
4700180,-4.5670
4700300,-4.5441
4700330,-4.9615
4700690,-4.5985
4700850,-4.2588
4700900,-4.4885
4700990,-3.8753
4701020,-4.4568
4701260,-3.4171
4701290,-4.6906
4701590,-3.7342
4701770,-5.0178
4702100,-4.4006
4702130,-3.7690
4702190,-4.4447
4702220,-3.9833
4702370,-4.0164
4702400,-5.0744
4702520,-4.1360
4702550,-4.2758
4702580,-4.3107
4702670,-4.9005
4702760,-4.6016
4702940,-3.2211
4703030,-4.8311
4703150,-3.8453
4703180,-3.8365
4703240,-4.0352
4703480,-4.0647
4703510,-4.6364
4703600,-4.0166
4703690,-4.2360
4703780,-4.5704
4703810,-4.0834
4704020,-4.2730
4704230,-4.5765
4704350,-4.4972
4704380,-4.8929
4704530,-4.2022
4704550,-4.5999
4800008,-4.1750
4800009,-3.9868
4800010,-3.8700
4800011,-4.8808
4807350,-3.6321
4807410,-3.8019
4807440,-4.3258
4807470,-4.3865
4807590,-3.6950
4807710,-5.2320
4807780,-4.1618
4807800,-4.0434
4807830,-4.7040
4807890,-4.4841
4807950,-4.1653
4808090,-4.4493
4808130,-4.3296
4808190,-4.7178
4808280,-4.1420
4808310,-4.7361
4808340,-4.6481
4808400,-4.1238
4808550,-4.6106
4808580,-4.7468
4808700,-3.8452
4808870,-4.2358
4808910,-4.7302
4808940,-2.6783
4809200,-4.8061
4809300,-4.0585
4809360,-4.6351
4809390,-5.1143
4809450,-4.8650
4809570,-4.0321
4809630,-4.1863
4809670,-3.9228
4809720,-4.4071
4809810,-3.9570
4809860,-4.1472
4810200,-4.3645
4810230,-4.2571
4810260,-4.4897
4810320,-3.9421
4810470,-3.9671
4810710,-3.9774
4810780,-3.9876
4810800,-4.6031
4810890,-4.6724
4810990,-4.5315
4811110,-4.4723
4811190,-4.0081
4811220,-4.7860
4811280,-3.8203
4811310,-4.9688
4811340,-4.4459
4811610,-4.1097
4811640,-4.8558
4811680,-4.5630
4811700,-4.4140
4811790,-3.7449
4811990,-4.7768
4812120,-4.8175
4812180,-4.6840
4812220,-4.4269
4812390,-5.0076
4812420,-4.3071
4812460,-4.2690
4812480,-4.3144
4812640,-4.1385
4812700,-3.7559
4812750,-5.0644
4812780,-4.3266
4812810,-4.7346
4812870,-4.5834
4813020,-5.0006
4813050,-3.7966
4813110,-4.1711
4813170,-5.0568
4813230,-4.4921
4813290,-3.8608
4813320,-4.3864
4813350,-4.4863
4813500,-4.9393
4813530,-4.8456
4813590,-5.5365
4813650,-4.5180
4813680,-4.2469
