id,np_coh
21109,0.0592
21111,0.1665
21113,0.0973
21115,0.0538
21117,0.1493
21119,0.0844
21121,0.0241
21123,0.1264
21125,0.1389
21127,0.0865
21131,-0.0496
21133,0.0667
21135,0.0092
21137,-0.0031
21139,0.0904
21141,0.0765
21143,0.0632
21145,0.1331
21147,0.0227
21149,-0.0178
21151,0.0433
21153,-0.0507
21155,0.1207
21157,0.0762
21159,-0.0056
21161,0.0088
21163,0.0669
21165,0.0762
21167,0.0683
21169,0.0537
21171,-0.0388
21173,0.2075
21175,0.0711
21177,0.0414
21179,0.1395
21181,0.0521
21183,-0.0124
21185,0.0446
21187,0.0410
21191,-0.0411
21193,0.0908
21195,0.0387
21197,0.0926
21199,0.0615
21203,-0.0251
21205,0.0641
21207,0.0518
21209,0.0784
21211,0.0380
21213,0.0283
21215,0.2182
21217,-0.0229
21219,-0.0220
21221,-0.0129
21223,0.0162
21225,-0.0409
21227,0.0887
21229,0.0816
21231,-0.0448
21233,0.0395
21235,0.0446
21239,0.1338
22001,0.1683
22003,0.0782
22005,0.1591
22007,0.1786
22009,0.1760
22011,0.0312
22013,0.1389
22015,0.1042
22017,0.1065
22019,0.0456
22021,0.0847
22023,0.1043
22025,0.0479
22027,0.0568
22029,0.0726
22031,0.1958
22033,0.1859
22037,0.1446
22039,0.1222
22041,0.0957
22043,0.1064
22045,0.1132
22047,0.2507
22049,0.0263
22051,0.1573
22053,0.0031
22055,0.0718
22057,0.1828
22059,0.0654
22061,0.1885
22063,0.0898
22067,0.0742
22069,0.2046
22071,0.2560
22073,0.0609
22075,0.1322
22077,0.2039
22079,0.0603
22083,0.0635
22085,-0.0093
22087,0.1347
22089,0.1648
22093,0.1249
22095,0.0826
22097,0.0372
22099,0.0883
22101,0.1502
22103,0.0763
22105,0.1006
22109,0.1262
22111,0.1901
22113,0.0961
22115,0.0503
22117,0.0810
22119,0.1816
22121,0.1071
22123,0.0333
22125,0.0149
22127,0.1093
23001,0.0501
23003,0.0047
23005,0.0294
23007,-0.0289
23009,0.0355
23011,0.0290
23013,-0.0063
23015,0.0216
23017,0.0210
23019,0.0154
23021,0.0961
23023,0.0219
23025,0.0228
23027,0.0147
23029,0.0322
23031,0.0111
24001,-0.0007
24003,-0.0029
24005,0.0075
24009,-0.0363
24011,-0.0249
24013,0.0650
24015,0.0128
24017,0.0100
24019,-0.0041
24021,0.0768
24023,-0.0029
24025,0.1619
24027,-0.0065
24029,-0.0063
24031,0.0026
24033,0.0335
24035,-0.0005
24037,-0.0124
24039,-0.0229
24041,0.0101
24043,-0.1066
24045,0.0055
24047,-0.0019
24510,-0.0842
25001,-0.0454
25003,-0.0134
25005,-0.0091
25007,-0.0467
25009,-0.0138
25011,-0.0093
25013,-0.0153
25015,-0.0074
25017,0.0119
25019,-0.0236
25021,0.0104
25023,-0.0193
25025,-0.0363
25027,-0.0014
26003,0.0738
26005,0.0465
26007,0.0653
26009,0.0286
26011,0.1481
26013,0.0229
26015,0.0564
26017,0.0009
26019,-0.0654
26021,0.0585
26023,0.0773
26025,0.0206
26027,0.0576
26029,0.0835
26031,0.0245
26033,0.0628
26035,0.0766
26037,0.0177
26039,0.0799
26041,0.0228
26043,0.0502
26045,0.1101
26047,0.0520
26049,0.0477
26051,0.1281
26053,-0.0100
26055,0.0465
26057,-0.0138
26059,0.0527
26061,0.0543
26063,0.0368
26065,0.0346
26067,0.0436
26069,0.0828
26071,0.0361
26073,-0.0080
26075,0.0054
26077,0.0436
26079,-0.0349
26081,0.0284
26087,0.0206
26089,-0.0045
26091,0.0703
26093,0.0201
26095,0.1862
26097,0.0580
26099,0.0439
26101,0.0343
26103,0.0073
26105,0.0281
26107,-0.0056
26109,0.0172
26111,0.0040
26113,-0.0488
26115,0.0729
26117,0.0172
26121,0.0551
26123,-0.0130
26125,-0.0080
26127,-0.0236
26129,0.1681
26133,-0.0209
26135,0.1169
26137,0.0251
26139,0.0757
26141,0.0815
26143,0.0432
26145,0.0719
26147,0.0297
26149,0.0079
26151,0.0091
26153,0.1110
26155,0.0170
26157,0.0680
26159,0.0348
26161,0.0529
26163,0.0645
26165,0.0520
27001,-0.0450
27003,0.0499
27005,0.0793
27007,0.1203
27009,0.0406
27011,0.0047
27013,0.0767
27015,0.0552
27017,0.0518
27019,0.0259
27021,-0.0166
27023,0.0250
27025,0.0624
27027,0.0763
27029,-0.0364
27031,-0.0262
27033,-0.0137
27035,0.0539
27037,0.0231
27039,0.0205
27041,0.0883
27043,-0.0382
27045,0.0184
27047,0.0384
27049,0.0282
27051,0.0566
27053,0.0471
27055,-0.0353
27057,0.0250
27059,0.0937
27061,0.0506
27063,-0.1156
27065,0.0867
27067,0.1073
27069,0.0043
27071,0.1018
27073,0.0686
27075,0.0408
27079,0.0646
27081,-0.1103
27083,0.0287
27085,0.0437
27087,0.0584
27089,-0.0097
27091,-0.0087
27093,0.0412
27095,0.0757
27097,-0.0308
27099,-0.0245
27101,0.0796
27103,0.0520
27105,0.0391
27107,-0.0171
27109,-0.0118
27111,0.0462
27113,-0.0248
27115,-0.0004
27117,-0.0658
27119,0.0045
27121,0.0132
27123,0.0275
27125,0.0943
27127,0.0311
27129,0.0775
27131,0.0236
27133,0.0123
27135,0.0375
27137,0.0347
27139,0.1090
27141,0.1336
27143,0.0101
27145,0.0651
27147,0.0042
27149,0.0571
27151,-0.0743
27153,0.0232
27155,-0.0641
27157,0.0542
27159,0.1126
27161,-0.0276
27163,0.0432
27165,0.0845
27167,0.0514
27169,0.1029
27171,0.0820
27173,0.0912
28003,0.0794
28007,0.0831
28011,-0.0490
28013,0.1456
28017,0.1975
28019,0.2434
28023,0.0750
28025,0.0121
28029,0.2339
28031,0.0611
28033,0.1014
28035,0.1730
28037,0.1451
28039,0.1361
28041,0.0479
28043,0.1456
28045,0.0527
28047,0.0218
28049,0.1642
28057,0.2082
28059,0.1277
28061,0.2102
28067,0.1045
28071,0.1421
28073,0.0414
28075,0.0652
28077,0.0126
28079,0.0309
28081,0.1923
28085,0.0514
28087,0.1665
28089,0.0802
28091,0.1502
28093,0.0739
28095,0.1410
28097,0.0233
28099,-0.0293
28101,0.1886
28105,0.1157
28107,0.1977
28109,0.0360
28111,-0.0067
28113,0.1819
28115,0.0577
28117,0.1262
28121,0.1576
28123,-0.0142
28127,0.0677
28129,0.0849
28131,0.0769
28137,0.1263
28139,0.0095
28141,0.0209
28145,0.1318
28147,0.0584
28149,0.0990
28151,0.0513
28153,-0.0247
28155,0.1728
28159,0.1810
28161,-0.0107
28163,-0.0699
29001,0.0315
29003,0.0190
29005,0.0736
29007,-0.0251
29009,-0.0198
29011,0.0518
29013,0.0043
29015,-0.0316
29017,-0.0611
29019,0.0028
29021,0.0258
29023,-0.0547
29025,-0.0113
29027,-0.0218
29029,0.0127
29031,-0.0141
29033,0.1185
29035,-0.0749
29037,0.0308
29039,0.0132
29041,-0.0108
29043,0.0631
29045,-0.0594
29047,0.0218
29049,0.0916
29051,-0.0667
29053,0.0940
29055,-0.0038
29057,-0.1187
29059,0.0253
29061,-0.0105
29063,0.1214
29065,0.0082
29067,-0.0058
29069,-0.0531
29071,-0.0025
29073,-0.0229
29075,0.0452
29077,-0.0468
29079,-0.0079
29081,0.0570
29083,-0.0281
29085,0.0626
29087,0.0182
29089,0.0649
29091,-0.0397
29093,0.0123
29095,0.0421
29097,-0.0042
29099,0.0231
29101,0.0351
29105,0.0267
29107,0.0065
29109,0.0222
29111,-0.0512
29113,0.0136
29115,0.0471
29117,0.0887
29119,-0.0552
29121,0.0391
29123,0.0264
29125,0.0346
29127,0.0453
29129,-0.0298
29131,0.0494
29133,-0.0168
29135,-0.0011
29137,-0.0811
29139,0.1085
29141,-0.1294
29143,-0.0635
29145,-0.0739
29147,-0.0273
29149,-0.1020
29151,0.0498
29153,0.0503
29155,-0.0080
29157,-0.0139
29159,-0.0012
29161,0.0244
29163,0.0159
29165,0.0094
29167,0.0165
29169,0.0250
29171,-0.1159
29173,0.0603
29175,-0.0078
29177,0.0807
29179,0.0495
29181,0.0104
29183,0.0895
29185,0.0059
29186,-0.0417
29187,-0.0498
29189,0.0542
29195,0.0520
29197,-0.0224
29199,0.0247
29201,-0.0234
29203,0.0113
29205,-0.0623
29207,-0.0167
29209,-0.0428
29211,0.0152
29213,0.0178
29215,-0.0683
29217,-0.0522
29219,0.1217
29221,0.0347
29223,-0.0786
29225,-0.0472
29229,0.0037
29510,0.2674
30001,0.0673
30007,0.0011
30009,-0.0620
30013,0.0238
30015,0.0634
30017,-0.0810
30021,-0.0493
30023,-0.0880
30025,0.0247
30027,0.0404
30029,0.0390
30031,0.0038
30035,-0.0500
30041,0.0338
30043,0.0205
30047,0.0199
30049,0.0930
30053,0.0366
30057,0.0082
30063,-0.0154
30065,-0.0192
30067,-0.0311
30073,-0.1261
30077,0.0431
30081,0.0256
30083,-0.1181
30085,-0.1743
30087,-0.0731
30089,0.0232
30091,-0.3947
30093,0.0590
30095,-0.0360
30097,-0.0727
30099,-0.0699
30101,0.0036
30105,-0.0829
30111,-0.0457
31001,0.0547
31003,0.0776
31011,0.0243
31013,0.0511
31019,0.0845
31021,0.1567
31023,0.0532
31025,0.1027
31027,0.0606
31029,0.2053
31031,0.0795
31033,0.0101
31035,0.1200
31037,0.0761
31039,0.0860
31041,0.0113
31043,0.1243
31045,0.0094
31047,0.0013
31051,0.2091
31053,0.0539
31055,0.0808
31059,-0.0523
31065,0.0415
31067,0.0758
31079,0.0106
31081,0.0868
31089,0.0715
31093,0.1170
31095,0.0843
31097,0.1616
31099,-0.0080
31101,0.0198
31107,0.0202
31109,0.0677
31111,0.0818
31119,0.1011
31121,-0.0333
31123,0.0021
31125,0.0449
31127,0.1638
31131,-0.0048
31137,-0.0537
31139,0.2402
31141,0.0797
31143,0.0904
31145,0.0577
31147,-0.0139
31151,0.0709
31153,0.1164
31155,0.1427
31157,0.1124
31159,0.1719
31161,0.0971
31169,0.0846
31175,-0.0871
31177,0.0667
31179,0.1791
31185,0.1534
32001,0.0249
32003,0.0990
32005,0.0170
32007,-0.0104
32013,-0.0112
32015,-0.0321
32017,-0.0438
32019,0.0713
32023,-0.0450
32029,0.0547
32031,0.0783
32033,-0.0096
32510,-0.0311
33001,0.0643
33003,-0.0067
33005,0.0819
33007,0.1329
33009,0.1051
33011,0.0738
33013,0.0516
33015,0.0622
33017,0.0943
33019,0.1563
34001,0.0717
34003,0.0869
34005,0.0658
34007,0.0432
34009,0.0411
34011,0.0037
34013,0.1093
34015,0.0543
34017,0.0431
34019,0.0321
34021,0.1196
34023,0.0746
34025,0.0857
34027,0.0564
34029,0.0219
34031,0.1042
34033,0.0920
34035,0.0774
34037,0.0459
34039,0.0827
34041,0.0346
35001,0.0743
35005,0.0496
35006,0.1591
35007,0.1253
35009,0.0311
35013,0.0751
35015,-0.0047
35017,0.0644
35025,0.0044
35027,-0.0718
35028,0.0943
35031,0.0530
35035,-0.0012
35039,0.1146
35041,0.0628
35043,-0.0099
35045,0.0499
35047,0.0033
35049,0.1382
35053,0.0785
35055,0.0081
35057,0.0264
35061,0.1014
36001,0.0754
36003,0.0113
36007,0.1026
36009,0.0259
36011,-0.0188
36013,-0.0234
36015,0.0251
36017,0.0049
36019,-0.0043
36021,-0.0186
36023,0.0046
36025,0.0240
36027,0.0537
36029,0.0422
36031,-0.0060
36033,-0.0412
36035,0.0218
36037,0.0920
36039,-0.0318
36043,-0.0130
36045,-0.0167
36049,0.0211
36051,0.0787
36053,0.0463
36055,0.0604
36057,-0.0168
36059,0.0180
36061,0.2047
36063,0.0082
36065,0.0013
36067,0.0603
36069,-0.0040
36071,0.0325
36073,-0.0302
36075,0.0228
36077,0.0088
36079,-0.0036
36083,0.0174
36087,0.0691
36089,-0.0487
36091,0.0224
36093,0.0622
36095,0.0751
36097,-0.0259
36099,-0.0310
36101,0.0554
36103,0.0151
36105,-0.0099
36107,-0.0689
36109,0.0762
36111,0.0323
36113,0.0324
36115,-0.0055
36117,0.0137
36119,0.0889
36121,0.0276
36123,-0.0104
37001,0.0195
37003,0.0112
37005,-0.0051
37007,0.1203
37009,0.0431
37011,0.1057
37013,0.0197
37015,-0.0821
37017,-0.0695
37019,-0.0063
37021,0.0184
37023,-0.0263
37025,0.0429
37027,0.0101
37029,-0.0147
37031,0.0396
37033,-0.0828
37035,0.0028
37037,0.0946
37039,-0.0751
37041,0.0139
37043,-0.0197
37045,0.0018
37047,-0.0556
37049,0.0116
37051,0.0740
37053,-0.0240
37055,0.0235
37057,0.0117
37059,0.0148
37061,-0.0321
37063,0.1128
37065,-0.1261
37067,-0.0098
37069,-0.0696
37071,-0.0514
37073,0.0936
37075,0.0534
37077,0.0443
37079,0.0533
37081,-0.0639
37083,-0.0289
37085,0.0412
37087,0.0542
37089,0.0646
37091,0.0166
37093,0.0217
37097,0.0312
37099,-0.0406
37101,-0.0048
37103,-0.0145
37105,0.0074
37107,-0.1484
37109,0.0657
37111,-0.1215
37113,0.0489
37115,0.0165
37117,-0.1632
37119,0.0136
37121,0.0171
37123,0.0458
37125,0.0496
37127,-0.1079
37129,0.0439
37131,-0.0919
37133,-0.0107
37135,0.0119
37137,-0.0652
37139,0.0571
37141,0.0219
37143,0.0486
37145,0.0700
37147,0.0484
37149,-0.0510
37151,0.0324
37153,0.0504
37155,-0.1272
37157,0.0102
37159,-0.0692
37161,0.0093
37163,0.0677
37165,-0.0547
37167,0.0077
37169,0.0049
37171,0.0373
37173,0.1958
37175,-0.0200
37179,0.0637
37181,-0.0781
37183,0.0589
37185,-0.1049
37187,-0.0841
37189,0.0155
37191,-0.0647
37193,-0.0937
37195,-0.1031
37197,0.1025
