id,h_ses
1200240,-1.7016
1200270,-0.4058
1200300,0.3393
1200330,-0.8073
1200360,-0.2577
1200390,-0.4216
1200420,-1.7765
1200480,-0.3430
1200510,-0.8813
1200540,-0.2463
1200570,-6.1043
1200600,-1.3419
1200630,-2.1661
1200660,-1.9401
1200720,-1.2927
1200750,-1.8173
1200780,-2.0115
1200810,-0.9716
1200840,-1.5878
1200870,-0.6320
1200900,-1.0889
1200930,-0.8350
1200960,0.1565
1200990,2.2019
1201020,-2.7428
1201050,-0.2302
1201080,-0.8392
1201110,0.2964
1201140,-1.1192
1201170,-2.1924
1201200,0.4902
1201230,-1.0121
1201260,-1.6625
1201290,-0.9342
1201320,-0.2953
1201350,0.2536
1201380,-0.6380
1201410,-1.2444
1201440,-0.7709
1201470,-0.7023
1201500,-0.6712
1201530,-0.5435
1201560,-0.6244
1201590,-0.9057
1201620,-2.5329
1201650,0.1471
1201680,-0.8988
1201710,-0.2592
1201740,0.6610
1201770,-1.0701
1201800,-0.1978
1201830,-0.9016
1201860,0.1108
1201890,-1.6495
1201920,-0.5828
1201950,1.0377
1201980,-0.2090
1202010,-2.4514
1300001,-2.0194
1300002,0.8826
1300003,-0.9526
1300004,-1.7421
1300060,-3.1365
1300090,-2.9370
1300120,-1.0184
1300150,-0.4950
1300210,-1.1406
1300240,-0.4102
1300290,0.0428
1300330,-0.7367
1300360,-3.3879
1300390,-1.1999
1300420,-0.7424
1300480,-4.6079
1300510,-5.4044
1300540,-1.2028
1300570,-0.1279
1300600,-1.3507
1300630,-1.7813
1300660,1.4154
1300690,0.8055
1300720,-1.5543
1300750,-1.4189
1300780,0.2959
1300810,-1.1790
1300840,-0.2348
1300870,-4.2166
1300900,-1.5401
1300930,-0.1084
1301020,-0.5779
1301080,-5.4044
1301110,-0.0602
1301140,-2.1833
1301170,-0.9294
1301230,-1.5222
1301290,-0.6282
1301350,-1.5697
1301380,-1.6289
1301410,1.0969
1301470,0.0457
1301500,-0.2582
1301530,-2.8276
1301560,-2.6612
1301590,0.4104
1301620,-0.9411
1301650,-0.9792
1301680,1.9936
1301710,-1.7675
1301740,-1.1974
1301770,-2.5208
1301800,-1.6361
1301830,-0.5049
1301860,-0.1515
1301870,-0.2529
1301890,-0.4172
1301920,1.0377
1301950,-2.4134
1301980,0.4853
1302010,0.6124
1302040,-0.6595
1302070,-2.0264
1302100,-1.3681
1302130,-0.2191
1302190,-1.1819
1302220,-0.4050
1302250,-1.7409
1302280,-0.3345
1302310,-0.7111
1302340,-1.2670
1302400,-0.7279
1302430,-1.2860
1302460,-3.0458
1302490,-3.5520
1302520,-0.1458
1302550,-0.7721
1302580,-1.0574
1302610,-0.7462
1302670,0.6017
1302700,0.5554
1302730,-1.5855
1302790,1.6208
1302820,-0.3977
1302880,-0.9856
1302910,1.0377
1302940,0.3556
1302970,-0.1497
1303000,-1.5920
1303030,-3.6196
1303060,-1.0087
1303090,-1.4953
1303240,-0.1900
1303270,-0.4632
1303300,-1.3793
1303330,-3.7291
1303360,-0.5650
1303390,-1.5960
1303420,-0.8318
1303450,-2.8713
1303480,-3.5934
1303510,-1.3023
1303540,-1.6544
1303570,-0.1928
1303600,-5.2008
1303630,-0.1918
1303690,-3.1172
1303720,-0.1315
1303750,1.1191
1303780,-4.8618
1303840,-1.1618
1303870,-0.9464
1303930,-1.2703
1303960,-0.4401
1303990,-0.3250
1304020,0.3626
1304050,-1.8957
1304110,0.7891
1304140,-0.5080
1304170,-0.4503
1304200,-2.4975
1304220,0.7115
1304260,-1.3581
1304320,0.7374
1304380,-1.2399
1304410,-1.1199
1304440,-1.1047
1304470,-0.1355
1304530,-0.6842
1304560,-0.5361
1304620,-2.3699
1304770,-0.9051
1304800,-0.1459
1304830,-3.6156
1304860,1.0895
1304890,-1.0833
1304950,-1.8656
1304980,-1.7583
1305040,-2.1595
1305190,-1.3011
1305250,-3.5334
1305280,-0.5642
1305310,-0.0990
1305340,0.8994
1305370,-3.0442
1305390,-1.2897
1305430,-2.1033
1305490,-0.4291
1305550,-1.7015
1305670,0.4407
1305700,-0.7713
1305760,1.2261
1305790,-1.2913
1313053,0.8823
1500030,-0.5651
1600001,-0.1148
1600002,-1.0041
1600030,-1.7042
1600060,-0.9317
1600139,1.4652
1600180,-0.3831
1600240,0.5222
1600270,-1.8863
1600300,0.1190
1600360,-0.5747
1600420,0.5605
1600450,-0.4725
1600480,0.3499
1600490,1.3121
1600510,-1.8945
1600600,-1.2075
1600660,-1.4621
1600690,0.2373
1600780,-1.2177
1600810,-7.1411
1600815,-4.4291
1600930,-0.1808
1600960,-0.8439
1601020,-1.2430
1601050,0.6661
1601080,0.0890
1601110,-0.3957
1601140,-0.6631
1601230,0.2036
1601260,0.8544
1601290,-0.8853
1601380,0.8298
1601410,-0.3862
1601470,0.1805
1601500,-0.4248
1601530,-0.8869
1601570,-1.7536
1601590,-0.7510
1601620,-5.4044
1601650,1.2272
1601680,-1.1828
1601710,-0.2157
1601770,-0.6560
1601800,-0.4181
1601830,-1.3946
1601860,-3.1193
1601920,-0.3406
1601950,-0.2845
1601980,-2.8423
1602030,-0.3644
1602070,-0.5888
1602100,0.1141
1602130,-0.0231
1602190,-0.5034
1602220,-1.3652
1602250,-1.3714
1602310,-0.6428
1602340,-1.5751
1602370,0.2727
1602460,-3.5654
1602520,1.0377
1602550,-0.4737
1602580,-0.7303
1602640,-1.0427
1602670,0.8770
1602700,0.3508
1602760,0.8857
1602790,0.2578
1602850,-5.3641
1602910,-0.2997
1602940,-0.1503
1602970,0.3311
1603060,-0.0196
1603090,0.0966
1603180,-0.1666
1603240,-0.1659
1603270,-0.4346
1603300,0.2522
1603330,-2.6029
1603360,-0.4283
1603400,-0.2488
1603420,-6.1411
1603480,-0.8240
1700004,1.2261
1700005,-2.6992
1700007,-1.1990
1700010,-0.1820
1700041,0.4347
1700044,-0.2507
1700045,1.1202
1700065,-4.1160
1700077,-0.7512
1700110,-0.8106
1700112,0.5403
1700113,0.8857
1700119,-1.0674
1700122,1.6537
1700123,2.1199
1700125,-6.4668
1700130,-0.4053
1700222,-0.3183
1700223,-9.9436
1700320,-2.1768
1700321,0.2789
1700324,1.0377
1700326,1.0132
1700330,1.1970
1700332,1.0895
1701395,-0.2841
1703150,-0.4916
1703270,0.8055
1703300,1.3556
1703480,0.6858
1703600,-2.2560
1703690,0.2577
1703780,1.4755
1703810,1.3318
1703840,1.2641
1703870,-0.2918
1703900,0.2844
1703930,-2.2888
1703960,-0.0144
1704020,0.3519
1704050,-0.2915
1704140,0.7290
1704170,0.0500
1704230,-5.5131
1704260,-3.7291
1704470,1.0175
1704560,0.4197
1704680,-0.8230
1704710,-0.4001
1704770,-0.6542
1704800,1.0377
1704830,-1.0889
1704920,0.1765
1705050,0.8577
1705220,-0.8041
1705310,0.2998
1705430,0.7115
1705570,-0.4413
1705580,1.3318
1705610,-0.4409
1705640,-0.7469
1705760,0.1402
1705790,-0.8616
1705820,1.0895
1705880,0.2579
1705910,-0.3610
1705950,0.9555
1705970,1.7098
1706000,0.1833
1706060,-0.1528
1706090,-0.5024
1706120,-0.4704
1706270,1.0339
1706390,0.8857
1706420,-0.3147
1706450,0.7849
1706480,-0.3158
1706510,-0.7263
1706540,-1.0405
1706750,-1.6034
1706880,-3.0240
1706930,-3.2903
1707050,-0.8564
1707170,0.5434
1707290,1.6614
1707320,1.5660
1707650,1.0168
1707830,1.5826
1707860,-3.2303
1707980,2.9479
1708010,1.4755
1708040,1.0777
1708100,-1.6213
1708130,-3.8686
1708220,-6.9473
1708250,1.3318
1708280,0.6369
1708310,-8.3347
1708340,-0.6961
1708370,-1.6303
1708400,0.8824
1708430,1.0377
1708500,1.6227
1708550,0.1513
1708580,0.8857
1708640,-1.5769
1708730,-0.7590
1708790,2.4137
1708970,2.3683
1709210,1.3431
1709270,-4.5175
1709300,-0.3339
1709400,0.8857
1709420,-0.7503
1709510,-2.2822
1709540,1.5046
1709600,-0.2393
1709810,-1.5928
1709930,-0.9350
1709960,-0.7907
1709990,-0.8772
1710200,-0.6568
1710290,0.1592
1710380,1.6639
1710410,1.0377
1710440,1.0895
1710470,-0.0357
1710530,0.9201
1710570,-1.2364
1710650,-0.0394
1710740,0.4755
1710790,-5.9000
1710820,-6.2677
1711010,-2.0039
1711220,-1.2320
1711250,0.4603
1711290,-1.0087
1711350,0.4562
1711370,-0.1725
1711400,-0.5250
1711610,-0.9454
1711670,1.3318
1711700,1.5892
1711730,-0.9558
1711790,-0.4926
1711850,0.0815
1711880,-0.8618
1711980,0.7901
1712000,-0.4624
1712090,-0.2005
1712120,-0.4970
1712210,-1.4041
1712330,-1.5141
1712420,-1.0432
1712450,-5.9373
1712510,-3.2570
1712540,0.7644
1712570,1.4511
1712700,1.3484
1712720,-4.6552
1712760,-1.2132
1712930,0.0331
1712960,1.4755
1712990,1.4755
1713140,-0.2649
1713170,-1.6263
1713230,1.1970
1713240,-1.9497
1713320,-0.4189
1713410,0.7841
1713530,-0.2651
1713560,0.4411
1713710,-0.2634
1713770,-0.1273
1713920,1.3318
1713940,-0.1357
1713970,0.9777
1714050,2.0357
1714100,0.3583
1714350,1.3730
1714460,-0.8059
1714490,-1.0586
1714550,0.7846
1714580,-1.3285
1715030,-0.0153
1715100,-0.8376
1715420,-1.7733
1715450,0.9334
1715480,-0.3968
1715490,0.8900
1715630,-0.5231
1715660,0.0261
1715700,1.6849
1715780,-0.4900
1715820,1.0895
1715840,0.3597
1715880,1.0527
1715900,-2.4942
1715930,0.8151
1716050,0.7175
1716080,0.3041
1716230,0.5479
1716260,1.1970
1716290,1.0131
1716350,0.0896
1716380,-0.0312
1716410,0.8598
1716560,1.0895
1716590,0.9745
1716650,1.1970
1716740,-1.0037
1716800,-1.4120
1716830,-0.4391
1716860,2.7656
1716920,-0.6311
1716950,0.3415
1717040,0.5244
1717160,2.2674
1717220,0.2153
1717280,-0.0277
1717310,1.5597
1717340,1.3593
1717370,-2.3076
1717490,1.3318
1717520,0.1579
1717550,-0.6268
1717730,2.1557
1717790,-1.6640
1717800,-0.3552
1717850,3.0866
1718030,0.5027
1718090,1.6573
1718200,-3.5735
1718240,-0.6417
1718270,-0.2749
1718360,0.0600
1718420,0.3316
1718450,-1.5684
1718480,-1.1274
1718570,0.0778
1718600,0.7551
1718810,1.7674
1718840,-5.6857
1718870,-0.8618
1718990,1.0569
1719080,-0.2576
1719110,2.0292
1719200,0.0052
1719260,-0.0583
1719290,1.7343
1719320,-1.7308
1719500,1.0618
1719530,-0.3014
1719560,-0.3307
1719620,0.7748
1719660,-1.3085
1719680,0.0061
1719830,0.4074
1719970,-0.3388
1720170,-0.3837
1720180,-1.0120
1720220,0.8279
1720280,-4.0047
1720430,2.7656
1720490,0.5492
1720550,-4.2331
1720580,-0.9941
1720610,-0.6389
1720640,2.3460
1720760,-0.6160
1720880,0.1256
1721000,-0.1654
1721030,0.1588
1721180,2.9479
1721270,0.8529
1721300,-1.4998
1721420,1.3800
1721450,1.2137
1721510,-0.1541
1721600,0.7061
1721630,-0.9784
1721680,0.2669
1721690,-5.4044
1721750,-1.2078
1721780,1.1858
1721840,0.6059
1721870,0.3295
1721900,-0.5286
1722020,-1.3755
1722050,0.7241
1722080,1.4328
1722110,-2.7177
1722300,0.7804
1722500,0.4207
1722530,1.3431
1722710,2.6306
1722740,-0.2365
1722800,-0.6927
1722830,0.6911
1722920,2.6306
1722950,-2.9770
1723050,-0.5779
1723070,1.1823
1723090,2.6306
1723100,-0.6895
1723160,-0.7238
1723200,-0.7895
1723250,1.7265
1723350,0.9522
1723460,1.3725
1723730,0.2286
1723850,0.5032
1723880,0.1105
1724000,-4.5177
1724060,1.4442
1724090,0.2861
1724120,-5.3435
1724270,1.3452
1724330,-0.0907
1724390,0.6298
1724420,0.0575
1724480,1.1179
1724570,0.3833
1724600,-0.7503
1724720,0.1953
1724750,-2.2288
1724780,-0.7035
1724870,2.6306
1724900,1.0377
1724940,1.0847
1725000,1.3730
1725020,0.3073
1725050,-0.9470
1725110,-0.7326
1725190,-1.1491
1725290,-1.1334
1725320,0.5244
1725620,-1.0340
1725650,0.4043
1725690,0.5739
1725740,2.5314
1725770,1.1989
1725920,-0.7620
1726100,2.6738
1726250,-0.1239
1726310,0.5353
1726340,-1.0334
1726370,1.2297
1726400,-0.7293
1726430,-2.8137
1726550,2.5858
1726590,-5.3965
1726610,0.2387
1726640,-1.0631
1726710,2.6306
1726800,-0.9652
1726820,-0.0427
1726850,1.3318
1726880,-0.2113
1726970,1.0377
1727210,0.7189
1727340,-1.0968
1727360,-2.3054
1727390,1.9643
1727540,0.1778
1727570,0.2958
1727610,-0.5186
1727710,0.2277
1727740,1.3318
1727840,1.0377
1727960,0.7115
1728140,0.8657
1728200,1.6342
1728260,-0.0996
1728270,-0.2667
1728530,0.6901
1728620,0.1002
1728650,1.6123
1728700,-0.9725
1728810,-1.1828
1728890,0.6012
1728920,1.3318
1728980,1.9479
1729010,0.5568
1729040,1.0377
1729130,1.8721
1729190,0.2003
1729220,0.0618
1729250,0.2630
1729280,0.2316
1729310,1.3318
1729580,1.0377
1729670,-0.1867
1729760,-0.6612
1729790,2.6409
1729890,-0.8450
1729940,-2.8276
1730160,-1.7253
1730200,1.0377
1730220,0.8621
1730270,0.7549
1730300,0.5003
1730330,0.3988
1730420,-0.6577
1730450,0.0376
1730510,0.7758
1730600,1.2169
1730630,1.0377
1730660,-1.0037
1730750,2.2528
1730780,2.6306
1730810,-3.4487
1730840,-0.3700
1730930,1.8597
1731020,2.3877
1731080,1.0611
1731110,0.6265
1731200,-0.4154
1731230,-1.2360
1731270,-1.6390
1731290,-1.8360
1731380,-3.6805
1731410,-5.4044
1731500,-2.4773
1731740,0.6327
1731770,-0.4122
1731920,2.6450
1732040,0.6704
1732100,0.3039
1732160,-3.3144
1732190,2.3971
1732220,2.1508
1732370,-0.1967
1732520,-1.2445
1732550,-2.7300
1732580,0.3766
1732670,1.0574
1732700,-8.8585
1732770,-2.7975
1732850,-2.2256
1732910,-0.0981
1732960,-2.1817
1732970,0.9083
1733000,1.4186
1733210,-1.9562
1733240,-2.6690
1733270,-0.7412
1733380,0.1659
1733390,-0.8786
1733420,-0.1909
1733450,-0.5086
1733690,0.0913
1733720,1.3834
1733750,-1.8635
1733810,2.2227
1733840,-4.3789
1733870,0.2118
1733900,-2.0504
1733930,0.6145
1733990,-0.8593
1734020,0.3622
1734100,1.9669
1734110,1.7098
1734140,-3.7291
1734230,-0.8225
1734260,-0.6311
1734290,-1.5737
1734320,-3.1973
1734350,-1.3705
1734380,-0.9963
1734410,-1.5615
1734470,-0.7262
1734510,-1.9996
1734540,1.1970
1734620,1.8063
1734710,1.6232
1734740,0.0014
1734870,-1.6325
1734990,-0.2613
1735190,-3.1821
1735220,2.5314
1735370,0.3710
1735460,-0.2428
1735610,0.0029
1735640,0.7404
1735820,1.0199
1735850,0.1780
1735940,1.0175
1735970,0.8775
1736180,-0.1303
1736300,1.8597
1736330,0.0746
1736360,0.9477
1736450,-0.4170
1736480,-4.5064
1736570,0.4850
1736600,-1.2628
1736720,-0.0883
1736750,0.3595
1736780,-0.8769
1736810,0.2946
1736900,1.4546
1737050,0.3132
1737080,-3.3900
1737120,-0.5972
1737140,-6.6792
1737170,-0.3631
1737230,0.3597
1737320,-1.1471
1737350,0.5679
1737680,-0.9643
1737860,0.8477
1738100,0.8422
1738130,-1.2132
1738220,1.4019
1738370,0.9127
1738460,-2.1661
1738520,-1.9281
1738700,2.5605
1738760,1.0377
1738790,1.0377
1738910,0.4012
1738940,0.2741
1738970,-1.6596
1739030,-0.5513
1739120,0.0103
1739420,-0.8937
1739480,1.0377
1739510,0.0391
1739600,-0.8049
1739630,2.1454
1739660,1.1640
1739870,0.7042
1739930,-2.6465
1739960,-0.9287
1740070,-0.1071
1740080,1.0895
1740320,1.5892
1740350,-0.7440
1740440,-0.3243
1740470,0.8900
1740500,0.9070
1740620,1.9415
1740740,-5.4044
1740800,-0.4144
1740830,-1.4953
1740920,1.4755
1740980,-5.5131
1741010,-4.2069
1741070,0.6341
1741190,0.0578
1741250,-0.4143
1741280,1.0377
1741520,-1.2754
1741550,-0.2680
1741580,-1.2763
1741690,0.7316
1741700,2.7656
1741750,0.9555
1741790,0.7562
1741820,1.0377
1741980,0.4424
1742180,-0.8743
1742210,0.1934
1742240,-1.4161
1742310,-1.4404
1742480,0.9581
1742510,1.1970
1742600,1.5602
1742630,-0.7067
1742790,0.7796
1742840,2.4112
1742900,1.0122
1742990,-5.5131
1743020,0.1656
1743110,-0.1975
1743200,0.6055
1743330,-0.4185
1743380,-1.5371
1743860,-0.9822
1743890,0.2030
1743960,1.3390
1743962,1.1637
1800008,-0.0153
1800030,0.9019
1800060,1.1970
1800120,1.0377
1800150,-2.4498
1800180,-5.0105
1800240,1.0895
1800270,0.7576
1800360,-0.7850
1800420,0.8116
1800450,0.1045
1800480,-0.5168
1800570,-0.8384
1800630,0.9300
1800660,-1.1967
1800720,-4.7916
1800840,1.0377
1800900,-0.3264
1800960,-6.1043
1801020,0.6895
1801050,-1.7841
1801200,1.6758
1801230,1.0377
1801290,0.0212
1801440,2.0220
1801560,-3.4245
1801590,-3.7554
1801890,0.7892
1801920,-1.2218
1802040,1.0377
1802130,1.1970
1802160,-0.2426
1802190,1.1970
1802280,1.0377
1802400,-1.1104
1802460,-1.2982
1802490,0.8568
1802520,0.1420
1802550,1.1970
1802640,-0.5096
1802660,0.9386
1802700,-5.4959
1802800,0.3562
1802830,1.4413
1802850,-0.7093
1802880,-1.0160
1802910,-0.8440
1802970,-1.7768
1803000,-1.0456
1803030,2.5314
1803060,-1.2511
1803120,-1.2204
1803180,-1.5254
1803210,-2.1833
1803270,-1.5775
1803300,0.7844
1803450,-1.1958
1803480,0.8656
1803630,-1.0751
1803660,-1.4643
1803690,2.1925
1803700,1.0377
1803750,-0.0070
1803780,1.1133
1803840,0.2914
1803870,-2.9610
1803930,-1.6314
1803940,-1.1019
1803960,1.5889
1803990,2.3877
1804050,-2.6188
1804080,1.5454
1804110,-2.2257
1804170,-0.1708
1804260,-1.2643
1804320,-1.0140
1804350,0.5252
1804470,-2.2604
1804560,0.5576
1804590,-1.4509
1804620,0.0487
1804710,-1.8839
1804770,-1.7625
1804980,0.5037
1805190,-0.6349
1805280,0.4339
1805340,-0.3586
1805370,-2.1833
1805400,-1.1005
1805450,1.4031
1805460,-1.2059
1805520,-1.1099
1805550,0.6863
1805580,-0.4333
1805670,-0.9292
1805790,-2.2814
1805910,1.4625
1806030,0.2295
1806090,-2.0706
1806120,-2.0424
1806240,1.0377
1806390,-0.7813
1806480,-1.4953
1806510,1.2262
1806570,-2.4747
1806600,0.1988
1806660,1.9359
1806840,-0.1105
1806870,-0.4704
1806900,-1.8347
1807020,1.1970
1807110,1.2237
1807140,-5.2907
1807230,1.0377
1807260,0.2698
1807290,-2.3945
1807320,-0.5848
1807350,0.6227
1807410,-0.8205
1807470,1.3694
1807560,-3.0969
1807620,1.0377
1807650,0.4827
1807680,-0.1160
1807800,-0.7252
1807830,1.0377
1807860,-1.0802
1807900,0.9747
1807920,1.5768
1807950,-1.4856
1808010,-0.7584
1808040,2.3144
1808070,0.0198
1808100,-10.0386
1808130,0.3930
1808160,-3.3998
1808220,-1.5562
1808250,-0.0492
1808310,1.1970
1808640,-0.2168
1808760,-0.3770
1808820,-1.8638
1808850,-4.5699
1808900,1.3694
1808910,-1.7804
1808940,-1.5920
1808970,-0.1695
1809000,1.1472
1809060,-0.7685
1809120,0.1112
1809150,-0.8514
1809180,0.2498
1809300,-0.7928
1809360,-7.5920
1809370,-2.7472
1809420,-0.2866
1809510,0.1829
1809600,-0.9831
1809630,-1.1534
1809690,-0.3484
1809720,1.0377
1809750,-3.6984
1809810,1.0377
1809840,1.0895
1810080,-0.3098
1810140,-1.7703
1810230,-0.9558
1810290,-1.8074
1810350,1.1970
1810360,-4.6262
1810440,0.5728
1810450,-5.3993
1810470,1.0107
1810560,-3.5648
1810620,1.3694
1810640,-1.0695
1810650,0.4968
1810680,-0.1680
1810710,2.3941
1810740,1.4755
1810800,-1.4867
1810860,-4.4298
1810870,-1.3001
1810900,-3.5021
1810920,0.3870
1810980,2.2528
1811100,-2.7450
1811190,0.2623
1811220,-0.0298
1811250,-2.7246
1811340,-1.3052
1811370,-1.1140
1811400,1.1075
1811430,-3.2570
1811460,0.9555
1811490,1.3200
1811580,-0.1600
1811610,-3.3897
1811700,-0.0136
1811910,1.6910
1811970,-1.9538
1812060,0.3254
1812090,0.3071
1812120,-1.6176
1812150,-1.6122
1812240,0.8597
1812360,-0.8196
1812390,0.8594
1812420,-0.6936
1812450,1.0002
1812720,-1.1901
1812810,-1.0413
1812870,1.3326
1812880,0.3597
1812900,-0.8840
1812990,1.3318
1813050,2.9479
1813080,0.9129
1813110,0.5854
1813200,-0.3555
1813230,0.9227
1900006,-0.8618
1900009,-1.1277
1900022,1.0377
1900023,0.3458
1900025,-0.0317
1900027,1.3318
1900040,0.8880
1900060,1.4755
1903060,0.5552
1903220,1.6663
1903240,-0.6177
1903300,-5.2008
1903330,-0.0291
1903480,0.1328
1903540,0.1555
1903570,-0.7817
1903630,-0.5040
1903690,0.9533
1903780,-5.3830
1903960,-0.3939
1904020,0.8857
1904080,-1.8347
1904200,-3.8701
1904440,0.5223
1904560,1.0377
1904620,0.5979
1904650,2.6306
1904680,-4.3488
1904830,-1.1160
1904860,0.6704
1905070,-0.9965
1905130,-3.8505
1905190,0.6180
1905430,-4.5382
1905750,-1.0197
1905790,-0.2634
1905970,1.1988
1906000,0.2852
1906060,1.1970
1906270,0.5744
1906510,1.5301
1906540,-0.6276
1906660,1.1970
1906750,-0.7530
1906810,-0.5816
1906900,0.8259
1906960,0.8055
1907080,-3.1835
1907170,0.8055
1907380,1.0469
1907410,0.5651
1907590,0.1000
1907710,-1.0472
1907860,0.4825
1907900,2.6306
1907980,-1.1359
1908130,-1.0573
1908220,-0.5405
1908310,1.1865
1908520,2.3877
1908580,-1.3771
1908610,1.0377
1908730,0.1795
1908910,-0.5903
1908970,-1.0004
1909480,-0.9784
1909570,0.3070
1909600,-0.2050
1909990,-7.5041
1910130,-2.5426
1910200,-1.5165
1910340,0.4059
1910410,2.4227
1910950,1.0377
1910980,1.0377
1911040,-6.5905
1911070,-2.0580
1911340,-0.1317
1911790,-0.5746
1911820,-7.1739
1911850,-1.2150
1912060,1.7674
1912120,1.1970
1912480,1.0377
1912660,0.5979
1912690,-0.0922
1913110,-5.3965
1913320,-2.6884
1913350,-1.6314
1913440,0.3888
1913470,-2.9627
1913660,-2.7291
1914010,-1.5000
1914160,1.3318
1914280,-7.3251
1914310,-3.5556
1914340,1.9033
1914370,-2.5548
1914580,2.5314
1914640,1.3266
1914700,0.4462
1914730,-1.0889
1914850,-1.5308
1914880,-5.3965
1915330,-5.5131
1915450,0.8390
1915630,-5.2073
1915750,-0.8962
1915840,-4.2286
1916140,-1.7421
1916420,-1.2075
1916440,-0.7118
1916530,0.7393
1916620,0.0034
1916680,-1.0345
1917100,0.8112
1917220,-0.6192
1917550,0.1177
1917820,0.2860
1918120,-2.8795
1918240,-0.9020
1918510,-0.8853
1918540,1.0895
1918630,1.3318
1918690,0.7034
1918720,-1.3342
1918750,-1.6403
1918780,-2.9270
1918840,-0.2815
1919140,0.8055
1919200,-1.1097
1919440,1.3318
1919770,0.7736
1919800,1.1133
1919860,0.8055
1919890,-1.4074
1920100,1.0377
1920130,-1.5289
1920250,-0.9558
1920340,0.7115
1920580,0.1135
1920610,1.5356
1920670,1.3318
1920730,1.3318
1920760,0.6388
1920910,1.0377
1920940,1.2021
1921060,1.0377
1921210,1.0895
1921240,1.3431
1921630,0.9569
1921720,-3.8114
1921840,2.5314
1921870,-0.8781
1922110,-1.0509
1922440,1.0895
1922470,-4.9952
1922530,-0.3121
1923110,2.0777
1923220,-3.5840
1923340,-1.5426
1923790,2.6306
1924000,-3.9656
1924660,0.7178
1924750,-2.6062
1925380,-1.8554
1925410,1.1970
1925590,-2.1503
1925920,0.3597
1926070,0.7115
1926250,-3.7694
1926280,1.0377
1926370,-1.6822
1926400,-1.0164
1926640,0.0723
1926730,-1.0306
1926790,1.0377
1926820,0.2496
1926910,-0.0422
1927390,-0.6799
1927500,0.9581
1927600,2.6306
1927870,-4.1866
1927960,2.6306
1928110,1.0377
1928170,1.0377
1928200,-0.8598
1928680,-1.3731
1928710,1.0377
1929490,1.0311
1929640,-0.2980
1929730,0.3539
1929760,0.8857
1930240,-0.8109
1930480,-1.3738
1930510,1.3649
1930540,-1.6206
1930720,0.0356
1930930,-0.7273
1930990,-1.1402
1931080,-0.9914
1931110,1.0377
1931290,-0.4983
1931350,0.2378
1931800,-2.0183
1931830,0.4359
1931860,1.0895
1931920,1.0377
1932010,1.0377
1999017,2.3877
1999019,0.0277
2000002,1.3015
2000003,-3.7291
2000004,-0.7817
2000005,0.9555
2000006,-1.2336
2000012,-0.3451
2000015,1.1624
2000016,2.6306
2000017,0.1744
2000020,-1.2645
2000023,1.1970
2000028,-0.7817
2000346,-3.1627
2000348,1.0311
2003180,-2.1421
2003200,0.2948
2003210,1.3102
2003240,0.3597
2003300,0.7810
2003360,1.7163
2003390,-2.6408
2003430,0.8055
2003450,0.1385
2003480,-3.2561
2003510,-0.5224
2003630,0.0706
2003660,0.8055
2003690,2.6306
2003720,1.5808
2003780,-0.5779
2003810,-1.6811
2003870,1.1258
2003900,1.1970
2003960,1.5078
2004020,1.0175
2004050,0.7309
2004140,0.2793
2004200,-3.1235
2004230,1.0895
2004290,2.6306
2004350,1.1058
2004410,1.0656
2004590,-2.3599
2004620,1.7703
2004670,1.5892
2004800,0.1349
2004890,0.4780
2004920,1.0377
2004980,0.9638
2005040,0.9896
2005070,-0.1162
2005250,1.0895
2005280,-0.2415
2005460,0.0014
2005490,-0.1203
2005550,-2.1355
2005580,-0.3364
2005610,-0.3780
2005640,2.4200
2005700,1.0377
2005730,-0.9283
2005790,1.9010
2005800,0.4289
2005820,-3.3064
2005870,1.3261
2005940,-1.5384
2006000,-1.7321
2006060,-1.0468
2006120,-5.8053
2006180,-5.4044
2006240,-0.5626
2006330,0.5671
2006360,1.2295
2006390,-0.2040
2006420,0.8917
2006540,1.1382
2006580,1.3304
2006630,-2.2377
2006660,-0.4776
2006690,1.0359
2006720,-5.0577
2006840,-0.1501
2006960,1.5917
2007020,0.4543
2007050,-1.2319
2007110,-2.1938
2007170,1.2925
2007290,1.0377
2007320,0.6861
2007350,-0.5508
2007440,1.3750
2007470,-3.1866
2007500,-0.1257
2007530,0.8055
2007560,-1.8255
2007590,-1.3348
2007620,-3.0666
2007650,0.8199
2007680,0.0936
2007710,1.0377
2007740,-2.2541
2007800,-0.3036
2007860,0.6187
2007890,-0.1480
2007950,-1.1416
2007970,1.3318
2008070,-1.2075
2008100,0.0124
2008130,1.8063
2008190,0.1419
2008250,0.0314
2008280,-1.2642
2008310,1.5378
2008340,0.9528
2008370,0.5590
2008400,-0.5894
2008430,-0.4953
2008550,1.4755
2008610,-1.1273
2008670,-0.8962
2008730,-0.3562
2008790,0.2578
2008880,-3.9389
2008940,1.0175
2008970,1.3318
2009000,-0.2507
2009060,-1.1322
2009090,1.0377
2009140,1.5445
2009180,-0.4944
2009240,0.1901
2009320,-2.2734
2009360,1.0377
2009390,0.4937
2009420,-0.0687
2009480,-0.1827
2009570,1.0377
2009630,-1.1224
2009660,0.8055
2009780,-2.7019
2009840,1.3318
2009930,0.8055
2009960,0.1671
2009990,-1.2404
2010140,-0.2624
2010170,2.2528
2010230,-1.5554
2010260,1.0377
2010290,1.9451
2010320,1.1970
2010410,-0.3279
2010500,0.4971
2010560,-0.7702
2010590,-5.4044
