id,b_ses
1725680,1.0377
1725920,-5.5472
1726100,2.9479
1726310,1.0574
1726340,1.6592
1726400,-1.3165
1726430,-0.7251
1726710,1.0377
1726850,1.6947
1726880,-0.9708
1726970,-2.6722
1727290,1.3431
1727340,-3.2314
1727360,-1.8190
1727450,-0.1986
1727540,-0.4489
1727570,0.9385
1727610,-5.1874
1727710,0.1153
1727960,-8.8243
1728530,-0.6541
1728620,-1.5914
1728700,-2.9639
1728890,-1.7422
1729010,0.0097
1729190,-0.0238
1729220,-0.0940
1729250,-1.2908
1729280,-0.7745
1729760,-0.0710
1729790,0.7807
1730220,2.5314
1730270,0.5160
1730300,-5.1565
1730330,-0.8779
1730420,-2.6221
1730450,-2.4273
1730510,-0.8119
1730570,1.8921
1730810,-1.4021
1730840,1.7674
1730900,-3.6784
1731020,2.0035
1731080,1.7102
1731230,-2.6164
1731270,1.9491
1731290,0.6312
1731380,1.0377
1731500,-4.2267
1731740,0.3013
1731770,0.2580
1731920,-0.6827
1732040,2.5786
1732190,-0.7104
1732280,-4.7024
1732370,-3.0457
1732580,2.0865
1732670,-6.1043
1732700,-1.0889
1732850,1.1970
1732910,-1.3391
1732960,0.4993
1732970,-1.4559
1733000,-3.0594
1733210,-2.8668
1733240,-2.4793
1733390,-4.0654
1733420,0.0276
1733450,-0.2563
1733690,-0.5349
1733720,0.7115
1733810,0.7185
1733950,2.3121
1734140,-6.9299
1734230,-3.1025
1734260,-5.3965
1734290,0.3440
1734410,-2.0505
1734470,-0.9558
1734510,-3.5600
1734540,-0.4704
1734620,3.0009
1734740,-1.2442
1734990,-4.9936
1735010,-1.0571
1735220,1.3168
1735400,-0.4539
1735460,-1.3354
1735640,-0.7817
1736180,1.7511
1736300,0.2650
1736330,-0.2412
1736450,-1.9762
1736480,-1.4045
1736610,-5.5131
1736720,0.7344
1736750,-1.3801
1736810,2.2377
1736900,-0.0154
1737050,-0.9558
1737080,-3.0530
1737140,-1.8376
1737170,2.3150
1737320,0.9555
1737350,1.0231
1737590,-1.1111
1737680,-0.5456
1738220,1.7294
1738370,-0.5379
1738460,-2.3512
1738790,-8.7775
1738910,-0.7599
1738940,-1.3059
1738970,-1.7642
1739030,-0.9558
1739120,1.4928
1739450,1.9352
1739510,1.9706
1739630,1.0714
1739660,-1.6169
1739870,-1.8224
1739930,-3.1539
1739960,-3.6150
1740070,0.1719
1740350,0.4318
1740440,1.4755
1740470,1.3318
1740500,-1.7941
1740800,-0.0197
1740830,1.4755
1741190,-2.1557
1741250,-1.7956
1741360,-0.4704
1741520,-1.1499
1741550,-9.1366
1741600,1.1970
1741690,0.0575
1741790,0.7076
1741980,0.4874
1742180,-2.5224
1742210,-1.1867
1742300,-3.1650
1742310,-2.3661
1742790,1.1457
1742960,0.5590
1743110,0.1257
1743330,0.5768
1743380,-6.1043
1743860,-3.3720
1743890,-0.8433
1743960,-0.2996
1800030,0.2683
1800150,-2.4108
1800270,0.3113
1800360,0.4716
1800420,1.2333
1800480,1.1970
1800570,1.0377
1800630,-2.8254
1801020,-0.1370
1801200,1.1996
1801320,1.4755
1801440,1.5982
1801890,-2.9183
1801920,-3.3513
1802040,2.1602
1802220,-0.6499
1802280,-10.4916
1802400,-3.2282
1802490,0.0597
1802520,-6.5456
1802640,0.4948
1802800,-0.2975
1802830,-3.8406
1802850,-1.2615
1802880,-3.8683
1802910,2.6450
1803180,-4.6561
1803270,-2.7468
1803450,-2.7317
1803510,-0.8091
1803630,-2.5681
1803690,-4.0955
1803750,-2.7553
1803870,-3.1658
1803930,0.6940
1803940,-1.6454
1803990,0.9451
1804050,-3.2639
1804080,-11.1995
1804170,-2.5263
1804260,1.0377
1804320,-2.1579
1804350,0.9776
1804560,-1.7174
1804590,0.1910
1804620,-6.8913
1804770,-3.1698
1804980,0.8055
1805190,-0.6902
1805370,-1.4928
1805400,-3.0369
1805450,1.5120
1805460,-2.3596
1805550,0.2022
1805580,0.0474
1805670,-0.5463
1805910,2.6306
1806030,-1.8323
1806120,0.8871
1806390,-2.8792
1806570,-3.1302
1806600,-0.9558
1806840,-0.7667
1807260,1.2211
1807290,-1.1711
1807320,-3.0241
1807350,-0.2168
1807410,-1.8407
1807440,-0.7301
1807560,2.5959
1807620,-6.2780
1807650,0.9177
1807770,-1.5365
1807860,-1.1051
1808100,2.9479
1808220,1.4755
1808250,2.2709
1808760,0.1530
1808820,-3.0349
1808910,-0.4451
1808970,-2.5214
1809120,0.5854
1809150,-3.1475
1809300,-1.6359
1809370,0.7210
1809420,-2.2384
1809480,1.4023
1809510,-3.1489
1809600,-5.5131
1809630,1.3318
1809690,-0.5376
1809750,-2.0201
1809990,-4.9434
1810080,-2.4478
1810140,0.4780
1810290,-2.8676
1810350,-0.1080
1810440,1.0547
1810450,1.4755
1810650,0.3300
1810680,1.3318
1810920,-3.3511
1810950,-3.3897
1810980,-7.2463
1811190,1.1970
1811250,2.1454
1811340,-1.3551
1811460,-5.8506
1811970,0.6655
1812090,-3.1441
1812120,-0.9893
1812180,-1.3816
1812240,-3.8124
1812360,-1.7789
1812450,0.2852
1812720,-1.3364
1812810,-1.2084
1812870,-0.6761
1812930,-11.1995
1813080,1.2634
1813200,-0.6499
1900060,1.0377
1903480,1.0895
1903540,-0.3271
1903690,1.8531
1904440,1.0377
1904860,0.3036
1905790,-4.1280
1906510,-3.9703
1906540,-2.9613
1907590,1.2261
1907710,-3.9105
1907860,-0.3235
1907980,-5.5131
1908220,-0.4518
1908310,-5.5523
1908550,0.7210
1908580,-2.5513
1908730,1.8437
1908970,-2.2183
1909120,0.7261
1909480,-3.9610
1911820,-5.6532
1911850,-2.0528
1912120,2.5858
1912480,1.0377
1912510,2.5314
1913200,2.2528
1914670,-3.7291
1914700,-3.1154
1915630,-5.6888
1915840,0.1273
1916620,1.9732
1917100,1.7596
1917220,-2.0581
1918690,1.3563
1918720,0.1629
1918780,-2.0608
1919890,2.3877
1920130,0.2620
1920610,-1.8033
1920830,2.3877
1921240,0.1940
1921630,-5.2008
1921720,0.9468
1921870,-5.4055
1922110,-2.8454
1922470,2.2601
1923110,2.1602
1924960,1.0377
1925140,-0.9388
1925320,2.0035
1926400,-1.0476
1926640,-2.1506
1926670,1.1970
1926790,-1.3816
1926820,0.8097
1928050,0.9425
1928680,-0.6614
1930480,-3.1436
1930510,1.7285
1930630,1.1202
1930930,0.4960
1930990,-0.9388
1931350,-4.6987
2000003,0.8857
2000006,0.7736
2000015,0.6055
2000023,2.6306
2000348,2.6306
2003200,-1.8374
2003360,2.0978
2003450,-1.3566
2003480,-0.8618
2003540,-5.5435
2003720,1.9373
2004050,-1.0068
2004590,0.6055
2004620,-4.0057
2004670,2.3877
2004920,2.6306
2004980,-2.1496
2005460,-0.4627
2005490,1.1763
2005580,0.7115
2005700,1.0377
2005850,0.1297
2005940,-0.3120
2006180,-5.2008
2006240,0.9555
2006330,1.1011
2006390,-0.8023
2006420,0.2823
2006540,-0.1767
2006660,-2.1636
2006840,1.5288
2006960,-6.1840
2007380,-1.2873
2007530,-5.4044
2007620,-5.9919
2007650,-4.5373
2007740,-0.7817
2007890,-0.4231
2007950,-2.5556
2008190,-3.5021
2008340,1.0454
2008370,1.0377
2008400,-0.5592
2008430,-1.1491
2009140,-0.3308
2009180,-0.2606
2009390,0.3632
2009960,-2.1761
2009990,0.1423
2010140,0.4155
2010500,1.2105
2010560,-5.5691
2010620,0.7865
2010680,1.1003
2010710,-5.3661
2010740,1.1970
2010890,-1.4867
2011100,0.9555
2011370,-2.6181
2011430,1.0377
2011490,2.2528
2011640,-1.7614
2012000,1.2643
2012180,-0.4923
2012210,2.4137
2012260,-2.2239
2012300,1.0895
2012360,-4.6797
2012510,0.9425
2012750,-3.3064
2012780,1.0377
2012990,-2.1175
2013050,1.0377
2100070,-0.6811
2100078,-1.2299
2100079,0.4195
2100081,-5.6604
2100150,-2.5227
2100210,-4.4091
2100270,-3.9357
2100300,-5.7948
2100420,-8.8243
2100480,0.8055
2100510,-0.3891
2100540,-0.7118
2100570,-4.3318
2100630,1.0377
2100720,-1.4889
2100750,-2.0549
2100840,-1.9262
2100870,0.4444
2100900,0.3026
2100930,-6.9897
2100990,-4.4370
2101110,0.3960
2101150,-2.9944
2101200,-1.7123
2101230,-3.1771
2101350,-3.6477
2101410,-1.1057
2101440,-1.5279
2101470,-3.6955
2101650,-0.6354
2101710,-5.3546
2101740,-2.2771
2101860,-2.1048
2101920,1.0377
2101950,-2.6380
2102010,-0.1587
2102040,-0.4810
2102100,-0.3112
2102160,-1.1052
2102220,-1.3524
2102250,-2.0488
2102340,-0.5759
2102400,-4.0057
2102460,2.2528
2102490,-1.4597
2102540,-3.0794
2102580,-0.9806
2102640,0.1614
2102710,-2.1490
2102760,-0.7161
2102790,-0.8292
2102860,-3.7277
2102990,-2.5232
2103030,-1.1263
2103090,0.3845
2103120,2.5314
2103150,-1.0856
2103180,-0.9817
2103210,-3.6307
2103360,-6.5460
2103480,-1.0090
2103540,0.2898
2103690,2.0325
2103720,-2.3960
2103780,-1.9328
2103810,1.0377
2103870,-3.3808
2103900,-3.5738
2103960,1.1605
2104050,-2.2505
2104110,-0.4548
2104140,0.9555
2104170,-0.9719
2104200,-1.6074
2104250,1.3318
2104380,0.0779
2104410,-1.5188
2104440,-3.8288
2104470,1.0895
2104500,-2.7831
2104530,-1.7276
2104590,-1.5849
2104650,-2.0541
2104710,-0.2558
2105130,2.2377
2105260,-2.8737
2105320,-2.5089
2105400,-2.0476
2105430,-4.7402
2105460,-10.4916
2105490,0.6449
2105520,1.9184
2105550,-0.9780
2105580,-0.7787
2105610,-5.3677
2105640,-1.0026
2105730,-0.9596
2105760,-1.1137
2105820,-0.4956
2106000,-1.5266
2200030,-4.0124
2200039,-0.1057
2200040,-1.9308
2200060,-1.6628
2200090,-1.5489
2200120,-2.2045
2200150,-3.2624
2200180,-2.4920
2200210,-3.7918
2200240,-2.8692
2200270,-2.5193
2200300,-2.3551
2200330,-2.0100
2200360,-1.5551
2200420,-3.6018
2200450,-3.6183
2200480,-4.0975
2200510,-3.1190
2200540,-2.1641
2200570,-2.4859
2200600,-2.5932
2200630,-3.0674
2200660,-4.0746
2200690,-3.2506
2200720,-2.2468
2200750,-1.3912
2200780,-1.1127
2200810,-2.0923
2200840,-1.9636
2200870,-2.3862
2200900,-2.3214
2200960,-4.5972
2200990,-2.8168
2201020,-2.6891
2201050,-2.7943
2201080,-3.4357
2201110,-2.6576
2201140,-2.7946
2201170,-2.6873
2201200,-1.6683
2201230,-0.7489
2201260,-2.6102
2201290,-1.8540
2201320,-1.5601
2201350,-2.6495
2201380,-2.6703
2201410,-2.8071
2201440,-2.0897
2201470,-1.9251
2201500,-1.8073
2201530,-1.3069
2201560,-2.4212
2201590,-2.5183
2201620,-2.4889
2201650,-0.7524
2201680,-3.2858
2201710,-2.4634
2201740,-2.3971
2201770,-2.6979
2201800,-3.1076
2201830,-0.5779
2201860,-2.3856
2201890,-3.1007
2201920,-1.6692
2201950,-2.9254
2201980,-2.1213
2202010,-2.9942
2206840,-0.2128
2302610,-2.9751
2302730,2.5314
2303150,0.2034
2303780,0.8653
2303930,1.6193
2305400,-0.2335
2307320,-4.7800
2309930,-3.3347
2310500,0.8975
2310710,-2.8502
2310860,0.5779
2310890,-1.8992
2311250,-4.2256
2311370,1.1202
2311670,-4.3836
2311790,1.0377
2312330,-2.8200
2313350,-2.4809
2313560,-5.7860
2314100,1.0377
2314160,-5.7565
2314240,-1.0695
2314470,1.3431
2314560,-1.7930
2314590,1.0377
2314700,-1.0037
2314772,-0.2899
2314775,1.3318
2314791,-0.1574
2314793,0.7201
2400030,-1.1475
2400060,-0.1208
2400090,-2.1158
2400120,-0.4661
2400150,0.2243
2400180,-0.9675
2400210,1.0153
2400240,-1.1958
2400270,0.2447
2400300,-2.5975
2400330,-0.2752
2400390,0.0654
2400420,0.4206
2400450,-0.8108
2400480,-0.2734
2400510,0.0274
2400540,-3.1847
2400570,-2.2133
2400600,-1.0170
2400630,-0.8857
2400660,-1.0618
2400690,-2.0352
2400720,-2.1780
2500001,-2.4723
2501650,0.1940
2501680,2.7656
2501780,-4.4886
2501800,1.9411
2501860,1.3318
2501890,-0.9481
2501920,-0.5977
2501950,1.3241
2501980,-0.0269
2502040,1.8597
2502100,0.1114
2502160,-2.6932
2502190,-0.1163
2502220,-0.4189
2502250,1.4251
2502280,-0.3356
2502310,-0.7536
2502400,1.3662
2502430,-1.9481
2502460,1.0533
2502490,0.4542
2502530,-1.4504
2502640,-1.1479
2502670,0.8840
2502715,-0.0221
2502790,-2.1292
2502940,-2.2657
2503030,0.2126
2503090,-0.8704
2503150,0.9064
2503240,2.1273
2503270,-2.7213
2503300,1.0098
2503360,-0.1185
2503390,0.1000
2503480,1.1171
2503510,2.7452
2503540,-1.7732
2503660,-5.3455
2503750,-0.0527
2503990,0.9425
2504020,2.5077
2504050,0.3009
2504140,-4.4822
2504260,2.9479
2504290,2.9479
2504320,2.0680
2504360,1.3318
2504500,2.8090
2504620,2.2025
2504770,-0.2386
2504830,-3.8804
2504860,-1.3197
2504890,0.1317
2504950,0.7165
2504980,-2.0319
2505010,1.9653
2505040,0.9425
2505070,1.4915
2505100,2.6306
2505160,2.7852
2505220,1.8921
2505270,-4.1592
2505280,1.6838
2505370,1.1083
2505490,1.0175
2505580,-1.8884
2505730,-0.5438
2505790,1.4755
2505970,-1.9185
2506090,2.1422
2506150,0.6388
2506270,-1.9619
2506420,1.5892
2506510,1.8600
2506660,-1.0385
2506720,2.9479
2506780,-1.1937
2506840,-3.9473
2506930,-0.0198
2506990,1.8872
2507020,-1.4039
2507110,-0.7880
2507170,-1.4407
2507230,1.2382
2507320,1.3777
2507350,2.0115
2507560,-0.0305
2507590,-2.5638
2507620,-1.8767
2507740,-0.7809
2507770,-2.2349
2507860,0.8784
2507980,-1.2798
2508040,1.0377
2508250,2.1703
2508310,0.3800
2508340,-0.6763
2508370,-2.7032
2508430,-1.6481
2508610,-0.9325
2508670,-2.6867
2508700,-0.7431
2508730,2.2528
2508760,0.7203
2508850,-5.2911
2508880,1.1202
2508940,1.0377
2509000,1.7111
2509030,2.3805
2509060,-0.7186
2509150,1.3318
2509270,1.8597
2509300,1.0377
2509360,-1.5557
2509390,-2.8749
2509420,1.8002
2509630,-1.6879
2509720,1.2188
2509870,-1.4080
2509930,-0.4773
2510050,0.2711
2510170,-1.3350
2510380,-3.1272
2510500,-5.7844
2510560,-1.0695
2510590,1.4256
2510620,2.2191
2510740,-0.6499
2510770,1.4058
2510800,0.8640
2510860,1.3318
2510890,-1.6485
2510920,2.5314
2511010,-0.9449
2511130,-1.8994
2511220,2.5256
2511250,-0.4515
2511430,1.4755
2511520,-1.9356
2511580,1.6647
2511850,-0.9302
2511880,-5.1092
2511970,-0.4040
2512000,0.5507
2512060,-0.8579
2512100,2.1171
2512180,1.2325
2512210,1.1970
2512240,-3.2566
2512420,2.5057
2512510,0.2388
2512600,0.7820
2512630,0.6482
2512660,2.2114
2512750,0.7203
2512780,1.9192
2512810,2.5314
2512840,-1.9574
2512930,1.1306
2513050,0.9300
2513110,-3.5060
2513170,0.5854
2513200,-0.9904
2513230,-0.8024
2513290,2.6475
2525001,-0.3356
2525011,-0.6499
2600005,-2.6394
2600012,-0.2725
2600015,-1.2381
2600016,-2.8074
2601890,-3.3897
2601950,-2.6682
2602070,-4.9210
2602190,2.1508
2602220,-3.9386
2602520,-3.1076
2602640,-2.9639
2602730,-8.8171
2602790,0.6057
2602820,-0.5673
2603540,0.4955
2603600,-0.4704
2603690,0.8762
2603810,-1.4033
2603870,-0.6823
2603900,-5.3965
2604260,-2.5863
2604470,0.9042
2604500,-4.4296
2604800,0.0846
2604830,-4.1172
2605010,-0.6193
2605430,-0.3677
2605820,1.5046
2605850,0.6722
2606090,-0.7728
2606270,-3.5021
2606510,0.1091
2606780,-1.0528
2606870,0.8214
2606960,-10.7809
2606990,0.9555
2607080,-2.1022
2607140,-5.6031
2607170,-0.1080
2607230,-4.6755
2607320,-1.4581
2607560,-1.5215
2607590,-3.4924
2607620,1.7585
2607690,-8.8243
2607890,-1.1867
2608070,-3.1076
2608400,0.0522
2608430,-4.2546
2608520,-3.7225
2608580,-1.4163
2608640,-0.3104
2608670,0.1916
2608770,2.1602
2609560,-4.5600
2609570,-1.2804
2609840,-0.8985
2609900,-1.3919
2609930,0.4643
2610080,-2.1758
2610110,2.0180
2610140,-1.0889
2610380,1.1016
2610590,-2.1513
2610620,-4.7610
2610650,-0.9388
2610750,0.8055
2610830,-4.8252
2610860,-7.5674
2610980,-4.0524
2611140,-3.1627
2611430,-2.2638
2611550,1.4443
2611600,-1.7371
2611610,0.5248
2611640,-3.1186
2611670,-1.6390
2611730,1.1204
2612000,-3.2783
2612030,-0.3356
2612150,-2.2037
2612300,0.6028
2612450,-2.3798
2612560,1.0377
2612600,-0.7530
2612810,-2.5774
2612930,-2.5399
2612990,-0.7498
2613530,0.6508
2614070,0.1899
2614100,-0.8049
2614230,-2.9639
2614250,-0.9388
2614280,-2.5314
2614460,-1.3670
2614520,-3.5843
2614550,-0.1524
2614610,0.9318
2614730,0.9555
2614760,0.6724
2614820,-1.7029
2615450,-1.3463
2615540,-0.0765
2615870,0.3586
2615990,-9.8078
2616050,-2.5344
2616080,-3.3570
2616110,-1.3093
2616350,-1.5228
2616380,0.6427
2616410,-0.4677
2616440,-3.7770
2616470,-1.5347
2616500,-4.7567
2617250,-2.1338
2617400,-2.1833
2617520,-5.1105
2617760,-1.1533
2617910,-3.8114
2617940,1.3212
2617970,-1.4402
2618030,-5.0774
2618330,-3.7315
2618420,-3.4734
2618450,1.0621
2618480,1.1321
2618990,-1.4354
2619140,-2.8786
2619620,-2.5311
2619830,-0.8962
2619950,-3.2314
2620160,-2.7900
2620340,-0.8044
2620670,0.9425
2620730,1.1582
2620820,-0.3100
2620850,-1.0336
2620880,-3.2570
2620910,1.0895
2621120,-2.9750
2621150,-2.5263
2621180,-3.7634
2621240,-0.9558
2621570,-0.2165
2621600,-0.3506
2621840,-3.4056
2621870,-2.9012
2622050,2.1756
2622500,1.0377
2622740,-0.8618
2622970,-5.4066
2623040,1.0377
2623070,1.0377
2623130,1.1970
2623250,-0.9133
2623280,-8.6519
2623460,-2.4236
2623580,-5.9000
2623610,1.0377
2623820,-3.5258
2623850,1.0525
2624120,-3.8271
2624150,-1.1770
2624690,-2.1369
2624720,-2.6743
2624750,-2.6918
2624840,-3.3942
2624870,-3.7206
2625230,-1.1783
2625320,1.5046
2625350,-1.5391
2625560,-2.4692
2625740,-1.6717
2625950,-1.5902
2625980,0.5999
2626010,-1.6385
2626130,0.6248
2626190,-1.5059
2626280,1.6985
2626760,-1.4055
2627060,1.7158
2627420,-1.7569
2627720,-6.2780
2627810,1.1747
2627930,-1.5391
2628170,-2.1506
2628200,-5.4044
2628560,-0.1856
2628740,-2.9066
2628830,-3.1728
2628950,-2.0971
2629160,-2.2856
2629220,-11.9551
2629460,-1.0390
2629490,-0.6506
2629520,1.5454
2629540,0.6118
2629760,-4.4610
2629790,-5.5131
2629910,-0.2625
2629940,0.0609
2630030,1.0081
2630090,-3.0688
2630120,-1.7071
2630210,-3.3190
2630300,0.7185
2630390,-4.3059
2630450,-2.7435
2630660,1.3090
2630990,0.5989
2631020,-1.7473
2631320,0.8055
2632220,-1.5182
2632250,-2.4840
2632280,-1.2555
2632300,-3.6241
2632310,-0.2171
2632340,0.1863
2632670,-3.8230
2632850,-0.5298
2633030,1.1970
2633420,-4.4860
2633510,0.9425
2633540,-3.7085
2633840,-1.5004
2633900,1.2838
2634260,0.0785
2634470,-0.7334
2634560,-1.8299
2634650,0.8234
2634680,-3.5135
2634710,-0.1599
2634920,0.3555
2635040,1.7686
2635160,0.2537
2635190,-0.6451
2635220,-0.3949
2635310,-3.1125
2635520,-0.6053
2635550,1.1970
2635820,1.8961
2635910,-2.1994
2635970,-2.3607
2636060,-2.5453
2636300,-2.3871
2636450,-2.2424
2636485,-0.2924
2636540,-4.3554
2636570,-3.1360
2636630,-3.0150
2636660,0.2979
2700022,1.0377
2700099,-5.6857
2700101,1.0377
2700106,1.7249
2700124,1.0175
2700128,-1.6811
2700182,-9.5321
2700326,-5.4044
2702970,-1.8543
2703180,-0.0105
2703450,-3.0604
2704440,0.3216
2705460,0.5750
2705790,-2.3840
2706060,-2.8424
2706090,-1.1976
2706240,-2.0248
2706300,-11.9551
2707200,0.8341
2707290,-1.1615
2707350,1.8437
2708100,1.5010
2708190,-0.4099
2709480,1.1970
2709510,-2.3414
2709720,-0.9116
2709750,-5.5131
2710060,1.5892
2710090,1.0377
2710230,-0.8508
2711040,-5.0266
2711250,0.2597
2711370,0.3281
2711670,1.9943
2711760,-2.8166
2711820,-0.7116
2712270,0.6324
2712360,-5.3141
2712420,-4.5716
2712580,1.4755
2713170,1.3431
2713530,-7.6847
2714070,-1.8002
2714220,-2.4610
2714260,-1.6311
2715030,-1.0856
2717010,-3.1821
2717220,2.6306
2717520,-3.1627
2717570,-0.9558
2717780,0.6333
2718070,0.4729
2718390,-0.9454
2718750,-3.0240
2718780,-3.2060
2721240,-3.6966
2721320,-2.9540
2721420,-1.5207
2721480,-0.7118
2722920,-7.6395
2722950,-1.7522
2723430,0.0489
2723490,1.0377
2723580,2.1454
2723820,-4.0001
2723850,-1.8489
2723880,0.4954
2723970,1.0377
2725080,2.1861
2725200,-1.2311
2728050,-2.1576
2728170,-1.4306
2728230,-0.9558
2728950,1.0377
2730060,-5.1891
2730090,1.0377
2730480,-2.2328
2731750,-5.2091
2731780,-1.6941
2731800,-2.8858
2732390,-1.0065
2732430,-1.3551
2732880,-10.4916
2733000,-1.8443
2733270,0.6977
2733330,-4.0399
2733420,-0.6434
2733510,-4.1259
2733540,1.1552
2733600,0.1940
2733780,-2.6271
2733790,1.3818
2733810,1.1893
2733840,-3.0138
2733870,-0.9558
2738160,0.6252
2738190,1.3318
2738850,-8.0456
2740830,-8.7037
2741910,2.7852
2742160,-0.7253
2742270,-2.5270
2742360,-1.8675
2742720,-5.1858
2744070,1.0377
2744160,-0.1921
2791450,-0.7817
2800360,-3.6061
2800390,-0.2893
2800420,-3.1245
2800450,-2.6152
2800510,-2.1246
2800540,-1.6667
2800570,-2.7474
2800600,-2.4850
2800630,-1.4744
2800660,-3.3898
2800720,-3.8957
2800750,-2.7363
2800780,-4.9165
2800810,-4.4742
2800820,-2.4751
2800840,-2.3899
2800870,-2.3032
2800900,-2.3238
2800930,-2.6545
2800990,-4.0238
2801020,-2.1951
2801050,-3.8190
2801080,-2.0400
2801090,-0.0049
2801110,-3.2525
2801140,-2.1097
2801170,-2.4682
2801200,-2.7954
2801220,-1.4053
2801260,-3.1121
2801290,-1.4506
2801320,-1.1776
2801350,-2.3079
2801380,-1.5633
2801410,-3.6195
2801440,-5.1325
2801470,-2.2469
2801490,-2.4341
2801530,-4.0020
2801560,-4.1827
2801590,-2.9291
2801620,-3.3135
2801650,-3.1550
2801680,-3.6836
2801710,-2.1866
2801740,-2.3013
2801770,-1.2449
2801800,-3.4114
2801830,-2.6437
2801860,-0.9291
2801890,-3.5667
2801950,-3.1845
2801980,-3.2680
2802010,-2.1993
2802040,-3.4167
2802070,-3.0843
2802100,-3.8299
2802160,-1.0805
2802190,-2.0314
2802220,-1.5727
2802250,-1.9961
2802280,-1.1709
2802310,-2.5098
2802340,-2.2864
2802370,-0.5472
2802400,-1.0060
2802430,-1.6157
2802460,-2.6803
2802490,-2.3388
2802520,-1.7041
2802550,-2.7188
2802580,-3.9886
2802610,-4.3218
2802640,-2.2396
2802670,-2.7784
2802700,-2.8629
2802730,-2.6039
2802760,-3.3174
2802790,-0.2244
2802820,-1.8446
2802850,-0.9992
2802880,-2.6270
2802910,-3.4559
2802940,-4.9973
2802970,-1.1363
2803000,-2.4509
2803030,-3.0194
2803060,-0.9731
2803090,-1.4400
2803120,-1.3149
2803150,-1.1379
2803180,-1.9759
2803210,-2.2940
2803240,-2.0506
2803270,-0.0605
2803300,-4.5115
2803360,0.0135
2803390,-2.4427
2803420,-1.4463
2803450,-1.1323
2803480,-3.4192
2803510,-1.1929
2803520,-0.6070
2803530,-0.3498
2803540,0.0302
2803570,-2.8579
2803600,-2.5398
2803630,-3.3759
2803660,-3.3704
2803690,-0.2564
2803720,-1.7257
2803750,-3.6898
2803780,-2.9885
2803810,-2.9289
2803830,-1.6647
2803870,-3.1095
2803900,-1.0834
2803930,-3.0366
2803960,-4.4590
2803990,-2.8715
2804020,-2.8019
2804050,-3.5846
2804080,-2.2615
2804110,-3.8522
2804140,-1.9204
2804170,-3.7022
2804200,-2.9848
2804230,-1.6204
2804260,0.0190
2804290,-2.2237
2804320,-2.5712
2804350,-0.1331
2804380,-2.6426
2804440,-1.3917
2804470,-1.9043
2804500,-3.7419
2804530,-2.6679
2804560,-3.1551
2804590,-2.0530
2804620,-3.0039
2804650,-4.0267
2804680,-3.0861
2804710,-2.7506
2804740,-2.0084
2804770,-4.5588
2804800,-2.9399
2900001,-2.5840
2900003,-3.8922
2900004,-2.7026
2901000,-2.6170
2902910,1.0603
2902970,-6.1043
2903120,0.7578
2903150,-3.9073
2904500,-1.1503
2904620,-0.8416
2905310,-0.4865
2905580,-2.5409
2905660,0.7307
2905880,-0.4235
2905940,-1.8347
2906030,-3.7952
2906990,0.8857
2907120,-3.8321
2907460,1.1849
2907470,-5.8627
2908250,-1.9427
2908370,1.1674
2908400,1.6174
2908670,-4.8343
2909120,-0.2980
2909720,0.5055
2911400,1.0895
2911650,-1.7518
2911910,1.0954
2911990,-1.2059
2912010,-1.8354
2912030,-2.9669
2912290,-2.9134
2912300,-0.1858
2912550,0.1620
2912900,-0.4777
2913140,-0.9034
2913590,-0.7817
2913650,-2.8320
2913760,0.5979
2913770,0.9036
2913800,-4.3672
2913830,-0.8867
2914250,-5.5715
2914340,-1.2995
2914400,-0.7307
2914490,1.3318
2915450,0.3924
2915480,-1.7223
2915600,2.2528
2916190,-2.6024
2916230,1.0377
2916290,-2.7040
2916350,-3.2652
2916400,-3.2322
2916500,-2.8660
2916710,-5.4044
2916770,-1.2764
2916830,-0.0610
2917820,-0.0130
2917970,1.0377
2918300,-0.1967
2918460,-1.3876
2918480,1.9415
2918510,-5.4044
2918540,-1.3463
2918600,-0.9558
2918690,-2.2983
2919080,1.0895
2919230,1.3431
2919410,-1.9939
2919890,-5.6828
2920010,-0.8966
2920410,-2.4452
2920490,1.9727
2920670,-0.4317
2920810,-3.2922
2920940,2.3877
2921100,-3.5460
2921120,-3.3590
2921210,-3.0024
2921330,1.1970
2921420,-4.0729
2921940,-1.0695
2921960,2.2297
2922530,-1.1980
2922650,-2.7593
2922800,-1.1449
2922890,1.0377
2923160,-5.1417
2923460,-1.4220
2923550,-1.6666
2923580,-0.0813
2923700,-0.8214
2923730,0.4828
2923760,-0.5205
2925230,1.1714
2925450,-1.4695
2925500,-2.8265
2926070,-1.6720
2926220,1.4134
2926400,-1.1632
2926480,1.1970
2926640,-2.5357
2926670,-2.5854
2926850,1.3462
2926890,1.1248
2927060,-2.6308
2927830,-3.2288
2927900,1.3431
2928260,-3.0771
2928530,-8.4368
2928860,-3.0351
2928920,-3.6109
2928950,0.5488
2929170,-2.7482
2929280,-3.5493
2929370,-1.4443
2929640,1.4226
2929700,-3.8114
2930360,1.0377
2930450,-1.0446
2930570,1.0196
2930660,-1.5010
2930780,-0.5455
2930840,0.7353
2930870,-5.9000
2931020,1.3440
2931050,1.0377
2931110,0.7210
2931440,-0.1349
2931500,-2.5759
2931530,-1.8397
2931620,-1.0672
2931650,-0.1715
2931860,-5.0571
2932010,-0.6763
2932100,-6.7311
2932250,2.3877
3003870,0.6725
3003900,0.1246
3006870,0.3175
