id,f_avg
32005,0.5207
32007,-0.5539
32013,-0.5204
32015,0.0955
32017,-0.3792
32019,0.0963
32021,-1.3295
32023,-0.7880
32027,-1.4054
32029,0.1249
32031,0.1570
32033,-0.7404
32510,-0.0699
33001,1.0083
33003,1.4503
33005,1.0316
33007,0.9545
33009,1.6630
33011,0.9970
33013,1.2803
33015,1.5927
33017,0.9811
33019,0.9846
34001,0.3459
34003,1.8655
34005,1.0451
34007,0.3497
34009,0.7937
34011,-0.4638
34013,0.4666
34015,0.9774
34017,0.1459
34019,2.1458
34021,0.9934
34023,1.3744
34025,1.4998
34027,2.1018
34029,0.9670
34031,-0.0630
34033,0.3837
34035,1.9564
34037,1.2328
34039,0.8708
34041,1.0917
35001,-0.5433
35005,-0.4543
35006,-1.0740
35007,-0.4235
35009,-0.1447
35013,-0.6022
35015,-0.4591
35017,-0.4421
35019,-0.9439
35023,-0.7285
35025,-1.1216
35027,-0.7083
35028,2.0118
35029,-1.4958
35031,-1.6923
35033,-0.8698
35035,-0.0196
35037,-0.5512
35039,-1.5171
35041,-0.3762
35043,0.0969
35045,-0.6864
35047,-1.2404
35049,-0.8803
35051,-0.7098
35053,-1.5409
35055,-0.8380
35057,-0.0715
35059,0.4859
35061,-0.5302
36001,0.4733
36003,0.0322
36007,0.1728
36009,0.0898
36011,0.2206
36013,-0.1337
36015,-0.1918
36017,-0.4608
36019,0.0348
36021,-0.0977
36023,-0.0847
36025,-0.0607
36027,0.2687
36029,0.2481
36031,0.1603
36033,-0.4777
36035,-0.3099
36037,0.5825
36039,-0.0934
36041,0.8287
36043,-0.0102
36045,-0.0272
36049,0.2753
36051,0.4071
36053,0.4685
36055,0.1745
36057,-0.5944
36059,1.3317
36061,0.0416
36063,0.2509
36065,-0.0852
36067,-0.0394
36069,0.6479
36071,0.2036
36073,-0.0519
36075,-0.0142
36077,0.1955
36079,1.0762
36083,0.1133
36087,0.7349
36089,-0.0866
36091,1.0715
36093,0.0987
36095,0.0965
36097,-0.1789
36099,-0.0202
36101,0.1800
36103,0.7605
36105,-0.6325
36107,-0.0052
36109,0.5749
36111,-0.0882
36113,0.6652
36115,0.0548
36117,0.2478
36119,0.9817
36121,0.3627
36123,-0.2668
37001,-0.0149
37003,0.3814
37005,0.7382
37007,-1.0172
37009,0.9184
37011,0.4201
37013,-0.0602
37015,-0.8443
37017,-0.5898
37019,0.2717
37021,0.8616
37023,0.6665
37025,0.4616
37027,0.4031
37029,1.0418
37031,1.0765
37033,-0.3040
37035,0.4287
37037,0.5184
37039,0.3908
37041,-0.0989
37043,0.4001
37045,0.4743
37047,-0.1385
37049,0.4261
37051,-0.0009
37053,0.7588
37055,0.8232
37057,0.3111
37059,0.9761
37061,-0.5439
37063,-0.5720
37065,-1.2019
37067,0.1725
37069,-0.0400
37071,0.0078
37073,0.1527
37075,0.3221
37077,-0.3293
37079,-1.1433
37081,0.2849
37083,-1.0898
37085,-0.4067
37087,0.8675
37089,0.9920
37091,-1.0589
37093,-0.3997
37095,-0.1571
37097,0.8263
37099,0.2848
37101,0.5574
37103,-0.0287
37105,0.1620
37107,-0.4534
37109,1.0082
37111,0.2829
37113,0.2125
37115,0.4077
37117,-0.2056
37119,0.6204
37121,0.4609
37123,-0.4301
37125,0.6251
37127,-0.4996
37129,0.8389
37131,-0.6089
37133,0.1093
37135,1.9138
37137,0.1118
37139,-0.4566
37141,0.3814
37143,0.0002
37145,0.2887
37147,-0.1323
37149,1.5304
37151,-0.0387
37153,-0.4606
37155,-1.0501
37157,-0.0863
37159,-0.4129
37161,0.3564
37163,0.0877
37165,-0.0232
37167,0.2468
37169,0.4642
37171,0.8977
37173,0.1950
37175,0.8961
37177,-0.3613
37179,1.4122
37181,-0.4735
37183,1.1525
37185,-0.9562
37187,-1.0609
37189,1.4077
37191,-0.3440
37193,0.3219
37195,-0.0887
37197,0.3774
37199,0.9000
38003,1.1907
38005,-1.2531
38009,0.5648
38011,1.0702
38015,0.6552
38017,0.9016
38021,1.1535
38025,-0.1819
38029,0.5265
38031,1.4135
38035,0.7471
38045,1.2135
38049,0.4183
38053,-0.0703
38055,0.3725
38057,0.8925
38059,0.3514
38061,-1.2628
38063,0.4367
38067,0.7164
38069,0.9208
38071,0.6925
38073,0.6208
38075,1.0555
38077,0.6582
38079,-0.7795
38081,0.7072
38085,-3.1553
38089,0.4556
38093,0.8783
38097,0.8003
38099,0.6954
38101,0.4540
38103,0.8171
38105,-0.0798
39001,0.2782
39003,0.3509
39005,0.7703
39007,0.2675
39009,0.2700
39011,1.2889
39013,0.4668
39015,0.3270
39017,0.8274
39019,0.4019
39021,0.5338
39023,0.0577
39025,1.0254
39027,0.6883
39029,0.3484
39031,0.5466
39033,0.0067
39035,-0.0330
39037,0.7386
39039,0.8338
39041,1.7905
39043,0.3103
39045,1.0246
39047,0.4123
39049,0.2459
39051,1.0042
39053,0.5010
39055,1.6414
39057,0.9364
39059,0.1489
39061,0.3969
39063,0.7745
39065,0.3359
39067,-0.3150
39069,0.8787
39071,0.1898
39073,0.5954
39075,0.9927
39077,0.4231
39079,0.4650
39081,0.5555
39083,0.7653
39085,0.8280
39087,0.5556
39089,0.7418
39091,0.3957
39093,0.4988
39095,-0.0800
39097,0.5247
39099,0.3547
39101,-0.1761
39103,1.4293
39105,-0.0401
39107,1.6562
39109,1.0104
39111,-0.3944
39113,0.0917
39115,0.4186
39117,0.3275
39119,0.4275
39121,0.0259
39123,0.7211
39125,0.7873
39127,0.3097
39129,0.7053
39131,-0.2864
39133,0.8741
39135,0.4615
39137,1.2984
39139,0.3296
39141,0.2083
39143,0.2852
39145,0.1440
39147,0.7279
39149,0.8172
39151,0.7654
39153,0.5745
39155,0.4364
39157,0.7074
39159,1.1788
39161,0.8082
39163,-0.1669
39165,1.8657
39167,0.2935
39169,1.1417
39171,0.5245
39173,1.0499
39175,0.3625
40001,-0.9495
40003,-0.4683
40005,-0.1424
40007,-0.1954
40009,-0.2722
40011,-0.4586
40013,-0.0166
40015,-0.5952
40017,0.2259
40019,-0.2576
40021,-0.3294
40023,-0.9566
40027,0.5611
40029,-0.2669
40031,-0.0133
40033,0.0922
40035,-0.4844
40037,-0.3305
40039,0.2302
40041,-0.3106
40043,-0.1579
40045,0.0179
40047,-0.3431
40049,-0.4717
40051,0.0435
40053,-0.4953
40055,0.0290
40057,-0.6338
40059,-0.4833
40061,-0.8479
40063,-0.8802
40065,0.1263
40067,-0.8259
40069,-0.8484
40071,-0.0528
40073,0.0638
40075,-0.0106
40077,-0.0603
40079,-0.6102
40081,-0.1997
40083,-0.3002
40085,-0.7442
40087,0.1704
40089,-0.3077
40091,-0.2289
40093,0.4783
40095,-0.2825
40097,-0.0800
40099,-0.2180
40101,-0.2817
40103,-0.2678
40105,-0.3589
40107,-1.2311
40109,-0.3254
40111,-0.6827
40113,-0.5948
40115,-0.5038
40117,-0.5869
40119,0.3567
40121,-0.3624
40123,-0.1819
40125,-0.3932
40127,-0.4652
40129,0.5043
40131,0.0262
40133,-0.8592
40135,-0.0110
40137,-0.1678
40139,-0.6162
40141,-0.8291
40143,-0.2647
40145,-0.3885
40147,0.7310
40149,-0.1150
40151,0.0864
40153,-0.3814
41001,0.1248
41003,0.8967
41005,0.5986
41007,-0.2037
41009,-0.1554
41011,-0.5327
41013,-0.4977
41015,-0.5234
41017,0.6458
41019,-0.4438
41023,-0.0093
41025,-0.2458
41027,0.1938
41029,-0.2460
41031,-1.2973
41033,0.0004
41035,-0.6989
41037,0.0595
41039,0.0321
41041,-0.5275
41043,-0.2761
41045,-0.5653
41047,-0.3916
41049,-0.6140
41051,0.0448
41053,-0.6100
41057,-0.1900
41059,-0.4859
41061,-0.3747
41063,0.2118
41065,-0.7048
41067,0.7055
41071,0.1281
42001,0.9111
42003,0.9130
42005,0.5626
42007,0.7463
42009,0.5553
42011,0.5314
42013,0.6957
42015,0.3391
42017,1.5143
42019,1.3286
42021,0.6380
42023,0.3427
42025,0.2401
42027,1.6255
42029,1.8329
42031,0.7849
42033,0.5075
42035,0.1143
42037,1.2295
42039,0.3631
42041,1.4275
42043,0.1554
42045,0.6808
42047,1.0906
42049,0.4105
42051,-0.1042
42053,0.3225
42055,0.5544
42057,1.2334
42059,0.1877
42061,0.1070
42063,0.7625
42065,0.6111
42067,0.4562
42069,0.5385
42071,0.8699
42073,0.7352
42075,0.3314
42077,0.3718
42079,0.2371
42081,1.0753
42083,0.4924
42085,0.7617
42087,0.0932
42089,0.5489
42091,1.7885
42093,1.2083
42095,0.6965
42097,0.5890
42099,0.4070
42101,-1.1240
42103,1.3618
42105,0.4614
42107,0.3715
42109,0.8442
42111,1.0492
42113,0.4036
42115,0.5936
42117,0.4904
42119,1.7722
42121,0.2262
42123,0.4330
42125,0.9736
42127,1.3338
42129,1.3058
42131,0.6512
42133,0.8185
44001,2.0679
44003,0.9634
44005,1.0900
44007,-0.2155
44009,1.7189
45001,0.5754
45003,-0.4113
45005,-2.4838
45007,0.3254
45009,-0.8733
45011,-1.2065
45013,-0.1326
45015,-0.0495
45017,-0.5402
45019,0.1457
45021,-0.7239
45023,-1.1314
45025,-0.5183
45027,-0.6318
45029,-1.2808
45031,-0.6871
45033,-0.9409
45035,0.5798
45037,-0.4312
45039,-1.2773
45041,-0.5984
45043,-0.3598
45045,0.2105
45047,-0.3024
45049,-1.2781
45051,0.3990
45053,-2.3142
45055,-0.0721
45057,-0.1345
45059,-0.6016
45061,-2.5578
45063,0.1455
45065,-1.3796
45067,-1.5308
45069,-1.6593
45071,-0.4484
45073,-0.0322
45075,-1.5253
45077,0.1937
45079,-0.0246
45081,-0.2538
45083,0.1243
45085,-0.8714
45087,-0.7173
45089,-1.5920
45091,0.6258
46003,0.3920
46005,-0.3892
46007,-0.7710
46009,0.6312
46011,0.9971
46013,0.8784
46015,0.1770
46019,0.1930
46023,0.0955
46025,-0.3401
46027,0.7315
46029,0.9512
46031,-2.0079
46033,0.2047
46035,1.1080
46037,0.7474
46039,0.4289
46041,-2.0103
46045,0.5503
46047,0.5005
46051,0.7356
46053,0.1539
46057,0.9476
46061,0.4360
46065,0.6288
46067,0.5972
46073,-1.0421
46077,0.4694
46079,0.8119
46081,0.4752
46083,0.5721
46087,0.5372
46089,0.5968
46091,0.7802
46093,0.5625
46099,0.6238
46101,-0.0252
46103,-0.0094
46105,1.0437
46109,-0.6509
46111,-0.5112
46113,-2.7124
46115,0.3865
46121,-2.8900
46123,-0.1405
46125,0.6646
46127,0.8970
46129,0.0675
46135,0.4559
46137,-0.8767
47001,0.2475
47003,-0.2723
47005,-0.2124
47007,-0.5184
47009,0.4429
47011,-0.0610
47013,-0.7329
47015,-0.4918
47017,0.3342
47019,-0.2481
47021,-0.0117
47023,0.2826
47025,-0.2249
47027,-0.8768
47029,0.1208
47031,-0.1412
47033,0.0338
47035,0.2726
47037,-0.7907
47039,-0.1813
47041,-0.0949
47043,0.4914
47045,0.2178
47047,-1.2556
47049,-0.4306
47051,-0.3369
47053,0.3395
47055,-0.6303
47057,-0.5578
47059,-0.0931
47061,-0.9995
47063,0.1066
47065,-0.0949
47067,-1.3267
47069,-0.6506
47071,-0.2876
47073,-0.0686
47075,-0.9627
47077,0.6028
47079,0.4072
47081,-0.1668
47083,-0.1579
47085,-0.1232
47087,-0.6845
47089,-0.4910
47091,0.0885
47093,0.3048
47095,-1.3206
47097,-0.6324
47099,0.7279
47101,-0.3046
47103,0.2803
47105,0.1170
47107,0.0237
47109,-0.0215
47111,-0.4503
47113,-0.9463
47115,-0.1188
47117,-0.0250
47119,-0.4450
47121,0.1014
47123,-0.3015
47125,0.2672
47127,0.0338
47129,-0.8707
47131,-0.0178
47133,-0.0034
47135,-0.3615
47137,-0.6286
47139,-0.4851
47141,0.0378
47143,-0.1281
47145,-0.1209
47147,-0.0567
47149,0.6858
47151,-0.4093
47153,-0.4448
47155,-0.3481
47157,-0.8658
47159,0.2374
47161,0.6806
47163,0.4312
47165,0.4491
47167,0.1840
47169,0.5362
47171,-0.1278
47173,-1.2033
47175,-0.9382
47177,-0.4080
47179,1.0180
47181,-0.1012
47183,0.4398
47185,0.0452
47187,1.9611
47189,0.4660
48001,-0.1191
48003,-0.4855
48005,0.1695
48007,-0.0754
48009,0.7296
48013,-0.3415
48015,0.1884
48017,-0.4098
48019,0.0763
48021,-0.4585
48023,0.7080
48025,-0.4969
48027,-0.0610
48029,-0.1613
48031,0.5701
48035,0.0064
48037,0.1095
48039,0.5895
48041,0.2178
48043,-0.0537
48045,0.6404
48047,-1.1530
48049,0.0095
48051,0.0084
48053,0.0202
48055,-0.3595
48057,0.0118
48059,-0.1402
48061,-0.2049
48063,0.3016
48065,0.8134
48067,0.1274
48069,-0.8019
48071,0.8024
48073,0.1695
48075,0.2559
48077,0.2809
48079,-0.8394
48081,-0.0427
48083,-0.4805
48085,1.6467
48087,0.6037
48089,-0.6658
48091,0.8111
48093,0.0515
48095,-1.0026
48097,-0.0586
48099,0.0561
48103,-0.8005
48105,-0.9721
48107,-0.9188
48109,-0.9631
48111,-0.6300
48113,-0.1834
48115,-0.9182
48117,-0.8618
48119,-0.3077
48121,0.8829
48123,-0.3219
48127,-1.0835
48129,-0.0843
48131,-1.2833
48133,0.0807
48135,-0.9093
48137,-0.7125
48139,0.3857
48141,-0.0865
48143,0.2477
48145,-1.2854
48147,0.0756
48149,0.2034
48151,0.0039
48153,-0.7113
48157,1.0499
48159,0.6071
48161,0.0279
48163,-1.6846
48165,-0.2094
48167,0.6139
48169,-0.7031
48171,0.4755
48175,0.2312
48177,-0.3142
48179,-0.5637
48181,0.3446
48183,-0.0943
48185,-0.7814
48187,0.3219
48189,-0.3327
48191,-0.4422
48193,0.4340
48195,0.0927
48197,-0.1653
48199,0.3773
48201,0.0166
48203,-0.0220
48207,-0.2625
48209,0.2499
48211,0.6843
48213,0.1155
48215,-0.3566
48217,-0.2294
48219,-0.2593
48221,0.2812
48223,-0.1700
48225,-0.4357
48227,-1.2012
48229,-1.1174
48231,-0.0636
48233,-0.3530
48237,-0.3311
48239,0.2245
48241,-0.3205
48245,-0.2951
48247,-0.7709
48249,-0.7901
48251,0.0877
48253,-0.0447
48255,0.1968
48257,0.2897
48259,1.2641
48265,0.4733
48267,0.0554
48271,0.2021
48273,-0.7121
48275,-0.1922
48277,0.0402
48279,-0.3111
48281,0.0566
48283,-1.0703
48285,0.5339
48287,-0.3294
48289,-0.1423
48291,-0.5805
48293,-0.6943
48295,-0.2734
48297,0.2284
48299,0.5030
48303,0.0220
48305,-0.1255
48307,-0.2447
48309,-0.1637
48313,-0.1981
48315,-0.6560
48317,-0.5901
48319,0.7954
48321,-0.2582
48323,0.0005
48325,0.1466
48329,-0.5873
48331,-0.3122
48333,0.5342
48335,-0.4341
48337,-0.0188
48339,0.7887
48341,-0.6529
48343,-0.2133
48347,-0.4271
48349,-0.2140
48351,-0.4760
48353,0.0494
48355,-0.2428
48357,-0.6980
48359,0.4676
48361,-0.1140
48363,-0.4868
48365,0.1084
48367,0.5956
48369,-0.5316
48371,-0.6187
48373,-0.4668
48375,0.1738
48377,-0.8748
48379,0.3130
48381,0.9275
48383,-1.6815
48385,-0.7977
48387,-0.3440
48389,-0.8988
48391,-0.2422
48395,-0.1310
48397,1.0591
48399,-0.3623
48401,-0.1398
48403,-0.6030
48405,-1.2015
48407,-1.0589
48409,-0.4795
48411,0.0519
48413,0.0096
48415,-1.0442
48417,0.5110
48419,-0.1658
48421,-0.2196
48423,0.0259
48425,0.5325
48427,-0.3543
48429,-0.0397
48435,0.2294
48437,-0.4130
48439,0.1522
48441,0.2596
48445,-1.1940
48449,-0.1254
48451,-0.0028
48453,0.2891
48455,-1.0200
48457,-0.3434
48459,0.0614
48461,-1.1057
48463,-0.9043
48465,-0.7977
48467,0.0394
48469,-0.5784
48471,-0.3343
48473,-0.1960
48475,-0.6438
48477,0.2309
48479,-0.7417
48481,-0.3111
48483,-0.5405
48485,0.0256
48487,-0.3546
48489,-0.7149
48491,1.1363
48493,0.3017
48495,-1.7720
48497,0.0024
48499,0.1522
48501,-0.0140
48503,-0.1690
48505,-0.9716
48507,-1.7121
49001,0.6308
49003,0.4820
49005,1.1701
49007,-0.0607
49011,0.6278
49013,-0.3546
49015,0.3556
49017,0.9022
49019,-0.3033
49021,0.5652
49023,0.5497
49025,0.8113
49027,0.1903
49029,1.0337
49033,0.9374
49035,0.0471
49037,-0.9856
49039,0.6669
49041,0.5943
49043,1.2366
49045,0.1285
49047,-0.0612
49049,0.7553
49051,0.6508
49053,0.6817
49055,0.2755
49057,-0.2946
50001,1.3232
50003,0.5767
50005,0.5401
50007,1.5430
50009,0.2593
50011,0.7054
50013,0.7567
50015,0.8032
50017,0.5329
50019,0.8160
50021,0.7432
50023,1.2148
50025,0.7895
50027,1.0688
51001,-0.1897
51005,0.0238
51007,-0.0965
51009,0.0687
51011,0.2077
51013,1.2140
51015,0.2488
51017,0.2237
51019,0.1365
51021,0.1330
51023,0.9602
51025,-0.5469
51027,-0.0918
51029,-0.3882
51031,0.2138
51033,-0.0837
51035,0.3912
51036,-0.6489
51037,0.3301
51041,0.8024
51043,0.5137
51045,0.4509
51047,0.4356
51049,-0.4188
51051,0.2287
51053,0.0397
51057,-0.2443
51059,1.1889
51061,0.5418
51063,0.7708
51065,0.3349
51067,0.7615
51071,0.4676
51073,0.7721
51075,1.0735
51077,-0.2109
51079,0.0843
51083,-0.2744
51085,1.2725
51087,0.7137
51089,0.1838
51093,0.7116
51095,1.0262
51097,-0.0071
51099,0.5809
51101,0.6068
51103,-0.5005
51105,0.0674
51107,1.2432
51109,0.1069
51111,-0.3168
51113,0.1555
51115,0.3714
51117,0.1517
51119,1.1243
51121,0.7219
51125,0.3895
51127,0.5200
51131,-0.6162
51133,0.4995
51135,-0.3661
51137,0.2922
51139,0.2117
51141,0.3117
51143,0.2961
51145,0.7541
51147,-0.3485
51149,0.6074
51153,0.6640
51155,0.0944
51157,0.2182
51159,0.4575
51161,0.9923
51163,0.1675
51167,0.4155
51169,0.6717
51171,0.1224
51173,0.2112
51175,-0.0276
51177,0.5781
51179,0.7616
51181,-0.1095
51183,-0.6838
51185,0.4060
51187,0.1916
51191,0.6150
51193,-0.1669
51195,0.7205
51197,0.2556
51199,1.0902
51510,-0.0809
51520,0.1442
51530,-0.4539
51540,0.8595
51550,0.5974
51570,0.4350
51580,-0.3359
51590,-0.4587
51595,-0.5296
51610,1.7364
51620,-0.8801
51630,-0.0476
51640,0.0556
51650,-0.2341
51660,0.2610
51670,-0.7292
51678,1.7019
51680,-0.3107
51683,-0.3971
51685,0.1013
51690,-0.5466
51700,-0.4094
51710,-0.5620
51720,0.2624
51730,-1.1610
51735,0.9960
51740,-0.3129
51750,0.5617
51760,-0.8826
51770,-0.0100
51775,1.0624
51790,0.1764
51800,-0.0651
51810,0.6807
51820,-0.0295
51840,0.1094
53001,-0.1693
53003,0.5083
53005,0.3280
53007,0.1087
53009,0.6439
53011,0.6959
53013,0.3369
53015,0.0222
53017,-0.0723
53019,-0.7192
53021,-0.5136
53025,-0.2555
53027,-0.2736
53029,0.6451
53031,0.3339
53033,1.3190
53035,1.0127
53037,0.3751
53039,-0.3801
53041,0.0754
53043,0.5720
53045,-0.1781
53047,-0.4539
53049,0.0440
53051,0.5519
53053,0.5931
53055,1.1970
53057,0.2536
53059,-0.1538
53061,1.0680
53063,0.7757
53065,0.0927
53067,1.0860
53069,1.4271
53071,-0.3027
53073,0.9241
53075,1.2698
53077,-0.6711
54001,-0.8527
54003,-0.1717
54005,-0.2722
54007,-0.2580
54009,-0.2434
54011,-0.3831
54013,-0.8424
54015,0.1127
54017,-0.3034
54019,-0.8868
54021,0.1879
54023,-0.2607
54025,-0.0573
54027,-0.5441
54029,0.1700
54031,-0.6200
54033,-0.0211
54035,-0.1132
54037,0.1207
54039,-0.0643
54041,-0.6952
54043,-0.7401
54045,-0.5939
54047,-1.0975
54049,0.1864
54051,-0.2942
54053,-0.4548
54055,-0.4443
54057,-0.3353
54059,-0.5074
54061,0.6101
54063,-0.2498
54065,-0.5383
54067,-0.0674
54069,0.7495
54071,0.1860
54073,-0.5561
54075,-0.4427
54077,-0.4386
54079,0.7525
54081,0.0002
54083,-0.4981
54085,-0.3766
54087,-0.7479
54089,-0.5280
54091,-0.2747
54093,-0.5203
54095,0.0542
54097,-0.5501
54099,-0.2900
54101,-0.2833
54103,-0.6028
54105,-0.5332
54107,-0.1144
54109,-0.2136
55001,-0.4744
55003,0.3109
55005,0.3692
55007,0.2515
55009,0.5922
55011,0.7372
55013,0.5815
55015,0.7293
55017,0.5207
55019,0.3560
55021,0.6240
55023,0.4133
55025,0.9769
55027,0.5558
55029,1.2325
55031,0.4342
55033,0.4321
55035,0.7355
55039,0.4768
55041,-0.4799
55043,0.5687
55045,0.7614
55047,0.2586
55049,0.7798
55051,0.3697
55053,0.0437
55055,0.5495
55057,-0.0479
55059,0.2586
55061,0.8222
55063,0.6257
55065,0.6194
55067,-0.1753
55069,0.5549
55071,0.5232
55073,0.5902
55075,0.2814
55077,-0.0697
55078,-2.1569
55079,-0.6770
55081,0.0301
55083,0.5048
55085,0.1916
55087,0.8021
55089,1.8923
55091,0.6414
55093,1.0515
55095,0.7450
55097,0.7258
55099,0.5754
55101,-0.3907
55103,0.0762
55105,0.1939
55107,0.2568
55109,1.0587
55111,0.7166
55113,0.2488
55115,0.2307
55117,0.6526
55119,0.6206
55121,0.1582
55123,0.7721
55125,0.2153
55127,0.3728
55129,0.2298
55131,1.2219
55133,1.6401
55135,0.4590
55137,0.2379
55139,0.6564
55141,0.7152
56001,1.1764
56003,0.7657
56005,0.4815
56007,-0.2037
56009,0.5498
56011,0.9435
56013,-0.0858
56015,0.5274
56017,0.6658
56019,0.6594
56021,0.4849
56023,1.3864
56025,0.4957
56027,-0.0900
56029,1.4197
56031,0.4302
56033,1.6446
56035,1.2116
56037,0.1596
56039,1.2598
56041,0.7131
56043,1.0645
56045,0.5123
