id,pn_grd
39143,0.0514
39145,0.0528
39147,0.1462
39149,0.0805
39151,0.1220
39153,0.1854
39155,0.0942
39157,0.0760
39159,0.0486
39161,0.0647
39163,0.0412
39165,0.1599
39167,0.0393
39169,0.1093
39171,0.0571
39173,0.1033
39175,0.0569
40001,0.2064
40005,0.0767
40007,0.0108
40009,0.0795
40011,0.0483
40013,0.0867
40015,0.0095
40017,0.0717
40019,0.0800
40021,0.0486
40023,-0.0069
40027,0.1080
40029,0.1380
40031,0.1183
40035,0.1220
40037,0.0854
40039,0.0890
40041,0.0948
40043,0.0182
40045,0.0252
40047,0.1311
40049,0.0621
40051,0.1541
40053,0.0255
40055,0.0261
40061,0.0994
40063,0.0488
40065,-0.0141
40067,0.1177
40069,0.0848
40071,0.0573
40073,0.0677
40075,0.0472
40077,0.0051
40079,0.1263
40081,0.1397
40083,0.0488
40085,0.0300
40087,0.0219
40089,0.0788
40091,0.0267
40093,0.0428
40095,0.0663
40097,0.1177
40099,0.0879
40101,0.1035
40103,0.0710
40105,0.0305
40107,0.0991
40109,0.1332
40111,0.0873
40113,-0.0169
40115,0.1239
40117,0.0396
40119,0.1846
40121,0.1598
40123,0.1491
40125,0.1164
40127,0.1024
40131,0.1246
40133,0.1125
40135,0.0070
40137,0.0347
40139,0.0713
40141,0.0342
40143,0.1303
40145,0.0857
40147,0.1429
40149,0.1348
40151,0.0480
40153,0.0793
41001,0.0733
41003,0.0876
41005,0.0628
41007,0.1310
41009,0.0408
41011,0.0038
41013,0.0785
41015,0.0291
41017,-0.0116
41019,0.0798
41027,0.0529
41029,0.0691
41031,0.1883
41033,0.0139
41035,0.0518
41039,0.0468
41041,0.0684
41043,0.0820
41045,0.1441
41047,0.0005
41049,-0.0301
41051,0.0469
41053,0.0484
41057,0.0389
41059,0.1008
41061,0.0895
41065,0.0524
41067,0.0743
41071,-0.0877
42001,0.0166
42003,0.1397
42005,0.0454
42007,0.0800
42009,0.0732
42011,0.2022
42013,0.0743
42015,0.0616
42017,0.1342
42019,0.0940
42021,0.1410
42025,0.0405
42027,0.1047
42029,0.0668
42031,0.0226
42033,0.0157
42035,0.0162
42037,0.1034
42039,0.0808
42041,0.0703
42043,0.0674
42045,0.1012
42047,0.0675
42049,0.1383
42051,0.0741
42055,0.0991
42057,0.0952
42059,0.0242
42061,0.0056
42063,0.0932
42065,0.0630
42067,0.0150
42069,0.1479
42071,0.1120
42073,0.1182
42075,0.1132
42077,0.1657
42079,0.0828
42081,0.0328
42083,0.1555
42085,0.0867
42087,0.0664
42089,0.0598
42091,0.0475
42093,0.1292
42095,0.1167
42097,0.0787
42099,0.0986
42101,0.0952
42103,0.0348
42105,0.1477
42107,0.0739
42109,-0.0433
42111,0.0426
42115,0.0397
42117,0.0732
42119,0.0931
42121,0.0823
42123,0.0710
42125,0.1423
42127,-0.0114
42129,0.1363
42131,0.0892
42133,0.1476
44001,0.1584
44003,0.0845
44005,0.0323
44007,0.0689
44009,0.1199
45001,0.0701
45003,0.0154
45007,0.0370
45009,0.0652
45011,0.1061
45013,0.0174
45015,0.0130
45017,0.0163
45019,0.0729
45021,-0.0304
45023,-0.0206
45025,-0.0017
45027,-0.0416
45029,-0.0053
45031,0.0260
45033,-0.0044
45035,0.0321
45037,0.0555
45039,0.0886
45041,0.0069
45043,0.0613
45045,0.0455
45047,0.0162
45049,0.0433
45051,-0.0159
45053,0.0579
45055,0.0473
45057,0.0494
45059,0.0380
45063,0.0137
45067,-0.0217
45069,-0.0454
45071,0.0607
45073,0.0352
45075,0.0177
45077,0.1390
45079,0.0904
45081,-0.0380
45083,-0.0208
45085,0.0386
45087,0.0421
45089,0.0009
45091,0.0015
46005,0.1834
46009,0.1079
46011,0.1014
46013,0.0843
46015,0.0830
46019,0.0341
46023,-0.1821
46027,0.0987
46029,0.0250
46033,0.0765
46035,0.0230
46047,0.0297
46051,0.0115
46057,-0.0146
46065,0.1317
46067,-0.0220
46077,0.0530
46079,0.0314
46081,0.0328
46083,0.0140
46093,0.0761
46099,0.0919
46101,0.0099
46103,0.0976
46109,-0.0065
46115,-0.0610
46123,0.0491
46125,0.0462
46127,0.0640
46129,0.0241
46135,0.0635
47001,0.0849
47003,0.0336
47005,0.0110
47007,0.0295
47009,0.0585
47011,0.0161
47013,0.0265
47015,-0.0308
47017,0.0895
47019,0.0204
47021,0.0410
47023,0.0256
47025,-0.0031
47029,-0.0194
47031,0.0564
47033,-0.0370
47035,-0.0054
47037,-0.0876
47039,0.0430
47041,0.0695
47043,0.0023
47045,-0.0327
47047,0.0313
47049,0.0462
47051,0.0305
47053,0.0085
47055,0.0002
47057,0.0273
47059,0.0176
47061,0.0437
47063,-0.0056
47065,-0.0429
47069,-0.0518
47071,0.0055
47073,0.0183
47077,0.0074
47079,0.0340
47081,0.0262
47083,0.0755
47085,0.0080
47087,0.0184
47089,0.0667
47091,0.0702
47093,0.0221
47097,-0.0075
47099,-0.0057
47101,0.0561
47103,0.0131
47105,0.1073
47107,0.0489
47109,0.0035
47111,0.0599
47113,-0.0556
47115,-0.0086
47117,-0.0045
47119,0.0324
47121,-0.0161
47123,-0.0904
47125,0.0011
47127,0.1154
47129,-0.0092
47131,-0.0120
47133,-0.0148
47135,0.0040
47139,0.0528
47141,0.0666
47143,-0.0258
47145,0.0442
47147,0.0646
47149,0.0123
47151,-0.0101
47153,-0.0281
47155,0.0258
47157,-0.1288
47159,0.0105
47161,0.0145
47163,0.1019
47165,-0.0228
47167,0.0064
47169,0.0877
47171,0.0418
47173,0.0006
47177,-0.0260
47179,0.0861
47181,0.0446
47183,-0.0159
47185,0.0878
47187,-0.0511
47189,0.0538
48001,0.0017
48003,0.0284
48005,0.0286
48007,0.0558
48009,0.1136
48013,0.0021
48015,-0.0337
48019,0.0276
48021,0.0350
48025,0.0589
48027,0.0677
48029,0.0721
48031,-0.0165
48035,0.0733
48037,0.0723
48039,0.0689
48041,0.0945
48043,0.0441
48049,0.0799
48051,-0.0150
48053,0.0401
48055,0.0477
48057,0.0670
48059,0.0165
48061,0.0308
48063,-0.0128
48065,-0.0109
48067,0.0184
48069,0.0688
48071,-0.0369
48073,0.0460
48075,0.0150
48077,0.0617
48083,0.0115
48085,0.0447
48089,-0.0082
48091,0.0846
48093,0.0309
48097,0.0140
48099,0.0248
48103,-0.0420
48111,0.1253
48113,0.0077
48115,-0.0144
48117,0.0513
48121,0.0708
48123,0.0591
48127,-0.0245
48131,-0.0218
48133,0.0264
48135,-0.0059
48139,0.0341
48141,0.0480
48143,0.0135
48145,0.0671
48147,0.0519
48149,0.0147
48157,0.1139
48159,0.0299
48161,0.0451
48163,-0.0444
48165,0.0623
48167,0.0910
48171,0.0591
48175,0.0422
48177,-0.0768
48179,-0.0088
48181,0.0524
48183,0.0131
48185,0.0216
48187,0.0641
48189,0.0114
48193,-0.0686
48195,0.0765
48199,0.0426
48201,0.0516
48203,0.0019
48209,0.0856
48213,0.0160
48215,0.0518
48217,-0.0104
48219,0.0451
48221,0.0520
48223,0.0322
48225,0.0265
48227,0.0062
48231,0.0004
48233,-0.0151
48237,-0.0203
48239,0.0928
48241,0.0398
48245,0.0302
48249,0.0285
48251,0.0149
48253,0.0459
48255,0.0073
48257,-0.0376
48259,0.0344
48265,0.0656
48273,0.0747
48277,-0.0295
48279,-0.0260
48281,0.0026
48285,0.0197
48287,-0.0106
48289,-0.0218
48291,-0.0436
48293,0.0437
48297,0.0132
48299,0.0699
48303,0.0504
48307,0.0052
48309,0.0664
48313,0.0309
48321,0.0175
48323,-0.0650
48325,0.0712
48329,0.0072
48331,-0.0106
48335,-0.0131
48337,0.0483
48339,0.0842
48341,-0.0757
48343,0.0349
48347,0.0195
48349,0.0441
48351,0.0245
48353,0.0753
48355,0.0261
48357,0.0176
48361,0.0265
48363,0.0201
48365,0.0198
48367,0.0462
48369,-0.0407
48371,0.0387
48373,0.0474
48375,0.0052
48379,0.0021
48381,0.0055
48387,-0.0081
48389,0.0460
48391,-0.0334
48395,0.0632
48397,0.0437
48399,0.0936
48401,-0.0208
48403,0.0100
48407,-0.0229
48409,-0.0111
48415,0.0306
48419,0.0264
48423,0.0396
48425,0.0343
48427,-0.0303
48429,-0.0100
48437,0.0620
48439,0.0118
48441,0.0185
48445,0.0702
48449,0.0346
48451,0.0376
48453,0.0977
48455,0.0621
48457,-0.0108
48459,-0.0240
48463,0.0709
48465,-0.0232
48467,0.0308
48469,0.0483
48471,0.0309
48473,0.0501
48475,0.0764
48477,0.0434
48479,-0.0211
48481,0.0147
48483,0.0350
48485,0.0171
48487,0.0241
48489,0.1017
48491,0.0700
48493,0.0162
48495,-0.0511
48497,0.0028
48499,-0.0319
48501,-0.0920
48503,0.0312
48505,0.0492
49001,0.0824
49003,0.0573
49005,0.1256
49007,0.1169
49011,0.0719
49013,0.0585
49015,0.0351
49019,0.0671
49021,0.0768
49023,0.0256
49025,0.0577
49027,0.0270
49035,0.1116
49037,0.1989
49039,0.0254
49041,0.0047
49043,0.0533
49045,0.0782
49047,0.0059
49049,0.0429
49051,0.0687
49053,0.0317
49057,0.0277
50001,0.1049
50003,0.1179
50005,-0.0185
50007,0.1518
50011,0.0291
50013,0.0222
50015,0.0843
50017,0.0379
50019,0.0221
50021,0.0515
50023,0.0483
50025,0.0238
50027,0.0712
51001,0.0640
51005,0.0600
51007,0.0331
51009,-0.0315
51011,0.0086
51013,0.1063
51015,0.0575
51019,0.0367
51023,0.0775
51027,0.0328
51029,0.0949
51031,0.0033
51033,-0.0312
51035,0.0632
51037,0.0128
51041,0.0507
51047,0.0441
51051,-0.0163
51053,0.0451
51057,0.0034
51059,0.1705
51061,-0.0206
51063,0.0606
51065,-0.0333
51067,0.0301
51071,0.0770
51073,0.0016
51075,0.0035
51077,0.0387
51079,0.0597
51083,0.0862
51085,0.0766
51087,0.1088
51089,0.0097
51093,-0.0173
51095,0.0889
51099,0.0483
51101,0.0676
51105,0.0552
51107,0.0117
51109,0.0501
51111,0.0089
51113,0.0218
51117,0.0619
51121,0.0369
51125,0.0621
51127,0.0337
51135,0.0565
51137,-0.0120
51139,0.0537
51141,0.0182
51143,0.0046
51145,0.0217
51147,0.0224
51149,0.0397
51153,0.1123
51155,0.0980
51161,0.0140
51163,0.0024
51167,0.1107
51169,0.0473
51171,-0.0059
51173,-0.0060
51175,0.0092
51177,0.0582
51179,-0.0013
51185,0.0718
51187,0.0401
51191,0.0359
51193,0.0103
51195,0.0464
51197,0.0354
51199,0.0363
51510,0.0312
51520,0.0806
51540,0.0691
51550,0.0857
51570,-0.0077
51590,-0.0407
51595,0.0678
51630,0.0196
51650,-0.0723
51660,0.1155
51670,0.0406
51680,0.0413
51683,0.0483
51685,0.1255
51690,0.0848
51700,0.0092
51710,0.0194
51730,0.0254
51740,-0.0031
51750,0.1102
51760,-0.0158
51770,0.0069
51775,0.1131
51790,0.0851
51800,-0.0390
51810,0.0344
51820,0.0729
51840,0.0299
53001,-0.0667
53003,0.1506
53005,0.0450
53007,0.0942
53009,0.0423
53011,0.0684
53015,0.0439
53017,0.0551
53021,-0.0577
53025,0.0725
53027,0.1101
53029,0.0831
53033,0.0421
53035,0.0747
53037,0.0510
53039,-0.0006
53041,0.0613
53043,0.0742
53045,0.0249
53047,0.0541
53053,0.0423
53057,0.0432
53061,0.0246
53063,0.1075
53065,0.0341
53067,0.0491
53071,0.0163
53073,0.0814
53075,0.1155
53077,-0.0317
54001,0.0443
54003,0.0309
54005,0.1113
54007,0.0553
54009,-0.0271
54011,0.0134
54017,-0.0608
54019,0.0182
54023,0.0178
54025,0.0964
54027,0.0225
54029,0.0546
54031,-0.0052
54033,0.0807
54035,0.0217
54037,0.0918
54039,0.0286
54041,0.0756
54043,0.0179
54045,0.0054
54047,0.0099
54049,0.0556
54051,0.0481
54053,0.0379
54055,0.0405
54057,0.0570
54059,0.0532
54061,0.1010
54063,0.0029
54065,0.0313
54067,0.0136
54069,0.0505
54071,-0.0074
54073,0.0052
54075,0.0350
54077,0.0059
54079,0.0967
54081,0.0695
54083,0.0586
54085,0.0596
54087,0.0349
54091,0.0702
54093,0.0299
54095,0.0091
54097,0.0396
54099,-0.0246
54103,0.0138
54107,0.0115
54109,0.0651
55001,0.0533
55003,0.0802
55005,0.0652
55007,0.0668
55009,0.1604
55011,0.0283
55013,0.0520
55015,0.0932
55017,0.0230
55019,0.0022
55021,0.0887
55023,0.0738
55025,0.0681
55027,0.0835
55029,-0.0251
55031,0.0429
55033,0.0756
55035,0.0211
55039,0.0609
55041,0.0424
55043,0.0715
55045,0.1071
55047,0.0453
55049,0.0105
55053,-0.0460
55055,0.0534
55057,0.0343
55059,0.1004
55061,0.0539
55063,0.0869
55065,0.0626
55067,0.0773
55069,0.0305
55071,-0.0066
55073,0.0330
55075,0.0327
55077,0.0934
55079,0.0385
55081,0.0779
55083,0.1007
55085,0.0411
55087,0.0561
55089,0.1366
55091,0.0203
55093,0.0851
55095,0.1025
55097,0.0672
55099,0.0307
55101,-0.1076
55103,0.0448
55105,0.0490
55107,0.0635
55109,0.0506
55111,0.0866
55113,0.0045
55115,0.0879
55117,0.0816
55119,0.0047
55121,0.0382
55123,0.0496
55125,0.0596
55127,-0.0190
55129,0.0491
55131,0.0978
55133,0.0814
55135,0.0470
55137,0.0533
55139,0.1037
55141,0.0662
56001,0.0436
56003,-0.0599
56005,-0.0508
56007,-0.0132
56009,-0.0847
56013,0.2464
56015,-0.0250
56021,-0.0526
56023,-0.1689
56025,-0.0161
56029,-0.0129
56033,0.0094
56037,-0.0090
56039,0.0049
56041,-0.0765
56043,-0.0208
