id,m_coh
1304140,0.0213
1304170,0.0080
1304200,-0.0121
1304220,0.0402
1304260,0.0529
1304320,0.0511
1304350,-0.0611
1304380,-0.0256
1304410,-0.0159
1304440,-0.0911
1304470,0.0699
1304500,-0.0671
1304530,0.0873
1304540,0.1126
1304560,-0.0528
1304590,-0.0092
1304620,-0.1020
1304650,0.0246
1304770,0.0641
1304800,0.0120
1304830,0.0908
1304860,-0.1266
1304890,-0.0334
1304950,0.1062
1304980,-0.0330
1305040,0.0153
1305070,0.0559
1305100,-0.0556
1305130,0.0014
1305190,0.0138
1305220,0.0921
1305250,0.0825
1305280,0.0392
1305310,-0.0054
1305340,-0.0470
1305370,-0.0041
1305390,0.0681
1305430,0.0846
1305460,-0.0046
1305490,-0.0582
1305550,0.0780
1305640,0.1063
1305670,-0.0092
1305700,0.0385
1305730,0.0175
1305760,0.0815
1305790,-0.0243
1305850,-0.0411
1500030,0.0554
1600001,-0.1604
1600002,-0.0278
1600030,-0.0601
1600060,-0.0816
1600139,0.0287
1600240,-0.0131
1600270,-0.0898
1600300,-0.0614
1600360,-0.0335
1600420,-0.0413
1600480,-0.1074
1600490,0.0916
1600510,-0.0898
1600600,-0.0244
1600660,-0.0548
1600780,0.0437
1600930,-0.0322
1600960,0.0167
1601020,-0.1017
1601050,-0.0299
1601080,-0.1045
1601110,-0.0302
1601140,-0.1094
1601260,-0.1194
1601470,-0.0722
1601530,-0.0645
1601570,-0.1093
1601590,-0.0843
1601620,-0.0376
1601650,-0.0093
1601710,0.0139
1601770,-0.0224
1601800,-0.0137
1601830,-0.0549
1601860,-0.0129
1601920,-0.0116
1601950,0.0581
1601980,0.0171
1602030,0.0954
1602070,0.0128
1602100,0.0613
1602130,-0.0112
1602190,0.0657
1602220,0.0460
1602250,0.0102
1602340,-0.0423
1602370,-0.0501
1602490,-0.1147
1602520,0.0016
1602550,0.0068
1602580,-0.0946
1602640,0.0028
1602670,0.0280
1602790,-0.0248
1602850,-0.0963
1602910,-0.0637
1602940,0.1913
1602970,0.0200
1603000,-0.0780
1603060,-0.1135
1603090,-0.0451
1603180,0.0259
1603240,-0.0506
1603270,-0.1145
1603300,0.0414
1603330,-0.0213
1603360,-0.2015
1603400,-0.0094
1603420,0.0791
1700001,0.0997
1700002,-0.0989
1700003,-0.0507
1700004,-0.0138
1700005,-0.1709
1700007,0.0498
1700009,0.0094
1700010,-0.0726
1700014,0.0250
1700041,-0.0019
1700044,-0.0461
1700045,-0.0631
1700077,0.0016
1700092,-0.0311
1700099,0.0934
1700106,0.0346
1700109,-0.0412
1700110,0.0063
1700112,-0.1037
1700113,0.0764
1700114,-0.0060
1700115,-0.1779
1700119,-0.1380
1700123,-0.1521
1700125,-0.0683
1700126,-0.0805
1700153,-0.1617
1700217,-0.2397
1700222,0.0258
1700223,-0.0274
1700310,-0.0683
1700314,-0.0981
1700319,-0.0523
1700320,-0.1113
1700321,-0.0027
1700324,0.0003
1700326,0.0149
1700332,-0.0437
1701385,0.0638
1701387,-0.0527
1701395,-0.0963
1701403,-0.1709
1703150,-0.0699
1703480,-0.0197
1703510,-0.1098
1703600,-0.0188
1703690,-0.0324
1703750,0.0180
1703840,-0.0411
1703900,0.1194
1703930,-0.0295
1703960,0.1217
1703990,-0.0704
1704050,0.0386
1704140,0.0404
1704260,-0.1825
1704380,-0.1005
1704470,0.0193
1704560,-0.0449
1704620,-0.0805
1704680,-0.0062
1704710,-0.0447
1704740,0.0796
1704800,0.0724
1704920,-0.1528
1705050,0.0192
1705220,-0.0642
1705310,-0.0870
1705430,-0.0520
1705466,-0.1497
1705580,-0.0809
1705610,-0.1827
1705760,0.0426
1705790,-0.0767
1705880,-0.0829
1705910,-0.1167
1705950,-0.0789
1706000,-0.0413
1706060,0.0282
1706090,-0.0632
1706120,-0.1357
1706270,-0.0317
1706390,0.1166
1706450,0.0777
1706480,-0.1009
1706510,-0.0366
1706750,-0.0161
1706930,0.0110
1707010,0.0535
1707170,0.0685
1707200,-0.0788
1707290,0.0608
1707320,-0.0424
1707650,0.0677
1707770,-0.1156
1707830,0.0245
1707950,0.0341
1707980,0.1670
1708010,0.0504
1708040,-0.1871
1708100,0.0156
1708130,0.0274
1708220,-0.0998
1708250,-0.0885
1708280,-0.0212
1708340,-0.1383
1708430,-0.0017
1708460,0.0764
1708500,-0.1074
1708550,0.0231
1708610,-0.0814
1708640,-0.0530
1708730,-0.0331
1708790,0.0071
1708970,-0.0463
1709100,-0.0105
1709150,0.0701
1709170,-0.1481
1709210,-0.0678
1709270,-0.0415
1709330,-0.0639
1709400,-0.0516
1709420,-0.1625
1709510,-0.0364
1709540,-0.0394
1709600,-0.2118
1709810,-0.1132
1709850,0.1198
1709930,0.1012
1709960,0.0240
1709990,-0.0559
1710200,-0.0314
1710380,0.0573
1710410,-0.1728
1710440,-0.1331
1710470,0.0284
1710530,-0.0697
1710570,0.0924
1710650,-0.0542
1710690,-0.0117
1710740,0.0616
1710760,0.0350
1710790,-0.0348
1710800,-0.0054
1710820,-0.1096
1710950,-0.0280
1711010,0.0824
1711250,0.0424
1711290,0.0536
1711350,-0.0023
1711400,-0.0892
1711610,-0.0053
1711790,-0.0707
1711850,-0.1569
1711880,0.0023
1711980,0.1135
1712000,-0.1292
1712120,0.0140
1712210,-0.0624
1712330,-0.0482
1712420,-0.1057
1712450,-0.0310
1712540,-0.0244
1712700,-0.0754
1712720,-0.0289
1712760,-0.0364
1712810,-0.0030
1712840,-0.0121
1712960,-0.0909
1713050,0.0079
1713140,-0.0230
1713170,-0.0980
1713240,-0.0802
1713260,0.0705
1713290,-0.1166
1713320,-0.2992
1713440,0.0438
1713500,0.0781
1713530,0.0201
1713560,-0.0425
1713660,-0.1778
1713710,-0.0337
1713770,-0.1319
1713920,0.0532
1713970,0.0221
1714050,0.0159
1714100,-0.0471
1714160,0.1722
1714220,-0.1239
1714250,0.0062
1714350,-0.0348
1714430,-0.0334
1714460,0.0232
1714550,0.0354
1714710,-0.1659
1714820,0.1268
1715100,-0.1141
1715180,0.0478
1715400,-0.1720
1715420,-0.0245
1715450,0.0278
1715480,0.0787
1715490,0.0038
1715630,-0.0128
1715660,0.0479
1715700,0.0942
1715780,0.1018
1715820,0.0420
1715880,-0.0809
1715900,-0.2072
1715930,0.0308
1716050,0.0056
1716080,-0.1797
1716140,-0.1433
1716290,-0.0478
1716350,-0.0457
1716380,0.0119
1716410,0.0434
1716560,0.0146
1716680,0.0326
1716800,0.0232
1716860,0.0976
1716920,-0.0153
1716950,0.0320
1717040,-0.0169
1717160,0.0352
1717280,-0.1269
1717310,-0.0447
1717370,-0.0276
1717520,0.0751
1717730,-0.0571
1717800,-0.1812
1717850,0.2519
1718060,0.0938
1718200,-0.0637
1718240,-0.0575
1718270,-0.0662
1718360,0.0574
1718420,-0.0208
1718450,0.0129
1718480,0.0537
1718510,-0.1056
1718570,0.0075
1718600,-0.1274
1718810,-0.0062
1718840,-0.0497
1718870,-0.1124
1718960,-0.0882
1718990,0.0104
1719110,0.0803
1719200,0.0219
1719230,-0.0017
1719260,0.0879
1719290,0.0086
1719500,0.0909
1719530,-0.0287
1719660,-0.0958
1719680,0.0025
1719830,0.0196
1719960,-0.0539
1719970,0.0010
1720170,-0.0050
1720180,0.0091
1720220,0.0875
1720280,-0.0965
1720380,-0.1099
1720430,0.0265
1720490,-0.0799
1720550,-0.1434
1720580,-0.0575
1720640,-0.0453
1720760,-0.1180
1720880,-0.0196
1720970,0.1955
1721000,0.0428
1721030,0.0658
1721180,0.0130
1721270,0.0222
1721300,-0.1345
1721390,-0.0988
1721420,-0.0801
1721450,-0.0216
1721600,0.0382
1721630,0.0728
1721720,0.0416
1721750,-0.0177
1721870,0.0070
1721900,0.0064
1722020,0.0118
1722050,0.0619
1722080,-0.1923
1722130,-0.0525
1722150,-0.1242
1722300,-0.0981
1722530,0.1031
1722620,-0.0973
1722710,-0.1255
1722770,-0.0257
1722800,0.0083
1722980,-0.0304
1723090,0.0802
1723100,0.0632
1723200,-0.0090
1723250,-0.0607
1723460,0.0630
1723730,0.1534
1723850,-0.0264
1723920,-0.2569
1723970,-0.1448
1724000,0.0332
1724060,-0.0753
1724270,0.1192
1724330,-0.0442
1724390,-0.1278
1724420,0.0728
1724480,0.0185
1724600,-0.0362
1724650,-0.0854
1724720,-0.0402
1724750,-0.0715
1724780,-0.0228
1724870,-0.0456
1724940,0.0117
1725000,0.0168
1725020,-0.1012
1725050,-0.0918
1725110,0.0084
1725190,0.0088
1725290,0.0110
1725500,0.0096
1725590,-0.0837
1725620,-0.0075
1725690,-0.0420
1725740,-0.0035
1725920,0.0004
1725950,-0.0763
1726100,-0.0739
1726190,-0.0565
1726310,-0.0160
1726370,0.0042
1726400,-0.1138
1726430,-0.1624
1726550,0.0087
1726590,-0.0256
1726610,-0.1435
1726710,-0.0791
1726800,-0.0445
1726820,0.0944
1726850,0.0588
1726970,-0.0399
1727180,-0.0519
1727210,-0.0535
1727300,-0.0457
1727340,0.0172
1727390,-0.0566
1727540,-0.0512
1727610,-0.0916
1727710,0.0577
1727720,-0.1175
1727840,-0.1924
1727960,0.0210
1727990,0.0410
1728140,0.0321
1728500,0.0626
1728560,0.1503
1728620,-0.0752
1728650,0.0566
1728700,-0.0373
1728810,-0.1315
1728890,0.0125
1728920,-0.0324
1728980,0.0711
1729040,0.0075
1729100,-0.1596
1729130,0.1657
1729190,0.0104
1729250,0.0778
1729420,-0.0438
1729670,-0.0549
1729760,0.0007
1729890,-0.1049
1729940,-0.1503
1730160,-0.1320
1730200,-0.0374
1730220,-0.0311
1730270,0.0666
1730300,-0.0028
1730420,-0.0486
1730510,0.1231
1730570,0.1001
1730600,-0.0225
1730630,-0.0830
1730750,-0.0476
1730780,-0.0853
1730810,-0.0627
1730840,0.0187
1730930,-0.1072
1730990,-0.0611
1731050,0.1249
1731080,-0.0910
1731200,0.0751
1731230,-0.1816
1731270,-0.1061
1731290,0.0532
1731380,-0.0687
1731410,-0.0614
1731500,-0.0095
1731710,-0.0216
1731740,0.0349
1731770,0.0786
1731920,-0.0692
1731950,-0.0113
1732040,0.0684
1732100,-0.0398
1732160,-0.1295
1732190,0.0416
1732280,-0.0369
1732370,-0.0080
1732520,0.0110
1732550,0.1386
1732670,-0.0398
1732770,0.0025
1732830,0.0143
1732850,-0.0306
1732960,-0.1297
1732970,-0.0453
1733000,-0.0713
1733090,0.0698
1733210,-0.1808
1733300,-0.0860
1733380,-0.0438
1733390,0.0687
1733450,0.0393
1733690,-0.0857
1733810,0.0442
1733840,0.0942
1733870,0.1005
1733930,0.0448
1733950,0.0809
1733990,0.0067
1734100,-0.0489
1734140,-0.0664
1734230,-0.0406
1734260,-0.1031
1734320,-0.0484
1734350,-0.2059
1734410,-0.0942
1734440,-0.0578
1734510,-0.0054
1734540,0.0282
1734710,0.0083
1734740,0.1200
1734990,0.0026
1735010,-0.0546
1735160,0.0761
1735220,0.0302
1735340,0.0371
1735370,0.0327
1735400,0.1296
1735460,-0.1577
1735640,-0.0227
1735820,-0.0102
1735940,-0.1261
1735970,-0.0679
1736090,-0.1171
1736180,0.0327
1736210,0.0546
1736300,0.0456
1736360,-0.0959
1736450,0.0127
1736480,0.0394
1736510,0.1990
1736570,0.0298
1736600,0.0161
1736610,0.0687
1736720,0.1339
1736750,-0.0583
1736810,0.0732
1736900,0.0237
1737050,-0.1081
1737080,0.0153
1737170,-0.0224
1737320,0.0378
1737350,-0.1169
1737380,0.0475
1737490,-0.0139
1737590,-0.0178
1737680,-0.1060
1737860,-0.0234
1737980,-0.0469
1738130,-0.0256
1738220,-0.0183
1738370,0.0428
1738400,0.0782
1738460,0.0874
1738520,0.0855
1738700,-0.1436
1738760,-0.0042
1739030,0.1010
1739090,-0.1503
1739120,-0.1233
1739390,-0.0913
1739420,-0.1680
1739450,0.0352
1739510,-0.0043
1739600,-0.0060
1739780,0.1403
1739930,0.0449
1739960,-0.1900
1740070,0.0551
1740080,-0.0569
1740140,-0.0748
1740260,-0.0687
1740320,-0.2931
1740350,-0.0242
1740470,-0.0828
1740500,0.1318
1740830,-0.1426
1741010,-0.1308
1741040,0.0270
1741070,0.0871
1741190,-0.0968
1741250,-0.0442
1741360,-0.0382
1741520,0.0442
1741550,-0.0891
1741580,0.0250
1741690,0.0318
1741700,-0.1559
1741750,-0.0913
1741790,-0.0471
1741820,0.0327
1741980,0.0109
1742060,-0.0392
1742180,-0.0010
1742210,-0.0802
1742240,-0.1236
1742300,0.0243
1742310,-0.0956
1742480,-0.0893
1742570,-0.0388
1742600,0.0661
1742630,-0.1299
1742660,0.0948
1742790,-0.0660
1742840,0.0311
1742900,-0.0623
1742960,-0.0661
1743020,-0.0524
1743050,-0.1649
1743110,-0.0162
1743330,-0.0480
1743380,-0.0019
1743800,-0.0891
1743860,-0.0616
1743960,-0.0021
1743962,-0.0953
1800008,0.0894
1800030,0.0014
1800060,0.0147
1800120,0.0858
1800150,0.0670
1800180,0.1095
1800210,0.0025
1800240,-0.0039
1800270,0.0464
1800330,0.2181
1800360,0.1529
1800390,0.0892
1800420,0.1345
1800450,-0.0074
1800480,0.0784
1800570,0.1614
1800600,0.1113
1800630,0.0992
1800660,0.0635
1800690,0.1512
1800720,0.0877
1800750,-0.0186
1800840,0.1220
1800900,0.0913
1800960,0.0993
1801020,0.2308
1801050,0.0449
1801060,0.0189
1801200,0.0615
1801290,-0.0460
1801410,-0.0504
1801440,0.0614
1801560,0.1281
1801590,0.1027
1801710,0.0512
1801740,0.1181
1801770,0.1357
1801890,0.0876
1801920,0.1121
1802040,-0.0183
1802130,-0.0391
1802160,-0.0021
1802190,0.0460
1802220,0.1154
1802280,0.0563
1802400,0.0861
1802430,0.1528
1802440,0.0794
1802460,0.0762
1802490,0.1154
1802520,0.0195
1802550,0.0636
1802610,0.1006
1802640,0.0406
1802660,0.1728
1802700,0.0828
1802800,0.1057
1802830,0.0612
1802850,0.1029
1802880,0.0091
1802910,0.1337
1802940,-0.0095
1802970,0.0518
1803000,0.1556
1803030,0.0815
1803060,0.0064
1803090,0.1718
1803120,0.1022
1803150,-0.0237
1803180,-0.0237
1803210,0.0481
1803240,0.1366
1803270,0.1160
1803300,0.0290
1803450,0.1183
1803480,0.1174
1803510,0.0544
1803570,0.0626
1803630,0.0623
1803660,0.0187
1803690,0.0981
1803700,0.0487
1803720,0.0418
1803750,0.1174
1803780,0.1157
1803810,0.1543
1803840,-0.0220
1803870,-0.0182
1803930,0.1133
1803940,0.0570
1803960,0.0913
1803990,0.0510
1804050,0.1300
1804080,0.0248
1804110,0.0641
1804140,0.0680
1804170,0.0126
1804260,-0.0297
1804320,0.0793
1804350,0.0953
1804470,0.1090
1804500,-0.0387
1804560,0.0220
1804590,0.1368
1804620,0.0196
1804710,0.0719
1804770,0.0361
1804800,0.1731
1804980,0.1183
1805190,0.1426
1805280,0.0317
1805340,-0.0170
1805370,-0.0847
1805400,0.1414
1805450,0.0398
1805460,0.1649
1805520,0.0217
1805550,0.0101
1805580,0.0175
1805670,0.0543
1805700,0.1246
1805790,0.0066
1805880,0.1272
1805910,0.1056
1806030,0.0534
1806060,0.0156
1806080,0.1871
1806090,-0.0244
1806120,-0.0390
1806240,0.0379
1806270,0.0808
1806390,0.0429
1806480,-0.0337
1806510,0.0449
1806570,0.0951
1806600,0.0767
1806630,0.0511
1806660,0.0267
1806840,-0.0157
1806870,0.0120
1806900,0.0388
1807020,0.0909
1807080,0.2103
1807110,0.0985
1807140,0.0774
1807230,0.1064
1807260,0.0300
1807290,0.1001
1807320,0.1040
1807350,0.1138
1807380,0.0903
1807410,0.0891
1807440,0.1122
1807470,0.0233
1807560,0.0656
1807620,0.0673
1807650,0.0631
1807680,0.0063
1807710,0.1602
1807770,0.0092
1807800,0.0588
1807830,-0.0232
1807860,0.0298
1807890,0.0157
1807900,0.0304
1807920,0.0272
1807950,0.1231
1807980,0.1367
1808010,0.0939
1808040,0.0161
1808070,0.1126
1808100,0.0779
1808120,0.0833
1808130,0.1469
1808160,0.0391
1808190,0.0159
1808220,0.0555
1808250,0.0551
1808280,0.0899
1808310,0.1031
1808340,0.0359
1808460,0.0750
1808490,-0.0191
1808640,-0.0192
1808760,0.1358
1808820,-0.0239
1808850,0.0892
1808900,-0.0256
1808910,0.0001
1808940,-0.1016
1808970,0.1281
1809000,0.0504
1809060,0.0075
1809120,0.0203
1809150,0.0210
1809180,-0.0613
1809300,0.1036
1809360,0.0437
1809370,0.0009
1809420,0.1256
1809480,0.1193
1809510,0.0383
1809600,-0.0572
1809630,0.0196
1809690,0.0911
1809720,0.0476
1809750,0.0790
1809810,0.0090
1809840,0.0956
1809990,0.1402
1810020,0.1673
1810080,0.0338
1810110,0.1921
1810140,0.1105
1810170,0.0628
1810230,0.0125
1810260,0.1150
1810290,0.0413
1810350,0.0093
1810360,0.1006
1810380,0.0438
1810410,0.0433
1810440,0.0610
1810450,0.0826
1810470,0.0041
1810500,0.0294
1810530,0.1957
1810560,0.1181
1810590,0.1899
1810620,0.0911
1810640,0.1576
1810650,0.0239
1810680,-0.0406
1810710,0.0721
1810740,0.1234
1810770,-0.0548
1810800,0.0009
1810830,0.2491
1810860,0.1233
1810870,0.0890
1810900,-0.0673
1810920,0.1060
1810950,0.1024
1810980,0.0027
1811100,0.0879
1811190,0.0588
1811220,0.0614
1811250,-0.0566
1811260,0.1540
1811340,0.0918
1811370,0.0904
1811400,0.0944
1811430,0.0588
1811460,0.0072
1811490,0.1143
1811580,0.0485
1811610,0.0956
1811700,0.0869
1811910,-0.0000
1811970,0.0339
1812060,0.2087
1812090,0.0681
1812120,0.1522
1812150,0.0496
1812180,-0.0121
1812240,0.1679
1812360,-0.0190
1812390,0.1317
1812420,0.0705
1812450,-0.0103
1812720,-0.0281
1812810,0.0260
1812870,0.0793
1812880,0.0353
1812900,0.1230
1812930,0.1319
1812990,0.0547
1813050,0.0402
1813080,0.0683
1813110,0.0953
1813200,0.1064
1813230,0.0117
1900006,-0.0366
1900009,0.0810
1900015,0.0612
1900021,0.0286
1900022,0.0179
1900023,0.0614
1900024,0.0234
1900025,-0.0719
1900026,0.0301
1900027,0.0243
1900028,0.0833
1900040,0.0837
1900060,0.0323
1903060,0.0487
1903150,0.0548
1903220,0.0573
1903270,0.0048
1903300,0.0187
1903360,-0.0065
1903390,0.0416
1903450,-0.0546
1903540,0.1069
1903570,-0.0244
1903690,0.0938
1903750,0.1275
1903930,0.0689
1903960,0.0624
1904080,0.0247
1904200,0.0297
1904320,0.0236
1904440,0.0176
1904560,-0.0201
1904620,-0.0902
1904650,0.1666
1904680,-0.0402
1904830,0.0589
1904860,0.0168
1904950,0.0122
1905070,0.1104
1905130,0.0043
1905190,0.1490
1905430,0.2085
1905490,0.2002
1905790,-0.0073
1906000,0.0888
1906060,-0.0353
1906240,-0.0742
1906270,0.1401
1906330,0.0179
1906510,0.0084
1906540,-0.0318
1906660,0.0690
1906750,0.0830
1906810,0.0175
1906900,0.0634
1906930,-0.0035
1906960,-0.0630
1907050,-0.0347
1907080,-0.1005
1907170,-0.0037
1907350,0.1399
1907380,-0.0280
1907410,-0.0113
1907590,0.0033
1907620,0.1119
1907710,0.0879
1907860,-0.1013
1907980,0.0490
1908220,-0.0184
1908310,-0.0259
1908520,0.0159
1908550,0.0880
1908580,-0.0389
1908610,-0.0492
1908730,0.0565
1908910,0.0366
1908940,0.1142
1908970,-0.0091
1909120,0.0060
1909480,-0.0612
1909600,-0.0329
1909990,0.0119
1910050,0.1543
1910110,0.1154
1910500,0.0580
1910690,0.0026
1910950,-0.0186
1911070,-0.0145
1911340,-0.0409
1911790,-0.0296
1911820,-0.1092
1911850,-0.0539
1912330,-0.0031
1912510,0.0514
1912660,0.1355
1912690,0.0599
1913110,-0.0422
1913200,0.0535
1913230,0.0279
1913290,0.1241
1913320,0.1014
1913350,0.0681
1913470,0.0677
1913500,-0.0412
1913660,0.0025
1914010,0.0899
1914160,0.0745
1914280,-0.0168
1914310,0.0688
1914340,0.0131
1914370,0.0473
1914580,0.1606
1914640,0.1159
1914670,0.1172
1914700,0.0385
1914730,0.0121
1914850,0.1210
1914880,0.0045
1915210,-0.0711
1915330,0.1407
1915450,0.1046
1915630,0.0372
1915840,0.0045
1916110,-0.0203
1916440,0.0854
1916530,0.1103
1916680,0.0673
1917100,-0.0369
1917220,-0.0012
1917250,0.0106
1917460,0.0021
1917550,-0.0709
1917820,0.1037
1918030,0.0213
1918120,0.0171
1918180,0.1263
1918330,-0.0248
1918510,0.0334
1918540,0.1168
1918690,0.0532
1918720,0.0070
1918750,0.1505
1918780,-0.0032
1918840,0.0229
1918930,-0.0289
1919140,0.0439
1919440,-0.0737
1919650,-0.0656
1919860,0.0154
1919890,0.0573
1920040,0.0489
1920130,-0.1623
1920190,0.0864
1920250,0.1094
1920340,0.0570
1920460,0.1378
1920610,0.1395
1920820,0.0369
1920850,0.1325
1920910,0.1394
1920940,0.0388
1921000,0.1004
1921090,0.0025
1921240,0.1265
1921600,0.0159
1921630,-0.0186
1921660,0.1015
1921840,-0.0216
1921870,-0.0934
1922110,-0.0122
1922440,0.1325
1922470,0.0018
1922530,-0.0128
1923110,0.1137
1923160,0.0099
1923190,0.0534
1923340,-0.0551
1924000,0.0162
1924660,0.0385
1924870,-0.0508
1925200,0.0872
1925320,0.0143
1925590,-0.0533
1925980,0.0022
1926070,0.0210
1926280,-0.0033
1926370,-0.1282
1926400,0.0741
1926580,0.1167
1926640,0.0347
1926730,0.0828
1926820,0.0432
1926850,-0.0400
1926910,0.0603
1927000,-0.0064
1927270,-0.0033
1927390,-0.0053
1927500,0.2025
1927870,0.1060
1927960,0.0600
1927990,0.1534
1928230,-0.0521
1928680,0.0675
1928980,-0.0813
1929010,0.1443
1929310,0.2034
1929490,0.0792
1929730,0.0268
1929760,0.0628
1930240,0.0314
1930480,0.0312
1930510,0.0649
1930540,0.0015
1930630,-0.0010
1930750,-0.0562
1930780,0.1765
1930900,0.0365
1930930,0.0539
1930990,0.0709
1931020,-0.0158
1931080,0.0721
1931110,-0.0026
1931290,-0.0955
1931350,0.0902
1931470,0.1714
1931680,-0.1328
1931800,-0.0257
1931860,0.0292
1931950,-0.0081
1932010,0.1123
1999017,0.0806
1999019,0.0076
2000001,-0.0393
2000002,-0.0974
2000003,-0.0779
2000004,-0.0266
2000006,-0.0001
2000014,-0.0194
2000015,-0.0954
2000016,-0.0296
2000017,-0.0403
2000030,-0.0070
2000350,-0.0405
2003180,-0.0190
2003200,-0.0465
2003210,-0.0049
2003300,-0.0676
2003360,0.0840
2003390,-0.1064
2003450,-0.0915
2003480,-0.0793
2003540,-0.1250
2003630,-0.1491
2003720,-0.0388
2003780,-0.0617
2003810,-0.1141
2003870,0.0128
2003900,-0.1951
2003960,-0.1546
2004050,-0.0016
2004200,-0.0684
2004290,0.0299
2004410,-0.1751
2004590,0.0461
2004620,-0.0306
2004670,-0.0349
2004710,-0.1736
2004740,-0.1505
2004800,-0.0414
2004890,-0.1267
2004920,-0.0706
2004980,0.0581
2005010,-0.0447
2005070,-0.0485
2005100,-0.1413
2005130,0.0460
2005280,-0.0243
2005460,0.0056
2005490,0.1107
2005580,-0.0779
2005610,-0.1267
2005640,-0.0402
2005700,-0.1054
2005730,-0.0900
2005800,-0.0056
2005870,-0.0847
2005940,0.0222
2006000,-0.2123
2006060,-0.0422
2006090,0.0218
2006120,0.0020
2006180,-0.0618
2006270,-0.1821
2006300,0.0904
2006330,0.1104
2006360,-0.0433
2006390,-0.1130
2006420,-0.0279
2006450,0.0565
2006480,-0.0250
2006540,0.0467
2006580,0.1120
2006660,-0.1853
2006840,-0.0503
2006930,-0.0424
2006960,-0.0804
2007020,-0.1342
2007050,0.0405
2007170,0.0175
2007290,-0.0816
2007320,-0.1150
2007350,-0.0685
2007380,0.0131
2007470,-0.0748
2007560,-0.1808
2007590,-0.2061
2007620,-0.0840
2007650,0.0493
2007740,-0.1142
2007750,0.0177
2007890,-0.0923
2007950,-0.1069
2007970,0.0021
2008070,-0.0204
2008190,-0.0643
2008250,-0.1529
2008280,0.0023
2008340,0.0012
2008370,-0.0516
2008400,0.0391
2008430,-0.0447
2008550,-0.1625
2008730,-0.0120
2008970,-0.0073
2009030,-0.0903
2009140,0.0134
2009180,0.0570
2009240,-0.0440
2009320,-0.0890
2009360,-0.0575
2009390,-0.0699
2009510,-0.0626
2009570,-0.0103
2009840,0.0025
2009900,-0.0768
2009960,-0.1491
2009990,-0.1762
2010020,0.0203
2010140,-0.0502
2010230,0.0097
2010260,-0.0444
2010320,-0.1065
2010350,-0.0211
2010410,-0.0422
2010500,-0.0343
2010560,-0.0098
2010620,-0.1489
2010650,-0.0876
2010680,0.0093
2010710,0.0206
2010800,0.0821
2010890,-0.1368
2011080,-0.0264
2011100,0.0106
2011130,-0.1159
2011250,0.0244
2011310,-0.1279
2011370,-0.0645
2011490,0.0146
2011550,0.0762
2011640,-0.0106
2011700,0.0137
2011850,0.0910
2012000,0.0195
2012030,0.0210
2012150,-0.0799
2012180,0.0239
2012210,0.0103
2012260,-0.0918
2012300,-0.0122
2012360,-0.1397
2012420,-0.1197
2012510,-0.0397
2012810,0.0552
2012840,-0.0025
2012870,-0.1194
2012990,-0.0291
2013050,0.0053
2100030,-0.0068
2100070,0.0556
2100081,0.0044
2100090,0.1410
2100120,0.0234
2100150,0.1215
2100210,0.0323
2100240,0.0961
2100270,0.0988
2100300,0.0229
2100330,0.0911
2100360,0.1832
2100390,-0.0378
2100420,-0.0356
2100480,0.0624
2100510,0.0127
2100540,0.0138
2100570,0.0439
2100620,0.0501
2100630,0.0992
2100660,0.0305
2100690,-0.2312
2100720,0.1129
2100750,0.0409
2100780,0.1594
2100810,-0.0021
2100840,0.0218
2100870,0.0813
2100900,0.0525
2100930,0.0073
2100960,0.0732
2100990,-0.0488
2101020,0.1441
2101050,0.1485
2101110,-0.0065
2101150,-0.0188
2101200,0.1149
2101230,0.0476
2101260,0.0002
2101320,-0.0154
2101350,0.0697
2101380,0.0243
2101410,0.1278
2101440,-0.0636
2101470,0.0159
2101500,0.0476
2101530,0.2667
2101590,0.1752
2101620,0.1040
2101650,0.0972
2101680,0.0968
2101710,0.0669
2101740,0.0134
2101760,-0.0282
2101800,-0.0193
2101860,-0.0544
2101920,0.1080
2101950,0.1070
2101980,-0.0363
2102010,0.0244
2102040,0.1429
2102100,0.0532
2102130,-0.0400
2102160,-0.0125
2102220,-0.0688
2102250,0.0069
2102280,-0.0049
2102300,0.0257
2102340,0.0356
2102400,0.1270
2102460,-0.0696
2102490,0.0891
2102520,-0.0343
2102540,0.1132
2102580,-0.0477
2102640,-0.0475
2102670,0.1400
2102710,0.0417
2102760,-0.0264
2102790,0.0651
2102860,0.1565
2102940,-0.0345
2102990,0.0744
2103000,0.1440
2103030,0.0373
2103060,0.0129
2103090,0.1167
2103120,0.1184
2103150,0.0442
2103180,0.0774
2103210,0.0991
2103240,0.0577
2103270,0.1488
2103330,0.0012
2103360,0.1028
2103390,-0.0026
2103480,-0.0345
2103510,0.0777
2103540,0.0427
2103630,0.1080
2103690,0.0438
2103720,0.0401
2103750,-0.0072
2103780,0.0492
2103810,0.0595
2103840,0.0007
2103870,-0.0028
2103900,0.0046
2103960,0.1232
2103990,-0.0187
2104020,-0.0337
2104050,0.0594
2104080,-0.0245
2104110,0.0115
2104140,0.0641
2104170,-0.1353
2104200,-0.0077
2104250,0.2152
2104290,0.0684
2104380,0.2688
2104410,0.1289
2104440,-0.0543
2104470,0.0944
2104500,-0.0160
2104530,0.0547
2104560,0.0544
2104590,-0.1272
2104620,-0.1484
2104650,0.0236
2104680,0.1764
2104710,-0.0290
2104740,-0.1186
2104770,0.0214
2104800,0.0212
2104830,0.1043
2104890,0.0574
