id,pn_grd
0803870,-0.0009
0803990,0.0735
0804080,0.0551
0804260,0.0614
0804350,0.0501
0804410,0.0028
0804530,0.0163
0804800,0.1144
0805310,0.0939
0805370,0.1147
0805400,0.1015
0805550,0.0810
0805790,-0.0218
0806120,0.0939
0806150,0.0495
0806240,0.0004
0806480,0.0472
0806900,-0.0020
0807230,-0.0378
0900060,-0.0709
0900070,0.0685
0900210,0.0726
0900270,0.0348
0900330,-0.0325
0900420,0.0203
0900450,0.0917
0900510,-0.0770
0900570,0.0714
0900700,0.1748
0900750,0.0045
0900810,0.0518
0900840,-0.0045
0900960,-0.0141
0900990,-0.0067
0901020,-0.0238
0901110,-0.0524
0901260,-0.0129
0901290,0.0490
0901320,0.0828
0901350,-0.0851
0901440,0.1148
0901470,0.0143
0901530,0.0203
0901560,0.0992
0901620,0.1023
0901710,0.0972
0901740,0.1136
0901770,-0.0116
0901800,-0.0237
0901860,0.0225
0901920,0.0954
0902070,-0.0056
0902160,0.0708
0902310,0.0773
0902340,0.1279
0902400,0.0243
0902490,0.0485
0902520,0.1147
0902550,0.0807
0902580,-0.0015
0902640,0.0363
0902670,0.0663
0902790,-0.0254
0902820,-0.0679
0902850,0.0618
0902880,0.0378
0902910,-0.0055
0902970,-0.0062
0903030,0.0586
0903090,-0.0062
0903120,0.0743
0903270,0.0018
0903300,-0.0100
0903330,0.0675
0903390,0.0272
0903480,0.0424
0903537,0.1343
0903538,-0.0804
0903840,0.0760
0903990,-0.0123
0904050,0.0550
0904110,0.1041
0904170,0.0616
0904230,0.0273
0904290,0.0443
0904320,0.0385
0904380,0.0218
0904440,0.0501
0904530,0.0733
0904590,0.0690
0904620,-0.0041
0904680,0.0625
0904740,-0.0041
0904830,0.0016
0904860,0.1255
0904890,-0.0383
0904920,-0.0383
0904950,-0.0001
0905070,-0.0115
0905160,0.1022
0905190,0.0430
0905220,-0.0371
0905250,0.0520
0905280,0.0134
1000080,0.0649
1000170,0.0277
1000180,0.1015
1000190,0.0775
1000200,0.1098
1000230,0.0011
1000270,0.0376
1000680,0.1099
1000790,0.0824
1000810,0.0369
1001080,0.0833
1001240,0.0529
1001300,0.0787
1001530,-0.0762
1001620,0.0350
1001850,0.0542
1100030,0.1712
1200030,0.1590
1200060,0.0794
1200090,0.0355
1200120,0.0107
1200150,0.0013
1200180,0.0928
1200210,0.0258
1200240,0.0835
1200270,0.0440
1200300,0.0427
1200330,0.0641
1200360,0.0949
1200390,0.0601
1200420,-0.1020
1200480,-0.0091
1200510,0.0400
1200540,0.0569
1200600,0.0151
1200630,-0.0157
1200660,0.0262
1200690,0.0089
1200720,-0.0344
1200750,0.0224
1200780,-0.0076
1200810,0.0534
1200840,0.1184
1200870,0.0861
1200900,0.0184
1200930,0.1164
1200960,0.0401
1201020,0.0118
1201050,0.0656
1201080,0.0323
1201110,0.0839
1201140,-0.0777
1201170,0.0103
1201200,-0.0405
1201230,0.0495
1201260,0.0711
1201290,0.0202
1201320,0.0680
1201350,0.1059
1201380,0.0305
1201410,0.1046
1201440,0.0509
1201470,0.0327
1201500,0.0101
1201530,0.0566
1201560,0.0409
1201590,-0.0181
1201620,0.0075
1201650,0.0615
1201680,0.0621
1201710,0.1017
1201740,0.0735
1201770,-0.0205
1201800,0.0678
1201830,-0.0769
1201860,-0.0490
1201890,0.0682
1201920,0.0661
1201950,0.0516
1201980,0.1013
1202010,0.0677
1202012,-0.0172
1300001,0.0924
1300060,0.0758
1300120,0.2559
1300150,0.0179
1300210,-0.0395
1300240,-0.0290
1300290,0.0779
1300330,0.0130
1300360,0.0776
1300390,0.1004
1300420,-0.0124
1300440,0.0498
1300480,-0.0429
1300510,0.0105
1300570,0.1255
1300600,0.0904
1300630,0.0809
1300690,-0.0215
1300720,-0.0443
1300780,0.1006
1300810,0.0614
1300840,0.0334
1300870,0.1078
1300900,0.0972
1300930,0.0771
1300990,0.1159
1301020,0.1227
1301080,0.0998
1301110,0.0623
1301140,-0.0206
1301170,0.1839
1301230,-0.0032
1301260,0.0697
1301290,0.1294
1301350,0.0827
1301380,0.0903
1301410,0.0658
1301440,0.0616
1301470,0.0629
1301500,0.0619
1301530,-0.0923
1301560,0.1418
1301590,-0.0340
1301620,-0.0156
1301650,0.0868
1301680,0.1572
1301710,0.1327
1301740,0.0778
1301770,0.0965
1301830,-0.0279
1301860,-0.0105
1301890,0.1613
1301920,0.0658
1301980,0.0683
1302010,0.0926
1302040,-0.0364
1302100,0.1048
1302130,0.0573
1302190,0.1066
1302220,0.0799
1302250,0.0449
1302280,0.1988
1302310,0.1141
1302340,0.0538
1302370,0.0124
1302400,0.0434
1302430,-0.0282
1302460,0.0768
1302520,0.1210
1302550,0.0783
1302580,0.0137
1302610,0.1123
1302670,0.0419
1302700,0.0221
1302730,0.0578
1302790,-0.0169
1302820,0.1159
1302880,0.0798
1302910,0.0640
1302940,0.0516
1302970,-0.0241
1303000,0.1068
1303030,0.0600
1303060,0.1476
1303150,0.0068
1303210,0.0724
1303240,0.0300
1303270,0.0987
1303300,0.0062
1303330,0.0342
1303360,0.0058
1303390,0.0955
1303420,0.0682
1303480,0.0845
1303510,-0.0761
1303540,0.0220
1303570,0.0961
1303690,-0.1266
1303720,0.1324
1303780,0.0824
1303840,0.1080
1303870,0.1892
1303930,0.0356
1303960,0.0673
1303990,-0.0030
1304020,0.0414
1304050,0.1128
1304110,0.0441
1304140,0.0493
1304170,0.0265
1304200,0.0844
1304220,0.0528
1304260,0.0684
1304320,0.1089
1304380,0.0290
1304410,0.0172
1304440,0.1759
1304470,0.0340
1304530,-0.0018
1304540,0.0670
1304560,0.0337
1304770,0.1064
1304800,-0.0078
1304890,-0.2082
1304950,0.1616
1304980,0.1076
1305040,0.0226
1305070,0.0546
1305130,-0.0165
1305190,0.0139
1305250,0.0971
1305280,0.0607
1305310,-0.0796
1305340,-0.0154
1305370,0.0279
1305390,0.0278
1305430,0.0909
1305550,0.0536
1305670,-0.0223
1305700,0.0349
1305730,0.0363
1305760,0.0452
1305790,-0.0413
1305850,0.0053
1500030,-0.0017
1600001,0.0526
1600002,0.0261
1600060,-0.0247
1600139,0.0614
1600240,0.0145
1600270,0.0558
1600300,-0.0503
1600360,0.1065
1600420,0.0693
1600480,-0.0029
1600510,0.0837
1600600,0.0140
1600660,0.0139
1600780,0.1716
1600930,0.0577
1600960,0.0125
1601020,0.0592
1601050,0.1086
1601110,-0.0192
1601140,0.0430
1601260,0.0841
1601470,-0.0243
1601530,0.0772
1601570,0.0672
1601590,0.0897
1601650,0.0498
1601710,-0.0050
1601770,0.0390
1601800,0.0606
1601860,0.1202
1601920,0.1780
1601950,-0.0235
1602030,0.0050
1602070,0.0289
1602100,0.0056
1602130,0.1307
1602190,0.0458
1602220,0.1269
1602250,0.0021
1602340,0.0602
1602370,0.0473
1602490,0.0699
1602520,-0.0184
1602550,-0.0717
1602580,-0.0040
1602640,0.1221
1602670,0.0550
1602790,0.0179
1602850,0.0554
1602910,0.0745
1602970,0.0349
1603000,-0.0210
1603060,-0.0344
1603090,0.0185
1603180,0.0612
1603240,0.1080
1603330,0.0306
1603360,0.0297
1700002,0.0166
1700003,0.0603
1700004,-0.0052
1700005,0.1130
1700009,0.0181
1700010,-0.0701
1700041,0.0568
1700044,-0.0038
1700045,0.0323
1700077,-0.0565
1700092,-0.0208
1700110,0.0590
1700112,0.0383
1700113,0.0716
1700119,-0.0874
1700123,0.0329
1700125,-0.0564
1700153,-0.0020
1700217,0.0234
1700222,0.0014
1700310,0.0102
1700319,0.0833
1700320,0.0342
1700321,0.1346
1700324,0.0659
1700326,-0.0187
1700332,-0.0457
1701395,0.0425
1701403,0.0543
1703150,-0.0422
1703480,0.0444
1703510,0.0868
1703600,0.0470
1703690,0.0210
1703750,-0.0034
1703840,0.0402
1703900,0.0526
1703930,-0.0044
1703960,0.0576
1703990,0.0698
1704050,0.0362
1704140,-0.1154
1704470,-0.0778
1704560,0.0877
1704620,0.0487
1704680,-0.0175
1704710,0.0286
1704920,0.0440
1705050,-0.0496
1705220,-0.0981
1705310,0.0130
1705466,0.0395
1705580,-0.0097
1705610,0.0093
1705760,0.0302
1705790,-0.0615
1705910,-0.0451
1705950,0.0859
1706000,-0.0148
1706060,-0.0016
1706090,-0.0479
1706120,0.0850
1706270,-0.0007
1706480,0.0389
1706510,-0.0832
1706750,0.0502
1706930,0.0428
1707010,0.0234
1707170,-0.0559
1707290,0.0468
1707320,0.0382
1707650,0.0719
1707770,0.0030
1707830,0.0472
1707950,-0.0199
1708010,0.0163
1708040,-0.0395
1708220,-0.0106
1708250,0.0773
1708280,0.0355
1708340,-0.0973
1708430,0.0745
1708460,-0.0263
1708500,-0.0140
1708550,-0.1453
1708640,0.0068
1708730,-0.0636
1709100,0.0377
1709170,-0.0310
1709270,0.0725
1709420,-0.0303
1709600,0.1027
1709810,0.0231
1709930,-0.0569
1709960,-0.0375
1709990,-0.0353
1710200,-0.1122
1710380,-0.0277
1710410,0.0347
1710440,0.0807
1710470,-0.0128
1710530,0.0069
1710650,0.0391
1710790,0.0455
1710800,0.0282
1710820,-0.0622
1711010,-0.0448
1711250,-0.0762
1711350,-0.0404
1711790,0.0062
1711850,0.0037
1712000,-0.0322
1712120,0.0278
1712210,0.1142
1712330,0.1070
1712420,0.0024
1712450,-0.0114
1712540,-0.0368
1712700,0.0974
1712720,0.0102
1712760,-0.0200
1712960,-0.0170
1713140,0.0502
1713170,0.0180
1713240,0.0139
1713290,0.0314
1713500,0.0330
1713530,0.0469
1713560,0.0963
1713660,0.0343
1713710,0.0398
1713770,-0.0597
1713970,0.0313
1714100,0.0656
1714220,0.0114
1714430,0.0291
1714460,-0.0459
1714550,0.0399
1714710,0.0369
1715100,0.1046
1715400,0.0399
1715420,0.0850
1715450,-0.1117
1715480,-0.0203
1715490,0.0237
1715630,0.0735
1715780,0.0846
1715880,0.0022
1715900,-0.0046
1715930,0.0411
1716050,0.0242
1716080,0.0767
1716290,-0.0241
1716350,0.0581
1716380,-0.0430
1716410,0.0693
1716680,0.0502
1716800,-0.0271
1716920,-0.0714
1716950,-0.0417
1717040,0.0314
1717280,0.0218
1717310,0.0540
1717520,-0.0549
1717730,0.1209
1717800,-0.0000
1718240,0.0015
1718270,0.0470
1718420,-0.0447
1718510,-0.0054
1718570,-0.1057
1718810,-0.0195
1718840,0.0249
1718990,0.0804
1719200,0.0266
1719230,0.0456
1719500,0.0097
1719530,-0.0210
1719660,0.0261
1719830,-0.0197
1719970,0.0333
1720170,0.0097
1720180,0.0337
1720280,0.0544
1720380,0.0214
1720430,0.0641
1720490,0.0783
1720550,-0.0269
1720580,-0.0369
1720760,0.0166
1720880,0.0753
1721000,0.0340
1721030,-0.0415
1721180,-0.0215
1721390,0.0256
1721450,-0.0125
1721600,0.0041
1721630,0.1390
1721870,0.0247
1721900,-0.0331
1722020,-0.0617
1722080,-0.0426
1722130,0.0277
1722150,0.0802
1722530,0.0368
1722980,0.1152
1723200,-0.0379
1723250,0.1027
1723460,-0.0127
1723730,0.0075
1723850,0.0465
1723920,0.0450
1724000,0.0395
1724060,0.0456
1724270,0.0445
1724330,0.0095
1724390,0.0721
1724480,0.0657
1724600,-0.0291
1724720,0.0358
1724780,-0.0111
1724870,-0.0024
1724940,0.0313
1725000,0.0115
1725020,0.0905
1725050,0.0903
1725110,0.0158
1725290,-0.0768
1725620,-0.0310
1725690,0.0812
1725920,0.0388
1726310,0.0308
1726370,0.0930
1726400,0.0122
1726430,0.0569
1726550,0.0254
1726610,0.0226
1726710,0.0348
1726800,0.0352
1727340,0.0601
1727390,0.0739
1727540,0.0325
1727610,0.0723
1727710,-0.0319
1727720,-0.0294
1727840,0.0914
1728140,0.0110
1728620,0.1085
1728650,-0.0173
1728700,0.0403
1728810,0.0345
1728890,0.0755
1728920,-0.0049
1729040,0.0690
1729190,-0.0505
1729250,0.0356
1729670,-0.0725
1729760,0.0284
1729890,0.0945
1730160,0.0968
1730220,0.0392
1730270,0.0033
1730300,-0.0137
1730420,-0.0306
1730600,0.0409
