id,f_grd
37091,0.8075
37093,0.9306
37095,1.0001
37097,0.9535
37099,1.0106
37101,0.9129
37103,0.9857
37105,0.8365
37107,0.8042
37109,1.0072
37111,0.8959
37113,0.9420
37115,0.8256
37117,0.9138
37119,0.9691
37121,0.9581
37123,0.8786
37125,0.9857
37127,0.7724
37129,0.9777
37131,0.9998
37133,0.8655
37135,0.9555
37137,0.9902
37139,0.7941
37141,0.9253
37143,0.8678
37145,0.8515
37147,0.9749
37149,0.8975
37151,0.8415
37153,0.9693
37155,0.7919
37157,0.9047
37159,0.7885
37161,0.8327
37163,0.9454
37165,0.8737
37167,0.9835
37169,0.9223
37171,0.9501
37173,1.0577
37175,0.8743
37177,0.8039
37179,1.0231
37181,0.8652
37183,0.9533
37185,0.7878
37187,1.0095
37189,1.0384
37191,0.9292
37193,0.9097
37195,0.8411
37197,0.9815
37199,1.0853
38003,0.9896
38005,1.0278
38009,0.8846
38015,1.0457
38017,1.0623
38021,1.0053
38035,0.9825
38045,1.0130
38049,1.0701
38053,0.8484
38055,0.9661
38057,1.0301
38059,0.9150
38061,0.8266
38067,1.1068
38071,0.9198
38073,1.1520
38075,0.9936
38077,0.9889
38079,0.8808
38081,1.0043
38089,1.0125
38093,1.0245
38097,1.0454
38099,1.0121
38101,1.0095
38105,0.8632
39001,0.9687
39003,0.9718
39005,0.9680
39007,0.9319
39009,0.9916
39011,1.0950
39013,0.9092
39015,0.9870
39017,0.9911
39019,1.0606
39021,0.9857
39023,1.0325
39025,0.9686
39027,0.9805
39029,1.0033
39031,0.9522
39033,0.9893
39035,0.9691
39037,1.0521
39039,0.9339
39041,1.1291
39043,0.9406
39045,0.9821
39047,1.1343
39049,1.0181
39051,1.0897
39053,0.8604
39055,0.9653
39057,1.0254
39059,1.0220
39061,0.9875
39063,1.0645
39065,0.9495
39067,0.9394
39069,1.0556
39071,0.9416
39073,0.9634
39075,1.0325
39077,0.9165
39079,0.9566
39081,0.8466
39083,0.8793
39085,0.9398
39087,0.9345
39089,0.9920
39091,1.0044
39093,1.0252
39095,0.9393
39097,1.0568
39099,0.9883
39101,0.9136
39103,1.0054
39105,1.0012
39107,1.0564
39109,0.9699
39111,0.8006
39113,0.9570
39115,1.0181
39117,0.8432
39119,0.9690
39121,0.8543
39123,1.0813
39125,0.9252
39127,0.8727
39129,0.9692
39131,1.0235
39133,1.0190
39135,0.9630
39137,1.0621
39139,1.0039
39141,0.9250
39143,0.8851
39145,0.9755
39147,0.9604
39149,0.9576
39151,1.0087
39153,1.0236
39155,0.9887
39157,0.9843
39159,1.0955
39161,0.9837
39163,0.9666
39165,1.0588
39167,0.9329
39169,1.0057
39171,0.9934
39173,0.9830
39175,0.8791
40001,0.9823
40003,1.1059
40005,1.0126
40007,0.9640
40009,1.0190
40011,1.0389
40013,0.9625
40015,1.0389
40017,1.0736
40019,0.8933
40021,1.0329
40023,0.7618
40027,1.0076
40029,1.1497
40031,0.9814
40033,0.7524
40035,1.0085
40037,0.9790
40039,1.0091
40041,0.9413
40043,0.8795
40045,1.0861
40047,0.9398
40049,1.0923
40051,1.0653
40053,0.8596
40055,1.0598
40059,1.1349
40061,0.9841
40063,0.9043
40065,0.9968
40067,0.7818
40069,1.0161
40071,1.0013
40073,0.9189
40075,1.0120
40077,1.1933
40079,0.9853
40081,1.0070
40083,1.1058
40085,1.0587
40087,1.0588
40089,0.9470
40091,0.9523
40093,1.0275
40095,1.0274
40097,1.0407
40099,0.9129
40101,0.9476
40103,0.9495
40105,0.9489
40107,0.9852
40109,0.9749
40111,0.8803
40113,0.9602
40115,0.8181
40117,1.0217
40119,1.1173
40121,1.0308
40123,1.0200
40125,0.9680
40127,1.0908
40129,1.0459
40131,0.9792
40133,1.0319
40135,0.9284
40137,0.9872
40139,0.9852
40141,1.0188
40143,0.9416
40145,0.9949
40147,1.0100
40149,1.1099
40151,0.9666
40153,0.8966
41001,0.7977
41003,1.2053
41005,1.0628
41007,1.0542
41009,1.0776
41011,1.0891
41013,1.2257
41015,0.8949
41017,1.0472
41019,1.0828
41023,1.0579
41025,1.1730
41027,1.2014
41029,1.0947
41031,1.0686
41033,1.0942
41035,1.1416
41037,0.9340
41039,0.9759
41041,1.0071
41043,1.1011
41045,1.0742
41047,1.1386
41049,0.9627
41051,1.1054
41053,1.0943
41057,1.0422
41059,1.1485
41061,1.0747
41063,0.9668
41065,1.1218
41067,1.0484
41071,1.0516
42001,1.1369
42003,0.9890
42005,0.9134
42007,0.9204
42009,0.9409
42011,0.9941
42013,0.9566
42015,1.0260
42017,1.0716
42019,1.0513
42021,0.9356
42023,0.7908
42025,0.9111
42027,1.0627
42029,1.0785
42031,0.9161
42033,0.9901
42035,0.9241
42037,1.0044
42039,1.0442
42041,1.0402
42043,0.9854
42045,0.9773
42047,0.9915
42049,1.0088
42051,0.8860
42053,0.9855
42055,1.0538
42057,0.9250
42059,0.9087
42061,0.8929
42063,1.0298
42065,0.9031
42067,0.8841
42069,0.9263
42071,1.0320
42073,0.8993
42075,0.9806
42077,0.9416
42079,0.8329
42081,1.0123
42083,0.9804
42085,0.9352
42087,0.8737
42089,0.9399
42091,1.0362
42093,1.1647
42095,0.9475
42097,0.9943
42099,1.0655
42101,0.9332
42103,0.9260
42105,0.8360
42107,0.8743
42109,0.9354
42111,0.9673
42113,1.0437
42115,0.9168
42117,1.0076
42119,1.1095
42121,0.9139
42123,1.0630
42125,0.9727
42127,0.9431
42129,0.9795
42131,0.9312
42133,1.0327
44001,1.0654
44003,0.9423
44005,1.0337
44007,0.9347
44009,1.0351
45001,1.0942
45003,0.9373
45005,0.9576
45007,1.0256
45009,1.1279
45011,1.0229
45013,1.0342
45015,0.9420
45017,0.9590
45019,1.0280
45021,0.9762
45023,0.9925
45025,0.9269
45027,0.9474
45029,0.9277
45031,0.9754
45033,0.9870
45035,0.9610
45037,1.0603
45039,1.0306
45041,0.9820
45043,0.9292
45045,0.9884
45047,0.9396
45049,1.0032
45051,0.9774
45053,1.0003
45055,1.0000
45057,1.0041
45059,0.9916
45061,1.0125
45063,0.9845
45065,0.8353
45067,0.9576
45069,0.9676
45071,1.0913
45073,1.0209
45075,1.0148
45077,0.9414
45079,0.9552
45081,1.0352
45083,1.0005
45085,0.8105
45087,0.9348
45089,0.9214
45091,1.0443
46005,1.0728
46009,1.0035
46011,1.0342
46013,1.0428
46015,0.9804
46019,1.1284
46023,1.1404
46025,1.0207
46027,1.0786
46029,1.0504
46031,0.7768
46033,0.8843
46035,1.0435
46037,0.8535
46041,0.9051
46045,1.1632
46047,1.0121
46051,1.1220
46053,0.9600
46057,1.0059
46061,1.0072
46065,1.1517
46067,0.9380
46077,0.9451
46079,1.0075
46081,1.0762
46083,1.0123
46087,0.9689
46093,1.0384
46099,1.1236
46101,0.9399
46103,1.0576
46109,1.0652
46113,0.9782
46115,1.0174
46121,0.9353
46123,0.9337
46125,0.8913
46127,0.9889
46129,1.0667
46135,1.0508
47001,1.1423
47003,1.0063
47005,1.0564
47007,1.0121
47009,1.1683
47011,1.0075
47013,1.0572
47015,1.2599
47017,1.1870
47019,1.0643
47021,1.1386
47023,1.0886
47025,1.1546
47027,0.9748
47029,1.1098
47031,1.0911
47033,1.0873
47035,1.2610
47037,1.0725
47039,1.2244
47041,1.0828
47043,1.0646
47045,1.2597
47047,0.9797
47049,1.1968
47051,0.8904
47053,1.1991
47055,1.1171
47057,1.0616
47059,1.1160
47061,1.1051
47063,1.1855
47065,1.0567
47067,1.1081
47069,1.0567
47071,0.9775
47073,1.0608
47075,1.1319
47077,1.1989
47079,1.1906
47081,1.0061
47083,1.1513
47085,1.0189
47087,1.0816
47089,1.1909
47091,0.8878
47093,1.0766
47095,1.1196
47097,1.1433
47099,1.1508
47101,0.9334
47103,1.0630
47105,1.1650
47107,1.1939
47109,1.0464
47111,1.1589
47113,0.7649
47115,1.1577
47117,1.1827
47119,0.9826
47121,1.2350
47123,1.0100
47125,1.0134
47127,1.1107
47129,0.9524
47131,1.1344
47133,1.1023
47135,1.1343
47137,1.0285
47139,0.9856
47141,1.0043
47143,1.0885
47145,1.1591
47147,1.1187
47149,1.0795
47151,0.9800
47153,1.0919
47155,0.9481
47157,1.0338
47159,1.1668
47161,1.2124
47163,1.1096
47165,1.0678
47167,1.1621
47169,1.3633
47171,0.9420
47173,1.0223
47175,1.1067
47177,1.1246
47179,1.2099
47181,1.0603
47183,1.1161
47185,1.1886
47187,1.1529
47189,1.1460
48001,1.0447
48003,0.9909
48005,1.1046
48007,1.0735
48009,1.1664
48013,0.9628
48015,1.0459
48017,1.0048
48019,1.0193
48021,0.9533
48025,0.8735
48027,1.0419
48029,1.0094
48031,0.9562
48035,1.1894
48037,0.9733
48039,0.9469
48041,0.9600
48043,0.9726
48047,1.0775
48049,0.9566
48051,1.0290
48053,0.9500
48055,0.8978
48057,0.9264
48059,1.1792
48061,0.9885
48063,1.0470
48065,0.9593
48067,0.9214
48069,0.8637
48071,1.0337
48073,0.9538
48075,0.8959
48077,0.9275
48079,1.0667
48083,0.9894
48085,1.1150
48089,0.9737
48091,0.9899
48093,0.8925
48097,1.0177
48099,1.0880
48103,0.9402
48105,1.0412
48107,1.0613
48111,0.9444
48113,0.9648
48115,1.0368
48117,0.8510
48119,1.0046
48121,1.0493
48123,1.0596
48127,0.8480
48131,1.0762
48133,1.0078
48135,0.8788
48139,1.0188
48141,0.9538
48143,1.0836
48145,1.0425
48147,0.9651
48149,1.0929
48153,1.0947
48157,1.0740
48159,1.1298
48161,1.0359
48163,0.9972
48165,1.0286
48167,1.0364
48169,0.8636
48171,0.9815
48175,1.0992
48177,1.0578
48179,0.9859
48181,1.0151
48183,1.0013
48185,0.9979
48187,1.0705
48189,0.9513
48193,1.0205
48195,1.0980
48197,1.0767
48199,0.9681
48201,0.9942
48203,0.9650
48207,1.0256
48209,1.0566
48211,0.9724
48213,0.9630
48215,0.9260
48217,1.0950
48219,0.9614
48221,0.9287
48223,0.9326
48225,1.0619
48227,0.9857
48229,1.0794
48231,1.0282
48233,1.0478
48237,0.9619
48239,1.0370
48241,0.9859
48245,0.8765
48247,0.9206
48249,0.8680
48251,1.0359
48253,1.0537
48255,1.0381
48257,1.0257
48259,1.1304
48265,0.9579
48273,0.9122
48275,1.1729
48277,1.0134
48279,0.9292
48281,1.0741
48283,1.0183
48285,1.0063
48287,1.0555
48289,1.0351
48291,1.0529
48293,1.0538
48295,1.1164
48297,0.8772
48299,1.0300
48303,1.0194
48305,1.0287
48307,1.1374
48309,0.9396
48313,1.1274
48315,0.9512
48317,0.9771
48321,0.9825
48323,1.0546
48325,1.0867
48329,1.0243
48331,1.0629
48333,1.0789
48335,1.0055
48337,1.0857
48339,1.0058
48341,1.0411
48343,0.9527
48347,1.1257
48349,0.9809
48351,0.8979
48353,0.8378
48355,0.9392
48357,0.9205
48359,0.9788
48361,0.9464
48363,1.0512
48365,1.0941
48367,1.1183
48369,1.0298
48371,0.9782
48373,0.9517
48375,1.0108
48377,0.9039
48379,1.1390
48381,0.9793
48383,1.0103
48387,0.9560
48389,1.0334
48391,1.0905
48395,1.0841
48397,1.0570
48399,0.9873
48401,1.0549
48403,1.0504
48405,1.0234
48407,0.9596
48409,0.9954
48411,1.2283
48415,1.0550
48417,1.0261
48419,1.0069
48423,1.0282
48425,0.9533
48427,0.8692
48429,1.0342
48435,1.1884
48437,1.0036
48439,1.0335
48441,1.0145
48445,1.1375
48449,0.8767
48451,0.9437
48453,1.0187
48455,1.0609
48457,0.9560
48459,1.0059
48461,1.0312
48463,0.9860
48465,0.9195
48467,1.0283
48469,0.8796
48471,0.9180
48473,0.9153
48475,1.0089
48477,0.9944
48479,1.0043
48481,0.9634
48483,1.1408
48485,1.0178
48487,0.9840
48489,0.9925
48491,1.0846
48493,1.1879
48495,1.0974
48497,1.0265
48499,1.0100
48501,1.1553
48503,1.0161
48505,0.9789
48507,1.0129
49001,0.8945
49003,1.1038
49005,0.9882
49007,0.9122
49011,1.0439
49013,0.8948
49015,0.9015
49017,1.0622
49019,1.0861
49021,1.0051
49023,1.0150
49025,1.1007
49027,1.1447
49029,0.9882
49035,1.0506
49037,0.9580
49039,1.0750
49041,0.8087
49043,1.0820
49045,1.0371
49047,0.9383
49049,1.0721
49051,1.0610
49053,1.2176
49057,1.0432
50001,1.0570
50003,1.0054
50005,1.0046
50007,1.1052
50009,1.0363
50011,0.9869
50013,1.0498
50015,0.9526
50017,0.8801
50019,1.0356
50021,0.9227
50023,1.0347
50025,1.0358
50027,0.9645
51001,0.9034
51005,0.9278
51007,0.9184
51009,0.9460
51011,0.8303
51013,0.9017
51015,0.8883
51019,0.9508
51021,0.9566
51023,0.9923
51025,0.9418
51027,0.9121
51029,0.8247
51031,0.9387
51033,0.7557
51035,0.9351
51037,0.7728
51041,0.8643
51043,0.8951
51047,0.9442
51049,0.9546
51051,1.0553
51053,0.7202
51057,0.8649
51059,0.9447
51061,0.8295
51063,0.9433
51065,0.9823
51067,0.8306
51071,0.8553
51073,0.8443
51075,0.9199
51077,1.0186
51079,0.9690
51083,0.7025
51085,0.7357
51087,0.8058
51089,0.8005
51093,0.9085
51095,0.9029
51099,0.9662
51101,0.9645
51103,0.8463
51105,0.8228
51107,0.9909
51109,0.9191
51111,0.8574
51113,0.9502
51115,0.9729
51117,0.8509
51119,0.9167
51121,0.8808
51125,0.9612
51127,1.0356
51131,1.0037
51133,0.7821
51135,0.8516
51137,0.8716
51139,0.9067
51141,0.9422
51143,0.8972
51145,0.9742
51147,0.8571
51149,0.8373
51153,0.9495
51155,0.8553
51157,1.0686
51159,1.0467
51161,0.9197
51163,0.9403
51167,0.7946
51169,0.8378
51171,0.8643
51173,0.9175
51175,1.0147
51177,0.9553
51179,0.9692
51181,0.8678
51183,1.1604
51185,0.8915
51187,0.9358
51191,0.8425
51193,0.9466
51195,0.9134
51197,0.8562
51199,0.7748
51510,0.7965
51520,0.9106
51530,1.0248
51540,0.8726
51550,0.9251
51570,0.9124
51580,0.8644
51590,0.8644
51595,0.8786
51610,0.9991
51620,1.0253
51630,0.9650
51640,0.8610
51650,0.9753
51660,0.8310
51670,0.8729
51680,0.8075
51683,0.8791
51685,0.9926
51690,0.7568
51700,0.8448
51710,0.8184
51730,0.8181
51735,0.9738
51740,0.7829
51750,0.8643
51760,0.5447
51770,0.8738
51775,0.8834
51790,0.8764
51800,0.8270
51810,0.9772
51820,0.7067
51840,0.8754
53001,1.2446
53003,1.2702
53005,0.9540
53007,1.0773
53009,1.0884
53011,1.1453
53015,1.0340
53017,1.0091
53021,1.1828
53025,1.0907
53027,1.0078
53029,1.0502
53031,1.1165
53033,1.1153
53035,1.0401
53037,1.0033
53039,0.9836
53041,1.0200
53043,1.0381
53045,1.1127
53047,1.0631
53049,0.9768
53051,1.0865
53053,1.0770
53057,1.1660
53061,1.1052
53063,1.0299
53065,1.0058
53067,1.0502
53071,1.0462
53073,1.1659
53075,0.9769
53077,1.0802
54001,0.9445
54003,0.9647
54005,0.9687
54007,0.9536
54009,0.8350
54011,0.8453
54013,0.7706
54015,0.9353
54017,1.1873
54019,0.8703
54021,0.9389
54023,0.9027
54025,0.8476
54027,1.0717
54029,0.9636
54031,1.1225
54033,0.9342
54035,0.9908
54037,0.9345
54039,0.8659
54041,1.0040
54043,0.8695
54045,0.7564
54047,0.8554
54049,0.9542
54051,0.8634
54053,0.9567
54055,1.0080
54057,0.9392
54059,0.8422
54061,1.0662
54063,1.0962
54065,1.0147
54067,0.8683
54069,0.9032
54071,1.0591
54073,0.8631
54075,1.0639
54077,0.9861
54079,0.9494
54081,0.9331
54083,0.8650
54085,0.8149
54087,0.9462
54089,0.9152
54091,0.8847
54093,1.0131
54095,0.9827
54097,0.8168
54099,0.7841
54101,0.9695
54103,0.9487
54105,1.1537
54107,0.9733
54109,0.9976
55001,0.9926
55003,0.9263
55005,1.0920
55007,0.9820
55009,1.0471
55011,1.0348
55013,1.0529
55015,1.0922
55017,1.0958
55019,0.9733
55021,1.0274
55023,1.1199
55025,1.0595
55027,0.9957
55029,1.1531
55031,1.0008
55033,1.0486
55035,1.0850
55039,1.1177
55041,1.1911
55043,1.0428
55045,1.0972
55047,0.9960
55049,1.0563
55051,1.1382
55053,1.0287
55055,1.0243
55057,0.9883
55059,1.0130
55061,1.1101
55063,1.0917
55065,1.1055
55067,0.9420
55069,1.0610
55071,1.0923
55073,1.0332
55075,0.9392
55077,0.8867
55078,0.7129
55079,1.0021
55081,0.9878
55083,1.0878
55085,1.0677
55087,1.0985
55089,1.0557
55091,1.0667
55093,1.0276
55095,1.1213
55097,1.0322
55099,1.1088
55101,0.9316
55103,0.9563
55105,0.9978
55107,0.9428
55109,1.1101
55111,1.1202
55113,1.0772
55115,1.0073
55117,1.0058
55119,1.0449
55121,1.0758
55123,1.0928
55125,1.1212
55127,1.0600
55129,1.0728
55131,1.0329
55133,1.0925
55135,0.9865
55137,1.0005
55139,1.0887
55141,0.9733
56001,1.0768
56003,1.0569
56005,0.9900
56007,1.0613
56009,1.1029
56011,0.9778
56013,0.9956
56015,1.1502
56017,1.1395
56019,1.1445
56021,0.9744
56023,1.1013
56025,0.9200
56029,0.8941
56031,0.9678
56033,1.0372
56035,1.0719
56037,1.0347
56039,1.0933
56041,1.0579
56043,1.0454
56045,0.8905
