id,mf_avg
30053,-5.9395
30057,-5.6833
30061,-5.9193
30063,-5.8658
30065,-5.8337
30067,-5.8206
30071,-6.0801
30073,-6.0164
30077,-5.9393
30081,-5.8134
30083,-5.9614
30085,-5.7223
30087,-5.9426
30089,-6.0134
30091,-5.7625
30093,-5.7835
30095,-5.7907
30097,-6.1179
30099,-5.6730
30101,-5.7371
30105,-5.8291
30111,-5.7932
31001,-5.5285
31003,-5.6432
31011,-5.8731
31013,-5.7153
31019,-5.6135
31021,-5.3061
31023,-5.8189
31025,-5.6591
31027,-5.4895
31029,-5.7543
31031,-5.4677
31033,-5.9779
31035,-5.5563
31037,-5.6575
31039,-5.8342
31041,-5.8151
31043,-5.7526
31045,-5.6998
31047,-5.7456
31051,-5.7307
31053,-5.6288
31055,-5.6974
31059,-5.8482
31063,-5.6523
31065,-5.7190
31067,-5.6959
31079,-5.5795
31081,-5.8175
31089,-5.6537
31093,-5.7094
31095,-5.9008
31097,-5.6192
31099,-5.7512
31101,-5.8965
31107,-5.5595
31109,-5.6967
31111,-5.6843
31119,-5.7272
31121,-5.7227
31123,-5.9819
31125,-5.9576
31127,-5.6385
31131,-5.5734
31137,-5.7745
31139,-5.6132
31141,-5.7756
31143,-5.5039
31145,-5.7134
31147,-5.8371
31151,-5.7016
31153,-5.7458
31155,-5.7748
31157,-5.7806
31159,-5.7283
31161,-5.7977
31169,-6.0294
31173,-5.7943
31175,-5.7052
31177,-5.5508
31179,-5.5097
31185,-5.8406
32001,-5.8926
32003,-5.9834
32005,-5.8934
32007,-5.8088
32013,-5.8647
32015,-5.9225
32017,-6.0099
32019,-5.9982
32023,-5.8099
32027,-5.9610
32031,-5.9430
32033,-6.1518
32510,-5.8285
33001,-5.9796
33003,-5.9701
33005,-6.0251
33007,-6.1752
33009,-6.0659
33011,-5.9414
33013,-5.9875
33015,-6.0352
33017,-5.9772
33019,-6.1280
34001,-5.8505
34003,-5.8801
34005,-5.8613
34007,-5.9078
34009,-5.8909
34011,-6.0275
34013,-5.9750
34015,-5.9088
34017,-5.8816
34019,-5.8792
34021,-5.8884
34023,-5.9062
34025,-5.9063
34027,-5.8499
34029,-5.8356
34031,-5.8992
34033,-6.0238
34035,-5.8688
34037,-5.8694
34039,-5.8969
34041,-5.9302
35001,-6.0599
35005,-5.9377
35006,-5.8741
35007,-6.1693
35009,-6.0797
35013,-6.0318
35015,-5.9419
35017,-5.9554
35019,-5.5515
35023,-6.2297
35025,-6.0081
35027,-6.0404
35028,-6.1572
35029,-6.1537
35031,-6.1965
35033,-5.9365
35035,-6.0477
35037,-5.9156
35039,-6.0370
35041,-6.1749
35043,-6.0503
35045,-6.0995
35047,-5.8700
35049,-6.0513
35051,-6.0420
35053,-5.6163
35055,-5.9610
35057,-6.0846
35059,-6.2659
35061,-6.1130
36001,-5.8816
36003,-5.8821
36007,-5.7609
36009,-6.0292
36011,-5.9695
36013,-5.8970
36015,-5.9643
36017,-5.8307
36019,-5.8509
36021,-6.1032
36023,-5.8691
36025,-5.9885
36027,-5.9255
36029,-5.8750
36031,-5.7999
36033,-5.9924
36035,-5.8322
36037,-5.9923
36039,-6.0483
36041,-6.0381
36043,-5.9335
36045,-5.8909
36049,-6.0435
36051,-5.8936
36053,-5.8751
36055,-5.8659
36057,-5.7552
36059,-5.8755
36061,-5.9187
36063,-5.9084
36065,-5.9354
36067,-5.9334
36069,-5.8748
36071,-5.9189
36073,-5.8529
36075,-5.9629
36077,-6.0335
36079,-5.9025
36083,-5.9195
36087,-5.8458
36089,-5.9040
36091,-5.9018
36093,-5.9299
36095,-6.0497
36097,-5.9079
36099,-5.9020
36101,-5.9161
36103,-5.8521
36105,-5.9637
36107,-5.8108
36109,-5.9525
36111,-5.9071
36113,-5.8919
36115,-5.8501
36117,-5.9026
36119,-5.8736
36121,-5.9636
36123,-5.8696
37001,-5.7028
37003,-5.7036
37005,-5.9746
37007,-5.9158
37009,-6.0160
37011,-5.8046
37013,-5.7861
37015,-5.9882
37017,-6.0218
37019,-5.7384
37021,-5.8371
37023,-5.7027
37025,-5.7544
37027,-5.6932
37029,-5.8761
37031,-5.8615
37033,-5.8273
37035,-5.7770
37037,-5.8066
37039,-5.8732
37041,-5.7680
37043,-6.0148
37045,-5.6977
37047,-5.9240
37049,-5.7798
37051,-5.8283
37053,-5.8541
37055,-5.6156
37057,-5.7968
37059,-5.7736
37061,-5.7440
37063,-5.8947
37065,-6.0217
37067,-5.8390
37069,-5.7968
37071,-5.7167
37073,-5.9100
37075,-5.9746
37077,-5.9166
37079,-5.7959
37081,-5.8519
37083,-5.9398
37085,-5.8921
37087,-5.7794
37089,-5.8093
37091,-5.9157
37093,-5.8127
37095,-5.8166
37097,-5.7855
37099,-5.8391
37101,-5.7282
37103,-5.7644
37105,-5.7928
37107,-5.8735
37109,-5.7661
37111,-5.8533
37113,-5.7534
37115,-5.9217
37117,-5.8526
37119,-5.8795
37121,-5.7732
37123,-5.8109
37125,-5.7951
37127,-5.8007
37129,-5.7735
37131,-5.9191
37133,-5.7645
37135,-5.8276
37137,-5.7825
37139,-5.7935
37141,-5.7919
37143,-5.9167
37145,-5.7008
37147,-5.8224
37149,-5.9703
37151,-5.8353
37153,-5.9484
37155,-5.8358
37157,-5.8867
37159,-5.8176
37161,-5.7516
37163,-5.7203
37165,-5.7459
37167,-5.7216
37169,-5.7508
37171,-5.8463
37173,-5.8220
37175,-5.8195
37177,-5.8006
37179,-5.7084
37181,-5.7545
37183,-5.7474
37185,-6.0373
37187,-5.9897
37189,-5.9017
37191,-5.7347
37193,-5.8386
37195,-5.7650
37197,-5.8218
37199,-5.6486
38003,-5.8051
38005,-6.0025
38009,-5.4277
38011,-5.7763
38015,-5.7421
38017,-5.8440
38021,-5.8048
38029,-5.9174
38031,-5.9801
38035,-5.7415
38045,-5.9874
38049,-5.6419
38053,-5.6350
38055,-5.9122
38057,-5.9856
38059,-5.7525
38061,-5.8021
38067,-5.7708
38069,-5.8563
38071,-5.5320
38073,-5.7027
38075,-5.9964
38077,-5.8573
38079,-5.7664
38081,-5.7843
38085,-6.1578
38089,-5.7732
38093,-5.6838
38097,-5.8634
38099,-5.9685
38101,-5.7665
38103,-5.7658
38105,-5.6989
39001,-5.8827
39003,-5.8039
39005,-5.9242
39007,-5.8886
39009,-5.8734
39011,-5.9107
39013,-5.8662
39015,-5.8823
39017,-5.8632
39019,-5.8416
39021,-5.8854
39023,-5.9516
39025,-5.8147
39027,-5.8949
39029,-5.8108
39031,-5.8507
39033,-5.9017
39035,-5.9054
39037,-5.7899
39039,-5.7808
39041,-5.7945
39043,-5.8228
39045,-5.9158
39047,-5.8167
39049,-5.8864
39051,-5.6010
39053,-5.7597
39055,-5.8717
39057,-5.8192
39059,-5.9095
39061,-5.8210
39063,-5.8133
39065,-5.8758
39067,-5.8538
39069,-5.8902
39071,-5.9518
39073,-5.8457
39075,-5.7709
39077,-5.7984
39079,-5.8135
39081,-5.8303
39083,-5.9613
39085,-5.8373
39087,-5.9022
39089,-5.8314
39091,-5.7345
39093,-5.8642
39095,-5.8356
39097,-5.8887
39099,-5.8130
39101,-5.9730
39103,-5.8437
39105,-5.8370
39107,-5.8930
39109,-5.8174
39111,-6.0981
39113,-5.8823
39115,-5.8693
39117,-5.8950
39119,-5.8607
39121,-6.0095
39123,-5.7393
39125,-5.9299
39127,-5.9126
39129,-5.8043
39131,-5.9753
39133,-5.8822
39135,-5.8331
39137,-5.7992
39139,-5.9288
39141,-5.9060
39143,-5.7934
39145,-5.8309
39147,-5.9368
39149,-5.7752
39151,-5.8269
39153,-5.8118
39155,-5.8612
39157,-5.8377
39159,-5.9148
39161,-5.8632
39163,-5.9894
39165,-5.7519
39167,-5.9229
39169,-5.8308
39171,-5.6071
39173,-5.7746
39175,-5.8211
40001,-5.7877
40003,-5.7522
40005,-5.7373
40007,-5.8731
40009,-5.7926
40011,-5.7388
40013,-5.7432
40015,-5.8533
40017,-5.7165
40019,-5.8002
40021,-5.7441
40023,-5.7636
40027,-5.7431
40029,-5.7598
40031,-5.6731
40033,-5.6528
40035,-5.8905
40037,-5.7021
40039,-5.5980
40041,-5.7137
40043,-5.7209
40045,-6.0498
40047,-5.6558
40049,-5.6632
40051,-5.6828
40053,-5.4742
40055,-5.8601
40057,-5.9500
40059,-5.5946
40061,-5.9464
40063,-5.7479
40065,-5.7459
40067,-5.6422
40069,-5.7624
40071,-5.7117
40073,-5.6002
40075,-5.6896
40077,-6.0222
40079,-5.6918
40081,-5.7996
40083,-5.7080
40085,-6.0457
40087,-5.7639
40089,-5.7042
40091,-5.6924
40093,-5.7285
40095,-5.6974
40097,-5.7316
40099,-5.9014
40101,-5.7288
40103,-5.5869
40105,-5.6925
40107,-5.7050
40109,-5.7178
40111,-5.7728
40113,-5.7176
40115,-5.6959
40117,-5.8893
40119,-5.7454
40121,-5.6653
40123,-5.6378
40125,-5.7450
40127,-5.8532
40129,-5.8049
40131,-5.7083
40133,-5.7784
40135,-5.7815
40137,-5.7525
40139,-5.6874
40141,-5.7713
40143,-5.7379
40145,-5.7407
40147,-5.7891
40149,-5.6224
40151,-5.8640
40153,-5.7820
41001,-5.5415
41003,-5.7594
41005,-5.7433
41007,-5.8479
41009,-5.7359
41011,-5.7595
41013,-5.7302
41015,-5.8360
41017,-5.7209
41019,-5.9006
41023,-5.8491
41025,-5.8503
41027,-5.6813
41029,-5.7194
41031,-5.9463
41033,-5.7316
41035,-5.7008
41037,-5.8978
41039,-5.7590
41041,-5.7720
41043,-5.7424
41045,-5.8727
41047,-5.7263
41049,-5.7969
41051,-5.8355
41053,-5.6338
41057,-5.8048
41059,-5.8390
41061,-5.6904
41063,-5.6903
41065,-5.7057
41067,-5.7588
41071,-5.7609
42001,-5.9356
42003,-5.8871
42005,-5.9266
42007,-5.8758
42009,-5.9375
42011,-5.9248
42013,-5.8845
42015,-5.8844
42017,-5.8569
42019,-5.8921
42021,-6.0364
42023,-5.9622
42025,-5.8297
42027,-5.9205
42029,-5.8835
42031,-5.8949
42033,-5.9035
42035,-5.9138
42037,-6.0858
42039,-6.0285
42041,-5.8364
42043,-5.9224
42045,-5.9146
42047,-5.9033
42049,-5.9080
42051,-6.0349
42053,-5.7451
42055,-5.9890
42057,-6.0511
42059,-6.1678
42061,-5.9645
42063,-6.0335
42065,-5.8312
42067,-6.1111
42069,-5.9914
42071,-5.9377
42073,-5.9179
42075,-5.9155
42077,-5.8500
42079,-5.9516
42081,-5.9211
42083,-5.9290
42085,-5.9980
42087,-5.9511
42089,-5.9476
42091,-5.8687
42093,-5.9999
42095,-5.9272
42097,-6.0058
42099,-6.0261
42101,-6.0973
42103,-5.9146
42105,-5.9736
42107,-5.9945
42109,-5.8557
42111,-6.1347
42113,-5.5430
42115,-6.0491
42117,-5.9690
42119,-5.8797
42121,-6.0282
42123,-5.8832
42125,-5.8419
42127,-6.0622
42129,-5.9173
42131,-5.9710
42133,-5.8754
44001,-6.1875
44003,-6.0989
44005,-6.0531
44007,-6.0125
44009,-6.0967
45001,-5.8894
45003,-5.9330
45005,-6.2720
45007,-5.8450
45009,-5.9929
45011,-6.1929
45013,-5.9010
45015,-5.9506
45017,-6.1038
45019,-5.9012
45021,-5.9126
45023,-6.0240
45025,-6.0404
45027,-6.1032
45029,-5.7585
45031,-5.8694
45033,-5.9530
45035,-5.9089
45037,-5.8817
45039,-6.0615
45041,-5.9695
45043,-5.9895
45045,-5.9187
45047,-5.8997
45049,-6.1057
45051,-5.9538
45053,-6.2315
45055,-5.9090
45057,-6.0784
45059,-5.8989
45061,-6.0386
45063,-5.9587
45065,-5.9184
45067,-6.3570
45069,-6.0673
45071,-6.1561
45073,-5.9344
45075,-6.0089
45077,-5.9257
45079,-6.0417
45081,-6.1220
45083,-5.9307
45085,-5.9580
45087,-5.9114
45089,-6.0553
45091,-5.9814
46005,-5.8874
46009,-5.9363
46011,-5.8906
46013,-5.8694
46015,-5.7057
46019,-5.9415
46023,-6.1203
46025,-5.7441
46027,-5.8337
46029,-5.8802
46031,-5.6704
46033,-6.0128
46035,-5.8277
46037,-5.7379
46041,-6.0359
46045,-6.0613
46047,-5.9582
46051,-5.8020
46053,-5.5368
46057,-5.8273
46061,-5.9350
46065,-5.8394
46067,-6.2409
46077,-5.8851
46079,-5.8895
46081,-5.8975
46083,-5.7279
46087,-5.5258
46091,-6.0212
46093,-5.7713
46099,-5.6954
46101,-5.8720
46103,-5.8698
46109,-6.1218
46113,-5.9121
46115,-6.0852
46121,-5.8658
46123,-5.6605
46125,-5.9648
46127,-5.8549
46129,-5.9205
46135,-5.6289
47001,-5.9927
47003,-5.9525
47005,-5.9132
47007,-6.1194
47009,-5.8474
47011,-5.8934
47013,-6.0593
47015,-6.1613
47017,-6.1359
47019,-6.0642
47021,-5.9893
47023,-6.1231
47025,-6.2569
47027,-6.1805
47029,-5.9657
47031,-5.9397
47033,-6.0762
47035,-5.9626
47037,-5.9406
47039,-5.9197
47041,-6.1261
47043,-5.8223
47045,-6.0844
47047,-5.9062
47049,-6.1554
47051,-5.9497
47053,-6.0276
47055,-5.9732
47057,-6.0270
47059,-5.8983
47061,-6.0104
47063,-5.9280
47065,-5.9826
47067,-6.0858
47069,-5.9872
47071,-6.1258
47073,-6.1050
47075,-6.0381
47077,-5.9784
47079,-5.9066
47081,-5.8857
47083,-6.0089
47085,-5.9487
47087,-5.9062
47089,-5.8993
47091,-5.9416
47093,-6.0071
47095,-6.0849
47097,-5.9213
47099,-5.9653
47101,-5.9228
47103,-5.9967
47105,-5.9965
47107,-6.0739
47109,-5.9544
47111,-5.8958
47113,-5.9417
47115,-5.9661
47117,-6.0050
47119,-6.0873
47121,-5.9554
47123,-6.1642
47125,-5.9608
47127,-5.9082
47129,-6.0815
47131,-5.9137
47133,-6.0366
47135,-5.8800
47137,-5.9567
47139,-5.9059
47141,-5.8033
47143,-5.8156
47145,-5.8717
47147,-5.9060
47149,-5.9331
47151,-6.0935
47153,-6.0146
47155,-5.9198
47157,-6.0164
47159,-5.8654
47161,-5.9253
47163,-5.9810
47165,-5.8522
47167,-5.9096
47169,-5.9223
47171,-5.9547
47173,-6.0940
47175,-6.0649
47177,-5.8744
47179,-6.0556
47181,-6.0879
47183,-5.9487
47185,-5.9569
47187,-5.7847
47189,-5.9215
48001,-5.8214
48003,-5.7770
48005,-5.7893
48007,-5.9001
48009,-5.6948
48013,-5.8770
48015,-5.7387
48017,-5.8666
48019,-5.7940
48021,-5.8939
48023,-5.8648
48025,-5.8543
48027,-5.7773
48029,-5.7926
48031,-5.9370
48035,-5.8617
48037,-5.7932
48039,-5.8299
48041,-5.8037
48043,-6.0825
48047,-5.7884
48049,-5.6709
48051,-5.9309
48053,-5.7969
48055,-5.9594
48057,-5.7679
48059,-5.7493
48061,-5.8115
48063,-5.6422
48065,-5.7514
48067,-5.7269
48069,-6.1235
48071,-5.6342
48073,-5.8582
48075,-5.6665
48077,-5.6895
48079,-5.7284
48081,-5.8315
48083,-5.8465
48085,-5.7996
48087,-6.1654
48089,-5.8215
48091,-5.7083
48093,-5.7011
48097,-5.7558
48099,-5.6679
48103,-5.7561
48105,-5.6182
48107,-6.0069
48111,-5.9688
48113,-5.8405
48115,-5.6851
48117,-5.7910
48119,-5.7261
48121,-5.8014
48123,-5.9814
48127,-5.8776
48129,-5.6946
48131,-5.8165
48133,-5.7939
48135,-5.8292
48137,-5.6676
48139,-5.7647
48141,-5.7256
48143,-5.8093
48145,-5.8562
48147,-5.9143
48149,-5.7931
48151,-5.8221
48153,-5.8025
48157,-5.7770
48159,-5.7456
48161,-5.8105
48163,-6.0496
48165,-5.9340
48167,-5.8069
48169,-5.6635
48171,-5.7668
48175,-6.0080
48177,-5.9263
48179,-5.6752
48181,-5.8010
48183,-5.8529
48185,-5.8687
48187,-5.7789
48189,-5.7432
48193,-5.8893
48195,-5.7484
48197,-5.7781
48199,-5.8895
48201,-5.8104
48203,-5.7982
48207,-5.6657
48209,-5.8163
48211,-5.7846
48213,-5.8122
48215,-5.8477
48217,-5.8116
48219,-5.7531
48221,-5.7046
48223,-5.8289
48225,-5.9304
48227,-5.8423
48229,-5.9397
48231,-5.8273
48233,-5.8857
48237,-5.7621
48239,-5.8585
48241,-5.8124
48245,-5.8353
48247,-6.0761
48249,-5.8936
48251,-5.7965
48253,-5.8338
48255,-5.8246
48257,-5.7624
48259,-5.7733
48265,-5.7043
48267,-5.8254
48271,-5.8088
48273,-5.7478
48275,-5.7836
48277,-5.7242
48279,-5.8635
48281,-5.8330
48283,-5.9868
48285,-5.7167
48287,-5.7549
48289,-5.7371
48291,-5.8353
48293,-5.8980
48295,-5.6626
48297,-5.7183
48299,-5.9234
48303,-5.7355
48305,-5.6961
48307,-5.5556
48309,-5.8047
48313,-5.6944
48315,-5.7858
48317,-5.7566
48319,-5.7603
48321,-5.8297
48323,-5.7640
48325,-5.8027
48329,-5.7662
48331,-5.7060
48333,-6.0028
48335,-5.9620
48337,-5.9254
48339,-5.7599
48341,-5.6198
48343,-5.9673
48347,-5.7907
48349,-5.8013
48351,-6.0979
48353,-5.7361
48355,-5.7197
48357,-5.7262
48359,-5.7685
48361,-5.7529
48363,-5.8277
48365,-5.8243
48367,-5.7402
48369,-5.6669
48371,-5.8674
48373,-5.8430
48375,-5.7550
48377,-5.6208
48379,-5.5987
48381,-5.7650
48383,-5.6467
48387,-5.7509
48389,-5.7247
48391,-5.9091
48395,-5.8337
48397,-5.7935
48399,-5.7262
48401,-5.7506
48403,-5.7218
48405,-5.8285
48407,-5.9294
48409,-5.6650
48411,-5.9067
48413,-5.6317
48415,-5.7964
48417,-5.7784
48419,-5.8442
48421,-5.6609
48423,-5.8473
48425,-5.8133
48427,-5.8695
48429,-5.7536
48435,-5.9270
48437,-5.5696
48439,-5.8248
48441,-5.6721
48445,-5.9013
48449,-5.7941
48451,-5.7435
48453,-5.8002
48455,-5.7154
48457,-5.7440
48459,-5.7954
48461,-5.7005
48463,-5.9324
48465,-5.8417
48467,-5.6627
48469,-5.8559
48471,-5.8419
48473,-5.8111
48475,-5.8751
48477,-5.9148
48479,-5.8342
48481,-5.7400
48483,-5.7767
48485,-5.7780
48487,-5.7137
48489,-6.0288
48491,-5.8035
48493,-5.7817
48495,-5.5437
48497,-5.7160
48499,-5.8118
48501,-5.7560
48503,-5.7043
48505,-5.9354
48507,-5.9311
49001,-5.7365
49003,-5.8782
49005,-5.7797
49007,-5.9481
49011,-5.7666
49013,-5.8389
49015,-5.9220
49017,-6.0918
49019,-5.5917
49021,-5.8918
49023,-5.9462
49025,-5.8819
49027,-5.7948
49029,-5.7256
49035,-5.8273
49037,-5.7985
49039,-5.9343
49041,-5.9606
49043,-5.8086
49045,-5.9281
49047,-5.8322
49049,-5.7623
49051,-5.9692
49053,-5.8081
49057,-5.8589
50001,-6.1787
50003,-6.0526
50005,-6.0473
50007,-6.0360
50009,-5.7774
50011,-6.1014
50013,-6.0498
50015,-5.9305
50017,-6.0883
50019,-6.1262
50021,-6.0948
50023,-6.1246
50025,-5.8604
50027,-6.0499
51001,-5.6416
51005,-5.7396
51007,-5.7013
51009,-5.8296
51011,-5.8120
51013,-5.8935
51015,-5.7848
51017,-5.9260
51019,-5.7456
51021,-5.7973
51023,-5.7283
51025,-5.8732
51027,-5.8990
51029,-5.5710
51031,-5.7530
51033,-5.9321
51035,-5.9248
51036,-5.5290
51037,-5.7998
51041,-5.8221
51043,-6.0686
51045,-5.8975
51047,-5.7715
51049,-5.9525
51051,-5.9774
51053,-5.7797
51057,-5.8794
51059,-5.7122
51061,-5.8469
51063,-6.0306
51065,-5.8174
51067,-5.7864
51071,-5.8739
51073,-5.9023
51075,-5.8370
51077,-5.7007
51079,-6.0714
51083,-5.6830
51085,-5.8218
51087,-5.9031
51089,-5.7635
51093,-5.7628
51095,-5.7241
51097,-5.7803
51099,-5.8351
51101,-5.8784
51103,-5.9119
51105,-5.5756
51107,-5.7607
51109,-5.8095
51111,-5.7091
51113,-5.9858
51115,-5.7817
51117,-5.8160
51119,-5.9791
51121,-5.7252
51125,-5.9825
51127,-5.7979
51131,-5.8660
51133,-5.9227
51135,-5.8445
51137,-5.7778
51139,-6.0810
51141,-5.8121
51143,-5.6455
51145,-5.8590
51147,-5.8796
51149,-5.8261
51153,-5.8339
51155,-5.8088
51157,-6.0407
51159,-5.9026
51161,-5.7016
51163,-5.7885
51167,-5.9084
51169,-5.7799
51171,-5.9310
51173,-5.8755
51175,-5.6553
51177,-5.9059
51179,-5.8833
51181,-5.8856
51183,-5.6665
51185,-5.7344
51187,-5.8009
51191,-5.8368
51193,-5.8941
51195,-5.8378
51197,-5.9264
51199,-5.8618
51510,-5.9718
51520,-5.9944
51530,-5.8247
51540,-5.8487
51550,-5.7840
51570,-5.7428
51580,-5.7021
51590,-5.7439
51595,-5.6978
51610,-5.8106
51620,-5.8181
51630,-5.7744
51640,-5.6711
51650,-5.8878
51660,-5.8425
51670,-5.8554
51678,-5.9098
51680,-5.6759
51683,-5.6755
51685,-5.7943
51690,-5.7038
51700,-5.7864
51710,-5.9003
51720,-5.8153
51730,-5.9062
51735,-5.8685
51740,-5.8532
51750,-5.7300
51760,-5.8802
51770,-5.7952
51775,-5.7552
51790,-5.8867
51800,-5.7943
51810,-5.7300
51820,-5.8048
51840,-5.8262
53001,-6.1956
53003,-6.0497
53005,-5.9380
53007,-5.8963
53009,-5.9235
53011,-6.0175
53013,-6.1083
53015,-5.9403
53017,-5.8959
53019,-6.0039
53021,-6.0475
53025,-5.8954
53027,-6.0537
53029,-5.9921
53031,-6.0534
53033,-6.0578
53035,-6.0765
53037,-6.0272
53039,-5.9063
53041,-5.9480
53043,-6.2287
53045,-5.9190
53047,-6.1871
53049,-6.2129
53051,-5.8682
53053,-6.0701
53055,-6.1297
53057,-5.9295
53059,-5.9467
53061,-6.0275
53063,-5.9508
53065,-5.9953
53067,-6.0390
53071,-5.9798
53073,-5.9767
53075,-6.0027
53077,-6.0196
54001,-6.2111
54003,-6.0594
54005,-6.1772
54007,-6.2819
54009,-6.0555
54011,-6.0330
54013,-6.2273
54015,-6.2265
54017,-6.1255
54019,-6.1981
54021,-6.4380
54023,-6.3006
54025,-6.1353
54027,-5.9003
54029,-6.1418
54031,-5.9059
54033,-6.1019
54035,-6.0535
54037,-5.9432
54039,-6.1031
54041,-6.0534
54043,-6.1841
54045,-6.2628
54047,-6.3871
54049,-6.0931
54051,-6.3171
54053,-6.2647
54055,-6.0222
54057,-6.0105
54059,-6.1104
54061,-6.2586
54063,-6.3790
54065,-6.1535
54067,-6.0792
54069,-6.1709
54071,-6.2678
54073,-6.1566
54075,-5.9031
54077,-6.2777
54079,-5.9451
54081,-6.2583
54083,-6.0078
54085,-6.0101
54087,-6.1293
54089,-6.1821
54091,-6.1418
54093,-6.0574
54095,-5.9391
54097,-6.2433
54099,-6.1414
54101,-6.3262
54103,-5.8529
54105,-6.1178
54107,-6.0769
54109,-6.1905
55001,-5.7015
55003,-6.0488
55005,-5.7542
55007,-5.6424
55009,-5.7431
55011,-5.7710
55013,-5.8560
55015,-5.7025
55017,-5.8202
55019,-5.8064
55021,-5.8800
55023,-5.8740
55025,-5.8006
55027,-5.8463
55029,-5.7337
55031,-5.8542
55033,-5.8164
55035,-5.8277
55039,-5.6634
55041,-5.5017
55043,-5.7417
55045,-5.8086
55047,-5.8367
55049,-5.7270
55051,-5.5921
55053,-5.8528
55055,-5.8068
55057,-5.7722
55059,-5.7323
55061,-5.8288
55063,-5.6915
55065,-5.8037
55067,-5.8108
55069,-5.8854
55071,-5.7609
55073,-5.7828
55075,-5.8203
55077,-5.5548
55078,-5.6846
55079,-5.8496
55081,-5.7350
55083,-5.7496
55085,-5.8079
55087,-5.7659
55089,-5.6966
55091,-6.0320
55093,-5.7373
55095,-5.8429
55097,-5.5956
55099,-6.0000
55101,-5.7713
55103,-5.6398
55105,-5.8049
55107,-5.8279
55109,-5.7100
55111,-5.6996
55113,-5.6391
55115,-5.8035
55117,-5.7215
55119,-5.6091
55121,-5.6702
55123,-6.0177
55125,-5.6434
55127,-5.7120
55129,-5.8697
55131,-5.6336
55133,-5.7880
55135,-5.6896
55137,-5.8782
55139,-5.7643
55141,-5.6985
56001,-5.7347
56003,-5.6166
56005,-5.7182
56007,-5.7468
56009,-5.7969
56011,-5.9054
56013,-5.8299
56015,-5.7255
56017,-5.9432
56019,-5.9167
56021,-5.7100
56023,-5.7738
56025,-5.8440
56027,-5.7541
56029,-5.7723
56031,-5.7163
56033,-5.6465
56035,-6.1013
56037,-5.7150
56039,-5.7699
56041,-5.7756
56043,-5.7762
56045,-5.7367
