id,f_grd
1601260,1.0161
1601290,1.1451
1601470,0.8577
1601530,1.0994
1601570,0.9873
1601590,0.9662
1601650,1.0349
1601710,1.1552
1601770,1.0598
1601800,1.1440
1601860,1.1805
1601920,0.8710
1601950,1.0911
1601980,1.0865
1602030,1.1839
1602070,0.9986
1602100,1.1087
1602130,0.9098
1602190,0.9932
1602220,1.1645
1602250,1.0277
1602340,1.0230
1602370,0.8640
1602490,1.1331
1602520,1.0031
1602550,0.9077
1602580,0.8750
1602640,1.0880
1602670,1.0281
1602790,1.0816
1602850,0.9742
1602910,0.8463
1602940,1.0992
1602970,0.9890
1603000,1.1766
1603060,1.0137
1603090,1.0971
1603180,0.9894
1603240,0.9904
1603270,0.9399
1603330,0.9567
1603360,0.9357
1603400,1.1488
1603420,1.1534
1700002,0.9585
1700003,0.8705
1700004,0.9097
1700005,1.0392
1700007,1.1197
1700009,1.0330
1700010,0.8646
1700014,1.2515
1700041,1.1107
1700044,0.9024
1700045,1.0877
1700077,1.0964
1700092,0.8845
1700099,1.2858
1700110,0.9655
1700112,0.8601
1700113,0.9850
1700114,0.9604
1700115,0.8803
1700119,0.9509
1700123,0.8988
1700125,0.9585
1700126,1.0283
1700153,0.7568
1700217,0.9185
1700222,1.1711
1700310,0.8036
1700314,0.8941
1700319,0.8365
1700320,0.9809
1700321,0.9850
1700324,0.8260
1700326,1.0079
1700332,0.9300
1701385,1.1157
1701387,0.9006
1701395,0.9621
1701403,0.8946
1703090,0.7371
1703150,1.0449
1703480,1.1818
1703510,1.0665
1703600,0.9399
1703690,0.8963
1703750,1.0414
1703840,0.9984
1703900,1.1186
1703930,0.8962
1703960,1.0476
1703990,0.8078
1704050,1.0649
1704140,1.0731
1704260,0.7341
1704380,0.9978
1704470,0.8443
1704560,1.1312
1704620,0.9187
1704680,1.1133
1704710,0.9591
1704800,1.3645
1704920,0.9072
1705050,1.0110
1705220,0.9930
1705310,0.9231
1705430,0.9360
1705466,0.7694
1705580,1.0550
1705610,0.8420
1705760,1.0223
1705790,0.9987
1705880,0.9637
1705910,1.0367
1705950,0.9973
1706000,1.0009
1706060,1.2041
1706090,0.9696
1706120,0.9428
1706270,0.8777
1706390,1.0778
1706450,1.0909
1706480,0.7919
1706510,1.0185
1706750,0.9958
1706930,0.9491
1707010,1.1312
1707170,1.1797
1707200,0.9962
1707290,1.2303
1707320,0.9129
1707650,1.1734
1707770,0.9608
1707830,1.1867
1707950,0.9931
1707980,1.0635
1708010,0.9191
1708040,0.8239
1708100,1.0764
1708130,1.0758
1708220,1.0582
1708250,0.9827
1708280,0.9847
1708340,0.8281
1708430,0.9928
1708460,0.8012
1708500,1.0377
1708550,1.0863
1708610,1.0733
1708640,1.0502
1708730,1.1584
1708790,1.0469
1708970,1.0332
1709100,1.1004
1709150,1.2353
1709170,0.7697
1709210,0.8859
1709270,0.7445
1709330,0.9546
1709400,1.0124
1709420,0.8334
1709510,0.8664
1709540,1.1006
1709600,0.9656
1709810,1.1287
1709930,1.1921
1709960,1.0533
1709990,0.9804
1710200,1.0848
1710380,1.1704
1710410,0.9773
1710440,0.7671
1710470,1.0535
1710530,0.9198
1710570,1.1412
1710650,0.9185
1710690,0.8006
1710740,0.9905
1710790,0.9841
1710800,0.9929
1710820,0.7901
1710950,0.8902
1711010,1.1262
1711250,0.9310
1711290,1.0792
1711350,1.1212
1711610,0.9662
1711790,0.9606
1711850,0.8146
1711880,1.0431
1711980,1.1271
1712000,0.9477
1712120,1.0464
1712210,1.1071
1712330,0.9771
1712420,0.8750
1712450,0.9974
1712540,0.9698
1712700,1.0180
1712720,0.9606
1712760,0.9681
1712810,1.0205
1712840,0.9726
1712960,0.9400
1713050,0.9105
1713140,1.1497
1713170,0.7843
1713240,0.9098
1713260,1.1498
1713290,0.8689
1713320,0.5165
1713440,1.1767
1713500,1.0035
1713530,1.0055
1713560,1.0506
1713660,0.8916
1713710,1.1060
1713770,0.9193
1713920,0.8537
1713970,1.0064
1714050,1.0839
1714100,1.2427
1714160,1.1724
1714220,0.7171
1714250,1.1339
1714350,1.1312
1714430,1.0548
1714460,1.0822
1714550,0.9400
1714710,0.7770
1714820,0.9105
1715100,0.7586
1715180,1.0878
1715400,0.7094
1715420,0.8761
1715450,0.8021
1715480,0.9365
1715490,0.9279
1715630,0.9674
1715660,1.0375
1715700,1.0747
1715780,1.0523
1715820,1.1516
1715880,1.0074
1715900,0.7184
1715930,1.1250
1716050,1.2061
1716080,0.8605
1716140,0.7470
1716290,0.7521
1716350,0.9612
1716380,0.9962
1716410,0.9794
1716560,1.0612
1716680,1.2274
1716800,1.0915
1716860,1.1279
1716920,0.9829
1716950,0.8802
1717040,1.0037
1717160,1.0261
1717280,0.7659
1717310,0.9540
1717370,1.0366
1717520,1.0491
1717730,1.1292
1717800,0.9173
1717850,1.2641
1718060,0.9635
1718200,0.9282
1718240,0.9466
1718270,0.9261
1718360,1.0181
1718420,1.1502
1718450,0.9531
1718480,0.8017
1718510,1.0191
1718570,1.1284
1718600,0.5452
1718810,0.9236
1718840,1.1579
1718870,0.9144
1718960,0.9969
1718990,1.1354
1719110,1.1855
1719200,1.1368
1719230,1.0587
1719260,1.0671
1719290,1.0750
1719500,1.1649
1719530,1.0256
1719660,0.9184
1719680,1.1229
1719830,1.1438
1719960,1.1940
1719970,1.0567
1720170,1.0368
1720180,0.9796
1720220,1.0587
1720280,0.8540
1720380,0.9488
1720430,0.8979
1720490,1.1065
1720550,0.9280
1720580,1.1033
1720640,0.9852
1720760,0.8448
1720880,1.1123
1720970,1.1350
1721000,0.9766
1721030,1.1455
1721180,0.9870
1721270,1.0380
1721300,0.9389
1721390,0.8615
1721420,0.9152
1721450,0.9051
1721600,1.1030
1721630,1.1006
1721720,1.1031
1721750,0.9679
1721870,0.9635
1721900,1.0025
1722020,1.0374
1722080,0.7194
1722130,0.8893
1722150,0.8339
1722300,1.0411
1722530,1.1397
1722620,1.0869
1722710,0.8412
1722770,0.9518
1722800,1.0003
1722980,0.9786
1723090,1.2236
1723100,1.1380
1723200,1.0834
1723250,1.0371
1723460,0.9848
1723730,1.1882
1723850,0.8858
1723920,0.9369
1723970,0.8141
1724000,1.0819
1724060,1.0376
1724270,1.0183
1724330,0.9358
1724390,0.9596
1724420,1.1749
1724480,1.0112
1724600,0.9068
1724650,0.9822
1724720,0.8423
1724750,1.0613
1724780,0.9739
1724870,0.9724
1724940,1.1199
1725000,0.9480
1725020,0.7759
1725050,0.9600
1725110,0.9705
1725290,1.0592
1725500,1.1332
1725590,0.7641
1725620,1.1269
1725690,1.0073
1725740,0.9268
1725920,1.0978
1725950,0.8676
1726100,1.0818
1726190,1.1202
1726310,0.9462
1726370,1.0835
1726400,0.8532
1726430,0.7836
1726550,1.0225
1726610,1.0344
1726710,1.0846
1726800,0.8480
1726820,1.0503
1726850,1.2155
1726970,0.7719
1727210,1.0583
1727300,0.9756
1727340,1.0242
1727390,0.8995
1727540,0.9323
1727610,0.8488
1727710,1.1556
1727720,1.0194
1727840,0.9127
1727960,0.8426
1727990,0.8804
1728140,1.0810
1728500,1.2287
1728620,0.9106
1728650,1.1276
1728700,0.9522
1728810,0.9411
1728890,1.1091
1728920,0.7923
1728980,1.0160
1729040,0.9912
1729100,0.6413
1729130,1.1389
1729190,1.1024
1729250,0.9622
1729420,1.0828
1729670,1.0564
1729760,1.0362
1729890,0.8853
1729940,0.9957
1730160,1.0202
1730200,1.1520
1730220,0.9269
1730270,0.9645
1730300,0.9813
1730420,1.0699
1730510,1.1446
1730570,1.0622
1730600,1.0421
1730630,0.8714
1730660,1.0892
1730750,1.0050
1730780,1.1129
1730810,0.8886
1730840,1.1041
1730930,0.8506
1731020,0.9252
1731050,1.1481
1731080,0.8518
1731200,1.0533
1731230,0.8667
1731270,1.0830
1731290,1.1056
1731380,1.0026
1731410,0.8483
1731500,1.0421
1731710,1.0181
1731740,1.1719
1731770,1.1023
1731920,0.7955
1731950,1.0143
1732040,1.0468
1732100,0.8453
1732160,0.9696
1732190,0.9466
1732370,0.9000
1732520,1.1819
1732550,1.2212
1732670,0.8538
1732770,1.2411
1732830,1.1181
1732850,1.1405
1732960,0.5774
1732970,1.0705
1733000,0.9611
1733210,0.8903
1733300,0.8727
1733380,1.0640
1733390,0.9971
1733450,0.9232
1733690,0.8553
1733810,1.0056
1733840,1.2515
1733870,1.1698
1733930,1.0811
1733950,1.1824
1733990,0.9785
1734100,0.9152
1734140,1.0053
1734230,1.1857
1734260,0.8567
1734320,0.9433
1734350,0.9665
1734410,0.9941
1734440,0.7275
1734510,0.9628
1734540,1.1333
1734710,1.2286
1734740,1.2548
1734990,1.0485
1735010,0.9238
1735160,1.0266
1735220,1.0506
1735340,0.9296
1735370,1.0090
1735400,1.0516
1735460,0.9036
1735640,0.9371
1735820,1.0238
1735940,0.6936
1735970,1.0868
1736090,1.1712
1736180,1.0894
1736210,1.0817
1736300,0.9208
1736330,0.9926
1736360,0.8903
1736450,1.0755
1736480,1.1270
1736510,1.1954
1736570,1.1733
1736600,1.0100
1736610,0.9381
1736720,0.9592
1736750,0.9675
1736810,1.0295
1736900,0.9353
1737050,0.8580
1737080,1.0088
1737170,1.0991
1737320,0.8840
1737350,0.9061
1737380,1.1223
1737490,0.9250
1737590,1.0142
1737680,0.9140
1737860,0.8407
1738130,0.8848
1738220,0.9420
1738370,0.9815
1738400,1.1316
1738460,0.9854
1738520,1.0286
1738700,1.0028
1738760,1.0035
1739030,0.8621
1739090,0.8015
1739120,1.0352
1739390,0.8450
1739420,0.8761
1739450,0.9173
1739510,1.0578
1739600,0.9649
1739780,1.2593
1739930,1.1937
1739960,0.7490
1740070,1.1044
1740140,1.0066
1740260,1.0259
1740320,0.6717
1740350,1.0439
1740470,0.9672
1740500,1.2061
1740830,0.6366
1741010,1.0746
1741040,1.0429
1741070,1.1340
1741190,1.0165
1741250,0.9624
1741360,1.0856
1741520,1.2605
1741550,1.2035
1741580,0.8757
1741690,1.0711
1741700,1.0975
1741790,1.0200
1741820,1.1953
1741980,0.9803
1742060,1.2397
1742180,1.0608
1742210,1.1353
1742240,0.9839
1742300,1.0318
1742310,0.8560
1742480,0.9960
1742600,1.1710
1742630,0.8696
1742660,0.9148
1742790,0.9750
1742840,1.2305
1742900,0.9287
1742960,1.0553
1743020,1.0574
1743050,0.8711
1743110,1.0657
1743330,1.0299
1743380,1.0430
1743800,1.0288
1743860,0.9717
1743960,0.9801
1743962,0.9176
1800008,0.8587
1800030,1.0382
1800060,1.0441
1800120,0.9552
1800150,0.8850
1800180,1.0671
1800210,0.8353
1800240,0.9846
1800270,1.0205
1800330,1.1623
1800360,1.0974
1800390,1.1075
1800420,1.1590
1800450,0.9242
1800480,0.9246
1800570,1.1981
1800600,0.9718
1800630,1.1548
1800660,0.9820
1800690,1.0590
1800720,0.9053
1800750,0.9118
1800840,0.9243
1800900,1.1086
1800960,0.9858
1801020,1.2205
1801050,0.9486
1801060,0.8741
1801200,1.0647
1801290,0.7876
1801410,0.8713
1801440,1.1006
1801560,1.0378
1801590,1.0472
1801710,0.8554
1801740,1.0635
1801770,1.0396
1801890,1.0692
1801920,0.9666
1802040,1.0131
1802130,1.0944
1802160,0.9925
1802190,0.9913
1802220,1.0475
1802280,1.0789
1802400,1.0874
1802430,1.1514
1802440,1.1978
1802460,1.0163
1802490,1.0059
1802520,0.9054
1802550,1.0950
1802610,0.9390
1802640,0.8823
1802660,0.9867
1802700,1.0016
1802800,1.0148
1802830,1.1040
1802850,1.0197
1802880,0.7069
1802910,0.9303
1802940,0.9536
1802970,1.0227
1803000,0.9953
1803030,1.0234
1803060,1.0579
1803090,1.2010
1803120,1.1458
1803150,0.9292
1803180,0.9026
1803210,0.9517
1803240,0.8188
1803270,1.1508
1803300,0.9715
1803450,1.0077
1803480,1.0537
1803510,1.0879
1803570,1.1000
1803630,0.9712
1803660,0.9985
1803690,1.0420
1803700,0.9931
1803720,0.9809
1803750,1.0704
1803780,0.9934
1803810,1.0977
1803840,1.0236
1803870,0.6407
1803930,1.1727
1803940,0.9632
1803960,1.1059
1803990,0.9839
1804050,1.1003
1804080,0.9887
1804110,1.0897
1804140,1.0078
1804170,0.9711
1804260,0.9865
1804320,0.9441
1804350,0.9412
1804470,1.0538
1804500,0.9586
1804560,1.0639
1804590,0.9988
1804620,0.8472
1804710,1.1068
1804770,0.8859
1804800,0.9139
1804980,1.1140
1805190,0.9453
1805280,0.9940
1805340,0.9271
1805370,0.7811
1805400,0.9092
1805450,0.9480
1805460,0.9468
1805520,0.9729
1805550,0.9830
1805580,0.9543
1805670,1.1111
1805700,1.0649
1805790,0.9024
1805880,1.0528
1805910,1.0436
1806030,0.9979
1806060,0.9444
1806080,1.1053
1806090,0.9895
1806120,0.8776
1806240,0.9076
1806270,0.9083
1806390,0.9684
1806480,0.9183
1806510,0.9487
1806570,0.9989
1806600,1.1696
1806630,0.9693
1806660,0.9574
1806840,0.9062
1806870,0.8670
1806900,0.9437
1807020,1.0581
1807080,1.0802
1807110,0.9283
1807140,1.0551
1807230,1.1394
1807260,0.8871
1807290,1.0241
1807320,0.9296
1807350,1.0496
1807380,1.0597
1807410,1.1089
1807440,0.9795
1807470,0.8533
1807560,0.9179
1807620,0.9531
1807650,1.0113
1807680,1.0017
1807710,1.0517
1807770,1.0468
1807800,1.0500
1807830,0.8891
1807860,0.9104
1807890,1.0358
1807900,0.9792
1807920,0.9142
1807950,1.0616
1807980,0.9744
1808010,1.0126
1808040,0.8544
1808070,1.0048
1808100,0.9606
1808120,1.1678
1808130,1.0270
1808160,0.9024
1808190,1.0252
1808220,1.0329
1808250,1.0668
1808280,1.1338
1808310,1.0747
1808340,1.0023
1808460,0.9307
1808490,0.7914
1808640,0.9143
1808760,1.1603
1808820,0.9398
1808850,1.1779
1808900,0.8951
1808910,0.9253
1808940,0.9077
1808970,0.9983
1809000,0.8351
1809060,0.9762
1809120,1.0016
1809150,0.9239
1809180,0.8582
1809300,1.0864
1809360,0.9149
1809370,1.0132
1809420,1.0152
1809480,1.0797
1809510,1.0083
1809600,0.9300
1809630,1.0043
1809690,0.9068
1809720,0.9261
1809750,1.0541
1809810,0.9291
1809840,1.0176
1809990,1.0686
1810020,1.0507
1810080,0.9577
1810110,0.9552
1810140,1.1020
1810170,1.0089
1810230,0.9510
1810260,1.1561
1810290,0.9735
1810350,1.0461
1810360,1.0244
1810380,0.8504
1810410,0.9953
1810440,1.0432
1810450,1.0443
1810470,0.8334
1810500,1.0580
1810530,1.2472
1810560,1.0140
1810590,1.1473
1810620,1.0229
1810640,0.9658
1810650,1.1282
1810680,0.9543
1810710,1.0908
1810740,0.9165
1810770,0.8940
1810800,0.8968
1810830,1.1341
1810860,1.1817
1810870,1.0725
1810900,0.8134
1810920,1.2481
1810950,1.0634
1810980,0.9555
1811100,1.0352
1811190,0.9752
1811220,1.0235
1811250,0.8926
1811260,1.1350
1811340,1.0168
1811370,0.8563
1811400,0.8321
1811430,0.9839
1811460,1.1211
1811490,0.9807
1811580,0.9940
1811610,1.0657
1811700,0.9646
1811910,0.8244
1811970,0.9460
1812060,0.8668
1812090,0.9333
1812120,1.0206
1812150,0.9026
1812180,0.9133
1812240,1.1532
1812360,0.8865
1812390,1.0792
1812420,1.0359
1812450,0.9229
1812720,0.9306
1812810,0.9929
1812870,1.0981
1812880,0.9119
1812900,1.0754
1812930,0.9526
1812990,1.1063
1813050,0.8535
1813080,0.9936
1813110,1.1302
1813200,1.0152
1813230,0.9261
1900006,0.8527
1900009,1.0234
1900015,1.0028
1900021,0.8469
1900022,1.0277
1900024,0.9393
1900025,1.0301
1900027,1.0129
1900028,0.8864
1900040,1.0715
1903060,1.1371
1903150,1.1184
1903270,1.0015
1903300,0.8973
1903360,0.9485
1903390,0.9594
1903540,1.1400
1903570,0.9869
1903690,1.0932
1903750,0.9206
1903930,1.1007
1904080,1.1362
1904200,1.0715
1904440,1.1673
1904620,0.9478
1904650,0.7662
1904680,0.9462
1904830,0.9813
1904860,0.8555
1904950,1.0125
1905070,1.0264
1905130,0.8044
1905190,1.0515
1905430,1.1970
1905490,1.1310
1905790,0.8111
1906000,0.9756
1906060,0.8740
1906240,0.8236
1906270,1.0641
1906330,1.1188
1906510,0.9603
1906540,0.9377
1906660,1.1559
1906750,0.9491
1906810,0.9147
1906900,0.8404
1906930,0.9627
1906960,0.8190
1907050,0.8396
1907080,0.9733
1907170,1.0123
1907350,1.1270
1907380,0.9949
1907410,0.9653
1907590,0.9687
1907620,1.0865
1907710,0.8120
1907860,0.9120
1907980,0.9099
1908220,0.9025
1908310,1.0914
1908520,1.0144
1908550,0.9446
1908580,0.8536
1908610,0.9637
1908730,1.1851
1908910,0.9991
1908940,1.1567
1908970,0.9368
1909120,0.9817
1909480,0.9029
1909600,0.9271
1909990,0.9995
1910050,1.0589
1910110,1.1041
1910500,0.7984
1910950,0.9543
1911070,0.8579
1911340,0.9832
1911790,0.9209
1911820,0.8731
1911850,0.8430
1912330,0.9247
1912510,1.0468
1912660,0.9824
1912690,1.0115
1913110,0.9128
1913200,1.0355
1913230,0.9570
1913290,1.0649
1913320,1.0828
1913470,1.0452
1913500,1.0072
1913660,0.8510
1914010,1.0335
1914160,1.1063
1914280,1.0066
1914340,1.0459
1914370,0.9477
1914580,0.9035
1914640,1.1486
1914670,1.0078
1914700,1.0545
1914730,0.9047
1914850,0.9482
1914880,1.0925
1915210,0.8318
1915330,1.0969
1915450,1.1652
1915630,0.7768
1915750,0.9697
1915840,1.0691
1916110,0.8956
1916440,0.9955
1916530,1.1380
1916680,0.9800
1917100,0.8741
1917220,0.9549
1917250,1.0383
1917460,0.8671
1917820,0.8889
1918120,1.0289
1918180,0.9430
1918330,0.9954
1918510,0.8989
1918540,0.9156
1918690,1.0435
1918720,0.9688
1918750,1.1219
1918780,0.9706
1918840,0.9417
1918930,0.9929
1919140,0.9909
1919440,0.8626
1919590,0.8757
1919650,0.9421
1919860,0.9750
1919890,0.9567
1920040,0.9810
1920130,0.6727
1920190,0.9544
1920250,0.9677
1920340,0.9605
1920610,0.9737
1920760,0.9882
1920820,1.0115
1920850,0.9361
1920910,1.1126
1920940,0.9076
1921090,1.1601
1921210,0.9611
1921240,1.1246
1921600,1.0997
1921630,1.0076
1921660,1.0535
1921840,0.8885
1921870,0.8265
1922110,0.9926
1922440,0.8696
1922470,0.9962
1922530,1.0076
1923110,1.0819
1923160,0.8740
1923340,0.8591
1924000,0.9257
1924660,1.0006
1924870,0.8954
1924960,0.8970
1925200,0.9871
1925320,0.8505
1925590,0.7998
1925920,0.8107
1925980,1.0385
1926070,0.9721
1926280,1.1604
1926370,0.9578
1926400,1.0046
1926580,0.9907
1926640,0.9921
1926730,1.0024
1926820,0.9741
1926910,1.0470
1927000,1.0191
1927270,0.8497
1927390,0.8910
1927500,0.9875
1927600,0.9719
1927870,0.9887
1927960,1.0240
1927990,1.0197
1928230,0.8417
1928680,0.9071
1928710,0.9736
1928980,0.8579
1929010,1.0113
1929310,1.1008
1929580,0.9326
1929730,0.8852
1929760,1.0804
1930240,0.9842
1930480,1.0452
1930510,1.0347
1930540,0.9190
1930560,0.8746
1930630,0.9491
1930750,1.0535
1930780,0.8510
1930900,1.0388
1930930,1.0435
1930990,1.1971
1931020,0.9194
1931080,1.0569
1931110,0.9597
1931290,0.9408
1931350,1.1019
1931470,0.9442
1931680,0.9505
1931800,0.8217
1931860,1.2356
1931950,0.8860
1932010,0.9167
1999017,0.9162
1999019,0.8797
2000001,0.9336
2000002,0.8823
2000003,0.7636
2000004,0.8943
2000006,1.1237
2000014,0.9830
2000015,0.9078
2000016,0.8708
2000017,1.1291
2000350,1.0696
2003180,1.0036
2003200,0.9744
2003300,0.9535
2003360,1.1517
2003390,0.9252
2003450,0.9655
2003480,1.1389
2003540,1.0901
2003630,0.7281
2003720,0.9223
2003780,0.8853
2003810,0.7805
2003870,0.9944
2003900,0.9487
2003960,0.8008
2004050,0.8927
2004200,0.9148
2004290,1.1018
2004410,0.7818
2004560,0.9231
2004590,1.0222
2004620,0.8251
2004670,0.7807
2004710,0.9370
2004740,1.0478
2004800,1.1671
2004890,0.7802
2004920,0.8375
2004980,1.0449
2005010,0.9657
2005070,0.8694
2005100,0.8305
2005280,1.1215
2005460,0.9535
2005490,1.1157
2005580,0.8074
2005610,0.8819
2005640,0.7469
2005700,0.9493
2005730,0.7590
2005790,1.0627
2005870,0.6789
2005940,0.9866
2006090,1.0566
2006120,0.7738
2006180,1.1015
2006270,0.7630
2006300,0.9279
2006330,1.0183
2006360,1.0298
2006390,0.8935
2006420,1.0157
2006450,0.8370
2006480,0.9096
2006540,1.0096
2006580,1.0683
2006660,1.0549
2006840,0.8507
2006960,0.7750
2007020,0.8602
2007050,0.8232
2007170,1.1469
2007290,1.1138
2007320,0.8859
2007350,0.9575
2007380,1.1394
2007470,1.0626
2007560,0.6715
2007590,0.8695
2007620,1.0170
2007650,1.0507
2007740,0.8440
2007890,0.7421
2007950,0.8632
2007970,0.8889
2008070,0.9817
2008190,0.8019
2008250,0.9892
2008280,1.0014
2008340,1.2119
2008370,0.8447
2008400,0.9661
2008430,0.9554
2008730,0.8892
2008970,1.0649
2009030,0.6940
2009140,0.9996
2009180,1.0865
2009240,1.1285
2009320,0.8352
2009390,0.7014
2009510,0.9313
2009570,1.1014
2009840,1.0235
2009900,1.0198
2009960,0.7398
2009990,0.7574
2010020,0.8346
2010140,0.9874
2010230,1.0325
2010260,0.9906
2010410,0.8049
2010500,1.1045
2010560,1.0326
2010620,1.0052
2010650,0.7230
2010680,0.8657
2010710,1.0290
2010800,1.2960
2010890,0.7360
2011080,0.9890
2011100,1.0567
2011130,0.8399
2011250,1.1733
2011310,0.8380
2011370,0.9784
2011490,1.0737
2011550,0.9055
2011640,1.0199
2011700,1.2216
2011850,1.1232
2012000,1.0901
2012180,1.0914
2012210,1.0167
2012260,0.8986
2012300,0.9349
2012360,0.7570
2012420,0.9560
2012510,1.0850
2012810,1.0272
2012840,1.0527
2012870,0.9864
2012990,0.8441
2013050,1.2219
2100030,0.9472
2100070,1.0310
2100081,0.8911
2100090,1.2676
2100120,0.9524
2100150,0.9826
2100210,1.0732
2100240,1.1565
2100270,0.9760
2100300,0.9844
2100330,0.9891
2100360,1.0729
2100390,0.8295
2100420,0.6895
2100480,0.9445
2100510,0.9569
2100540,0.8599
2100570,1.0502
2100620,0.9002
2100630,1.0715
2100660,0.9671
2100690,0.7746
2100720,0.9385
2100750,0.9779
2100810,0.9605
2100840,1.0809
2100870,1.0309
2100900,0.9608
2100930,0.9051
2100960,1.0774
2100990,0.9187
2101020,1.0691
2101050,1.0939
2101110,0.9094
2101150,0.7711
2101200,1.0052
2101230,0.9092
2101260,0.8743
2101320,1.1674
2101350,0.7430
2101380,0.8797
2101410,1.2069
2101440,0.7834
2101470,0.8950
2101500,1.2088
2101530,1.0137
2101590,1.0212
2101620,1.1381
2101650,0.9977
2101680,0.9886
2101710,1.0280
2101740,0.7392
2101760,0.9180
2101800,0.9091
2101860,0.8503
2101920,1.0456
2101950,0.8570
2101980,0.8790
2102010,0.8866
2102040,1.0553
2102100,0.8747
2102130,0.8452
2102160,0.8707
2102220,1.0805
2102250,0.8849
2102280,0.8144
2102300,0.9459
2102340,0.7830
2102400,0.9802
2102460,0.9402
2102490,0.9749
2102520,1.0331
2102540,1.0815
2102580,0.8856
2102640,0.9122
2102670,1.1732
2102710,0.9368
2102760,0.8834
2102790,0.9920
2102860,0.9873
2102940,0.7448
2102990,0.9216
2103030,0.9558
2103060,0.8765
2103090,0.9725
2103120,0.9231
2103150,0.9210
2103180,1.1192
2103210,1.0284
2103240,0.8502
2103270,1.0084
2103330,0.9616
2103360,1.1747
2103390,0.9650
2103480,0.9768
2103510,1.0089
2103540,1.0427
2103630,0.9884
2103690,1.0784
2103720,0.9294
2103750,0.7768
2103780,0.9342
2103810,0.9383
2103840,0.9220
2103870,0.9859
2103900,0.8654
2103960,1.0224
2103990,0.8658
2104020,0.9036
2104050,1.0665
2104080,0.8688
2104110,1.0258
2104140,1.0218
2104170,0.8533
2104200,0.4865
2104250,1.0849
2104260,1.0074
2104290,0.8526
2104380,1.1774
2104410,0.9934
2104440,0.9524
2104470,0.8948
2104500,1.0367
2104530,1.0679
2104560,0.9496
2104590,0.7020
2104620,0.9079
2104650,0.8063
2104680,1.0799
2104710,0.7478
2104740,0.8811
2104770,0.9604
2104800,0.7896
2104830,1.0335
2104860,1.0291
2104890,0.9229
2104950,0.9739
2104980,0.9977
2105070,0.8552
2105100,1.0618
2105130,0.9953
2105160,0.9044
2105190,0.9461
2105220,0.9924
2105260,0.8874
2105320,0.8802
2105400,0.8852
2105430,1.0084
2105490,0.9422
2105520,1.0280
2105550,0.8509
2105580,0.7873
2105610,0.9594
2105640,0.8754
2105700,0.9888
2105730,1.0792
2105760,0.8930
2105790,0.6865
2105820,0.9886
2105880,0.9489
2105910,0.9361
2105940,0.8682
2105970,0.9433
2106000,0.9333
2200022,0.9508
2200030,1.0234
2200039,0.9926
2200040,0.8489
2200060,0.9115
2200090,1.1574
2200120,1.0940
2200125,0.9896
2200150,0.8196
2200180,0.8143
2200210,1.0605
2200240,0.6775
2200270,0.9756
2200300,0.9102
2200330,0.8884
2200360,0.9389
2200390,0.9413
2200420,0.7933
2200450,0.8027
2200480,0.9382
2200510,1.1730
2200540,0.9834
2200570,0.8637
2200600,1.0270
2200630,0.9575
2200660,0.9136
2200690,0.9964
2200720,0.9349
2200750,0.8902
2200780,0.8954
2200810,0.7920
2200840,0.9904
2200870,1.0100
2200900,1.0777
2200960,1.0456
2200990,1.0475
2201020,0.9941
2201050,0.7777
2201080,0.6174
2201110,0.8432
2201140,1.1103
2201170,1.1056
2201200,0.9053
2201230,0.9480
2201260,0.9341
2201290,0.9013
2201320,0.7805
2201350,0.9655
2201380,0.9412
2201410,0.9676
2201440,1.1275
2201470,0.9836
2201500,0.8764
2201530,0.9938
2201560,0.9252
2201590,0.8457
2201620,0.9327
2201650,0.9741
2201680,1.0113
2201710,0.8491
2201740,0.9267
2201770,1.1017
2201800,0.9799
2201830,1.0142
2201860,0.9412
2201890,0.9914
2201920,1.0341
2201950,0.9890
2201980,1.0043
2202010,1.0333
2302610,0.8994
2302640,1.0059
2302820,0.9641
2302850,1.1592
2303150,0.8672
2303290,1.0949
2303510,1.1330
2303780,1.2846
2303930,1.1494
2305500,1.0459
2305670,1.1782
2306000,0.9637
2306060,1.0625
2306160,1.0903
2306510,0.9316
2307140,1.1149
2307320,0.9024
2307530,1.0392
2307800,0.9926
2309930,1.1560
2310380,0.9993
2310500,0.9178
2310530,1.0755
2310590,0.9210
2310710,1.0936
2310770,0.9134
2310860,0.8255
2310950,1.2226
2310980,0.8998
2311100,0.9378
2311130,1.1942
2311160,0.9171
2311250,0.9446
2311370,0.9753
2311430,0.8590
2311520,0.8865
2311550,0.9809
2311580,0.8336
2311670,0.8647
2311730,0.9399
2311790,0.9680
2311880,1.0799
2312330,0.9474
2313110,1.1049
2313350,0.9051
2313490,0.9468
2313560,0.9695
2313860,0.8218
2313970,1.0391
2314100,1.1944
2314130,0.9623
2314160,1.1313
2314190,0.9824
2314210,0.9149
2314240,1.1747
2314300,1.0946
2314330,0.8667
2314440,0.7822
2314470,0.9564
2314530,1.0187
2314560,0.9520
2314590,1.0364
2314610,1.1851
2314670,0.8840
2314700,0.9427
2314761,0.9654
2314765,1.0322
2314767,0.9644
2314768,0.8903
2314772,1.1035
2314773,1.1806
2314775,1.0639
2314776,0.9511
2314777,1.1573
2314778,1.2911
2314779,0.9362
2314780,1.0570
2314782,0.8737
2314783,0.9424
2314784,0.9643
2314785,0.8776
2314787,0.8772
2314788,0.9628
2314789,1.1140
2314790,1.0018
