id,f_coh
36049,-0.0115
36051,0.0028
36053,-0.0074
36055,-0.0214
36057,-0.0494
36059,-0.0259
36061,0.0904
36063,-0.0497
36065,-0.0582
36067,-0.0286
36069,-0.0329
36071,-0.0019
36073,-0.0762
36075,-0.0316
36077,-0.0131
36079,-0.0493
36083,-0.0578
36087,-0.0022
36089,-0.0760
36091,0.0004
36093,-0.0439
36095,0.0159
36097,-0.0350
36099,-0.0763
36101,0.0460
36103,-0.0213
36105,-0.0697
36107,-0.0640
36109,0.0283
36111,-0.0289
36113,-0.0452
36115,-0.0586
36117,-0.0264
36119,0.0009
36121,0.0314
36123,-0.0350
37001,0.0035
37003,-0.0079
37005,-0.0128
37007,0.0771
37009,0.0555
37011,0.0859
37013,0.0334
37015,-0.0157
37017,-0.0168
37019,-0.0002
37021,0.0209
37023,-0.0037
37025,0.0383
37027,-0.0022
37029,-0.0123
37031,0.0438
37033,-0.0332
37035,-0.0117
37037,0.0441
37039,-0.0048
37041,0.0418
37043,-0.0376
37045,-0.0121
37047,0.0467
37049,0.0166
37051,0.0670
37053,-0.0272
37055,-0.0155
37057,0.0281
37059,-0.0108
37061,-0.0490
37063,0.0624
37065,0.0449
37067,-0.0144
37069,-0.0173
37071,-0.0027
37073,0.0714
37075,0.0154
37077,0.0259
37079,0.0382
37081,-0.0120
37083,0.0653
37085,0.0365
37087,0.0460
37089,0.0421
37091,0.0738
37093,0.0642
37095,0.0925
37097,0.0017
37099,-0.0229
37101,-0.0260
37103,0.0293
37105,0.0033
37107,-0.0484
37109,0.0813
37111,-0.0557
37113,0.0667
37115,0.0387
37117,-0.0990
37119,0.0530
37121,0.0293
37123,0.0580
37125,0.0305
37127,-0.0854
37129,0.0509
37131,-0.0180
37133,0.0139
37135,-0.0185
37137,0.0029
37139,0.0442
37141,-0.0121
37143,0.0262
37145,0.0686
37147,0.0484
37149,-0.0009
37151,0.0339
37153,0.1189
37155,-0.0236
37157,0.0561
37159,-0.0350
37161,0.0680
37163,0.1002
37165,0.0265
37167,0.0256
37169,-0.0111
37171,0.0124
37173,0.1413
37175,-0.0200
37177,-0.0897
37179,0.0583
37181,0.0745
37183,0.0612
37185,-0.0052
37187,0.0934
37189,0.0096
37191,-0.0340
37193,-0.0100
37195,-0.0398
37197,0.0840
37199,0.0199
38003,0.0426
38005,-0.1170
38009,-0.0907
38015,-0.0001
38017,0.0840
38021,-0.0607
38031,0.0522
38035,0.0212
38045,-0.0352
38049,0.0145
38053,-0.0098
38055,-0.0335
38057,-0.0349
38059,-0.0514
38061,-0.0497
38067,0.0915
38069,-0.0637
38071,0.1036
38073,0.0635
38075,0.0090
38077,-0.0330
38079,-0.0317
38081,0.0648
38089,-0.0456
38093,0.0540
38097,0.0307
38099,-0.0038
38101,0.0167
38105,-0.1628
39001,-0.0321
39003,0.0346
39005,0.0525
39007,0.0308
39009,0.0454
39011,0.1263
39013,0.0114
39015,0.0043
39017,0.0195
39019,0.0791
39021,0.0370
39023,-0.0093
39025,0.0168
39027,-0.0174
39029,0.0711
39031,-0.0715
39033,0.0731
39035,0.0124
39037,0.0994
39039,0.0259
39041,0.1269
39043,-0.0170
39045,0.0523
39047,0.0492
39049,0.0171
39051,0.0505
39053,-0.0463
39055,0.0787
39057,0.0706
39059,0.0612
39061,0.0092
39063,0.1050
39065,0.0904
39067,-0.0274
39069,0.0991
39071,0.0246
39073,0.0698
39075,0.0537
39077,-0.0299
39079,0.1121
39081,0.0165
39083,0.0735
39085,0.0009
39087,0.0637
39089,0.0311
39091,0.0542
39093,0.0745
39095,0.0043
39097,0.1303
39099,0.0526
39101,0.0253
39103,0.0269
39105,0.0312
39107,0.0738
39109,0.0198
39111,-0.0276
39113,-0.0100
39115,0.0185
39117,0.0326
39119,0.0226
39121,-0.0439
39123,0.1821
39125,0.0635
39127,-0.0002
39129,0.0339
39131,-0.0228
39133,0.0808
39135,0.0579
39137,0.0081
39139,0.1018
39141,0.0058
39143,-0.0353
39145,0.0416
39147,-0.0153
39149,0.0643
39151,0.0273
39153,0.0378
39155,0.0483
39157,0.0375
39159,0.0410
39161,0.0504
39163,0.0498
39165,0.0591
39167,0.0246
39169,0.0437
39171,0.0778
39173,0.0069
39175,-0.0161
40001,0.1266
40003,0.1344
40005,0.2168
40007,0.1543
40009,0.0647
40011,0.1705
40013,0.1144
40015,0.1691
40017,0.1149
40019,0.0531
40021,0.1287
40023,0.0198
40027,0.0543
40029,0.1493
40031,0.0805
40033,0.1071
40035,0.0858
40037,0.1094
40039,0.0626
40041,0.0998
40043,0.0220
40045,0.1926
40047,0.0673
40049,0.1591
40051,0.1299
40053,0.0574
40055,0.1001
40059,0.1584
40061,0.1496
40063,0.1481
40065,0.0673
40067,0.0387
40069,0.0456
40071,0.0438
40073,0.0687
40075,0.0404
40077,0.2890
40079,0.1219
40081,0.1245
40083,0.0376
40085,0.0977
40087,0.1338
40089,0.1351
40091,0.0990
40093,0.0750
40095,0.1617
40097,0.0925
40099,0.1283
40101,0.1094
40103,0.1549
40105,0.2467
40107,0.0990
40109,0.0611
40111,0.0514
40113,0.0801
40115,0.0908
40117,0.1051
40119,0.1594
40121,0.1368
40123,0.1280
40125,0.0621
40127,0.1375
40129,0.0915
40131,0.1267
40133,0.1703
40135,0.0693
40137,0.1073
40139,0.0546
40141,0.1565
40143,0.0178
40145,0.0951
40147,0.0407
40149,0.1149
40151,0.1058
40153,0.0319
41001,-0.0349
41003,0.0604
41005,0.0474
41007,0.0168
41009,0.0365
41011,0.1010
41013,0.1516
41015,-0.0192
41017,0.0219
41019,-0.0043
41023,0.0559
41025,0.0920
41027,0.0738
41029,0.0592
41031,0.0112
41033,0.0426
41035,0.0694
41037,0.0216
41039,0.0093
41041,-0.0018
41043,0.0627
41045,0.0044
41047,0.0219
41049,0.0244
41051,0.0209
41053,0.0716
41057,-0.0262
41059,0.0485
41061,0.0673
41063,0.0019
41065,0.0589
41067,0.0536
41071,0.0380
42001,0.0849
42003,0.0416
42005,0.0122
42007,-0.0187
42009,-0.0019
42011,0.0098
42013,-0.0202
42015,-0.0239
42017,0.0606
42019,0.0960
42021,-0.0130
42023,0.0512
42025,-0.0073
42027,0.0360
42029,0.0670
42031,-0.0278
42033,0.0504
42035,-0.0148
42037,0.0381
42039,0.0454
42041,0.0583
42043,0.0392
42045,0.0270
42047,0.0487
42049,0.0289
42051,-0.0023
42053,0.0640
42055,0.0895
42057,-0.0665
42059,0.0194
42061,-0.0596
42063,0.0614
42065,0.0746
42067,0.0289
42069,-0.0295
42071,0.0676
42073,0.0109
42075,0.0653
42077,0.0383
42079,-0.0618
42081,0.0339
42083,-0.0050
42085,0.0186
42087,-0.0205
42089,0.0216
42091,0.0259
42093,0.0916
42095,-0.0052
42097,0.0430
42099,0.0878
42101,-0.0519
42103,-0.0215
42105,0.0377
42107,-0.0183
42109,-0.0243
42111,0.0733
42113,0.0854
42115,-0.0078
42117,0.0662
42119,0.0366
42121,0.0012
42123,0.0101
42125,0.0595
42127,-0.0074
42129,0.0306
42131,0.0048
42133,0.0552
44001,0.0424
44003,0.0114
44005,0.0615
44007,0.0530
44009,0.0942
45001,0.1123
45003,-0.0218
45005,0.1261
45007,0.0261
45009,0.0652
45011,0.0658
45013,0.0744
45015,0.0187
45017,-0.0302
45019,0.0633
45021,0.0065
45023,0.0728
45025,0.0086
45027,0.0342
45029,-0.0065
45031,0.0568
45033,0.0457
45035,0.0640
45037,0.0442
45039,0.0513
45041,0.0162
45043,-0.0024
45045,0.1039
45047,0.0063
45049,0.0738
45051,0.0450
45053,0.0067
45055,0.0135
45057,0.0424
45059,0.0111
45061,0.0558
45063,0.0147
45065,-0.0408
45067,0.0080
45069,0.0095
45071,0.1001
45073,0.0235
45075,0.0148
45077,0.0106
45079,-0.0052
45081,-0.0445
45083,-0.0006
45085,-0.0684
45087,0.0434
45089,-0.0416
45091,0.0408
46005,-0.1115
46009,0.0294
46011,-0.0334
46013,-0.0100
46015,0.0284
46019,-0.0620
46023,0.1434
46025,-0.0837
46027,0.0361
46029,-0.0001
46031,-0.2205
46033,-0.0599
46035,0.0263
46037,0.0621
46041,-0.0605
46045,0.0291
46047,-0.0168
46051,-0.0048
46053,0.0526
46057,0.0144
46061,0.0391
46065,-0.0115
46067,0.0055
46077,-0.0819
46079,0.0065
46081,0.0194
46083,0.0502
46087,-0.0373
46091,-0.0637
46093,0.0472
46099,0.0057
46101,-0.0068
46103,0.0146
46109,-0.0333
46113,-0.0853
46115,0.0276
46121,0.0041
46123,0.0419
46125,-0.0633
46127,0.0071
46129,0.0896
46135,-0.0738
47001,0.1596
47003,0.1176
47005,0.0809
47007,0.0450
47009,0.1194
47011,0.0797
47013,0.1163
47015,0.1534
47017,0.1248
47019,0.1258
47021,0.0804
47023,0.2624
47025,0.1585
47027,0.1028
47029,0.1362
47031,0.1259
47033,0.1827
47035,0.1428
47037,0.1791
47039,0.2219
47041,0.0437
47043,0.0449
47045,0.1529
47047,0.0850
47049,0.1525
47051,0.0559
47053,0.1769
47055,0.2005
47057,0.0751
47059,0.0993
47061,0.0475
47063,0.1765
47065,0.1625
47067,0.0341
47069,0.1429
47071,0.0819
47073,0.1408
47075,0.2002
47077,0.1761
47079,0.1740
47081,0.2294
47083,0.0756
47085,0.0927
47087,0.0625
47089,0.1026
47091,0.0576
47093,0.0714
47095,0.1076
47097,0.2588
47099,0.1778
47101,0.0501
47103,0.1155
47105,0.1574
47107,0.1685
47109,0.1257
47111,0.1238
47113,0.1114
47115,0.0964
47117,0.1384
47119,0.1021
47121,0.1720
47123,0.1297
47125,0.1330
47127,0.1601
47129,0.0783
47131,0.0166
47133,0.1789
47135,0.3273
47137,-0.0613
47139,0.2011
47141,0.0687
47143,0.1329
47145,0.1341
47147,0.1417
47149,0.1418
47151,0.1214
47153,0.0485
47155,0.0723
47157,0.1424
47159,0.1172
47161,0.1177
47163,0.1486
47165,0.1873
47167,0.1385
47169,0.2592
47171,0.1195
47173,0.0483
47175,0.1124
47177,0.1020
47179,0.1238
47181,0.0477
47183,0.1426
47185,0.1563
47187,0.1760
47189,0.1961
48001,0.0264
48003,-0.0543
48005,-0.0205
48007,0.0371
48009,0.0742
48013,-0.0431
48015,-0.0082
48017,-0.0663
48019,-0.0014
48021,-0.0078
48025,-0.0079
48027,0.0466
48029,0.0144
48031,-0.0524
48035,0.1048
48037,0.0044
48039,-0.0094
48041,-0.0000
48043,0.0100
48047,0.0418
48049,-0.0308
48051,-0.0278
48053,-0.0044
48055,-0.0862
48057,0.0305
48059,0.0898
48061,0.0630
48063,0.1129
48065,0.0729
48067,-0.0117
48069,-0.0193
48071,0.0239
48073,0.0033
48075,0.1021
48077,-0.0103
48079,0.0320
48083,0.0621
48085,0.0447
48089,-0.0009
48091,0.0532
48093,-0.0275
48097,0.0265
48099,0.0217
48103,-0.0111
48105,-0.0208
48107,-0.0126
48111,0.0315
48113,-0.0072
48115,-0.0199
48117,0.1338
48119,0.0481
48121,-0.0178
48123,0.0251
48127,-0.0560
48131,0.0405
48133,0.0238
48135,-0.1090
48139,0.0381
48141,0.0430
48143,0.0795
48145,-0.0020
48147,-0.0347
48149,0.0372
48153,0.0101
48157,0.0946
48159,0.0375
48161,0.0161
48163,-0.0104
48165,-0.0659
48167,0.0039
48169,-0.1558
48171,0.0387
48175,0.0300
48177,0.0304
48179,-0.0102
48181,0.0273
48183,0.0161
48185,-0.0427
48187,0.0624
48189,0.0098
48193,0.0197
48195,-0.0085
48197,0.1069
48199,0.0596
48201,0.0205
48203,-0.0143
48207,0.0583
48209,0.0086
48211,0.0357
48213,0.0221
48215,0.0473
48217,0.0456
48219,0.0047
48221,-0.0380
48223,-0.0110
48225,0.0485
48227,-0.0207
48229,0.1071
48231,0.0362
48233,0.0470
48237,-0.0005
48239,-0.0129
48241,-0.0149
48245,-0.0395
48247,0.0148
48249,-0.0064
48251,0.0408
48253,-0.0001
48255,-0.0725
48257,0.0268
48259,0.0419
48265,-0.0106
48267,-0.0440
48271,0.0795
48273,0.0661
48275,0.0464
48277,0.0153
48279,-0.0044
48281,0.0416
48283,0.1033
48285,0.0259
48287,0.0173
48289,0.0753
48291,0.0815
48293,-0.0923
48295,0.1030
48297,-0.0213
48299,-0.0056
48303,0.0290
48305,0.0570
48307,0.0664
48309,0.0235
48313,-0.0039
48315,0.0324
48317,0.0282
48319,0.0683
48321,-0.0164
48323,0.0575
48325,0.0459
48329,-0.0153
48331,0.0028
48333,0.0609
48335,0.0112
48337,0.0189
48339,0.0277
48341,0.0454
48343,-0.0663
48347,-0.0060
48349,-0.0505
48351,0.0557
48353,-0.0458
48355,0.0170
48357,0.0401
48359,0.1061
48361,-0.0285
48363,0.0155
48365,0.0551
48367,0.0282
48369,-0.0001
48371,0.0464
48373,-0.0055
48375,0.0526
48377,0.0445
48379,0.0133
48381,0.0387
48383,0.0135
48387,0.0222
48389,0.0680
48391,0.0068
48395,0.0362
48397,0.0420
48399,-0.0375
48401,0.0694
48403,0.0001
48405,0.0022
48407,-0.0114
48409,0.0260
48411,0.1915
48413,-0.1079
48415,-0.0061
48417,0.0424
48419,-0.0530
48421,-0.0561
48423,-0.0029
48425,0.0168
48427,0.0285
48429,-0.0341
48435,0.1631
48437,-0.0951
48439,0.0281
48441,0.0122
48445,0.0272
48449,-0.0092
48451,-0.0082
48453,0.0656
48455,0.0125
48457,-0.0319
48459,0.0124
48461,0.0050
48463,0.0121
48465,0.0021
48467,-0.0025
48469,-0.0906
48471,-0.1006
48473,-0.0019
48475,-0.1226
48477,-0.0112
48479,0.1049
48481,-0.0152
48483,0.1015
48485,-0.0038
48487,-0.0051
48489,0.0194
48491,0.0207
48493,0.0638
48495,0.0528
48497,0.0459
48499,-0.0077
48501,-0.0004
48503,-0.0065
48505,0.0225
48507,-0.0649
49001,0.0211
49003,0.1088
49005,0.0724
49007,0.0472
49011,0.0990
49013,0.0490
49015,0.0314
49017,0.0916
49019,0.1766
49021,0.0607
49023,0.0622
49025,0.1148
49027,0.0990
49029,0.0537
49035,0.0900
49037,0.0402
49039,0.0245
49041,0.0313
49043,0.0238
49045,0.0759
49047,0.0796
49049,0.0700
49051,0.0480
49053,0.1302
49057,0.1192
50001,0.0185
50003,-0.0711
50005,0.0239
50007,0.0174
50009,-0.0377
50011,-0.0196
50013,0.0906
50015,0.0354
50017,-0.0737
50019,0.0199
50021,-0.0607
50023,0.0095
50025,0.0183
50027,-0.0290
51001,0.0368
51005,-0.0571
51007,0.0675
51009,0.0811
51011,0.0275
51013,0.1236
51015,0.0034
51019,0.0775
51021,0.0592
51023,0.1039
51025,0.0790
51027,0.0332
51029,-0.0624
51031,0.0718
51033,0.0644
51035,0.0745
51036,0.0732
51037,-0.0004
51041,0.0561
51043,-0.0377
51047,0.0964
51049,0.0670
51051,0.0891
51053,0.0785
51057,0.0424
51059,0.0329
51061,-0.0039
51063,0.0806
51065,0.0903
51067,0.0304
51071,0.0496
51073,0.0810
51075,0.0794
51077,0.1533
51079,0.0289
51083,-0.0365
51085,0.0282
51087,-0.0190
51089,0.0082
51093,0.0823
51095,0.0699
51097,0.0973
51099,0.1221
51101,0.0667
51103,0.0699
51105,0.0182
51107,0.0835
51109,0.1044
51111,0.0106
51113,0.0127
51115,0.0477
51117,-0.0515
51119,0.0976
51121,0.1115
51125,0.0368
51127,0.2068
51131,0.0899
51133,0.0703
51135,0.0499
51137,0.0813
51139,0.0133
51141,0.0227
51143,0.0866
51145,0.1093
51147,0.0364
51149,0.0784
51153,0.0759
51155,0.0763
51157,0.0589
51159,0.0985
51161,0.0564
51163,0.0308
51167,0.0326
51169,0.0649
51171,-0.0258
51173,0.0623
51175,0.1608
51177,0.0623
51179,0.0462
51181,0.0492
51183,0.1746
51185,0.0968
51187,0.0820
51191,0.1138
51193,0.0321
51195,0.1174
51197,0.1407
51199,0.0385
51510,0.0784
51520,0.0830
51530,-0.0451
51540,-0.0187
51550,0.0409
51570,0.0319
51580,0.1055
51590,0.0107
51595,-0.0106
51610,0.1688
51620,0.1170
51630,0.0690
51640,0.1108
51650,0.1105
51660,0.0222
51670,-0.0008
51678,0.1105
51680,0.0180
51683,0.1046
51685,-0.0134
51690,-0.0955
51700,0.0198
51710,0.0617
51720,0.0743
51730,0.0863
51735,0.1259
51740,0.0446
51750,-0.0609
51760,-0.0595
51770,0.1258
51775,0.0431
51790,0.0190
51800,0.0407
51810,0.1122
51820,-0.0565
51840,0.0159
53001,0.0765
53003,0.1873
53005,0.0285
53007,-0.0560
53009,0.0644
53011,0.0723
53015,0.0192
53017,-0.0093
53021,0.1420
53025,0.0251
53027,0.0505
53029,0.1011
53033,0.1055
53035,0.0682
53037,0.0286
53039,0.0238
53041,0.0444
53043,0.0760
53045,0.0803
53047,-0.0052
53053,0.0985
53057,0.0556
53061,0.0739
53063,0.0317
53065,0.0091
53067,0.0764
53071,-0.0036
53073,0.0660
53075,0.0635
53077,0.0626
54001,-0.0106
54003,0.0768
54005,0.0647
54007,0.0527
54009,-0.0194
54011,-0.0107
54013,0.0900
54015,0.0547
54017,0.1905
54019,0.0070
54021,0.0645
54023,0.0546
54025,0.0486
54027,0.1337
54029,0.0897
54031,0.0743
54033,0.0124
54035,0.0486
54037,0.0556
54039,0.0110
54041,0.0103
54043,0.0426
54045,-0.0138
54047,-0.0134
54049,0.0410
54051,0.0560
54053,0.0320
54055,0.0516
54057,0.0548
54059,0.0852
54061,0.0662
54063,0.0877
54065,0.0779
54067,0.0347
54069,0.0300
54071,0.1424
54073,0.0873
54075,0.0905
54077,0.0116
54079,-0.0165
54081,0.0249
54083,-0.0058
54085,-0.0044
54087,0.1001
54089,-0.0363
54091,-0.0072
54093,0.0244
54095,0.0690
54097,-0.0733
54099,0.0267
54101,0.0505
54103,-0.0147
54105,0.0540
54107,0.0557
54109,0.0251
55001,0.0821
55003,-0.0358
55005,0.0751
55007,-0.0124
55009,-0.0053
55011,0.0438
55013,0.0056
55015,0.0513
55017,0.0455
55019,0.0100
55021,0.0599
55023,0.1683
55025,0.0138
55027,0.0620
55029,0.1062
55031,0.0606
55033,0.0268
55035,0.0572
55039,0.1012
55041,0.1189
55043,0.0218
55045,0.0556
55047,0.0164
55049,0.0299
55051,0.1442
55053,0.0426
55055,0.0565
55057,0.0373
55059,0.0332
55061,0.1410
55063,0.0761
55065,0.0372
55067,0.0219
55069,-0.0260
55071,0.1127
55073,0.0809
55075,0.0056
55077,0.0105
55078,-0.0655
55079,0.0381
55081,0.0230
55083,0.0945
55085,0.0068
55087,0.0649
55089,0.0705
55091,-0.0066
55093,0.0514
55095,0.1032
55097,0.0028
55099,0.0888
55101,-0.0253
55103,-0.0361
55105,0.0732
55107,0.0745
55109,0.1092
55111,0.0344
55113,0.0793
55115,0.0051
55117,-0.0106
55119,0.0594
55121,0.0544
55123,0.0361
55125,0.0521
55127,0.0559
55129,0.0249
55131,0.0521
55133,0.0745
55135,0.0494
55137,-0.0083
55139,0.0246
55141,0.0366
56001,0.0768
56003,0.0836
56005,0.0264
56007,0.0958
56009,0.1374
56011,0.0029
56013,0.0292
56015,0.1209
56017,0.0872
56019,0.1078
56021,0.0180
56023,0.0925
56025,0.0545
56029,0.0265
56031,0.0551
56033,0.0591
56035,0.1410
56037,0.1089
56039,0.0019
56041,0.0324
56043,-0.0226
56045,0.0195
