id,np_avg
0620640,0.9202
0620670,0.1174
0620730,-0.5052
0620790,0.0244
0620820,0.8007
0620850,-1.5508
0620880,-1.0102
0620910,1.8190
0621000,1.3799
0621180,1.7705
0621210,-0.0209
0621240,-1.5917
0621330,-0.4418
0621360,-0.3513
0621420,-1.1690
0621450,-0.8403
0621540,1.6901
0621690,0.5231
0621810,-0.0067
0621930,0.0797
0621990,0.1823
0622050,-0.4011
0622110,0.9303
0622170,-0.4940
0622230,0.1866
0622350,2.0845
0622380,2.8577
0622410,0.2182
0622500,0.7868
0622560,1.0418
0622590,2.0084
0622650,3.4596
0622710,0.5004
0622740,-0.4754
0622830,1.9742
0622890,-1.1207
0622920,0.3165
0623010,0.8454
0623080,0.8767
0623160,-1.7387
0623340,-0.4444
0623430,0.3804
0623530,1.0555
0623610,-0.4291
0623700,0.6653
0623800,-1.0363
0623940,0.1462
0623970,0.0593
0624000,0.6441
0624030,0.6361
0624090,-0.1143
0624180,0.7209
0624300,0.1586
0624360,0.6319
0624480,0.0490
0624500,1.6629
0624540,0.1604
0624570,2.7396
0624600,0.2821
0624720,0.6958
0624750,0.1403
0624870,2.1066
0624900,1.3957
0624930,1.3760
0625130,0.3644
0625190,-0.3502
0625230,-1.4258
0625320,0.9326
0625470,-0.7034
0625500,2.4432
0625530,0.0716
0625690,1.4471
0625740,2.4926
0625770,2.0240
0625800,-0.6168
0625830,0.7230
0625860,0.1265
0625980,0.1532
0626040,0.4028
0626070,1.0683
0626100,-0.0377
0626190,-0.9137
0626220,-0.0670
0626280,2.3096
0626370,0.8320
0626400,-0.2704
0626490,-0.4189
0626640,0.3841
0626670,-0.3690
0626760,-0.8835
0626820,0.3061
0626910,0.2933
0627030,-0.7086
0627060,0.1875
0627120,0.9289
0627180,2.1796
0627200,-0.4540
0627240,1.4628
0627450,0.4769
0627480,0.4946
0627510,0.7267
0627590,-0.6853
0627690,0.1341
0627720,1.3714
0627780,-0.5935
0627810,0.6943
0627840,0.9515
0627850,1.8846
0627930,0.8080
0628050,0.0607
0628080,-0.3190
0628140,1.2576
0628170,-0.8215
0628250,0.4393
0628270,0.4083
0628320,0.3761
0628470,-0.6181
0628650,1.0840
0628680,-0.4369
0628710,0.2327
0628860,2.7633
0628950,-0.9313
0629100,-0.3644
0629220,-0.7000
0629270,1.5304
0629280,-0.1348
0629370,1.1460
0629430,0.4143
0629490,0.2449
0629540,-0.5138
0629550,0.2850
0629580,-0.6186
0629610,3.1863
0629640,-0.8891
0629700,2.1439
0629820,-0.3673
0629850,-0.8159
0629940,0.8057
0630030,-0.4911
0630180,-1.2385
0630230,0.8105
0630250,0.3108
0630330,2.6066
0630360,0.3657
0630450,-0.3691
0630480,0.2417
0630510,0.5051
0630600,-0.6940
0630660,1.6295
0630720,0.8308
0630780,0.4508
0630930,0.4971
0630960,0.2370
0630990,0.9511
0631170,0.2730
0631180,0.0118
0631290,0.0673
0631320,0.1981
0631470,2.7032
0631530,1.8369
0631710,0.5027
0631740,2.1449
0631860,-1.4579
0631980,-0.1137
0632040,0.3134
0632070,1.0116
0632130,0.8921
0632160,2.5918
0632310,1.2619
0632370,-1.1570
0632520,0.5370
0632550,0.0019
0632610,-0.1846
0632640,1.1586
0632710,-0.2037
0632760,-0.8064
0632880,0.4819
0633110,-0.2584
0633150,0.7707
0633240,-1.0518
0633270,-0.0116
0633330,-0.1742
0633390,-0.2997
0633480,0.1095
0633510,-0.9666
0633570,0.8507
0633600,1.1179
0633660,2.2760
0633750,1.2861
0633840,0.6563
0633860,1.2493
0633900,-0.1966
0633930,-0.5398
0634170,-0.7280
0634230,0.4449
0634290,1.5488
0634320,1.3008
0634410,1.0090
0634425,1.2951
0634440,-0.6998
0634590,1.4423
0634620,0.5469
0634680,-0.4573
0634710,-0.7810
0634740,0.1666
0634800,1.2910
0634860,2.9476
0634880,1.6925
0634920,1.6003
0635010,-0.5673
0635040,1.2642
0635090,1.8372
0635130,2.1287
0635220,-0.0202
0635250,1.1164
0635310,0.4664
0635360,1.2749
0635370,1.6201
0635430,1.2055
0635590,1.5458
0635600,1.2345
0635700,1.6960
0635730,-0.1582
0635790,-0.6179
0635810,0.6053
0635830,1.8977
0635880,0.6388
0635910,3.4051
0635970,0.9298
0636030,0.5241
0636180,0.0158
0636270,0.3199
0636360,0.0127
0636600,1.0142
0636670,0.9006
0636780,-0.7074
0636800,0.2157
0636805,0.2455
0636820,-0.4710
0636840,0.6093
0636970,0.1150
0636990,2.5550
0637050,-0.5450
0637110,0.8578
0637140,-1.2529
0637200,-0.0888
0637230,0.6531
0637290,0.4876
0637320,0.2231
0637350,-0.4451
0637380,-0.0883
0637500,2.4211
0637530,0.4237
0637560,-0.6114
0637590,-0.6741
0637620,-1.3111
0637650,1.1730
0637710,0.4208
0637770,-0.1538
0637830,0.7849
0637890,-1.0063
0637950,0.3166
0638010,-1.0503
0638220,0.7105
0638250,0.3289
0638340,1.1134
0638460,1.8474
0638550,-0.2824
0638640,0.5045
0638670,0.3681
0638700,-0.5284
0638770,1.1546
0638880,-0.2418
0638980,2.0228
0639000,0.6202
0639180,-0.9256
0639420,1.1852
0639630,0.1369
0639870,0.1134
0640150,1.8666
0640200,-0.0269
0640230,0.4767
0640300,-0.3172
0640320,2.1234
0640380,-0.0584
0640590,0.2201
0640650,0.2264
0640680,1.0993
0640740,-0.8074
0640980,0.9580
0641040,-0.0715
0641160,0.5737
0641190,0.7406
0641250,1.6728
0641280,2.0741
0641400,-1.3941
0641580,0.3375
0641610,1.1757
0641790,1.3847
0641880,-0.1437
0642000,0.8295
0642060,-2.3577
0642120,0.1470
0642140,0.2227
0642150,1.1671
0642270,0.1246
0642330,-0.0813
0642450,-0.4225
0642510,-0.3079
0642560,-0.7987
0642710,-0.5181
0642750,1.3632
0642930,0.1388
0642990,0.4729
0643080,0.1631
0643140,3.1560
0643200,0.7009
0643380,0.2817
0643470,0.5257
0643560,0.3106
0684500,2.5875
0691005,-1.1224
0691012,-1.7462
0691021,1.1319
0691024,-0.9262
0691025,-1.3334
0691026,-0.8569
0691029,-0.9252
0691030,0.5003
0691031,-1.4008
0691035,0.0449
0691041,-2.0458
0691047,0.3020
0691078,-1.6378
0691135,0.1663
0691136,-0.1648
0800004,1.2558
0800016,1.3703
0800017,1.1562
0801920,1.9785
0801950,-0.7445
0802070,1.8148
0802190,1.0336
0802280,1.7569
0802310,1.0716
0802340,0.2053
0802370,1.8727
0802400,1.0773
0802430,0.4638
0802490,2.4705
0802580,0.6783
0802610,0.6090
0802640,0.9857
0802670,0.5419
0802700,0.3665
0802730,0.6889
0802790,0.9084
0802910,2.0093
0802940,2.7261
0803000,1.2976
0803030,-0.1380
0803060,1.4779
0803090,0.4701
0803330,1.0997
0803360,1.8483
0803390,0.9132
0803450,1.8511
0803480,1.5994
0803540,1.5645
0803600,2.0295
0803720,0.8026
0803750,0.9653
0803780,0.3214
0803810,1.4228
0803840,1.1876
0803870,1.0236
0803960,0.4696
0803990,2.3934
0804020,0.6699
0804050,1.1836
0804080,0.7874
0804200,0.3668
0804230,0.5168
0804260,1.3042
0804320,1.6788
0804350,1.0368
0804380,-0.1517
0804410,0.9779
0804470,1.5472
0804530,1.0511
0804710,0.9476
0804770,-0.5652
0804800,1.8714
0804830,0.8473
0804920,0.7232
0804950,0.7255
0805070,0.5806
0805100,1.0651
0805130,0.7322
0805190,0.5451
0805220,1.2326
0805280,1.8007
0805310,2.3294
0805370,1.8664
0805400,1.5617
0805490,1.2231
0805550,-0.3878
0805610,1.5415
0805730,0.4667
0805760,-0.0777
0805790,1.3626
0805820,2.0443
0806060,0.7828
0806120,0.7851
0806150,1.1716
0806180,0.4485
0806240,0.9636
0806330,2.2309
0806450,1.2266
0806480,0.6988
0806660,2.3381
0806690,1.3151
0806750,0.5157
0806810,2.1277
0806840,1.6827
0806870,2.0670
0806900,1.2849
0806960,0.5799
0807200,1.7471
0807230,-0.3631
0807290,1.7059
0807350,1.5995
0807380,1.2601
0900030,2.1369
0900060,0.2564
0900070,0.2663
0900090,1.0195
0900120,2.7411
0900150,1.4557
0900210,1.6026
0900240,1.8794
0900270,1.7844
0900330,-0.1037
0900360,1.9893
0900390,0.6887
0900420,1.4457
0900450,-0.4058
0900510,1.0662
0900540,1.8925
0900570,1.0291
0900660,1.0051
0900690,1.9827
0900700,1.2996
0900720,0.5537
0900750,2.1305
0900780,2.2135
0900810,1.4280
0900840,1.5949
0900900,1.2453
0900910,0.6476
0900960,1.3629
0900990,1.4166
0901020,0.7512
0901050,2.8142
0901080,1.4557
0901110,0.0578
0901170,1.7605
0901200,1.2890
0901230,1.2840
0901260,-0.5734
0901290,0.0884
0901320,2.1455
0901350,0.6054
0901410,2.4084
0901440,1.8146
0901470,1.0130
0901500,2.0312
0901530,2.1112
0901560,2.5734
0901590,1.7713
0901620,2.2969
0901680,2.3663
0901710,2.4415
0901740,0.7990
0901770,1.0967
0901800,2.4267
0901860,0.9472
0901920,0.3424
0901950,1.6236
0902010,1.7778
0902040,1.8922
0902070,0.5688
0902130,1.1890
0902160,1.3353
0902190,0.6329
0902220,1.8887
0902280,2.3264
0902310,0.8179
0902340,2.3206
0902370,2.2908
0902400,0.4688
0902490,1.0984
0902520,1.2838
0902550,2.0742
0902580,0.8876
0902640,0.3526
0902670,-1.0156
0902700,2.7582
0902730,1.4084
0902760,1.9319
0902790,-0.1822
0902820,-0.0095
0902850,0.9037
0902880,1.3268
0902910,2.2696
0902940,1.1260
0902970,0.8850
0903000,0.8311
0903030,1.2116
0903060,1.5922
0903090,0.9915
0903120,0.1999
0903180,1.5948
0903210,2.1204
0903240,1.2965
0903270,0.6165
0903300,0.9993
0903330,0.7022
0903360,1.7375
0903390,1.9545
0903420,1.2744
0903450,1.3627
0903480,0.4085
0903510,2.4557
0903515,1.0560
0903520,1.6504
0903530,1.6866
0903535,1.3030
0903536,1.2986
0903537,1.9579
0903538,1.0477
0903539,1.8669
0903540,2.1606
0903810,2.5799
0903840,1.7698
0903900,2.1824
0903930,2.2137
0903990,1.0475
0904020,-0.1563
0904050,1.6064
0904080,1.7189
0904110,2.5779
0904140,1.3379
0904170,1.9936
0904230,1.7506
0904260,1.0599
0904290,1.4034
0904320,1.5319
0904350,0.1859
0904380,1.5681
0904440,0.9178
0904470,1.7809
0904500,0.8347
0904530,0.3927
0904560,1.8338
0904590,0.5935
0904620,2.3801
0904680,0.7605
0904710,1.1672
0904740,0.9930
0904830,-0.2661
0904860,1.4695
0904890,0.7951
0904920,2.0261
0904950,0.5081
0904980,1.6429
0905010,2.3604
0905040,2.7120
0905070,1.4188
0905100,0.8804
0905130,2.3376
0905160,0.7402
0905190,-0.0674
0905220,0.6960
0905250,0.5661
0905280,1.6523
0905310,2.6722
0905370,1.3434
1000080,1.3356
1000170,1.7883
1000180,1.5296
1000190,0.5767
1000200,0.9908
1000230,0.1265
1000270,0.3038
1000680,1.7798
1000790,1.3320
1000810,0.0939
1001080,1.2816
1001240,1.3488
1001300,1.4366
1001530,0.4965
1001620,0.7382
1001850,0.5536
1100030,0.5917
1200030,1.8608
1200060,1.1973
1200090,1.3027
1200120,0.1743
1200150,1.6569
1200180,1.5804
1200210,1.4303
1200240,1.1903
1200270,1.3562
1200300,1.2027
1200330,1.5864
1200360,1.1202
1200390,1.4594
1200420,0.1732
1200450,0.9440
1200480,0.9138
1200510,1.0088
1200540,1.1960
1200570,0.5048
1200600,-0.2130
1200630,1.2862
1200660,0.5251
1200690,1.0534
1200720,-0.1890
1200750,0.6018
1200780,0.5058
1200810,1.1179
1200840,1.3230
1200870,1.5347
1200900,0.6450
1200930,1.3330
1200960,1.2981
1200990,-0.5347
1201020,1.1694
1201050,1.0020
1201080,1.3334
1201110,1.7585
1201140,0.4965
1201170,0.2453
1201200,0.3055
1201230,1.2010
1201260,1.0623
1201290,1.4512
1201320,1.2625
1201350,1.4361
1201380,1.6229
1201410,0.6862
1201440,1.5346
1201470,0.7381
1201500,1.6381
1201530,1.0559
1201560,1.1880
1201590,0.8359
1201620,0.7208
1201650,1.7271
1201680,1.9984
1201710,1.9595
1201740,1.9941
1201770,0.6084
1201800,1.6164
1201830,0.5974
1201860,0.6608
1201890,1.3337
1201920,1.0862
1201950,1.2511
1201980,1.4993
1202010,0.8227
1202012,1.6740
1202015,1.1994
1300001,1.2567
1300060,0.6785
1300120,1.7432
1300150,0.6954
1300210,0.1018
1300240,0.5146
1300290,0.4773
1300330,0.5161
1300360,0.3384
1300390,1.3118
1300420,0.1480
1300440,1.7116
1300480,0.6081
1300510,1.6836
1300540,-0.1472
1300570,1.1892
1300600,2.0272
1300630,1.1403
1300690,-0.2936
1300720,1.0905
1300750,0.0157
1300780,1.0984
1300810,0.7788
1300840,0.6179
1300870,1.5405
1300900,1.4829
1300930,0.7696
1300990,0.2998
1301020,0.4071
1301080,-0.3876
1301110,1.4109
1301140,0.7901
1301170,1.6104
1301230,-0.0902
1301260,0.4944
1301290,1.7231
1301350,1.0834
1301380,0.8121
1301410,1.2963
1301440,1.2371
1301470,0.5396
1301500,0.8509
1301530,-0.0226
1301560,1.4350
1301590,0.3512
1301620,1.3136
1301650,0.7692
1301680,2.1768
1301710,0.7842
1301740,0.9943
1301770,0.6658
1301830,0.1329
1301860,0.6132
1301870,-1.4457
1301890,0.9941
1301920,1.5786
1301950,-0.1486
1301980,1.1049
1302010,0.2680
1302040,0.3096
1302070,0.3517
1302100,0.8519
1302130,1.7987
1302190,0.4810
1302220,2.4588
1302250,0.7330
1302280,2.2137
1302310,1.0565
1302340,0.8252
1302370,0.1739
1302400,1.6768
1302430,0.5454
1302460,0.2978
1302490,2.0146
1302520,0.4101
1302550,1.9300
1302580,1.0801
1302610,0.8310
1302670,0.1244
1302700,0.9221
1302730,0.7143
1302790,0.9610
1302820,0.4996
1302880,1.1932
1302910,0.5191
1302940,1.1435
1302970,0.0838
1303000,0.8895
1303030,2.0735
1303060,1.0342
1303150,0.5552
1303210,0.0626
1303240,0.8556
1303270,0.7267
1303300,0.1303
1303330,0.8776
1303360,-0.0121
