id,f_coh
1304020,0.0878
1304050,0.0368
1304080,-0.0061
1304110,-0.0606
1304140,0.0412
1304170,0.0134
1304200,-0.0149
1304220,0.0515
1304260,0.0409
1304320,0.0692
1304350,-0.1009
1304380,-0.0199
1304410,0.0199
1304440,-0.0442
1304470,0.0877
1304500,-0.0319
1304530,0.0310
1304540,0.0555
1304560,-0.0609
1304620,-0.0494
1304650,-0.0210
1304770,0.0848
1304800,0.0520
1304830,0.0585
1304860,-0.0558
1304890,-0.0357
1304950,0.0594
1304980,-0.0298
1305040,-0.0093
1305070,0.0133
1305100,0.0350
1305130,0.0681
1305190,-0.0055
1305220,0.0593
1305250,0.1234
1305280,0.0201
1305310,0.0029
1305340,-0.0239
1305370,0.0088
1305390,0.0825
1305430,0.0896
1305460,0.0097
1305490,-0.0356
1305550,0.0745
1305640,0.0892
1305670,0.0277
1305700,0.0481
1305730,0.0428
1305760,0.0615
1305790,0.0193
1305850,-0.0325
1500030,0.0370
1600001,-0.0661
1600002,0.0455
1600030,-0.0383
1600060,-0.0224
1600139,0.0947
1600240,0.0096
1600270,0.0147
1600300,0.0024
1600360,0.0156
1600420,0.0320
1600480,-0.0040
1600510,-0.0515
1600600,0.0567
1600660,-0.0219
1600780,0.0904
1600930,0.0131
1600960,0.0502
1601020,-0.0345
1601050,-0.0337
1601080,-0.1094
1601110,0.0228
1601140,-0.0344
1601260,-0.0494
1601470,-0.0951
1601530,-0.0362
1601570,-0.0141
1601590,-0.0789
1601650,0.0665
1601710,0.0341
1601770,-0.0064
1601800,0.0350
1601830,-0.1025
1601860,0.0418
1601920,-0.0180
1601950,0.0556
1601980,-0.0196
1602030,0.0762
1602070,0.0147
1602100,0.0996
1602130,0.0255
1602190,0.0423
1602220,0.0938
1602250,0.0129
1602340,0.0059
1602370,-0.0309
1602490,-0.0341
1602520,0.0236
1602550,0.1043
1602580,0.0006
1602640,0.0427
1602670,0.1012
1602790,0.0081
1602850,-0.0487
1602910,-0.0406
1602940,0.1679
1602970,0.0162
1603000,-0.0361
1603060,-0.0686
1603090,-0.0136
1603180,0.0443
1603240,0.0013
1603270,-0.0966
1603300,0.0402
1603330,0.0443
1603360,-0.1238
1603400,0.0547
1603420,0.0210
1700002,-0.0273
1700003,-0.0643
1700004,0.0022
1700005,0.0132
1700007,0.1773
1700009,0.0182
1700010,-0.0066
1700014,0.0133
1700041,0.0097
1700044,-0.0118
1700045,0.0607
1700077,0.1020
1700092,0.0148
1700099,0.1889
1700110,0.0690
1700112,-0.0384
1700113,0.0308
1700114,0.0556
1700115,-0.0615
1700119,-0.0426
1700123,-0.0144
1700125,-0.0219
1700126,0.0150
1700153,-0.0571
1700217,-0.1170
1700222,0.1001
1700310,-0.0724
1700314,0.0288
1700319,-0.0931
1700320,0.0164
1700321,0.0414
1700324,0.0151
1700326,0.1128
1700332,-0.0377
1701385,0.0274
1701387,-0.1145
1701395,-0.0150
1701403,-0.1057
1703150,0.0013
1703480,0.1187
1703510,-0.1129
1703600,0.0639
1703690,-0.0658
1703750,0.0139
1703840,0.0289
1703900,0.1378
1703930,-0.0272
1703960,0.1138
1703990,-0.0293
1704050,0.1114
1704140,0.1126
1704260,-0.1964
1704380,-0.0861
1704470,0.0507
1704560,0.0822
1704620,-0.0448
1704680,0.0430
1704710,0.0070
1704800,0.1252
1704920,-0.0475
1705050,0.0808
1705220,-0.0183
1705310,-0.0706
1705430,0.0113
1705466,-0.0426
1705580,-0.0034
1705610,-0.1158
1705760,0.0499
1705790,-0.0217
1705880,0.0256
1705910,-0.0478
1705950,-0.0175
1706000,-0.0226
1706060,0.1011
1706090,-0.0074
1706120,-0.0270
1706270,0.0243
1706390,0.1757
1706450,0.1818
1706480,-0.0980
1706510,0.0394
1706750,0.0471
1706930,0.0922
1707010,0.1315
1707170,0.1212
1707200,0.0472
1707290,0.1303
1707320,-0.0087
1707650,0.1397
1707770,-0.0364
1707830,0.0767
1707950,0.0492
1707980,0.1295
1708010,0.1244
1708040,-0.1068
1708100,0.0855
1708130,-0.0027
1708220,-0.0316
1708250,0.0146
1708280,0.0328
1708340,-0.0989
1708430,0.0258
1708460,0.0825
1708500,-0.0294
1708550,0.0617
1708610,-0.0191
1708640,-0.0363
1708730,0.0545
1708790,0.0834
1708970,0.0309
1709100,-0.0385
1709150,0.1798
1709170,-0.0787
1709210,0.0147
1709270,-0.0729
1709330,0.0357
1709420,-0.1002
1709510,-0.1183
1709540,0.0746
1709600,-0.1521
1709810,0.0604
1709930,0.1230
1709960,0.0823
1709990,-0.0444
1710200,0.0196
1710380,0.0642
1710410,-0.0673
1710440,-0.1199
1710470,0.0814
1710530,-0.0435
1710570,0.1415
1710650,-0.0264
1710690,0.0098
1710740,0.1269
1710790,0.0741
1710800,-0.0011
1710820,-0.1015
1710950,0.0184
1711010,0.1799
1711250,0.0621
1711290,0.0255
1711350,0.0539
1711610,0.0445
1711790,0.0003
1711850,-0.1006
1711880,0.0858
1711980,0.2365
1712000,-0.0559
1712120,0.0761
1712210,-0.0573
1712330,0.0200
1712420,-0.0436
1712450,0.0526
1712540,-0.0038
1712700,-0.0081
1712720,0.0114
1712760,0.0015
1712810,0.1288
1712840,0.1298
1712960,-0.0852
1713050,-0.0656
1713140,-0.0122
1713170,-0.0550
1713240,0.0268
1713260,0.0274
1713290,-0.1130
1713320,-0.2606
1713440,0.0478
1713500,-0.0519
1713530,0.0858
1713560,0.0276
1713660,-0.0857
1713710,0.0309
1713770,-0.0465
1713920,0.0913
1713970,0.0328
1714050,0.0445
1714100,0.0467
1714160,0.2088
1714220,-0.0361
1714350,0.0152
1714430,-0.0151
1714460,0.0472
1714550,0.0797
1714710,-0.1087
1714820,0.1344
1715100,-0.0520
1715180,0.1799
1715400,-0.1213
1715420,-0.0163
1715450,-0.0276
1715480,0.0801
1715490,-0.0029
1715630,-0.0852
1715660,0.0820
1715700,0.1171
1715780,0.1043
1715820,0.0834
1715880,-0.0069
1715900,-0.1602
1715930,0.0394
1716050,0.0645
1716080,-0.0925
1716140,-0.0840
1716290,0.0262
1716350,0.0422
1716380,0.0168
1716410,0.1076
1716560,0.0420
1716680,0.1202
1716800,0.0619
1716860,0.0804
1716920,0.0406
1716950,0.1536
1717040,0.0306
1717160,0.0332
1717280,-0.0893
1717310,-0.0375
1717370,0.2033
1717520,0.1030
1717670,0.0458
1717730,0.0384
1717800,-0.1110
1717850,0.2034
1718060,0.0616
1718200,-0.0052
1718240,0.0343
1718270,0.0272
1718360,0.0341
1718420,0.0074
1718450,0.0003
1718480,0.0635
1718510,-0.0783
1718570,0.0594
1718600,-0.0627
1718810,0.0411
1718840,0.0358
1718870,-0.0168
1718960,-0.0218
1718990,0.0709
1719110,0.1679
1719200,0.0495
1719230,0.0349
1719260,0.0486
1719290,0.0672
1719500,0.0861
1719530,-0.0037
1719660,0.0350
1719680,-0.0595
1719830,0.0903
1719960,0.0767
1719970,0.0560
1720170,0.1025
1720180,0.0448
1720220,0.1190
1720280,-0.0559
1720380,-0.1275
1720430,0.0596
1720490,0.0464
1720550,-0.0419
1720580,0.0067
1720640,0.0576
1720760,-0.0939
1720880,0.0496
1720970,0.1053
1721000,-0.0358
1721030,0.1064
1721180,0.0569
1721270,0.0273
1721300,0.0138
1721390,-0.0418
1721420,0.0908
1721450,-0.0295
1721600,0.1102
1721630,0.1608
1721720,0.1518
1721750,0.0250
1721870,0.0243
1721900,0.0602
1722020,0.0711
1722080,-0.1377
1722130,-0.0882
1722150,-0.0291
1722300,0.0148
1722530,0.1712
1722620,0.0010
1722710,-0.1189
1722770,0.0253
1722800,0.0498
1722980,-0.0362
1723090,0.1952
1723100,0.0168
1723200,0.1078
1723250,0.0061
1723460,0.0907
1723730,0.1583
1723850,-0.0264
1723920,-0.1573
1723970,-0.0973
1724000,0.0234
1724060,0.0779
1724270,0.1714
1724330,0.0195
1724390,-0.0905
1724420,0.1242
1724480,0.0790
1724600,0.0048
1724650,-0.0681
1724720,0.0476
1724750,0.0339
1724780,0.0304
1724870,-0.0263
1724940,0.0655
1725000,0.0607
1725020,-0.0326
1725050,-0.0193
1725110,0.0169
1725290,0.0618
1725500,0.0348
1725590,-0.1348
1725620,0.0431
1725690,0.0597
1725740,0.0851
1725920,0.0787
1726100,0.0148
1726190,0.0080
1726310,0.0506
1726370,-0.0009
1726400,-0.0939
1726430,-0.0755
1726550,0.0982
1726610,-0.0605
1726710,-0.0260
1726800,0.0071
1726820,0.1798
1726850,0.1179
1726970,-0.0039
1727210,0.0466
1727300,0.0059
1727340,0.0204
1727390,0.0041
1727540,-0.0099
1727610,-0.0734
1727710,0.1157
1727720,-0.0583
1727840,-0.0237
1727960,-0.0221
1727990,-0.0009
1728140,0.0812
1728500,0.1247
1728560,0.0075
1728620,-0.0209
1728650,0.0938
1728700,0.0547
1728810,-0.1546
1728890,0.1316
1728920,0.0268
1728980,0.0651
1729040,-0.0533
1729100,-0.1303
1729130,0.1989
1729190,0.0742
1729250,0.0726
1729420,0.1343
1729670,-0.0518
1729760,0.0998
1729890,-0.0648
1729940,-0.0113
1730160,-0.0478
1730200,0.0444
1730220,0.0123
1730270,0.1194
1730300,0.0189
1730420,-0.0142
1730510,0.0747
1730570,0.1262
1730600,0.0538
1730630,-0.0269
1730750,0.0500
1730780,0.0484
1730810,-0.0508
1730840,0.0656
1730930,-0.0082
1731020,-0.0370
1731050,0.2193
1731080,-0.0630
1731200,0.0304
1731230,-0.1329
1731270,-0.0724
1731290,0.0334
1731380,0.0405
1731410,-0.0565
1731500,0.0388
1731710,0.0158
1731740,0.0963
1731770,0.0942
1731920,-0.0342
1731950,-0.0190
1732040,0.0384
1732100,-0.0629
1732160,-0.0826
1732190,-0.0042
1732280,0.0456
1732370,0.0095
1732520,0.0301
1732550,0.1771
1732670,-0.0815
1732770,0.0750
1732830,0.0768
1732850,0.0365
1732960,-0.1148
1732970,0.0236
1733000,-0.0285
1733210,-0.0820
1733300,-0.0491
1733380,-0.0270
1733390,0.0052
1733450,0.0913
1733690,-0.0443
1733810,0.0626
1733840,0.0987
1733870,0.1442
1733930,0.1104
1733950,0.1617
1733990,0.0499
1734100,0.0057
1734140,-0.0505
1734230,0.0401
1734260,-0.0606
1734320,-0.0918
1734350,-0.1179
1734410,-0.0761
1734440,-0.0111
1734510,0.0222
1734540,0.0328
1734710,0.0774
1734740,0.1989
1734990,0.0515
1735010,-0.0350
1735160,0.0654
1735220,0.1315
1735310,0.0530
1735340,0.0026
1735370,0.0582
1735400,0.1426
1735460,-0.0602
1735640,-0.0471
1735820,0.0931
1735940,-0.0114
1735970,0.0089
1736090,0.0523
1736180,0.1174
1736210,0.0764
1736300,0.0924
1736330,-0.0001
1736360,0.0034
1736450,0.0317
1736480,0.0772
1736510,0.2282
1736570,0.2207
1736600,0.0587
1736610,0.0406
1736720,0.1512
1736750,0.0234
1736810,0.0716
1736900,0.0406
1737050,-0.0738
1737080,0.0323
1737170,0.0293
1737230,0.0118
1737320,0.2086
1737350,-0.0291
1737380,0.0069
1737490,0.0359
1737590,0.0588
1737680,-0.0598
1737860,-0.0298
1738070,-0.0913
1738130,0.0267
1738220,0.0293
1738370,0.0366
1738400,0.1728
1738460,0.0953
1738520,0.0492
1738700,-0.0259
1738760,0.0645
1739030,0.0956
1739090,-0.0667
1739120,0.1036
1739390,-0.0122
1739420,-0.0478
1739450,0.0720
1739510,0.0804
1739600,0.0098
1739780,0.2109
1739930,-0.0026
1739960,-0.1586
1740070,0.1156
1740080,0.0118
1740140,-0.0691
1740260,-0.0700
1740320,-0.2345
1740350,0.0608
1740470,-0.0431
1740500,0.1839
1740830,-0.0791
1741010,0.0382
1741040,0.0089
1741070,0.1236
1741190,-0.0588
1741250,0.0080
1741360,-0.0664
1741520,0.1561
1741550,-0.0573
1741580,0.0396
1741690,0.0735
1741700,0.0027
1741750,-0.0302
1741790,0.0212
1741820,0.0534
1741980,0.0859
1742060,0.0479
1742180,0.0617
1742210,-0.0184
1742240,-0.0611
1742300,0.0817
1742310,-0.0290
1742480,-0.0687
1742570,0.0166
1742600,0.1094
1742630,-0.0736
1742660,0.0334
1742790,0.0495
1742840,0.0320
1742900,0.0382
1742960,0.0203
1743020,-0.0727
1743050,-0.0245
1743110,0.0339
1743330,-0.0060
1743380,0.0557
1743800,0.0114
1743860,-0.0090
1743960,0.0426
1743962,-0.0493
1800008,0.0810
1800030,0.0416
1800060,0.0547
1800120,0.0880
1800150,0.0986
1800180,0.0725
1800210,0.0305
1800240,0.0649
1800270,0.1010
1800330,0.2181
1800360,0.1510
1800390,0.0882
1800420,0.1520
1800450,-0.0254
1800480,0.0852
1800570,0.1568
1800600,0.0895
1800630,0.0974
1800660,-0.0079
1800690,0.1150
1800720,-0.0089
1800750,0.0433
1800840,0.1319
1800900,0.0669
1800960,0.0855
1801020,0.2360
1801050,0.0046
1801060,-0.0371
1801200,0.0663
1801290,-0.0182
1801410,0.0493
1801440,0.1096
1801560,0.1013
1801590,0.1157
1801710,0.0621
1801740,0.1411
1801770,0.0971
1801890,0.1305
1801920,0.0781
1802040,-0.0159
1802130,0.0071
1802160,0.0809
1802190,0.0895
1802220,0.1640
1802280,0.0911
1802400,0.1005
1802430,0.1301
1802440,0.1739
1802460,0.0629
1802490,0.1234
1802520,0.0351
1802550,0.0812
1802610,0.1010
1802640,0.0605
1802660,0.1168
1802700,0.1201
1802800,0.1015
1802830,0.0832
1802850,0.1226
1802880,0.0467
1802910,0.1564
1802940,0.0933
1802970,0.0645
1803000,0.1338
1803030,0.1115
1803060,0.0432
1803090,0.1393
1803120,0.1112
1803150,-0.0095
1803180,0.0340
1803210,0.1304
1803240,0.1385
1803270,0.1344
1803300,0.0697
1803450,0.1421
1803480,0.0407
1803510,0.0564
1803570,0.0794
1803630,0.0887
1803660,0.0259
1803690,0.1106
1803700,0.0394
1803720,0.0848
1803750,0.1096
1803780,0.0692
1803810,0.1732
1803840,0.0141
1803870,-0.0162
1803930,0.1946
1803940,0.1445
1803960,0.0920
1803990,0.0431
1804050,0.1447
1804080,0.0569
1804110,0.0823
1804140,0.0636
1804170,0.0785
1804260,0.0054
1804320,0.1017
1804350,0.0407
1804470,0.0594
1804500,-0.0301
1804560,0.0666
1804590,0.1179
1804620,0.0161
1804710,0.0576
1804770,0.0343
1804800,0.1720
1804980,0.1100
1805190,0.1234
1805280,0.0498
1805340,0.0441
1805370,-0.0543
1805400,0.1245
1805450,0.0615
1805460,0.1388
1805520,0.0613
1805550,0.0681
1805580,0.0442
1805670,0.0544
1805700,0.1067
1805790,0.0297
1805880,0.0477
1805910,0.0917
1806030,0.0992
1806060,0.0848
1806080,0.1370
1806090,-0.0081
1806120,-0.0201
1806240,0.0336
1806270,0.1163
1806390,0.0581
1806480,0.0181
1806510,0.0681
1806570,0.0859
1806600,0.0313
1806630,0.0726
1806660,0.0336
1806840,0.0124
1806870,0.0402
1806900,0.0987
1807020,0.1375
1807080,0.2078
1807110,0.1020
1807140,0.0833
1807230,0.1497
1807260,-0.0148
1807290,0.0743
1807320,0.1318
1807350,0.1243
1807380,0.0847
1807410,0.0853
1807440,0.0841
1807470,0.0157
1807560,0.0779
1807620,0.1111
1807650,0.0717
1807680,-0.0210
1807710,0.0341
1807770,0.0616
1807800,0.0906
1807830,0.0231
1807860,0.0327
1807890,0.0797
1807900,0.0288
1807920,0.0375
1807950,0.1366
1807980,0.0921
1808010,0.0559
1808040,0.0095
1808070,0.0175
1808100,0.1124
1808120,0.0848
1808130,0.1233
1808160,0.0555
1808190,0.0033
1808220,0.0594
1808250,0.0680
1808280,0.1039
1808310,0.1344
1808340,-0.0041
1808460,0.0544
1808490,-0.0675
1808640,-0.0343
1808760,0.1527
1808820,-0.0240
1808850,0.1000
1808900,-0.0055
1808910,0.0398
1808940,-0.0888
1808970,0.1411
1809000,0.0462
1809060,0.0692
1809120,0.0475
1809150,0.0303
1809180,-0.0346
1809300,0.0896
1809360,0.0040
1809370,0.0261
1809420,0.1326
1809480,0.1700
1809510,0.0622
1809600,-0.0330
1809630,-0.0209
1809690,0.0965
1809720,0.0394
1809750,0.1086
1809810,0.0167
1809840,0.1839
1809990,0.1430
1810020,0.1122
1810080,0.0341
1810110,0.1335
1810140,0.1479
1810170,0.1021
1810230,0.0180
1810260,0.0976
1810290,0.0256
1810350,0.0074
1810360,0.1274
1810380,-0.0052
1810410,0.1847
1810440,0.0911
1810450,0.0316
1810470,0.0182
1810500,0.0755
1810530,0.1964
1810560,0.0327
1810590,0.1742
1810620,0.0933
1810640,0.1501
1810650,0.0376
1810680,0.0455
1810710,0.0733
1810740,0.0652
1810770,-0.0026
1810800,0.0391
1810830,0.2135
1810860,0.1463
1810870,0.0944
1810900,0.0476
1810920,0.1252
1810950,0.1007
1810980,0.0569
1811100,0.1326
1811190,0.0880
1811220,0.0221
1811250,-0.0931
1811260,0.1733
1811340,0.0927
1811370,0.0843
1811400,0.0642
1811430,0.0880
1811460,0.0601
1811490,0.1938
1811580,0.0644
1811610,0.0982
1811700,0.0761
1811910,0.0020
1811970,0.0584
1812090,0.0614
1812120,0.1676
1812150,0.0663
1812180,0.0399
1812240,0.1263
1812360,0.0048
1812390,0.1448
1812420,0.0973
1812450,0.0203
1812720,0.0218
1812810,0.0304
1812870,0.0043
1812880,0.0508
1812900,0.1226
1812930,0.1880
1812990,0.0949
1813050,0.0537
1813080,0.0811
1813110,0.0755
1813200,0.0443
1813230,0.0566
1900006,0.0054
1900009,0.0843
1900015,0.0938
1900021,0.0004
1900022,0.0976
1900023,0.0789
1900024,0.0049
1900025,0.0000
1900026,0.0681
1900027,0.0835
1900040,0.1416
1903060,0.1013
1903150,0.0372
1903220,0.0272
1903270,0.0942
1903300,0.0658
1903360,-0.0122
1903390,0.0196
1903450,0.0128
1903540,0.1261
1903570,0.0751
1903690,0.1631
1903750,0.0486
1903930,0.1047
1904080,-0.0035
1904200,0.0170
1904440,0.0460
1904620,-0.0363
1904650,0.0998
1904680,0.0823
1904830,0.0605
1904860,0.0697
1904950,0.0382
1905070,0.1155
1905130,-0.0058
1905190,0.0660
1905430,0.2242
1905490,0.2391
1905790,0.0080
1906000,-0.0034
1906060,0.0191
1906240,0.0225
1906270,0.0997
1906330,0.0547
1906510,0.0223
1906540,-0.0052
1906660,0.1154
1906750,0.0712
1906810,0.0475
1906900,-0.0328
1906930,0.0346
1906960,-0.0085
1907050,-0.0552
1907080,-0.0608
1907170,0.0752
1907350,0.1396
1907380,0.0501
1907410,0.0407
1907590,0.0486
1907620,0.1638
1907710,0.1099
1907860,-0.0703
1907980,-0.0422
1908220,0.0007
1908310,0.0476
1908520,0.0742
1908550,0.1359
1908580,-0.0212
1908610,-0.0445
1908730,0.0603
1908910,0.0653
1908940,0.0835
1908970,0.0165
1909120,0.0296
1909480,-0.0392
1909540,-0.0840
1909600,-0.0807
1909990,0.1069
1910050,0.1393
1910110,0.0545
1910500,0.0691
1910950,-0.0351
1911070,-0.0616
1911340,0.0004
1911790,0.0083
1911820,-0.0840
1911850,-0.0111
1912330,0.0049
1912510,0.1230
1912660,0.0606
1912690,0.0986
1913110,-0.0219
1913200,0.0699
1913230,0.0346
1913290,0.0139
1913470,0.0220
1913500,-0.0196
1913660,-0.0335
1914010,0.1154
1914160,0.0140
1914280,-0.0675
1914310,0.0477
1914340,0.0520
1914370,0.0548
1914580,0.1116
1914640,0.1079
1914670,0.1133
1914700,0.0426
1914730,0.0012
1914850,0.1153
1914880,0.0759
1915210,-0.0651
1915330,0.1453
1915450,0.1181
1915630,0.0085
1915750,-0.0008
1915840,0.0017
1916110,0.0977
1916440,0.0334
1916530,0.1381
1916680,0.0565
1917100,-0.0644
1917220,0.0482
1917250,-0.0248
1917460,0.0619
1917820,0.1299
1918120,0.0576
1918180,0.0983
1918330,-0.0299
1918510,0.0037
1918540,0.0444
1918690,0.0485
1918720,0.0807
1918750,0.0642
1918780,-0.0021
1918840,0.0177
1918930,-0.0248
1919140,0.0082
1919440,0.0059
1919650,-0.0287
1919860,0.0679
1919890,0.1133
1920040,0.0717
1920130,-0.1277
1920190,0.0078
1920250,0.0780
1920340,0.0193
1920610,0.0881
1920760,0.0147
1920820,0.1226
1920850,0.1997
1920910,0.1819
1920940,0.0543
1921090,0.1339
1921210,0.0135
1921240,0.1258
1921600,0.0542
1921630,-0.0292
1921660,0.0969
1921840,-0.0077
1921870,-0.1072
1922110,0.0162
1922440,0.1859
1922470,0.0560
1922530,0.0245
1923110,0.1009
1923160,0.1729
1923190,-0.0693
1924000,0.1139
1924660,-0.0217
1924870,-0.0551
1925200,0.1027
1925320,-0.0010
1925590,0.0026
1925980,0.0307
1926070,0.1258
1926280,0.1194
1926370,-0.0460
1926400,0.0805
1926580,0.0917
1926640,0.0461
1926730,0.0808
1926820,0.0989
1926910,0.0719
1927000,-0.0393
1927270,-0.0311
1927390,0.0389
1927500,0.1627
1927600,0.0156
1927870,0.0149
1927960,0.0788
1927990,0.0764
1928230,0.0291
1928680,0.0675
1928980,0.0214
1929010,0.0140
1929310,0.1648
1929580,0.0663
1929730,-0.0030
1929760,0.1491
1930240,0.0204
1930480,0.0732
1930510,0.0980
1930540,-0.0090
1930560,0.0242
1930630,0.0092
1930750,0.0256
1930780,0.1287
1930900,0.0702
1930930,0.0725
1930990,0.0710
1931020,-0.0484
1931080,0.1995
1931110,-0.0528
1931290,-0.0229
1931350,0.0658
1931470,0.2008
1931680,-0.1085
1931800,0.0099
1931860,0.1055
1931950,0.1249
1932010,0.0331
1999017,0.0531
1999019,0.1161
2000001,-0.0943
2000002,0.0036
2000003,-0.0883
2000004,-0.0693
2000006,0.0103
2000014,-0.0897
2000015,-0.0910
2000016,-0.0536
2000017,0.0052
2000350,0.0354
2003180,-0.0720
2003200,-0.0162
2003300,-0.0679
2003360,0.0746
2003390,0.0137
2003450,-0.1228
2003480,0.0295
2003540,-0.0661
2003630,-0.1996
2003720,-0.0583
2003780,-0.0378
2003810,-0.0530
2003870,-0.0044
2003900,-0.2162
2003960,-0.0045
2004050,0.0809
2004200,-0.0132
2004290,0.0879
2004410,-0.0401
2004590,0.0656
2004620,-0.0405
2004670,-0.0440
2004710,-0.1460
2004740,-0.0469
2004800,-0.0202
2004890,-0.1657
2004920,-0.0797
2004980,0.1326
2005010,-0.0221
2005070,-0.0086
2005100,-0.0905
2005280,0.0029
2005460,0.0390
2005490,0.0867
2005580,-0.0425
2005610,-0.0433
2005640,-0.0007
2005700,-0.0814
2005730,-0.0769
2005790,0.1835
2005870,-0.0370
2005940,0.0420
2006000,-0.0653
2006090,0.0200
2006120,-0.0844
2006180,0.0079
2006270,-0.1755
2006300,0.0256
2006330,0.0931
2006360,-0.0485
2006390,-0.0520
2006420,-0.0109
2006450,0.0415
2006480,-0.0372
2006540,0.0131
2006580,0.1172
2006660,-0.1603
2006840,-0.0662
2006930,-0.0316
2006960,-0.1012
2007020,-0.1048
2007050,0.1075
2007170,0.0635
2007290,-0.0156
2007320,-0.0772
2007350,-0.0330
2007380,0.0293
2007470,-0.0083
2007560,-0.1329
2007590,-0.1367
2007620,-0.0102
2007650,0.0277
2007740,-0.1149
2007750,0.1021
2007890,-0.0658
2007950,-0.0761
2007970,0.0210
2008070,0.0316
2008190,-0.0336
2008250,-0.1381
2008280,0.0146
2008340,0.0186
2008370,-0.0539
2008400,0.0375
2008430,-0.0234
2008730,0.0291
2008970,-0.0274
2009030,-0.0779
2009140,0.0348
2009180,0.0836
2009240,0.0543
2009320,-0.0207
2009390,-0.0411
2009510,0.0468
2009570,0.0599
2009840,-0.0358
2009900,-0.0717
2009960,-0.1908
2009990,-0.0986
2010020,0.0408
2010140,-0.0511
2010230,0.0525
2010260,-0.0377
2010410,-0.0284
2010500,-0.0281
2010560,0.1031
2010620,-0.1208
2010650,-0.1280
2010680,0.0012
2010710,0.1088
2010800,0.0999
2010890,-0.1372
2011080,0.0466
2011100,-0.0363
2011130,-0.0767
2011250,0.0774
2011310,-0.0300
2011370,-0.0495
2011490,0.0583
2011550,0.0515
2011640,0.0314
2011700,0.0587
2011850,0.0665
2012000,0.0553
2012030,0.1685
2012180,0.0722
2012210,0.0195
2012260,-0.0433
2012300,0.0650
2012360,-0.1398
2012420,-0.1024
2012510,0.0036
2012840,0.0530
2012870,-0.0463
2012990,-0.0062
2013050,0.0520
2100030,-0.0408
2100070,-0.0025
2100081,0.0067
2100090,0.0562
2100120,0.0120
2100150,0.0392
2100210,-0.0520
2100240,0.0820
2100270,0.0260
2100300,0.0216
2100330,0.0522
2100360,0.1347
2100390,-0.0855
2100420,0.0086
2100480,0.0347
2100510,-0.0097
2100540,-0.0165
2100570,-0.0306
2100620,0.0410
2100630,0.0521
2100660,-0.0632
2100690,-0.2314
2100720,0.0882
2100750,0.0240
2100780,0.1877
2100810,-0.1044
2100840,-0.0288
2100870,0.0995
2100900,-0.0057
2100930,-0.0022
2100960,0.0748
2100990,-0.0720
2101020,0.0542
2101050,0.0922
2101110,0.0055
2101150,-0.0103
2101200,0.0977
2101230,0.0584
2101260,-0.0355
2101320,-0.0367
2101350,0.0769
2101380,0.0400
2101410,0.0900
2101440,-0.0302
2101470,-0.0310
2101500,-0.0007
2101530,0.0964
2101590,0.0585
2101620,0.1213
2101650,0.0157
2101680,0.0531
2101710,-0.0431
2101740,-0.0028
2101760,-0.0842
2101800,0.0258
2101860,-0.1022
2101920,0.0483
2101950,0.0652
2101980,-0.0635
2102010,0.0076
2102040,0.0510
2102100,-0.0771
2102130,-0.0564
2102160,-0.0019
2102220,-0.0196
2102250,-0.0609
2102280,-0.1042
2102300,0.0163
2102340,-0.0262
2102400,0.0743
2102460,-0.0891
2102490,0.0672
2102520,0.0242
2102540,0.0474
2102580,-0.0115
2102640,-0.1049
2102670,0.0213
2102710,0.0362
2102760,-0.0276
2102790,-0.0318
2102860,0.0834
2102940,-0.0270
2102990,0.0525
2103030,0.0243
2103060,-0.0247
2103090,0.0702
2103120,0.0154
2103150,-0.0238
2103180,0.0529
2103210,0.0766
2103240,0.0580
2103270,0.1835
2103330,-0.0488
2103360,0.0816
2103390,-0.0132
2103480,-0.0222
2103510,0.0377
2103540,0.0383
2103630,-0.0066
2103690,-0.0302
2103720,-0.0232
2103750,-0.0541
2103780,0.0414
2103810,0.0261
2103840,-0.0193
2103870,-0.0340
2103900,0.0009
2103960,0.0721
2103990,-0.0356
2104020,-0.0799
2104050,0.0477
2104080,0.0059
2104110,0.0632
2104140,0.0185
2104170,-0.0968
2104200,-0.0401
2104250,0.1888
2104290,0.0477
2104380,0.1965
2104410,0.0778
2104440,-0.0647
2104470,0.0206
2104500,-0.0688
2104530,-0.0031
2104560,-0.0155
2104590,-0.1246
2104620,-0.0928
2104650,0.0332
2104680,0.0328
2104710,-0.1317
2104740,-0.0763
2104770,-0.0131
2104800,-0.0313
2104830,0.0763
2104890,0.0398
2104950,0.0427
2104980,0.1517
2105070,-0.0578
2105100,0.0268
2105130,0.0896
2105160,-0.0415
2105190,0.0420
2105220,-0.0885
2105260,0.0090
2105320,-0.0011
2105400,-0.0397
2105430,0.1404
2105490,0.1477
2105520,-0.1066
2105550,-0.0659
2105580,-0.0850
2105610,0.0194
2105640,-0.0604
2105700,0.0200
2105730,0.0313
2105760,0.0321
2105790,-0.1594
2105820,-0.0017
2105880,0.0420
2105910,-0.0240
2105940,0.1011
2105970,0.0075
2106000,0.0120
2200022,0.1155
2200030,0.1314
2200039,0.0960
2200040,0.0908
2200060,0.0208
2200090,0.1417
2200120,0.0857
2200125,0.1079
2200150,-0.0062
2200180,-0.0135
2200210,0.0635
2200240,-0.0605
2200270,0.0607
2200300,0.0150
2200330,-0.0046
2200360,0.0140
2200390,0.0778
2200420,-0.0375
2200450,-0.0351
2200480,0.0062
2200510,0.1219
2200540,0.0810
