id,b_avg
2801380,-1.3392
2801410,-1.9954
2801470,-2.2907
2801490,-1.6979
2801530,-2.0017
2801560,-1.8698
2801590,-1.9694
2801620,-1.9216
2801650,-1.6307
2801680,-1.3409
2801710,-1.0687
2801740,-1.5819
2801770,-0.8732
2801800,-1.5888
2801830,-2.7965
2801860,-1.2348
2801890,-2.0365
2801950,-1.7361
2801980,-2.5128
2802010,-1.5916
2802040,-2.3172
2802070,-2.4826
2802100,-1.8054
2802160,-1.1172
2802190,-1.6365
2802220,-2.3668
2802250,-1.7723
2802280,-1.7759
2802310,-2.0897
2802340,-0.5748
2802370,-1.8147
2802400,-1.0282
2802430,-1.6559
2802460,-1.7948
2802490,-1.8676
2802520,-2.4982
2802550,-1.9952
2802580,-2.1252
2802610,-2.0680
2802640,-1.6379
2802670,-1.2671
2802700,-1.6195
2802730,-1.1462
2802760,-2.4896
2802790,-0.7639
2802820,-1.8924
2802850,-2.0603
2802880,-1.8521
2802910,-2.0662
2802970,-1.5811
2803000,-2.3253
2803030,-2.1737
2803060,-1.8100
2803090,-1.7043
2803120,-1.0919
2803150,-1.3064
2803180,-1.8060
2803210,-2.0956
2803240,-1.7485
2803300,-1.8948
2803360,-1.2855
2803390,-2.2501
2803420,-1.9408
2803450,-1.4860
2803480,-1.6163
2803510,-0.1302
2803520,-1.1215
2803530,-0.8306
2803570,-2.3100
2803600,-2.0438
2803630,-1.9895
2803660,-1.7777
2803690,-0.6880
2803720,-2.2837
2803780,-1.9212
2803810,-1.8769
2803830,-1.1673
2803900,-1.6990
2803930,-1.4260
2803960,-0.8652
2803990,-1.9636
2804020,-2.1405
2804050,-1.5867
2804080,-1.9669
2804110,-1.8101
2804140,-2.2405
2804170,-1.6201
2804200,-1.9610
2804230,-2.0240
2804290,-1.8217
2804320,-1.5384
2804350,-2.3030
2804380,-1.5350
2804440,-2.5125
2804470,-2.0895
2804500,-1.9207
2804530,-1.8895
2804560,-1.8398
2804590,-1.7192
2804620,-1.5885
2804650,-2.1209
2804680,-1.7331
2804710,-2.0437
2804740,-1.2397
2804770,-2.8005
2804800,-1.7023
2900004,-1.4626
2901000,-2.4883
2902910,-0.9594
2904500,-1.2070
2904620,-1.0613
2905310,-0.1548
2907120,-1.5665
2907470,-1.6742
2908250,-1.0232
2908370,-0.5942
2908670,-1.5057
2909720,-0.6187
2912010,-1.4879
2912290,-1.3065
2912550,-1.0284
2913140,-1.1230
2913620,-0.8112
2913650,-1.8176
2913800,-1.3087
2913830,-1.1223
2914340,-1.8223
2915480,-1.6422
2916190,-1.1304
2916290,-1.3959
2916350,-0.9533
2916400,-1.9499
2916500,-0.9633
2916770,-0.8794
2917820,-0.2111
2918300,-0.5900
2918540,-0.3912
2918690,-0.0657
2919890,-1.1393
2920010,-0.9378
2920410,-1.8165
2920670,-1.6266
2921100,-1.5780
2922650,-2.1051
2922800,-0.9814
2923550,-0.6654
2923580,-1.1268
2923700,-0.7542
2923730,-0.5959
2925230,-0.8077
2925450,-1.1108
2926070,-1.5106
2926640,-1.6032
2926670,-2.5959
2926850,-1.1873
2927060,-1.1090
2927830,-1.1359
2928260,-2.1551
2928860,-1.4891
2928920,-1.1206
2928950,-0.6750
2929280,-2.3210
2930660,-1.1903
2930690,-1.1862
2931020,-0.9913
2931440,-0.3532
2931530,-0.9961
2931650,-0.6639
3003870,-0.9675
3013040,0.1222
3100016,-1.0821
3103810,-0.8221
3172840,-0.9539
3173740,-0.0946
3174820,-2.3326
3175270,-0.6360
3175900,-1.4130
3178660,-1.0367
3200060,-1.9267
3200480,-1.2397
3302460,-0.9448
3304590,-1.5628
3304980,-0.5268
3400930,-2.5638
3400960,-1.4489
3401260,-0.5068
3401350,-0.6325
3401500,0.4462
3401830,0.0348
3402030,0.2218
3402220,-0.6562
3402250,-2.1296
3402280,0.1727
3402400,-0.8079
3402430,-1.4724
3402460,-0.3708
3402640,-2.4019
3402820,-0.8712
3403000,0.1732
3403180,-0.8095
3403300,-0.7859
3403420,-0.8494
3403780,-0.1755
3403900,-0.1688
3404110,0.4003
3404230,-0.9467
3404320,0.2910
3404350,-0.6408
3404410,-0.5460
3404470,-0.5242
3404500,-0.1388
3404560,-1.2185
3404590,-1.0976
3404660,-0.6547
3404740,-0.6138
3404890,-0.2350
3404920,-0.7644
3405040,-2.3462
3405220,-0.5266
3405430,-0.2978
3405490,-0.3535
3405580,-1.1618
3405640,0.3393
3405730,-0.8439
3405760,-0.3219
3405880,-1.4755
3406030,-0.5640
3406270,-0.3044
3406510,-0.7301
3406540,-0.9292
3406870,-1.1320
3406900,-0.4472
3407230,0.5584
3407290,-0.2832
3407350,-1.1669
3407560,0.1754
3407680,-1.5177
3407740,0.0970
3407830,-1.4330
3408220,-1.2434
3408340,-0.8835
3408400,-0.5488
3408610,-1.1562
3408640,-0.8705
3408850,-0.2772
3408940,-1.3711
3409180,0.0190
3409270,0.3297
3409450,-0.6286
3409510,0.3910
3409660,-0.9223
3409750,0.1993
3410020,-0.7772
3410110,-0.1930
3410320,-1.9706
3410470,-0.0605
3410500,0.5772
3410560,-0.0512
3410710,0.0642
3410810,-0.3650
3410920,-0.9687
3410950,0.2184
3410980,0.7050
3411160,-1.3614
3411220,-1.5435
3411340,-1.3878
3411490,-0.2823
3411580,-0.3709
3411640,-0.4766
3412060,-0.6205
3412270,-1.0123
3412390,-0.9757
3412480,0.6036
3412540,-1.6203
3412690,-1.6945
3412720,-1.5673
3412810,-0.5393
3412840,-1.4813
3412870,-0.5556
3412930,-0.9992
3412960,-0.8862
3412990,-0.4198
3413050,0.2435
3413140,-1.1693
3413200,-1.5144
3413410,0.3782
3413470,-1.1538
3413530,-0.4819
3413740,-0.5331
3414280,-0.7079
3414550,-2.1007
3414640,0.0594
3414670,0.3814
3415030,-1.9138
3415090,-0.8871
3415210,-0.1441
3415330,0.1587
3415360,0.2676
3415630,-0.1761
3415990,-0.0959
3416080,0.0788
3416200,-0.3836
3416230,-0.5622
3416290,-2.2254
3416470,-0.5907
3416500,-0.0266
3416530,-2.0665
3416800,-0.8019
3416830,0.2580
3417070,-0.4545
3417430,-1.0150
3417610,0.5899
3417700,0.6099
3417730,-0.0745
3418000,-0.8608
3418060,-0.9281
3418120,0.2411
3418150,-1.1406
3418270,-1.6308
3500010,-0.4024
3500030,-0.7591
3500060,-1.4285
3500570,-1.1984
3501260,-2.5059
3501500,-1.1827
3502250,-1.0435
3600008,-1.5316
3602460,-1.5519
3602520,-1.1753
3602920,-0.6012
3602940,-1.4266
3603270,-1.0336
3603480,-1.6567
3603840,0.1833
3603990,-1.4541
3604080,-0.8142
3604140,-0.9524
3604870,-1.9276
3605280,-0.9661
3605460,0.0822
3605850,-2.3811
3606630,-1.0641
3606720,-2.1628
3606870,-1.9051
3607230,-1.8397
3607530,-0.7987
3607680,-0.7113
3608310,-0.4171
3608430,-0.2700
3608880,-0.1677
3609090,-0.8611
3609690,-1.4052
3609840,0.8804
3610500,-1.7837
3610560,-1.9745
3610620,0.2167
3610650,-0.5108
3610710,-1.6922
3610890,-0.5402
3610980,-0.9543
3611160,-0.3943
3611550,-0.2351
3611880,-0.8701
3611970,-2.3472
3612180,-1.1602
3612630,-1.1501
3612720,-0.4068
3613290,0.4680
3614010,-0.7175
3614130,-1.7440
3614940,-2.7997
3615090,-1.8719
3615180,-1.3744
3615300,-1.1108
3615390,0.3743
3615570,-1.4616
3615630,-1.4639
3615900,-1.2101
3616230,-1.0762
3616290,-1.7809
3616440,-1.3031
3616620,-0.0287
3616740,-1.4510
3616830,-1.0479
3617520,-0.9244
3617670,-1.5399
3617730,-1.3922
3618210,0.2251
3618690,-1.2622
3619200,0.1696
3619230,-1.0119
3619320,-1.2699
3619560,-0.9468
3619650,-0.0198
3619680,-0.4327
3619740,-1.8873
3620100,-1.2062
3620340,0.1946
3620490,-0.2834
3620580,-0.9113
3620700,-2.0530
3620820,-1.5334
3620850,-1.2661
3620910,-0.5486
3621000,-0.1005
3621210,-1.7178
3621480,-0.9442
3622020,-0.7467
3622470,-1.4710
3622650,-1.3297
3623010,-0.6125
3623460,-1.2763
3623520,-1.4528
3623760,-2.3006
3624690,-1.4660
3624750,-2.6030
3624900,-1.3612
3624990,-1.5148
3625170,-0.3842
3625350,-0.3325
3625770,-0.4345
3626010,-2.4458
3626670,0.0359
3627210,-0.3980
3627300,-1.1025
3627780,-0.7612
3627810,-1.3354
3628320,0.2604
3628500,-0.8770
3628590,-3.0113
3628950,-2.1909
3629280,-0.2134
3629370,-2.1833
3629430,0.5468
3629460,0.4149
3629490,1.2447
3629790,-1.1910
3629880,-0.4582
3630030,-1.2969
3630120,-1.3486
3630210,-1.2593
3630360,-0.6786
3630540,-0.6971
3630660,0.1112
3630960,-0.5442
3631260,-0.6838
3631470,-0.0520
3631800,-2.3007
3631920,-1.6173
3700011,-0.9785
3700012,-1.5043
3700030,-1.3562
3700090,-1.2519
3700180,-2.0195
3700240,-1.7433
3700270,-1.7058
3700330,-1.5963
3700360,-1.3102
3700390,-1.5277
3700420,-1.2233
3700450,-1.3258
3700480,-0.8108
3700530,-0.8013
3700580,-1.1688
3700600,-0.3737
3700630,-0.7748
3700660,-1.3131
3700690,-1.1464
3700720,-0.8510
3700750,-1.3054
3700840,-1.4904
3700900,-0.7767
3700930,-0.8635
3700960,-1.5426
3701080,-0.9484
3701140,-0.7727
3701170,-0.6048
3701200,-1.5617
3701260,-1.5125
3701320,-2.0895
3701500,-1.3183
3701530,-1.1386
3701620,-1.4380
3701680,-1.0228
3701800,-1.6015
3701830,-2.1517
3701920,-1.1030
3701950,-2.1982
3702010,-1.8977
3702100,-0.7410
3702160,-1.5855
3702190,-1.6337
3702250,-1.1592
3702310,-1.5566
3702370,-0.8783
3702400,-0.8128
3702430,-1.3107
3702560,-1.1958
3702610,-1.6390
3702640,-1.2818
3702680,-0.7298
3702880,-1.2991
3702970,-0.8519
3703060,-1.7625
3703090,-1.3504
3703120,-0.7316
3703270,-1.5342
3703310,-0.9480
3703330,-1.4470
3703360,-1.0745
3703420,-1.0691
3703450,-1.0672
3703480,-1.1865
3703510,-1.4580
3703540,-1.6018
3703570,-1.2006
3703600,-1.4807
3703630,-0.9829
3703780,-1.4611
3703870,-1.6524
3703900,-1.6584
3703930,-1.8405
3703990,-1.2897
3704050,-2.0883
3704080,-1.1168
3704140,-0.9864
3704200,-0.9491
3704320,-1.4422
3704380,-0.9089
3704410,-0.4859
3704500,-1.8292
3704530,-1.3159
3704590,-1.3451
3704620,-0.5069
3704650,-1.1029
3704720,-0.9409
3704740,-1.6091
3704800,-1.7517
3704880,-1.4504
3704890,-1.7059
3704920,-0.9650
3704950,-1.0102
3705020,-1.1746
3705040,-0.7111
3800014,-0.9738
3806780,-1.4770
3808130,-0.5312
3813030,-0.4805
3819410,-1.9024
3904348,-1.9965
3904349,-1.7232
3904351,-1.5833
3904353,-1.5664
3904355,0.3709
3904360,-1.2496
3904370,-1.3504
3904371,-2.2220
3904373,-0.2335
3904374,-1.0127
3904375,-1.6182
3904378,-2.4555
3904379,-1.4808
3904380,-2.1128
3904383,-1.1555
3904384,-2.4346
3904387,-0.6832
3904390,-2.1029
3904394,-1.7059
3904395,-1.7504
3904396,-1.2846
3904401,-1.3836
3904404,-1.9709
3904408,-1.4611
3904410,-1.4466
3904416,-1.1704
3904418,-0.2255
3904419,-1.4094
3904422,-2.1688
3904423,-2.1962
3904426,-2.1225
3904429,-2.0590
3904430,-1.6962
3904433,-1.7220
3904435,-1.4156
3904436,-0.9170
3904437,-0.8891
3904439,-0.8699
3904440,-1.8407
3904441,-1.7004
3904445,-0.9577
3904451,-1.3911
3904457,-0.8785
3904459,-0.7455
3904463,-1.6035
3904467,-0.6707
3904468,-1.4095
3904471,-1.3475
3904474,-1.7890
3904475,-0.7858
3904479,-0.8666
3904480,-1.0691
3904481,-1.8128
3904482,0.3776
3904483,-1.1249
3904486,0.0328
3904487,-0.7740
3904490,-2.2755
3904492,-0.6269
3904499,-2.6248
3904500,-2.3205
3904504,-0.7333
3904505,-1.6780
3904507,-1.8108
3904510,-0.8801
3904513,-0.8995
3904514,1.3469
3904515,-1.4285
3904516,-2.2616
3904517,-1.9097
3904577,-1.4292
3904578,-1.2156
3904610,-0.5350
3904611,-0.0543
3904659,-1.4859
3904660,0.9172
3904676,0.4358
3904689,-0.0460
3904694,-0.7570
3904695,-0.3197
3904696,-0.2363
3904697,-1.5130
3904699,-0.2524
3904700,-0.2860
3904701,-0.2983
3904702,-0.1812
3904724,0.2218
3904733,-0.8714
3904736,-1.0687
3904800,-0.6291
3904813,-1.1900
3904822,-0.8097
3904823,-1.0648
3904829,-1.1449
3904830,-0.5107
3904868,-1.8836
3904869,-1.8918
3904870,-0.6508
3904872,-0.1795
3904873,-1.9322
3904875,-1.0785
3904923,-0.6420
3904993,-1.0029
3904997,-1.2250
3904998,-0.3285
3905004,0.0211
3905007,0.2742
3905019,-0.8619
3905045,1.1652
3910015,-1.7866
3910016,-0.2469
3910017,-0.7884
4002850,-0.8907
4003180,-1.7769
4003630,-0.4183
4005490,-1.0903
4007560,-0.9421
4007620,-0.6635
4009150,-2.8722
4009570,-0.2296
4010290,-1.3035
4010590,-0.6440
4010920,-1.4533
4013560,-1.2418
4015210,-1.9790
4015370,-1.8163
4015720,-1.1185
4017250,-0.8290
4019950,-1.1484
4020080,-2.1651
4020250,-0.3978
4020970,-1.7382
4021000,-0.6826
4021720,-1.2258
4022770,-2.0940
4022800,-1.6917
4023280,-0.5406
4024690,-1.0541
4025290,-1.2905
4026880,-1.2072
4027570,-1.3605
4028680,-1.0048
4030240,-2.3755
4030600,-1.5691
4032370,-2.8287
4033480,-0.9181
4100023,-0.9254
4101920,-0.8962
4102800,-2.2501
4103940,-2.1895
4104740,-1.2043
4106000,-1.8203
4108830,-1.4254
4109480,-2.4184
4110040,-1.8681
4110520,-2.7954
4110820,-1.1645
4112240,-0.5073
4202040,0.1569
4202130,-1.8313
4202280,-1.5758
4202340,-0.6829
4202400,-0.2439
4202440,-1.1351
4202790,0.2427
4202970,-1.1859
4203330,-0.8965
4203570,-0.8075
4203630,-0.7164
4204080,-1.4147
4204200,-1.2834
4204230,-1.1799
4204590,-0.9243
4204890,0.2505
4205010,-0.7988
4205040,-0.9639
4205190,-1.0940
4205310,1.1554
4205400,-1.0896
4205490,-0.1979
4205550,-1.4354
4205760,0.0226
4205860,-2.2769
4205910,-1.2278
4206030,-2.0336
4206240,-1.4070
4206480,0.1540
4207080,-1.4397
4207110,0.0225
4207230,-0.2455
4207290,-0.3168
4207710,-0.0997
4208010,-3.2594
4208060,-1.5650
4208550,-0.2361
4208670,-0.2679
4208850,-0.8401
4209300,-2.0843
4209480,0.1290
4209690,-1.7503
4210620,-0.7438
4210860,-0.3266
4210920,0.2055
4210950,-1.7072
4211580,-2.5111
4211610,0.2435
4211670,0.0493
4211700,-1.2229
4211790,0.2388
4211880,-0.7643
4212170,-0.3525
4212330,-0.9723
4212840,-0.5578
4213140,-1.3969
4213320,-1.4999
4213440,-1.4409
4214160,0.1220
4214580,-0.8576
4214940,-1.4601
4215030,-1.1058
4215330,-0.3229
4215600,-1.8323
4215720,-0.6173
4215830,-0.1116
4215900,-0.6106
4216200,-0.9038
4216410,-0.3673
4216500,-1.5692
4216530,-1.0604
4216620,-1.0906
4216740,-1.6277
4216980,-0.8222
4217280,0.0098
4217520,0.1029
4218510,0.0745
4218580,-0.5793
4218590,-1.4964
4218630,-0.3062
4218750,-0.2426
4218840,-0.4300
4218930,0.4276
4218990,-1.8409
4219050,-0.4178
4219170,-1.5799
4219290,-0.1500
4219350,-0.4566
4219470,0.3171
4219500,-0.6159
4219650,-1.0335
4219680,-1.2161
4219710,-1.2822
4220040,-1.5092
4220100,-0.2842
4220370,-1.3081
4220430,-0.6651
4220550,0.1793
4221090,-1.3909
4221330,-1.7492
4221870,-0.1505
4222400,-1.2719
4222560,0.5924
4222600,-0.7871
4222620,-0.1199
4222770,-0.6446
4222790,-1.4985
4222800,-2.2923
4222830,-2.7243
4222860,-0.2249
4223010,-1.0962
4223640,-0.4760
4224150,-1.4565
4224320,-1.3631
4224390,-0.1459
4224480,0.3075
4224510,-0.3838
4224790,-0.3405
4224990,-1.1992
4225290,-0.4977
4225680,-1.2992
4225830,-1.3112
4225950,-1.9811
4225980,-0.2743
4226250,-0.2104
4226300,-1.6401
4226370,-2.0367
4226390,-1.6488
4226460,-1.2440
4226550,0.0045
4226580,0.5025
4226820,-1.9927
4226850,-0.4827
4400120,-1.7504
4400240,-0.6128
4400330,-0.7376
4400720,-1.7543
4400780,-0.3504
4400840,-1.1912
4400900,-1.7880
4401110,0.0150
4401200,-1.5639
4500002,-1.5224
4500012,-1.4685
4500690,-0.6587
4500720,-1.7716
4500750,-3.0793
4500780,-0.9376
4500810,-1.0854
4500840,-1.6616
4500870,-1.3166
4500900,-1.5020
4500930,-1.2801
4500960,-2.2946
4501020,-2.6436
4501050,-1.6696
4501080,-2.5106
4501110,-1.8485
4501170,-1.4073
4501250,-1.2711
4501440,-1.8172
4501500,-2.2041
4501530,-2.1772
4501560,-1.9131
4501740,-1.5050
4501770,-1.5552
4501800,-1.6722
4501830,-2.1793
4501860,-1.6804
4501890,-1.8366
4501920,-1.8445
4501950,-1.7812
4502010,-0.9215
4502070,-1.6381
4502100,-1.7256
4502130,-1.4628
4502160,-2.0441
4502190,-2.2714
4502220,-3.2103
4502250,-2.2909
4502280,-1.7673
4502310,-1.6775
4502340,-1.9289
4502400,-1.3834
4502430,-1.5907
4502460,-2.6970
4502490,-1.6731
4502520,-3.0651
4502550,-1.5615
4502580,-1.6997
4502610,-1.7847
4502640,-1.8018
4502670,-2.9585
4502700,-1.4285
4502730,-1.8766
4502760,-2.1821
4502790,-2.4510
4502820,-0.9310
4502850,-2.5689
4502880,-2.4857
4502970,-2.2786
4503000,-1.7537
4503030,-2.0568
4503060,-1.7947
4503150,-2.2750
4503180,-2.5707
4503210,-1.7303
4503330,-1.7801
4503360,-1.7958
4503390,-1.1394
4503460,-1.5825
4503480,-0.8045
4503510,-0.9195
4503540,-1.4372
4503570,-1.1841
4503600,-1.2871
4503630,-1.6174
4503660,-2.0105
4503690,-1.7714
4503720,-1.6360
4503750,-1.7469
4503780,-1.9320
4503810,-1.6759
4503840,-0.7217
4503870,-1.5667
4503900,-0.6459
4503908,-2.3283
4666270,-1.6061
4700001,-0.9607
4700060,-1.2025
4700120,-0.9340
4700180,-1.4660
4700300,-0.8920
4700330,-1.0737
4700360,-1.2465
4700600,-1.4272
4700690,-1.4433
4700850,-1.7309
4701020,-0.7744
4701050,-0.9221
4701080,-1.6206
4701170,-2.0549
4701200,-1.6859
4701260,-0.6010
4701290,-1.4834
4701400,-1.2660
4701410,-1.7978
4701500,-0.5920
4701590,-1.9089
4701650,-1.7019
4701680,-0.9920
4701770,-1.7792
4701800,-0.4148
4701950,-1.5508
4702010,-1.2345
4702100,-1.4474
4702130,-0.2204
4702190,-0.4434
4702220,-1.9052
4702280,-2.5535
4702310,-1.6328
4702370,-1.5498
4702460,-0.8354
4702580,-1.8022
4702670,-1.2642
4702700,-0.6675
4702760,-1.8969
4702790,-1.1889
4702820,-2.1234
4702880,-1.3723
4702940,-2.1365
4702970,-1.4290
4703030,-0.9342
4703150,-0.9417
4703180,-1.7205
4703240,-1.1842
4703360,-1.6146
4703480,-1.2011
4703590,-1.4088
4703600,-1.6775
4703690,-0.4731
4703780,-1.5783
4703810,-0.8337
4704020,-1.1369
4704080,-1.2922
4704100,-1.7404
4704200,-1.7034
4704260,-1.8047
4704350,-1.5640
4704470,-1.2094
4704530,0.4452
4704550,-0.6035
4800010,-0.7477
4807350,-1.2924
4807440,-1.1364
4807710,-1.1860
4807830,-0.7339
4807890,0.5142
4808090,-0.1642
4808130,-1.1981
4808190,-1.0901
4808310,-0.5359
4808340,-0.6130
4808700,-1.1253
4808870,-1.7212
4808880,-1.0924
4808940,-1.3032
4809570,-1.3282
4809630,-1.7368
4809670,-1.2970
4809810,-1.1515
4809860,-0.7890
4810200,-2.3397
4810230,-0.8389
4811190,-1.5166
4811280,-1.3902
4811640,-0.8977
4811700,-1.3867
4811790,-1.8317
4812120,-0.0237
4812180,-0.7797
4812640,-1.7013
4812810,-0.5967
4813050,-0.6789
4813110,-1.1928
4813230,-0.8473
4813320,-1.6869
4813590,-0.7160
4813650,-1.3947
4814190,-1.6861
4814280,-0.2124
4814310,-1.2830
4814370,-1.8481
4814520,-1.9176
4814670,-1.5912
4814700,-1.9519
4814730,0.2640
4814820,-1.9919
4814970,-1.8599
4815000,-0.2883
4815210,-0.1691
4815240,-0.4781
4815270,-1.0987
4815300,-2.1452
4815330,-1.3835
4815510,-0.5195
4815720,-2.0284
4815750,-1.2602
4815910,-1.4926
4815960,-1.6015
4816110,-0.4124
4816180,-1.0889
4816230,-1.6187
4816410,-1.7902
4816530,-1.0115
4816620,-1.4773
4816710,-1.0714
4816740,-0.6858
4816860,-1.0019
4817040,-1.2704
4817070,-0.8407
4817640,-0.9483
4817700,-0.6886
4817850,-1.2718
4818000,-1.9157
4818210,-1.5794
4818280,-1.7498
4818300,-0.4436
4818360,-1.6729
4818540,-1.1603
4818810,-1.2025
4818940,-1.1878
4819380,-0.6462
4819560,-0.1442
4819650,-0.4338
4819700,-1.9552
4819830,-0.3321
4820010,0.6106
4820160,-0.6468
4820220,-1.2052
4820250,-0.4409
4820280,-1.8582
4820340,-0.6163
4820600,-0.6975
4820700,-1.5284
4820760,-1.4849
4821060,-2.1281
4821150,-0.9963
4821420,-0.7647
4821660,-0.2661
4821720,-1.9111
4821810,-2.3634
4822170,-0.7356
4822830,-2.4371
4822920,-1.7720
4822970,-1.1850
4823280,-1.4593
4823310,-2.1835
4823640,-1.1448
4823910,-0.7621
4824030,-1.7049
4824060,-0.1282
4824100,-1.1077
4824420,-1.2729
4824590,-0.9868
4824630,-1.7896
4824730,-1.5115
4824990,-1.0876
4825170,0.0248
4825200,-1.0413
4825260,-0.0954
4825500,-0.7337
4825620,-1.8368
4825660,-0.7929
4825740,-0.5655
4826100,-1.7332
4826160,-1.6833
4826190,-0.5527
4826280,-1.0169
4826430,-0.5853
4826490,-1.2715
4826580,0.0614
4826670,-1.1634
4827030,-0.3227
4827300,-0.5335
4827390,-1.2455
4827450,-1.3549
4827510,-0.3058
4827690,-1.8765
4827720,-0.4755
4827780,-1.8945
4827870,-1.3397
4828110,-1.4033
4828500,-1.7884
4828550,-1.0199
4828710,-1.5704
4828740,-0.9253
4828890,-1.5431
4828920,-0.2720
4829130,-2.9591
4829160,-1.9423
4829850,-0.3774
4830390,-0.9193
4830420,-1.9345
4830570,-1.8177
4830600,0.1345
4830640,-0.4737
4831260,-0.8854
4831760,-1.3288
4832090,-2.2354
4832190,-2.7312
4832280,-0.8301
4832340,-1.6222
4832400,-0.3057
4832730,-1.6443
4832940,-1.0226
4833060,-1.5616
4833120,-0.3053
4833180,-0.0615
4834050,-1.6498
4834290,-1.6524
4834320,-0.9496
4834440,0.4263
4834830,-0.7622
4834980,-1.7257
4835010,-0.5134
4835070,-1.0004
4835100,-0.4113
4835130,-0.3369
4835400,-1.6232
4836000,0.1794
4836450,0.5944
4836660,-0.2654
4836970,-1.8904
4837020,-0.4389
4837650,-0.3226
4838080,-0.4000
4838190,-1.9488
4838220,-0.5616
4838360,-1.2879
4838700,-0.7211
4838730,-1.7396
4838760,-1.9921
4838970,-0.9993
4839480,0.0346
4839630,-1.9687
4839690,-1.5100
4839960,-1.5517
4839990,-1.2614
4840080,-1.3410
4840230,-1.0812
4840710,-0.1684
4840950,-1.0026
4841100,-1.2885
4841190,-1.6974
4841220,-1.4831
4841350,-0.3765
4841820,-1.7469
4841970,-0.6941
4842240,-0.6176
4842280,-1.3380
4842300,-1.4523
4842330,-2.0368
4842450,-1.8206
4842480,-1.5831
4842510,-1.4637
4842960,-0.1120
4843200,-2.5470
4843290,-1.2470
4843470,-1.5748
4844110,-1.8151
4844150,-1.6522
4844280,-2.0336
4844430,-0.5272
4844730,-1.0972
4844800,-1.2717
4845090,-2.0325
4845120,-1.1848
4845380,-1.7549
4845540,-1.0382
4845600,-0.8741
4845780,-1.3593
4845900,-1.3027
4846230,-1.0819
4846440,-2.0085
4846530,0.3655
4846680,-0.3084
4900030,-1.2204
4900142,-1.6143
4900210,-1.2400
4900360,-2.3315
4900420,-1.3593
4900630,-0.8411
4900720,-1.4677
4900870,-1.8736
4901140,-0.3035
4901200,-1.7034
5002820,-2.1605
5100060,-1.1860
5100090,-1.4745
5100120,-1.0734
5100180,-1.2474
5100210,-1.2583
5100240,-0.9569
5100270,-0.6227
5100300,-1.0840
5100360,-1.4638
5100450,-0.9977
5100480,-0.9912
5100540,-1.1584
5100600,-1.1857
5100660,-1.0038
5100720,-1.0099
5100750,-0.6701
5100780,-1.3306
5100810,-0.6418
5100840,-0.5500
5100960,-0.8724
5101050,-0.9498
5101080,-1.2260
5101110,-1.1209
5101170,-0.8155
5101200,-1.1283
5101260,-0.2953
5101320,-1.2714
5101380,-1.3182
5101410,-1.5355
5101440,-0.5500
5101470,-0.9375
5101510,-1.2467
5101620,-0.7055
5101650,-0.5497
5101710,-1.3129
5101740,-1.1110
5101770,-1.1426
5101800,-0.9746
5101830,-0.4660
5101860,-1.2608
5101890,-0.8647
5101920,-0.6605
5101980,-1.3653
5102010,-0.7339
5102070,-0.0986
5102100,-0.8405
5102120,-1.1868
5102160,-1.9235
5102250,-0.3389
5102280,-1.2514
5102310,-1.3983
5102340,-1.5110
5102360,-1.1364
5102390,-0.2379
5102400,-1.4134
5102460,-0.8423
5102490,-0.5073
5102520,-1.0162
5102580,-1.2928
5102610,-0.6264
5102640,-1.2219
5102670,-1.4090
5102710,-1.6944
5102730,-0.8033
5102790,-1.4537
5102820,-1.0147
5102880,-1.3297
5102910,-1.4502
5102940,-0.6925
5103000,-0.8608
5103030,-1.0573
5103060,-1.2699
5103090,-0.2428
5103130,-0.3230
5103150,-1.4187
5103180,-1.1246
5103240,-1.3384
5103270,-0.6434
5103300,-0.9718
5103330,-0.5568
5103390,-0.5977
5103460,-0.5726
5103600,-1.0846
5103640,-0.7583
5103660,-0.4821
5103690,-1.4905
5103710,-0.8659
5103750,-0.5833
5103780,-0.9458
5103840,-0.6705
5103870,-1.0706
5103930,-1.3528
5103980,-1.1175
5104020,-1.0176
5104050,-1.3816
5104110,-1.2632
5104150,-0.3648
5300300,-0.7783
5300390,-0.4969
5300420,-0.1791
5300480,-0.6034
5300660,-1.4899
5301080,-1.0509
5301410,-1.0361
5302400,-0.6596
5302670,-0.4144
5302700,-0.9462
5302820,-0.8836
5302940,-0.7457
5303540,-1.4873
5303750,-0.0661
5303930,-1.5931
5303960,-1.3278
5304230,0.2125
5304860,-0.7089
5305430,-0.2236
5305850,-0.5721
5305910,0.2314
5305940,-0.6210
5306570,-1.5584
5306960,-0.5204
5307230,-1.4709
5307320,-0.4875
5307710,-1.4314
5307920,-0.2979
5308130,-2.1069
5308250,-1.3499
5308460,-0.4833
5308700,-1.5911
5309180,-0.6701
5309270,-1.6573
5400060,-1.1793
5400180,-1.6202
5400300,-2.0528
5400390,-1.6303
5400510,-1.0757
5400570,-1.3851
5400600,-1.3983
5400720,-1.0444
5400810,-1.8521
5400840,-1.6200
5400930,-0.6277
5401050,-0.7905
5401230,-1.3778
5401620,-1.2276
5500390,-1.3561
5500540,-0.1820
5501050,-2.0082
5501770,-0.2741
5501800,-1.0260
5503060,-1.7200
5504050,-1.1851
5504680,-1.9002
5505460,-1.0488
5505820,-2.2572
5505940,-1.1835
5506030,-0.0486
5507020,-1.1695
5507320,-1.8682
5507530,-1.6074
5508520,-2.5137
5509060,-0.3400
5509130,0.2235
