id,wh_grd
3404020,-0.0074
3404110,0.0389
3404290,0.0239
3404320,-0.0503
3404410,-0.0251
3404500,0.0263
3404560,0.0489
3404590,0.0443
3404660,-0.0039
3404890,-0.0169
3404920,-0.0347
3404980,0.0425
3405070,-0.0166
3405190,-0.0034
3405310,0.0685
3405490,0.0756
3405580,-0.0123
3405640,0.0232
3405730,-0.0521
3405760,0.0449
3406030,-0.0042
3406270,-0.0482
3406450,-0.0296
3406510,0.0181
3406540,0.0788
3406570,-0.0102
3406870,-0.0203
3406930,-0.0085
3406990,0.0055
3407230,0.0350
3407350,0.0198
3407560,-0.0025
3407740,-0.0013
3407830,0.0667
3407890,-0.0344
3408220,-0.1101
3408400,0.0708
3408520,-0.0456
3408610,-0.0202
3408640,-0.0719
3408760,-0.0199
3408850,0.0469
3408940,0.0250
3409210,-0.0945
3409270,0.0099
3409390,0.0474
3409450,-0.0860
3409630,-0.0102
3409750,-0.0404
3409810,0.0282
3410050,-0.0791
3410110,0.0170
3410320,0.0307
3410470,-0.0415
3410500,-0.0145
3410560,0.0502
3410810,0.0364
3410950,0.0373
3410980,-0.0054
3411160,-0.0174
3411280,0.0320
3411340,0.0065
3411430,0.0030
3411460,-0.0285
3411490,0.0158
3411640,0.0425
3411880,-0.0400
3412060,0.0597
3412420,-0.0092
3412480,-0.0480
3412690,0.0721
3412810,-0.0288
3412840,0.0437
3412870,0.0319
3412960,0.0437
3413050,0.0032
3413410,-0.0512
3413530,0.0185
3413650,0.1124
3413680,-0.0313
3413770,-0.0349
3413800,0.0068
3413830,-0.0005
3414130,-0.0342
3414310,-0.0478
3414340,0.0147
3414460,-0.0680
3414490,0.0298
3414640,0.0520
3414670,0.0351
3414850,-0.0644
3415090,-0.0450
3415210,0.0395
3415330,0.0421
3415360,-0.0028
3415390,0.0166
3415630,-0.0405
3415900,0.0915
3416080,0.0087
3416230,0.0255
3416260,0.0163
3416470,0.0349
3416500,-0.0019
3416680,0.0690
3416710,-0.0566
3416800,0.0593
3417070,0.0023
3417280,0.0062
3417610,0.0200
3417640,0.0024
3417700,0.0239
3417820,0.0297
3417880,0.0427
3418060,0.0018
3418120,0.0223
3500010,0.0500
3500030,0.0273
3500060,0.0570
3500120,0.0811
3500150,0.0706
3500180,0.0868
3500210,0.0196
3500240,-0.0179
3500300,0.0304
3500570,-0.0079
3500690,0.1070
3500990,0.0197
3501080,0.0819
3501110,-0.0528
3501170,0.0199
3501260,-0.0094
3501500,0.0784
3501650,0.0426
3501680,-0.0646
3501740,0.0233
3501890,-0.0089
3502100,0.0551
3502190,0.0419
3502250,0.1093
3502310,0.0712
3502370,-0.0577
3502430,0.0645
3502460,0.1852
3502520,0.0123
3502610,-0.0668
3502640,0.0668
3600008,0.0966
3602460,0.1568
3602970,0.0150
3603270,0.0761
3603840,0.0431
3604080,0.0041
3604140,0.0769
3604870,0.1065
3605280,0.0027
3605310,-0.1021
3605850,0.1138
3606570,-0.0322
3608160,-0.0290
3608310,0.0279
3608430,-0.0423
3608880,-0.0369
3609420,-0.0113
3609660,-0.0118
3609690,-0.0439
3609720,-0.0394
3609840,0.0072
3610620,-0.0015
3610950,0.0084
3610980,0.1447
3611160,0.0299
3611460,0.0596
3611550,-0.0067
3612180,0.0460
3612330,-0.0034
3612510,0.0298
3612630,0.0420
3613290,0.0168
3613530,0.0053
3613740,0.0002
3614010,0.0399
3614190,-0.0119
3614340,-0.0174
3615090,0.0452
3615300,-0.0433
3615510,-0.0040
3615540,-0.0319
3615630,0.0735
3615780,0.0229
3616230,0.0188
3616290,-0.0385
3616620,-0.0495
3616830,0.0364
3617160,-0.0401
3617380,-0.0216
3617730,0.0589
3617910,0.0266
3618120,-0.0479
3618240,0.2327
3618690,0.0056
3619200,-0.1024
3619230,-0.0462
3619320,-0.0504
3619500,0.0084
3619560,0.0072
3619650,-0.0454
3619680,0.0214
3619740,-0.0119
3619950,0.0841
3620100,-0.0674
3620340,-0.0032
3620400,-0.0406
3620490,0.1609
3620580,0.1313
3620700,0.0066
3620910,-0.0220
3621480,0.0328
3621570,0.0091
3622020,-0.0072
3622470,-0.0494
3623010,0.0429
3623460,-0.0385
3623580,0.0861
3623760,0.0399
3624690,-0.0108
3624750,0.1421
3625350,0.0397
3626010,0.0704
3626670,-0.0004
3627060,0.0190
3627300,0.0141
3627810,0.0063
3628320,0.0358
3628590,0.0186
3628650,0.1127
3628950,0.0197
3629370,0.0670
3629430,0.0018
3629460,-0.0498
3629790,0.0775
3629880,0.0254
3629970,0.0258
3630030,-0.0268
3630120,-0.0041
3630360,0.0474
3630540,0.0438
3630660,-0.0070
3631260,0.0254
3631920,0.1138
3700011,-0.0135
3700012,-0.0507
3700030,-0.0292
3700090,-0.0211
3700210,-0.0412
3700240,-0.1173
3700270,0.0302
3700330,-0.0107
3700390,-0.0627
3700420,-0.0789
3700450,-0.0711
3700480,-0.1069
3700530,0.0060
3700580,-0.0364
3700630,-0.0716
3700690,-0.0514
3700720,-0.0171
3700750,0.1190
3700900,-0.0630
3700930,0.0665
3700960,-0.0483
3701110,-0.0253
3701140,-0.0638
3701170,-0.0753
3701200,-0.0199
3701260,0.0777
3701320,-0.0818
3701500,0.0423
3701530,-0.1015
3701620,-0.0667
3701800,-0.0567
3701830,-0.0128
3701920,0.0382
3702010,-0.0781
3702040,-0.0882
3702100,-0.0990
3702190,-0.0054
3702250,-0.0224
3702310,-0.0244
3702340,-0.1144
3702370,-0.0138
3702430,0.0168
3702560,-0.0477
3702610,-0.1067
3702640,-0.0645
3702680,-0.0799
3702760,-0.0978
3702940,-0.1106
3702970,0.1338
3703060,-0.0190
3703090,-0.0453
3703120,0.0223
3703210,0.0354
3703270,0.0117
3703310,-0.0803
3703330,-0.0427
3703360,-0.0612
3703450,0.0073
3703480,-0.0094
3703540,0.0260
3703570,-0.0182
3703630,-0.0329
3703720,-0.0929
3703780,-0.0924
3703870,-0.1221
3703930,-0.0775
3703990,-0.0418
3704050,-0.0978
3704080,-0.0306
3704140,-0.0047
3704320,-0.0970
3704380,-0.0703
3704410,-0.0608
3704500,-0.1582
3704620,0.0427
3704650,-0.1346
3704720,0.0007
3704830,-0.0110
3704880,-0.0234
3704950,-0.0972
3705020,-0.0688
3705040,-0.1018
3705070,0.0174
3806780,0.1088
3808130,0.0360
3904348,0.0520
3904351,-0.0645
3904360,0.0598
3904371,-0.0151
3904375,0.1944
3904378,-0.0296
3904380,-0.0450
3904384,-0.0775
3904386,-0.0056
3904394,-0.0374
3904401,-0.0148
3904410,-0.0090
3904419,-0.0059
3904421,-0.0167
3904426,-0.0122
3904440,-0.0061
3904456,-0.0304
3904460,-0.0578
3904463,0.0114
3904467,0.0289
3904480,-0.0189
3904481,-0.0467
3904490,0.0415
3904504,0.0490
3904507,-0.0674
3904509,-0.0124
3904513,-0.0259
3904516,-0.0479
3904519,-0.0023
3904558,0.0234
3904564,0.0366
3904610,0.0544
3904611,0.0190
3904624,-0.1197
3904676,0.0206
3904689,0.0313
3904696,-0.0260
3904697,-0.0213
3904700,-0.0253
3904701,-0.0822
3904702,-0.1108
3904813,-0.0484
3904823,0.0051
3904875,-0.0429
3905045,-0.0018
3910000,0.0293
3910015,-0.0626
4002850,-0.0370
4003180,-0.0114
4003630,0.0248
4004500,-0.0393
4005490,-0.0149
4006870,-0.0455
4007620,-0.0453
4007740,-0.0727
4008070,-0.0003
4009570,0.0131
4010290,-0.0617
4010350,0.0596
4010590,0.0093
4010650,-0.0539
4010740,0.0098
4010920,-0.0321
4012150,0.0854
4013560,-0.0396
4013590,-0.0033
4014340,-0.0252
4015720,-0.0364
4017250,0.0041
4018700,-0.0798
4018990,-0.0919
4019950,0.0012
4020250,-0.0507
4020970,-0.0140
4021000,-0.0194
4021720,-0.0306
4022770,0.0849
4023280,-0.0324
4024690,-0.0072
4024870,-0.0293
4025230,-0.0660
4025290,-0.0411
4026880,-0.0150
4027570,-0.0587
4028680,-0.0516
4029380,-0.0949
4030240,-0.0071
4030600,0.0647
4032070,0.0039
4032370,-0.0755
4033180,-0.0117
4033480,0.0497
4100020,-0.1320
4100023,0.0517
4100048,-0.1238
4101120,-0.0284
4101620,0.0248
4101920,-0.0127
4101980,-0.0706
4102040,-0.0842
4102640,-0.0617
4102780,-0.0646
4102800,-0.0146
4102840,-0.0956
4102940,0.0056
4103480,-0.0065
4103660,-0.0016
4103720,0.0115
4103860,-0.0122
4103940,0.0429
4103990,-0.0553
4104500,-0.0034
4104740,0.0151
4105160,0.0102
4105610,-0.0362
4105910,0.0053
4106000,-0.0662
4106300,-0.0151
4106510,0.0184
4106740,-0.0162
4106900,-0.0304
4107020,0.0333
4107080,-0.0759
4107230,-0.0184
4107380,-0.0109
4107500,-0.1113
4108010,-0.0991
4108040,-0.0995
4108160,-0.0808
4108310,-0.0494
4108520,-0.0502
4108550,-0.0318
4108720,-0.0069
4108830,0.1006
4108880,-0.0495
4109000,0.1134
4109270,0.0063
4109330,-0.0228
4109480,0.0056
4109510,0.0208
4109630,-0.1705
4110040,-0.0032
4110350,-0.1261
4110520,-0.0280
4110710,0.0356
4110820,-0.0286
4110890,-0.0163
4111100,-0.0422
4111290,-0.0654
4111450,-0.0614
4111670,-0.1176
4111720,-0.0908
4112240,-0.0087
4112320,-0.0262
4112600,-0.0852
4113170,-0.0895
4113530,-0.0693
4202040,0.0088
4202280,0.0034
4202400,-0.0073
4202790,-0.0394
4203330,-0.0390
4203450,-0.0626
4203570,0.0576
4204230,-0.0589
4205010,0.0301
4205160,0.0073
4205190,0.0284
4205310,0.0399
4205400,0.0159
4205490,0.0166
4205550,-0.0081
4206240,-0.0412
4206360,-0.0463
4206480,0.0460
4206550,-0.1303
4206840,0.0292
4207110,0.0035
4207230,-0.0272
4207530,0.0250
4207650,-0.0094
4207710,-0.0628
4208550,0.0460
4208670,-0.0154
4208850,0.0456
4209270,-0.0049
4209300,0.0355
4209480,0.0490
4210710,-0.0666
4210860,0.1354
4211450,-0.0005
4211700,0.0909
4211790,0.0277
4212690,0.0222
4213140,0.0438
4213440,0.0015
4214580,0.0313
4216200,-0.0037
4216410,0.0596
4216980,-0.0788
4217280,0.0974
4217370,-0.0336
4218300,0.0161
4218510,-0.0089
4218630,0.0733
4218840,0.0350
4218990,0.0918
4219050,-0.0588
4219170,0.0880
4219290,-0.0066
4219500,0.0374
4219680,0.0579
4219890,0.0442
4220040,0.0318
4221090,-0.0029
4221490,-0.0113
4221870,0.0956
4222860,0.0002
4224300,-0.0001
4224320,-0.0553
4224480,-0.0060
4225290,0.0402
4225830,-0.1035
4225950,-0.0335
4225980,0.0654
4226250,0.0743
4226300,-0.0284
4226550,0.0277
4226580,0.0830
4226760,0.0835
4226820,0.0292
4400120,0.0717
4400240,-0.0201
4400270,0.0444
4400330,-0.0465
4400540,-0.0120
4400720,0.0777
4400780,-0.0448
4400840,-0.0718
4400900,0.1302
4401110,-0.0193
4401140,-0.0290
4401200,-0.0893
4500720,-0.0802
4500780,-0.0136
4500900,-0.0039
4501110,0.0087
4501170,-0.0070
4501440,-0.0203
4501500,-0.1035
4501560,-0.0717
4502010,-0.0635
4502130,-0.0144
4502280,-0.0167
4502310,-0.0044
4502340,-0.0430
4502490,-0.0877
4502520,-0.0759
4502550,-0.0795
4502580,-0.0450
4502610,-0.1054
4502700,-0.0713
4502730,-0.0782
4502820,-0.1250
4503030,-0.0071
4503060,-0.1775
4503330,-0.0683
4503360,0.0619
4503390,-0.0660
4503460,-0.1157
4503480,-0.0251
4503510,-0.0147
4503600,-0.0973
4503630,-0.0549
4503660,0.0227
4503720,-0.0296
4503810,-0.0675
4503870,-0.0677
4503900,-0.1116
4659820,0.0457
4666270,0.0766
4700001,-0.0962
4700180,-0.0805
4700300,-0.0402
4700330,0.0147
4700690,-0.0261
4700990,-0.0032
4701020,-0.0192
4701260,-0.0774
4701590,-0.0462
4702100,-0.0191
4702130,0.0129
4702220,-0.0225
4702370,-0.0944
4702400,-0.1299
4702520,0.0267
4702580,-0.0472
4702670,-0.0907
4702760,0.0664
4702940,0.0265
4703030,-0.0558
4703150,-0.0777
4703180,-0.0936
4703240,-0.0523
4703480,0.0435
4703600,0.0219
4703690,0.0062
4703780,-0.0025
4703810,-0.0987
4704020,-0.0141
4704350,-0.0816
4704530,-0.1090
4704550,-0.0957
4800008,-0.0098
4800009,-0.0482
4800010,-0.0178
4800011,-0.0687
4807350,-0.0138
4807410,0.0265
4807440,0.0396
4807590,0.0599
4807710,-0.0150
4807780,0.0346
4807800,-0.0769
4807830,0.0966
4807890,0.0393
4807950,-0.0002
4808090,-0.0107
4808130,-0.0302
4808190,-0.0393
4808280,0.0429
4808310,-0.0589
4808340,-0.0328
4808550,0.0436
4808580,-0.0239
4808700,0.0082
4808870,-0.0492
4808910,0.0447
4808940,0.1644
4809200,0.0030
4809300,0.0281
4809360,-0.0209
4809450,-0.0632
4809570,0.0054
4809630,0.0549
4809670,0.1357
4809720,-0.0420
4809810,0.0355
4809860,-0.0643
4810200,0.0225
4810230,0.0474
4810320,0.0582
4810710,-0.0165
4810780,-0.0719
4810800,0.0011
4810890,-0.0359
4811110,-0.0319
4811190,0.0547
4811220,-0.1327
4811280,0.0588
4811310,-0.0648
4811340,-0.0121
4811610,-0.0408
4811640,-0.0667
4811680,-0.1147
4811700,0.0397
4811790,0.0517
4812120,-0.0273
4812180,-0.0613
4812220,-0.0514
4812420,0.0247
4812460,-0.0056
4812480,0.0363
4812640,-0.0507
4812700,-0.0714
4812810,-0.0065
4813020,-0.0161
4813050,0.0215
4813110,-0.1336
4813170,-0.0045
4813230,-0.0128
4813290,0.0024
4813320,-0.0449
4813590,-0.0302
4813650,-0.0920
4813860,-0.0531
4813960,0.0316
4814280,0.0499
4814310,-0.0816
4814370,-0.0952
4814400,-0.0339
4814430,-0.0618
4814640,-0.0237
4814670,-0.0651
4814700,-0.0664
4814730,0.0278
4814760,0.0086
4814790,0.0196
4814820,-0.0347
4814850,-0.0068
4814970,-0.0638
4815000,0.0005
4815180,0.0113
4815210,-0.0192
4815240,-0.0022
4815270,0.0564
4815300,-0.0480
4815330,-0.0358
4815510,-0.0411
4815750,-0.0734
4815910,0.0060
4815960,-0.0079
4816110,0.0079
4816200,0.0782
4816230,0.1622
4816410,-0.1034
4816500,-0.0397
4816530,-0.0204
4816620,-0.0620
4816710,-0.0859
4816740,0.0201
4816770,-0.0350
4816860,-0.1202
4816950,-0.0227
4817040,0.0022
4817070,0.0037
4817580,-0.1259
4817610,-0.0702
4817640,0.1066
4817700,-0.0368
4817760,-0.0204
4817830,0.0231
4817850,-0.0786
4817880,-0.0796
4817960,-0.0243
4818000,0.0297
4818180,0.0314
4818210,0.0030
4818280,-0.0068
4818300,0.1161
4818360,0.0330
4818540,0.0363
4818940,-0.0052
4819080,-0.0183
4819170,-0.0159
4819320,-0.0354
4819350,-0.0440
4819380,0.0050
4819560,-0.0423
4819650,0.0723
4819700,-0.0421
4819830,0.0401
4819840,0.0331
4819950,-0.0837
4820010,-0.0476
4820160,-0.0122
4820190,-0.0269
4820220,-0.1006
4820250,-0.0255
4820280,0.0439
4820340,0.0311
4820500,-0.0209
4820550,0.0099
4820600,0.0444
4820640,0.0165
4820700,-0.0592
4820850,0.0084
4820960,0.0211
4821030,0.0078
4821060,-0.0095
4821150,-0.0160
4821360,-0.0556
4821390,-0.0267
4821420,0.0492
4821450,-0.0763
4821600,-0.0661
4821660,0.1059
4821720,-0.0179
4821750,-0.0317
4821780,0.0371
4821810,0.0006
4822170,-0.0548
4822470,-0.0564
4822530,0.1054
4822970,-0.0524
4823010,0.0415
4823280,-0.0585
4823310,-0.0231
4823430,0.0278
4823640,0.1697
4823790,-0.0196
4823820,-0.0469
4823910,-0.0390
4824030,0.0163
4824060,0.0337
4824100,-0.0052
4824120,0.0830
4824150,-0.0442
4824180,-0.0258
4824210,-0.0558
4824420,0.0333
4824590,-0.0271
4824600,-0.0392
4824630,0.0306
4824930,-0.0527
4824960,0.0564
4824990,-0.0211
4825170,0.0735
4825200,-0.0141
4825260,-0.0314
4825500,-0.0190
4825560,0.0427
4825590,0.0309
4825620,0.0019
4825660,0.0082
4825680,0.0637
4825740,0.0018
4825980,-0.0554
4826100,0.0367
4826190,-0.0422
4826280,0.0124
4826310,-0.0273
4826430,-0.0467
4826470,-0.0639
4826490,-0.0350
4826580,0.0852
4826610,-0.0719
4826640,-0.0537
4827030,0.0111
4827240,0.0528
4827300,0.0041
4827420,0.0145
4827450,0.0285
4827510,-0.0727
4827690,-0.0082
4827720,0.0621
4827750,-0.0044
4827780,0.0035
4827810,0.0364
4827870,0.0051
4828110,0.0562
4828290,-0.0008
4828500,0.1204
4828550,0.0011
4828590,-0.0007
4828650,0.0457
4828680,-0.1155
4828710,-0.0633
4828740,0.0571
4828890,-0.1951
4828920,-0.0333
4829010,0.0743
4829100,-0.0205
4829160,-0.0459
4829670,0.0424
4829820,-0.0930
4829850,-0.0123
4830060,0.0731
4830390,0.0323
4830420,-0.0781
4830570,0.0147
4830600,-0.0352
4830640,0.0190
4830930,-0.1170
4830950,-0.0670
4831170,0.0002
4831260,0.0553
4831760,0.0314
4831770,-0.0612
4832090,-0.0272
4832160,-0.0741
4832190,0.0146
4832280,-0.0208
4832310,0.0076
4832370,0.0267
4832400,-0.0263
4832430,0.0110
4832940,0.0099
4833120,0.0452
4833180,-0.0789
4833720,-0.0122
4834020,-0.0412
4834050,0.0200
4834110,0.0041
4834170,-0.0692
4834290,0.0103
4834320,0.0331
4834440,0.0053
4834650,-0.0331
4834830,0.0789
4834920,-0.0445
4834980,-0.0622
4835010,-0.0815
4835070,0.0381
4835100,-0.0149
4835190,-0.0211
4835430,-0.0164
4835550,0.0085
4835850,-0.0106
4836000,-0.0075
4836240,-0.0057
4836660,-0.0580
4836960,-0.0242
4836970,0.0240
4837020,0.1046
4837410,-0.0160
4837590,-0.0542
4837650,-0.0624
4837800,-0.0174
4838080,0.0518
4838220,0.0039
4838700,0.0576
4838730,0.1262
4838900,-0.0542
4838970,-0.0742
4839180,0.0016
4839270,0.0140
4839480,-0.0036
4839630,0.0048
4839690,0.0268
4839750,0.0659
4839870,-0.0125
4839930,0.0061
4839990,-0.0240
4840020,-0.0809
4840080,0.0621
4840350,-0.0141
4840440,0.0194
4840550,0.0444
4840650,-0.0490
4840710,-0.0209
4840740,-0.0720
4840920,0.0112
4840950,-0.0357
4841070,-0.0084
4841100,0.2053
4841220,0.0296
4841280,-0.0496
4841430,0.0326
4841520,0.0111
4841610,-0.0543
4841820,-0.0761
4841970,-0.0585
4842030,-0.1123
4842240,-0.0915
4842280,-0.0009
4842300,-0.0212
4842330,0.0108
4842450,-0.0873
4842480,-0.0001
4842510,-0.0407
4842810,-0.0064
4842960,0.0008
4843260,-0.0063
4843290,-0.0366
4843320,0.0063
4843350,0.0100
4843470,0.0724
4843650,-0.0406
4843720,0.0271
4843920,-0.0945
4844010,-0.0648
4844110,-0.0592
4844150,0.0513
4844160,-0.0489
4844280,-0.0502
4844430,-0.0283
4844470,-0.0153
4844730,-0.0109
4844800,-0.0378
4844960,-0.0138
4845380,0.0320
4845540,-0.0036
4845600,-0.0753
4845780,-0.0070
4845900,0.0608
4845950,0.0326
4846500,0.0716
4846530,-0.0305
4846620,0.1037
4846680,0.0136
4900030,-0.0492
4900090,0.0260
4900120,0.0778
4900142,0.0851
4900150,-0.0354
4900210,-0.0327
4900240,0.0208
4900360,0.0614
4900390,0.1391
4900420,-0.0151
4900510,0.1112
4900540,0.0336
4900600,-0.0428
4900630,0.0498
4900660,0.0393
4900720,0.0075
4900750,0.0389
4900810,0.0157
4900870,0.0811
4900960,0.0404
4901050,0.0259
4901080,0.0039
4901110,0.0825
4901140,-0.0033
4901200,0.0254
5100060,-0.0059
5100090,-0.0190
5100120,0.0120
5100270,0.0852
5100300,-0.0685
5100780,0.0128
5100810,-0.0225
5100840,0.0427
5101050,0.0204
5101260,0.1650
5101320,-0.0411
5101440,-0.0444
5101470,-0.0193
5101510,-0.0655
5101560,0.1161
5101800,-0.0976
5101830,0.0210
5101860,0.1062
5101890,0.0421
5101920,-0.0522
5102250,-0.0164
5102360,0.0778
5102390,0.0414
5102640,-0.0101
5102670,0.0373
5102940,-0.0505
5103000,0.0147
5103090,0.0134
5103130,0.1077
5103240,0.0833
5103300,0.0118
5103330,-0.0632
5103390,-0.0049
5103510,-0.0481
5103640,0.0038
5103660,-0.0177
5103710,-0.0204
5103840,-0.0280
5104020,0.0568
5104050,0.1268
5104150,-0.0285
5300001,-0.0378
5300003,0.0204
5300030,0.0429
5300240,0.0156
5300300,0.0185
5300380,-0.0284
5300390,-0.1555
5300420,0.0592
5300480,-0.0692
5300660,-0.0152
5300780,-0.0290
5300960,-0.0585
5301080,-0.0603
5301110,-0.0187
5301140,-0.0452
5301200,0.0666
5301410,-0.0402
5302310,0.0629
5302400,-0.0682
5302460,-0.0107
5302610,0.0574
5302670,-0.0651
5302700,-0.0367
5302820,0.0153
5302850,0.0366
5302880,-0.0329
5303540,-0.0014
5303750,0.0188
5303930,-0.1848
5303960,0.0405
5304020,-0.0635
5304200,-0.0667
5304230,-0.0868
5304470,-0.0056
5304620,-0.0339
5304860,-0.0834
5305130,-0.0589
5305220,0.0119
5305370,-0.0777
5305400,-0.0386
5305430,-0.0495
5305670,-0.0601
5305730,-0.0436
5305760,-0.0476
5305850,-0.0468
5305910,-0.0920
5305940,0.0261
5306180,-0.0142
5306480,-0.0514
5306570,-0.1133
5306690,-0.0952
5306900,0.0182
5306960,-0.0568
5307080,0.0710
5307230,-0.0509
5307320,-0.0037
5307470,-0.0306
5307710,-0.0760
5307740,-0.0596
5307770,-0.0676
5307900,-0.0470
5307920,-0.0339
5308020,-0.0139
5308160,-0.0973
5308250,0.0155
5308610,-0.0554
5308670,-0.0229
5308700,0.0506
5308760,-0.0962
5309100,0.0106
5309180,-0.0076
5309270,-0.0236
5309450,-0.0509
5309660,0.0489
5309720,-0.0229
5310110,-0.0478
5310140,-0.0348
5310170,0.0241
5400060,0.0082
5400570,0.0872
5400600,-0.0829
5500390,-0.0039
5500420,-0.0245
5500960,0.0857
5501050,0.0140
5501770,0.0098
5501890,0.0056
5503060,0.0065
5503640,-0.0272
5504050,0.0235
5504290,-0.0538
5504680,0.0042
5504740,-0.0169
5504830,-0.0415
5505820,0.1540
5505940,-0.0283
5507020,0.0152
5507050,-0.0879
5507320,0.0283
5507620,0.0335
5508520,0.0122
5508610,0.0182
5509030,0.0296
5509510,-0.0040
5509600,-0.0316
5510320,0.0309
5510830,0.0018
5511190,0.0137
5512360,0.0571
5513410,0.0734
5513650,0.0547
5514040,0.0378
5514490,0.0681
5514640,-0.0146
5515330,-0.0417
5515750,0.0442
5515780,0.0921
5515900,0.0299
5515960,-0.1119
5515990,0.0460
5516260,-0.0078
5516290,0.0391
5516680,0.0650
5600730,0.0214
5601030,-0.0113
5601470,0.0403
5601980,0.0203
5602760,-0.0202
5602990,0.0614
5604510,0.0592
5605302,0.0150
5605762,-0.0361
5605830,-0.0775
5606240,0.0631
