id,p_avg
0903539,0.6018
0903840,-0.2295
0903990,-0.4855
0904050,-0.2270
0904110,0.0580
0904170,0.0252
0904230,0.0485
0904260,-0.0260
0904290,0.0770
0904320,-1.2842
0904350,-0.5374
0904380,-0.2470
0904440,-0.7030
0904470,-0.1127
0904500,-0.3108
0904530,-1.0891
0904590,-0.5375
0904620,0.5656
0904680,-1.3112
0904740,-0.4896
0904830,-1.7801
0904860,-0.1069
0904890,-0.5484
0904920,-0.6841
0904950,-1.0521
0905070,-0.6384
0905160,-0.7869
0905190,-2.2604
0905220,-1.1750
0905250,-0.9201
0905280,0.5004
1000080,-0.3025
1000170,-0.0376
1000180,-0.2496
1000190,-1.0786
1000200,-1.1905
1000230,-0.9619
1000270,-0.8427
1000680,0.2458
1000790,-0.2267
1000810,-1.1471
1001080,-0.3423
1001240,-1.2361
1001300,-1.5323
1001530,-1.1213
1001620,-0.4660
1001850,-0.8707
1100030,-2.0620
1200030,-1.2248
1200060,-0.3931
1200090,-0.5701
1200120,-1.1123
1200150,-0.1777
1200180,-0.4993
1200210,-0.0281
1200240,-0.2341
1200270,0.0603
1200300,-0.1089
1200330,-0.6308
1200360,-0.5224
1200390,-0.4216
1200420,-0.9835
1200450,-0.1358
1200480,-0.9236
1200510,-0.9558
1200540,-0.0984
1200570,-0.4518
1200600,-0.8834
1200630,0.0868
1200660,-0.3051
1200690,-0.3451
1200720,-1.2734
1200750,-0.6979
1200780,-0.8192
1200810,-0.3260
1200840,-0.7143
1200870,-0.8882
1200900,-0.6342
1200930,-0.6832
1200960,-0.3365
1200990,-1.4879
1201020,-0.5595
1201050,-0.6171
1201080,-0.3809
1201110,-0.8352
1201140,-0.6949
1201170,-0.5388
1201200,-1.7156
1201230,-1.1002
1201260,-0.7371
1201290,-0.3754
1201320,-0.3954
1201350,0.0971
1201380,0.0155
1201410,-0.8950
1201440,-0.6361
1201470,-0.7374
1201500,-0.6041
1201530,-0.6882
1201560,-0.9217
1201590,-0.9379
1201620,-0.8766
1201650,0.1523
1201680,0.1195
1201710,-0.1605
1201740,-0.2483
1201770,-0.7587
1201800,-0.0932
1201830,-0.8850
1201860,-0.7331
1201890,-0.1999
1201920,-0.6242
1201950,-0.0936
1201980,-0.2025
1202010,-0.5415
1202012,0.6652
1202014,-1.1726
1202015,0.2113
1300001,-1.0952
1300060,-1.0074
1300090,-0.5321
1300120,-1.7557
1300150,-0.6946
1300180,-2.0031
1300210,-1.4546
1300240,-0.3445
1300290,-0.7643
1300330,-0.7426
1300360,-1.1488
1300390,-0.2205
1300420,-1.8973
1300440,-0.2218
1300480,-0.4214
1300510,-0.2303
1300540,-1.1165
1300570,-0.5307
1300600,-0.3545
1300630,-1.0504
1300660,-0.9893
1300690,-1.0192
1300720,-0.7013
1300750,-1.2322
1300780,-0.4464
1300810,-0.9938
1300840,-0.9140
1300870,-1.1649
1300900,-0.6629
1300930,-0.6575
1300990,-1.3908
1301020,-1.6123
1301050,-1.3038
1301080,-1.5598
1301110,-0.4786
1301140,0.1160
1301170,-1.4343
1301200,-1.4214
1301230,-1.3088
1301260,-1.4359
1301290,-0.8730
1301350,-0.6841
1301380,-1.2015
1301410,-0.3832
1301440,-0.2777
1301470,-1.1482
1301500,-0.9999
1301530,-0.8304
1301560,-0.8944
1301590,-1.0611
1301620,-0.9425
1301650,-0.7208
1301680,-1.0409
1301710,-1.0509
1301740,-1.7095
1301770,-1.0862
1301800,-2.0645
1301830,-1.4826
1301860,-1.0081
1301870,-1.4379
1301890,-0.7158
1301920,-0.8422
1301950,-0.7577
1301980,-0.4355
1302010,-1.3218
1302040,-1.3922
1302070,-0.7294
1302100,-0.4994
1302130,-0.2106
1302190,-0.8826
1302220,0.1447
1302250,-0.8134
1302280,-1.2367
1302310,-1.1776
1302340,-0.9561
1302370,-1.2694
1302400,-0.8359
1302430,-0.5064
1302460,-1.1772
1302490,-1.1435
1302520,-1.3928
1302550,-0.2484
1302580,-0.7283
1302610,-1.1966
1302640,-2.1289
1302670,-1.0145
1302700,-0.7452
1302730,-0.9894
1302790,-0.3472
1302820,-0.7592
1302880,-0.6446
1302910,-1.0618
1302940,-0.3905
1302970,-1.2038
1303000,-0.6516
1303030,0.3081
1303060,-1.3976
1303090,-1.3363
1303120,-0.7340
1303150,-0.9277
1303210,-1.3236
1303240,-0.7661
1303270,-0.6297
1303300,-0.9273
1303330,-0.6378
1303360,-0.9355
1303390,-0.2478
1303420,-0.3652
1303450,-1.8194
1303480,-0.6602
1303510,-0.9079
1303540,-0.8666
1303570,-1.3158
1303600,-1.0883
1303630,-1.6609
1303660,-1.1282
1303690,-0.9468
1303720,-0.5504
1303750,-1.2767
1303780,-0.7880
1303840,-0.5445
1303870,-1.7188
1303930,-1.1755
1303960,-0.0647
1303990,-0.6207
1304020,-0.8822
1304050,-1.7544
1304080,-1.3281
1304110,-0.7134
1304140,-0.2113
1304170,-0.9552
1304200,-1.0459
1304220,-1.4933
1304260,-0.6353
1304290,-2.1120
1304320,-0.3334
1304350,-2.1279
1304380,-1.8807
1304410,-0.5548
1304440,-0.6875
1304470,-0.0598
1304500,-1.1392
1304530,-0.9964
1304540,-1.0965
1304560,-0.0345
1304590,-1.2472
1304620,-1.7351
1304650,-2.3070
1304680,-1.9848
1304770,-1.0763
1304800,-1.5314
1304830,-0.9390
1304860,-1.6024
1304890,-1.0708
1304950,-1.6936
1304980,-0.9430
1305040,-1.0752
1305070,-0.2613
1305100,-1.2284
1305130,0.0646
1305190,-1.3316
1305220,-1.8260
1305250,0.2050
1305280,-0.9216
1305310,-1.2032
1305340,-1.5113
1305370,-0.7009
1305390,-0.6752
1305430,-0.3249
1305460,-1.5468
1305490,-0.9789
1305550,-1.4232
1305580,-0.6072
1305640,-1.2127
1305670,-0.3708
1305700,-1.0994
1305730,-1.3676
1305760,-0.9612
1305790,-1.0860
1305850,-1.1854
1500030,-1.2498
1600001,-0.7368
1600002,0.1093
1600030,-1.4787
1600060,-0.9669
1600139,-0.8978
1600180,-0.2254
1600240,-0.3754
1600270,-1.4546
1600300,-0.7023
1600360,-0.6993
1600420,-0.6414
1600450,-1.6884
1600480,-1.3017
1600490,-0.6489
1600510,-1.0650
1600600,-0.3821
1600660,-0.9349
1600780,-0.0455
1600810,0.4516
1600815,-2.0996
1600930,-0.3847
1600960,-0.6509
1601020,-0.5578
1601050,-0.5596
1601080,-0.7906
1601110,-0.7915
1601140,-0.5184
1601230,-1.7124
1601260,-0.9996
1601290,0.4288
1601380,-0.8719
1601410,-0.6805
1601470,-0.7239
1601530,-1.2972
1601570,-0.3316
1601590,-1.1054
1601620,-0.7215
1601650,-0.9331
1601710,-0.4742
1601770,-0.9838
1601800,0.0379
1601830,-1.6524
1601860,-0.5985
1601920,0.2180
1601950,0.0535
1601980,-1.1888
1602030,0.0388
1602070,-1.0487
1602100,-0.6500
1602130,-0.8385
1602190,-0.7111
1602220,-0.3572
1602250,-1.2099
1602340,-0.9069
1602370,0.5652
1602460,-0.7091
1602490,-0.3672
1602520,-0.8115
1602550,-0.6183
1602580,-1.0465
1602640,-0.3677
1602670,-0.1588
1602700,-1.4180
1602790,-0.4664
1602850,-0.4177
1602910,-0.5060
1602940,-1.4162
1602970,-0.7491
1603000,-0.9358
1603060,-0.6372
1603090,0.1678
1603180,-1.6790
1603240,-0.5392
1603270,-1.5650
1603300,-0.8215
1603330,-0.4442
1603360,-1.2864
1603400,-0.6304
1603420,0.3650
1603480,-1.5007
1700002,-0.2775
1700003,-0.8042
1700004,-1.2096
1700005,-0.0810
1700007,-0.3737
1700009,-0.8146
1700010,-1.6157
1700014,-0.7053
1700041,0.1130
1700044,-0.7162
1700045,-1.2117
1700077,-0.5701
1700092,-1.7463
1700105,-1.4410
1700106,-0.7837
1700109,-0.6028
1700110,-2.4367
1700112,-1.1316
1700113,-1.0403
1700114,-1.1779
1700115,-0.9576
1700119,-1.1728
1700122,-1.1159
1700123,-0.9976
1700125,-0.5753
1700126,0.0646
1700153,-2.0921
1700176,-0.9909
1700217,-1.4080
1700222,-0.2849
1700223,-0.8279
1700310,-1.1893
1700314,-0.6172
1700319,-0.7694
1700320,-1.1098
1700321,-1.0323
1700324,-0.4704
1700326,-0.4931
1700332,-0.9920
1701385,-1.0110
1701387,-1.5175
1701395,-0.8259
1701403,-0.6731
1701404,-1.8170
1701413,-1.3087
1703090,-0.6936
1703150,-1.3621
1703480,-0.8440
1703510,-0.7677
1703600,-1.7718
1703690,-0.6217
1703750,-1.0262
1703840,-0.8570
1703900,0.7605
1703930,-1.1358
1703960,-1.4869
1703990,-0.6592
1704050,-0.7562
1704140,0.2513
1704260,-1.0618
1704440,-1.4743
1704470,-1.4932
1704560,-1.3311
1704620,-0.7777
1704680,-2.0055
1704710,-1.6376
1704920,-0.8121
1705050,-0.5903
1705220,-0.8126
1705310,-2.1237
1705430,-0.1925
1705466,-1.2720
1705570,-0.8621
1705580,-0.8962
1705610,-0.5272
1705760,-1.8507
1705790,-1.1838
1705910,-0.6351
1705950,-1.5230
1706000,-1.0442
1706060,-0.8403
1706090,-1.0077
1706120,-1.2601
1706270,-1.1439
1706390,-0.9826
1706480,-1.2343
1706510,-1.1180
1706750,-1.0222
1706930,-1.1542
1707010,-0.2930
1707170,-1.0495
1707290,-0.5635
1707320,-0.2655
1707650,-0.4827
1707770,-1.0085
1707830,-0.4101
1707860,-1.6740
1707950,-1.5465
1708010,0.4469
1708040,-1.9853
1708070,-2.0418
1708100,-1.5305
1708130,-1.4310
1708160,-0.3706
1708220,-0.9836
1708250,-1.5348
1708280,-0.8147
1708310,-1.9493
1708340,-2.0103
1708430,-0.4454
1708460,-0.9315
1708500,-0.9179
1708550,-1.1237
1708580,-1.7179
1708610,-0.8332
1708640,-0.3611
1708730,-0.7224
1708790,-0.1660
1709100,-0.6527
1709150,-0.0521
1709170,-0.8712
1709180,-0.8755
1709210,-0.4113
1709270,-0.9402
1709420,-1.5018
1709510,-2.0359
1709540,-0.2709
1709600,-0.6365
1709810,-1.3066
1709930,-1.1629
1709960,-1.5761
1709990,-1.2485
1710200,-1.8876
1710240,-0.0117
1710380,-0.1104
1710410,0.1582
1710440,-1.3331
1710470,-0.6446
1710530,-0.1321
1710570,-1.0508
1710650,-1.1507
1710690,-1.6315
1710740,0.1069
1710790,-0.8951
1710800,-0.8985
1710820,-1.5864
1710950,-1.3951
1711010,-1.5683
1711100,-1.2876
1711250,-1.1044
1711290,-1.5405
1711350,-0.4913
1711400,-1.6699
1711610,0.0135
1711790,-1.7709
1711850,-1.7998
1711880,-0.5461
1712000,-1.2864
1712090,-1.9542
1712120,-0.5113
1712150,-0.5667
1712210,-1.2313
1712330,-1.2448
1712420,-2.0691
1712450,-1.7015
1712480,-1.3552
1712540,-0.8186
1712700,-0.1206
1712720,-0.3165
1712760,-1.3092
1712840,-0.4841
1712930,-0.6969
1712960,-1.3392
1713050,-1.2671
1713140,-0.6098
1713170,-1.7071
1713240,-0.9555
1713260,-0.0121
1713290,-0.9796
1713320,-2.3315
1713440,-1.0785
1713500,-1.0603
1713530,-0.3716
1713560,-0.5694
1713590,-1.2706
1713660,-1.6944
1713710,-1.0939
1713770,-0.8835
1713860,-1.5523
1713970,-0.4167
1714100,-0.6443
1714220,-0.9582
1714350,-0.7908
1714430,-0.3686
1714460,-0.6048
1714550,-0.7895
1714710,-0.6680
1714760,-2.0875
1714820,0.8929
1715100,-1.0509
1715180,-0.7698
1715400,-0.8682
1715420,-0.6664
1715450,-1.4409
1715480,-0.4824
1715490,-0.5404
1715630,-0.6476
1715780,-0.5572
1715880,-0.5368
1715900,-1.6818
1715930,-0.4402
1716020,-1.7885
1716050,-0.8428
1716080,-1.0023
1716140,-1.0682
1716290,-0.8782
1716350,-0.3833
1716380,-0.1604
1716410,-0.5623
1716680,-0.8030
1716800,-1.1833
1716920,-0.3429
1716950,-1.1175
1717040,-0.6658
1717280,-1.6365
1717310,-1.0420
1717370,0.1214
1717520,-0.8477
1717730,-0.6426
1717790,-1.4336
1717800,-1.4066
1718060,-1.4909
1718180,-0.1671
1718200,-1.4581
1718240,-1.0206
1718270,-1.4613
1718360,-0.6838
1718420,-1.9557
1718450,-1.6215
1718480,-2.0083
1718510,-0.2393
1718570,-0.9395
1718600,-1.5612
1718810,-1.2167
1718840,-0.4349
1718870,-0.9358
1718960,-0.5706
1718990,-0.2392
1719200,-1.0917
1719230,-0.9243
1719290,0.3276
1719500,-0.1001
1719530,-0.8032
1719660,-0.9029
1719680,-1.6761
1719830,0.0894
1719920,-1.3823
1719960,-0.7967
1719970,-0.5783
1720170,-0.5199
1720180,-0.5647
1720280,-0.9120
1720350,-0.5931
1720380,-0.4684
1720430,-0.4891
1720490,-0.6799
1720550,-1.3142
1720580,-0.9945
1720640,-0.9829
1720760,-1.6327
1720880,-0.9759
1721000,-1.4324
1721030,0.2831
1721180,0.2488
1721270,-0.6141
1721300,-1.2045
1721390,-0.4732
1721420,-0.4113
1721450,-0.7536
1721600,-0.4018
1721630,-0.7297
1721870,-0.5019
1721900,-0.6503
1722020,-1.1781
1722050,-1.4050
1722080,-1.3729
1722130,-0.3363
1722150,-1.2061
1722300,-1.0209
1722530,-0.1582
1722800,-0.3583
1722980,-0.8466
1723100,-0.3617
1723200,-0.3616
1723250,-1.2393
1723460,-0.3717
1723730,-0.1696
1723850,-0.8750
1723920,-0.4682
1723970,-2.0499
1724000,-0.3219
1724060,-0.4858
1724270,0.3299
1724330,-0.9405
1724390,-0.9453
1724480,-0.7550
1724600,-0.8453
1724650,-1.3205
1724720,-1.4292
1724750,-0.4170
1724780,-0.8686
1724870,-0.8087
1724900,-1.2810
1724940,0.2844
1725000,-0.2201
1725020,-0.6552
1725050,-0.8746
1725110,-1.4789
1725290,-0.7917
1725500,-0.3847
1725590,-1.6181
1725620,-1.1215
1725690,-0.6761
1725740,-0.2595
1725920,-1.5062
1725950,-0.5552
1726190,0.3818
1726310,-0.2803
1726370,-1.0536
1726400,-1.3660
1726430,-0.8483
1726550,-0.4829
1726610,-0.8699
1726710,-0.3372
1726800,0.5748
1726820,0.7532
1726850,0.1417
1726970,-2.4636
1727180,-0.7862
1727210,0.3630
1727300,-0.8781
1727340,-1.8329
1727390,0.0486
1727540,-0.6752
1727610,-1.1108
1727710,-0.6151
1727720,-1.1802
1727840,-0.6593
1727960,-1.2593
1727990,-0.8147
1728140,-0.4157
1728500,0.3063
1728560,-1.0945
1728620,-1.2653
1728650,0.3082
1728700,-0.6292
1728810,-0.7540
1728890,0.6065
1728920,-0.5842
1729040,-0.6717
1729100,-0.5979
1729190,-0.5514
1729250,-0.7273
1729420,-1.1267
1729670,-1.3679
1729760,-0.9323
1729890,-0.1520
1729940,-0.3789
1730160,-1.0406
1730200,-0.5039
1730220,-0.2978
1730270,-0.5151
1730300,-1.1456
1730420,-0.9943
1730510,-1.1582
1730600,0.3752
1730630,-0.6531
1730660,-1.0750
1730750,-0.4118
1730810,-1.0290
1730840,0.2096
1730900,-2.2808
1730990,-0.6418
1731050,0.3116
1731080,-0.8422
1731140,-1.7519
1731230,-2.0149
1731270,-0.8487
1731290,-0.5650
1731380,-0.8947
1731410,-1.1352
1731500,-0.4661
1731710,-1.0145
1731740,-0.5121
1731770,-1.0764
1731860,-1.6775
1731950,-1.1456
1732100,-0.4363
1732160,-0.9219
1732190,-0.6534
1732280,-1.3842
1732370,-1.2734
1732520,-0.1503
1732670,-0.8796
1732830,-0.2590
1732850,-0.7318
1732960,-0.6448
1732970,-0.9470
1733000,-1.4119
1733090,-1.2889
1733210,-1.7879
1733300,-0.7602
1733380,-0.4282
1733390,-1.1329
1733450,-0.7776
1733690,-0.5976
1733840,-0.5189
1733870,-0.3724
1733930,-0.5412
1733950,-0.0020
1733990,-0.4212
1734100,-1.0232
1734230,-1.0669
1734260,-1.2116
1734320,-0.1732
1734350,-0.5820
1734410,-1.9682
1734440,-0.5237
1734470,-0.9443
1734510,-1.7681
1734540,0.3720
1734710,-0.2769
1734740,-0.0086
1734870,-1.4777
1734990,-1.7005
1735010,-1.1551
1735160,-0.6871
1735220,-0.6182
1735310,-1.6911
1735340,-1.5828
1735370,-0.7750
1735400,-0.4758
1735460,-2.2070
1735640,-0.3218
1735820,-0.4219
1735940,-0.8436
1735970,0.3193
1736090,-0.0721
1736180,-0.6564
1736210,-0.4814
1736300,-0.7004
1736330,-1.1210
1736360,-1.6029
1736450,-0.4795
1736480,-0.9132
1736600,-0.7483
1736610,-1.0468
1736720,-0.3949
1736750,-1.5110
1736780,-1.6966
1736810,-0.7101
1736900,-1.5125
1737050,-1.2675
1737080,-1.6395
1737120,-0.8398
1737170,-0.4046
1737230,-1.0435
1737320,-0.9078
1737350,-0.7634
1737490,-0.6064
1737590,-0.8521
1737680,-1.3686
1737860,-0.6298
1737980,-0.0059
1738070,-1.1123
1738130,-0.4537
1738220,-0.2342
1738370,-1.2021
1738460,-0.8133
1738520,-1.4865
1738700,-0.7591
1739030,-0.3846
1739090,-0.9593
1739120,-0.9054
1739420,-0.2816
1739450,-1.0421
1739480,-1.1481
1739510,-0.6338
1739600,-0.3292
1739630,-1.2581
1739780,0.2614
1739930,-0.2665
1739960,-1.9304
1740070,-0.9628
1740140,-1.6422
1740260,-0.2848
1740320,-1.3863
1740350,-0.8713
1740470,-0.9609
1740500,-0.7206
1740830,-0.7010
1740920,-0.6588
1741010,-1.1123
1741040,-0.0806
1741070,0.2742
1741190,-0.8721
1741250,-1.7312
1741360,-0.5499
1741520,-1.8111
1741550,-1.7421
1741580,-1.5269
1741690,-0.5400
1741700,-1.1283
1741730,-1.6683
1741790,-1.0250
1741980,-0.3142
1742060,-0.8511
1742180,-0.5914
1742210,-1.4605
1742240,-1.3690
1742300,-1.4791
1742310,-0.8435
1742570,-0.5807
1742630,-0.7303
1742660,-1.0958
1742790,-0.7780
1742900,-0.4378
1742990,-1.2568
1743020,-0.5858
1743050,-1.3744
1743110,-1.1672
1743330,-1.2591
1743380,-0.5116
1743800,-1.4214
1743860,-1.5018
1743960,-0.8522
1743962,-1.1900
1800008,-0.1112
1800030,0.0311
1800060,0.9431
1800118,-0.3679
1800120,-0.2893
1800150,-0.9562
1800180,0.1592
1800210,-0.8744
1800240,-0.3491
1800270,0.2035
1800360,-0.7565
1800390,0.3581
1800420,-0.5644
1800450,-0.0667
1800480,-0.3588
1800570,-0.1469
1800600,-0.3322
1800630,-0.4861
1800660,-0.7468
1800690,0.3288
1800720,-0.3523
1800750,0.6493
1800840,-0.2462
1800900,-0.0938
1800960,0.1099
1801020,0.5815
1801050,-0.3121
1801060,-0.4457
1801200,0.5595
1801290,-0.1779
1801410,-0.5896
1801440,0.1338
1801560,0.2632
1801590,-0.2424
1801710,-0.5334
1801740,0.1163
1801770,-0.3929
1801890,0.3715
1801920,-0.5006
1802040,-0.1851
1802130,-0.4249
1802160,-0.2417
1802190,-0.1312
1802220,-0.4310
1802280,-0.1424
1802400,-0.7466
1802430,-0.2775
1802440,0.4112
1802460,-0.3247
1802490,0.5846
1802520,-0.3048
1802550,-0.1142
1802610,-0.1889
1802640,-0.5277
1802660,-0.0880
1802700,0.0567
1802800,0.0488
1802830,0.5738
1802850,-0.9584
1802880,-1.2451
1802910,-0.2460
1802940,-0.1231
1802970,-0.4324
1803000,-0.0581
1803030,-0.0031
1803060,-0.4949
1803090,-0.2299
1803120,-0.4228
1803150,-0.2711
1803180,-0.2843
1803210,-0.4296
1803240,-0.2933
1803270,-0.9331
1803300,-0.9562
1803330,-0.7192
1803450,-1.1831
1803480,0.2401
1803510,0.0795
1803570,-0.5531
1803630,-0.6792
1803660,-1.1087
1803690,-0.3058
1803700,-0.5541
1803750,0.0769
1803780,-0.2971
1803810,-0.1428
1803840,-0.4197
1803870,-1.5398
1803930,-1.0631
1803940,-0.5617
1803960,-0.3410
1803990,-0.5029
1804050,-0.1344
1804080,0.3456
1804110,-0.0972
1804140,-0.7388
1804170,-0.1867
1804260,-0.1034
1804320,-1.0081
1804350,-0.3991
1804470,-0.0462
1804500,-0.1793
1804560,0.0549
1804590,-0.1333
1804620,-0.3284
1804710,-0.2579
1804770,-1.2323
1804800,0.1130
1804980,0.2388
1805190,-0.0157
1805280,0.0185
1805340,-0.7098
1805370,-0.8465
1805400,-0.4052
1805450,-0.1603
1805460,-0.6398
1805520,-0.5365
1805550,-0.5289
1805580,0.1531
1805670,-1.0487
1805700,-0.4660
1805790,-0.1084
1805880,0.0208
1805910,-0.1096
1806030,-0.7683
1806060,-0.2328
1806080,-0.0994
1806090,-0.3766
1806120,-0.5832
1806240,-0.2923
1806270,-0.1252
1806390,-1.0868
1806480,-0.3775
1806510,-0.2650
1806570,-0.7504
1806600,-0.2775
1806630,0.0605
1806660,0.3743
1806840,-0.1190
1806870,-0.4529
1806900,-0.6233
1807020,0.0860
1807080,0.0417
1807110,0.4553
1807140,0.0143
1807230,-0.0910
1807260,-0.3853
1807290,-0.3218
1807320,-0.8471
1807350,-0.0436
1807380,-0.1686
1807410,-0.3578
1807440,-0.2588
1807470,-0.2599
1807560,0.0839
1807620,0.3251
1807650,0.0224
1807680,-0.0977
1807710,0.0059
1807770,-0.1702
1807800,-0.6938
1807830,-0.4975
1807860,-0.5948
1807890,-0.2696
1807900,-0.7045
1807920,-0.3968
1807950,0.2022
1807980,-0.3407
1808010,0.5531
1808040,-0.8792
1808070,-1.1029
1808100,0.8329
1808120,0.2470
1808130,-0.2005
1808160,-0.7995
1808190,-0.3587
1808220,-0.1195
1808250,0.3667
1808280,0.1196
1808310,0.1072
1808340,-0.0937
1808460,-0.5910
1808490,-0.0784
1808640,-0.3932
1808760,0.3090
1808820,-0.1869
1808850,-0.0699
1808900,-0.3485
1808910,-0.8565
1808940,-0.4105
1808970,0.6242
1809000,0.6226
1809060,-0.0568
1809120,-0.1281
1809150,0.2402
1809180,0.0155
1809300,-0.3794
1809360,-0.5866
1809370,-0.6918
1809420,-0.2610
1809480,-0.5900
1809510,-0.5979
1809600,-0.5896
1809630,0.0047
1809660,-0.5791
1809690,-0.4701
1809720,-0.1309
1809750,-0.3343
1809810,-0.5313
1809840,0.0589
1809990,-0.4111
1810020,-0.4832
1810080,-0.6401
1810110,-0.6886
1810140,0.3585
1810170,-0.4913
1810230,-0.4688
1810260,-0.0416
1810290,-1.2191
1810350,-0.3069
1810360,-0.2746
1810380,-0.3978
1810410,-0.0616
1810440,-0.1426
1810450,0.1064
1810470,0.1461
1810500,-0.3077
1810530,0.4301
1810560,0.0339
1810590,-0.5350
1810620,-0.6999
1810640,0.8045
1810650,0.3794
1810680,-0.5716
1810710,-0.2687
1810740,-0.2816
1810770,-0.0702
1810800,-0.8917
1810830,-0.0586
1810860,-0.2812
1810870,0.1058
1810900,-0.7033
1810920,0.2400
1810950,-0.2687
1810980,-0.0444
1811100,-0.3743
1811190,-0.1497
1811220,-0.2315
1811250,-0.7126
1811260,0.3777
1811340,-0.3867
1811370,-0.4592
1811400,-0.2551
1811430,-0.3826
1811460,-0.1586
1811490,-0.1170
1811550,-0.1471
1811580,-0.2153
1811610,0.0698
1811700,0.2951
1811730,-0.1228
1811910,-0.3932
1811970,0.2691
1812060,-0.1548
1812090,-0.4845
1812120,-0.6711
1812150,-0.3287
1812180,-0.5141
1812240,0.4194
1812360,-0.4934
1812390,0.1889
1812420,-0.1281
1812450,-0.5273
1812720,-0.7344
1812810,-0.7008
1812870,0.7937
1812880,-0.1485
1812900,-0.5448
1812930,0.1331
1812990,-0.0481
1813050,-0.3949
1813080,-0.1520
1813110,0.3462
1813200,-0.3461
1813230,-0.5737
1900006,-0.0384
1900009,-0.5166
1900015,-0.8403
1900021,0.1576
1900022,-0.4885
1900023,-1.0237
1900025,-0.9745
1900027,-0.5608
1900028,-0.5601
1900040,-0.1988
1903060,-1.0322
1903150,-0.1477
1903270,-0.5025
1903360,-0.5012
1903390,-0.0871
1903450,-0.8717
1903480,-1.1103
1903540,-0.2999
1903570,-0.5149
1903690,0.0550
1903720,-1.1362
1903750,-0.4395
1903930,-0.3516
1904020,-1.2186
1904080,-0.5414
1904200,-0.9477
1904320,-0.5844
1904440,-0.5544
1904560,0.2395
1904620,-0.9216
1904680,-0.7212
1904830,-0.5809
1904860,-0.2743
1904950,-0.6009
1905070,-0.5546
1905130,-0.6595
1905430,-0.4130
1905790,-1.0692
1905940,-0.9589
1906000,-0.3048
1906060,-0.4727
1906240,-1.0201
1906270,-0.3130
1906330,-0.0571
1906510,-0.4245
1906540,-1.2584
1906660,-0.2791
1906750,-0.4421
1906810,-0.4485
1906900,-0.8601
1906930,-0.0605
1906960,0.0229
1907050,-0.6394
1907080,-0.7511
1907170,-0.7236
1907350,-0.7829
1907380,-0.6704
1907410,-0.7387
1907590,-0.7488
1907620,-0.4102
1907710,-0.5599
1907860,-0.8207
1907980,-1.7637
1908070,-0.0637
1908130,-0.4652
1908220,-0.9748
1908310,-0.8943
1908520,0.0360
1908580,-1.3209
1908610,-0.5599
1908730,0.6411
1908910,-0.8173
1908970,-1.6553
1909480,-1.1373
1909990,-0.5440
1910200,-0.9840
1910340,0.0032
1910350,-0.8038
1910500,-0.6906
1910690,-0.3093
1910950,-0.5543
1911070,-1.1073
1911340,-0.6450
1911790,-0.0667
1911820,-1.2624
1911850,-0.5697
1911970,-0.3544
1912330,-0.2099
1912690,-0.2047
1913110,-0.7573
1913200,-0.0942
1913230,-0.5412
1913290,-0.7147
1913320,-0.9522
1913350,-0.7331
1913470,-0.6448
1913500,-0.2271
1913660,-0.7261
1914280,-0.5972
1914310,-0.5244
1914370,0.1438
1914580,-0.5201
1914640,-0.1640
1914670,-0.9108
1914700,-1.8172
1914730,-0.7001
1914880,-0.4010
1915210,-0.2593
1915330,-0.8317
1915450,-0.0107
1915630,-0.6419
1915840,-0.3462
1916110,-0.5202
1916320,-1.1375
1916530,-0.2202
1916620,0.0437
1916680,-1.5574
1917100,-0.9869
1917220,-0.5575
1917820,-0.6412
1918120,-0.5876
1918330,-0.0352
1918480,-0.7254
1918510,-0.8687
1918540,0.1684
1918690,-0.3672
1918720,-1.5556
1918780,-0.9431
1918840,-0.0484
1918930,0.1450
1919140,-0.4482
1919200,-0.6368
1919440,-1.1974
1919650,-0.7729
1919710,0.0366
1919860,-0.1243
1919890,-0.6488
1920040,-0.1452
1920130,-0.8796
1920190,-0.0992
1920250,-0.5245
1920340,-0.3237
1920460,-0.9737
1920580,-0.8918
1920610,-0.6794
1920730,-0.4225
1920760,-0.0495
1920830,-1.0499
1920940,-0.0893
1921090,0.1336
1921240,0.0180
1921600,-0.2789
1921630,-0.6453
1921660,-0.1960
1921840,-0.1999
1921870,-1.0706
1922110,-1.2399
1922440,0.4421
1922470,-0.0021
1922530,-1.0935
1923110,-0.3516
1923160,-0.4404
1923190,-0.5415
1923340,-1.3837
1924000,-0.8152
1924660,-0.7392
1924720,-0.2838
1924870,-0.1957
1925140,-0.7077
1925200,0.2633
1925320,-1.0036
1925380,-0.9981
1925590,-0.4081
1925920,-0.3256
1925980,-0.0626
1926070,-0.6090
1926250,-0.5920
1926280,-0.7229
1926370,-0.5837
1926400,-1.0653
1926640,-0.1471
1926730,-1.1420
1926820,-0.5115
1926910,-0.5301
1927000,-0.0904
1927270,-0.4452
1927390,-1.2336
1927500,-0.2256
1927870,-0.3471
1928680,-0.7066
1928980,-0.4201
1929280,-1.1378
1929310,-0.3308
1929490,-0.5666
1929580,-0.3938
1929730,-0.7448
1930240,-1.0645
1930480,-1.6639
1930510,-0.2016
1930540,0.1578
1930560,-0.2579
1930630,-0.2049
1930750,-0.5070
1930780,-0.8404
1930900,-0.3683
1930930,-0.7186
1930990,-1.1051
1931080,-0.2944
1931110,-0.9535
1931290,-0.8285
1931350,0.1290
1931470,-1.0987
1931680,-0.8776
