id,m_avg
31063,0.2997
31065,0.4101
31067,0.3581
31077,-0.1848
31079,-0.0901
31081,0.4969
31089,0.1000
31093,0.2411
31095,-0.3819
31097,0.3518
31099,0.0533
31101,-0.1122
31105,-0.9918
31107,0.2735
31109,0.8434
31111,-0.0496
31119,-0.0210
31121,-0.5173
31123,-0.0883
31125,-0.1615
31127,0.7358
31129,-0.8052
31131,0.2905
31133,-0.6990
31135,-0.3900
31137,0.7319
31139,0.8998
31141,0.1619
31143,0.2734
31145,0.8026
31147,-0.0180
31151,-0.3098
31153,0.4959
31155,0.5789
31157,-0.2727
31159,0.6640
31161,-0.1832
31163,-0.2234
31169,0.2681
31173,-2.9623
31175,0.9534
31177,0.8685
31179,0.3928
31181,-0.2880
31185,0.5642
32001,-0.5311
32003,-0.7728
32005,0.1294
32007,-0.8464
32013,-0.8743
32015,-0.3443
32017,-0.8598
32019,-0.3982
32021,-2.0546
32023,-1.0882
32027,-1.7333
32029,-0.2098
32031,-0.2801
32033,-1.5251
32510,-0.3952
33001,0.5285
33003,0.9861
33005,0.5230
33007,0.2206
33009,1.0815
33011,0.5615
33013,0.7989
33015,1.0655
33017,0.5069
33019,0.3243
34001,-0.0054
34003,1.4756
34005,0.6830
34007,-0.0699
34009,0.4219
34011,-1.0035
34013,-0.0092
34015,0.5695
34017,-0.2354
34019,1.7680
34021,0.6028
34023,0.9484
34025,1.0945
34027,1.7344
34029,0.6212
34031,-0.4653
34033,-0.1556
34035,1.5953
34037,0.8653
34039,0.4608
34041,0.6521
35001,-1.1115
35005,-0.8955
35006,-1.4497
35007,-1.1376
35009,-0.7378
35013,-1.1446
35015,-0.9067
35017,-0.9110
35019,-0.9594
35023,-1.6168
35025,-1.6409
35027,-1.2259
35028,1.3441
35029,-2.1611
35031,-2.3955
35033,-1.6228
35035,-0.5825
35037,-1.0136
35039,-2.0389
35041,-1.0666
35043,-0.4627
35045,-1.2887
35047,-1.6009
35049,-1.4402
35051,-1.2714
35053,-1.6174
35055,-1.3100
35057,-0.6772
35059,-0.1569
35061,-1.1537
36001,0.0685
36003,-0.3576
36007,-0.0875
36009,-0.4452
36011,-0.2699
36013,-0.5205
36015,-0.6642
36017,-0.7975
36019,-0.3001
36021,-0.7463
36023,-0.4339
36025,-0.5424
36027,-0.1652
36029,-0.1308
36031,-0.1469
36033,-0.9617
36035,-0.6256
36037,0.0855
36039,-0.6429
36041,-0.4020
36043,-0.4531
36045,-0.4291
36049,-0.2629
36051,0.0220
36053,0.0856
36055,-0.1980
36057,-0.8582
36059,0.9546
36061,-0.3831
36063,-0.1573
36065,-0.5227
36067,-0.4847
36069,0.2635
36071,-0.2207
36073,-0.4263
36075,-0.4655
36077,-0.3469
36079,0.6971
36083,-0.3229
36087,0.3877
36089,-0.4993
36091,0.6805
36093,-0.3457
36095,-0.4858
36097,-0.5718
36099,-0.4597
36101,-0.2427
36103,0.4043
36105,-1.0319
36107,-0.3300
36109,0.1042
36111,-0.5093
36113,0.2824
36115,-0.2977
36117,-0.1828
36119,0.6063
36121,-0.1357
36123,-0.7045
37001,-0.2211
37003,0.1780
37005,0.2586
37007,-1.4477
37009,0.3769
37011,0.1066
37013,-0.3509
37015,-1.3423
37017,-1.1150
37019,0.0267
37021,0.5177
37023,0.4605
37025,0.2018
37027,0.2024
37029,0.6658
37031,0.7046
37033,-0.6427
37035,0.1477
37037,0.2118
37039,0.0150
37041,-0.3674
37043,-0.1422
37045,0.2754
37047,-0.5740
37049,0.1408
37051,-0.3382
37053,0.3972
37055,0.7109
37057,0.0090
37059,0.7036
37061,-0.7925
37063,-0.9746
37065,-1.7283
37067,-0.1699
37069,-0.3405
37071,-0.2114
37073,-0.2333
37075,-0.1520
37077,-0.7503
37079,-1.4252
37081,-0.0732
37083,-1.5343
37085,-0.8103
37087,0.5816
37089,0.6838
37091,-1.4852
37093,-0.7163
37095,-0.3267
37097,0.5398
37099,-0.0587
37101,0.3194
37103,-0.2856
37105,-0.1339
37107,-0.8300
37109,0.7373
37111,-0.0767
37113,-0.0402
37115,-0.0155
37117,-0.5633
37119,0.2309
37121,0.1925
37123,-0.7297
37125,0.3262
37127,-0.8015
37129,0.5594
37131,-1.0327
37133,-0.1654
37135,1.5858
37137,-0.1682
37139,-0.7456
37141,0.0881
37143,-0.4264
37145,0.0931
37147,-0.4622
37149,1.0338
37151,-0.3788
37153,-0.9149
37155,-1.3924
37157,-0.4838
37159,-0.7354
37161,0.1050
37163,-0.1363
37165,-0.2759
37167,0.0242
37169,0.2102
37171,0.5438
37173,-0.1390
37175,0.5794
37177,-0.4951
37179,1.1985
37181,-0.7373
37183,0.8963
37185,-1.5045
37187,-1.5840
37189,0.9923
37191,-0.5888
37193,-0.0237
37195,-0.3563
37197,0.0662
37199,0.7729
38003,0.8819
38005,-1.7828
38009,0.7375
38011,0.6604
38015,0.4162
38017,0.5594
38019,0.1688
38021,1.0343
38025,-0.0931
38029,-0.1128
38031,0.8093
38035,0.5129
38045,0.6763
38049,0.2595
38051,0.5799
38053,-0.1193
38055,-0.0194
38057,0.3939
38059,0.1057
38061,-1.5877
38063,-0.1369
38067,0.4912
38069,0.5298
38071,0.6882
38073,0.4783
38075,0.7547
38077,0.3075
38079,-1.0344
38081,0.5458
38085,-3.9960
38089,0.1848
38093,0.6899
38097,0.4473
38099,0.2418
38101,0.1935
38103,0.7741
38105,-0.2811
39001,-0.1078
39003,0.0468
39005,0.3533
39007,-0.1188
39009,-0.1063
39011,0.8853
39013,0.0930
39015,-0.0614
39017,0.4611
39019,0.0679
39021,0.1411
39023,-0.3972
39025,0.7017
39027,0.2926
39029,0.0392
39031,0.2042
39033,-0.3966
39035,-0.4426
39037,0.4512
39039,0.5560
39041,1.4972
39043,-0.0139
39045,0.6067
39047,0.1058
39049,-0.1469
39051,0.9140
39053,0.2545
39055,1.2768
39057,0.6128
39059,-0.2642
39061,0.0699
39063,0.4595
39065,-0.0475
39067,-0.6758
39069,0.4956
39071,-0.2623
39073,0.2512
39075,0.7043
39077,0.1279
39079,0.1551
39081,0.2304
39083,0.2974
39085,0.4918
39087,0.1528
39089,0.4071
39091,0.1612
39093,0.1269
39095,-0.4184
39097,0.1323
39099,0.0357
39101,-0.6534
39103,1.0945
39105,-0.3862
39107,1.2662
39109,0.6899
39111,-1.0177
39113,-0.2934
39115,0.0642
39117,-0.0693
39119,0.0636
39121,-0.4962
39123,0.4841
39125,0.3645
39127,-0.1038
39129,0.4097
39131,-0.7671
39133,0.4962
39135,0.1303
39137,1.0011
39139,-0.0948
39141,-0.1991
39143,-0.0065
39145,-0.1949
39147,0.2956
39149,0.5505
39151,0.4301
39153,0.2593
39155,0.0733
39157,0.3674
39159,0.7661
39161,0.4464
39163,-0.6767
39165,1.6027
39167,-0.1359
39169,0.8167
39171,0.4143
39173,0.7748
39175,0.0491
40001,-1.2395
40003,-0.6811
40005,-0.3665
40007,-0.5616
40009,-0.5572
40011,-0.6843
40013,-0.2513
40015,-0.9442
40017,0.0089
40019,-0.5513
40021,-0.5656
40023,-1.2209
40025,-1.1798
40027,0.3174
40029,-0.5382
40031,-0.1819
40033,-0.0093
40035,-0.8808
40037,-0.5314
40039,0.1340
40041,-0.5124
40043,-0.3408
40045,-0.5668
40047,-0.4923
40049,-0.6292
40051,-0.1345
40053,-0.3527
40055,-0.2734
40057,-0.7500
40059,-0.5827
40061,-1.2902
40063,-1.1118
40065,-0.1288
40067,-0.9037
40069,-1.0905
40071,-0.2639
40073,-0.0278
40075,-0.1832
40077,-0.5867
40079,-0.8033
40081,-0.4911
40083,-0.5037
40085,-1.2868
40087,-0.1029
40089,-0.5122
40091,-0.4074
40093,0.2633
40095,-0.4691
40097,-0.3052
40099,-0.6065
40101,-0.5065
40103,-0.3343
40105,-0.5297
40107,-1.4211
40109,-0.5470
40111,-0.9517
40113,-0.8151
40115,-0.6955
40117,-0.9661
40119,0.1066
40121,-0.5220
40123,-0.3204
40125,-0.6380
40127,-0.8270
40129,0.1700
40131,-0.1804
40133,-1.1330
40135,-0.2937
40137,-0.4188
40139,-0.8052
40141,-1.0355
40143,-0.5041
40145,-0.6108
40147,0.4461
40149,-0.2152
40151,-0.2657
40153,-0.6643
41001,0.0898
41003,0.6441
41005,0.3466
41007,-0.5515
41009,-0.3921
41011,-0.8153
41013,-0.7465
41015,-0.8506
41017,0.4288
41019,-0.8465
41023,-0.2871
41025,-0.5880
41027,0.0407
41029,-0.4639
41031,-1.7495
41033,-0.2246
41035,-0.9005
41037,-0.3458
41039,-0.2270
41041,-0.7884
41043,-0.5232
41045,-0.9578
41047,-0.6241
41049,-0.9309
41051,-0.3179
41053,-0.7453
41057,-0.4847
41059,-0.8373
41061,-0.5550
41063,0.0755
41065,-0.9172
41067,0.4455
41071,-0.1354
42001,0.4672
42003,0.5209
42005,0.1373
42007,0.3642
42009,0.1142
42011,0.0999
42013,0.3101
42015,-0.0438
42017,1.1452
42019,0.9306
42021,0.0983
42023,-0.0998
42025,-0.0869
42027,1.2038
42029,1.4430
42031,0.3933
42033,0.1003
42035,-0.2968
42037,0.6459
42039,-0.1710
42041,1.0905
42043,-0.2707
42045,0.2599
42047,0.7113
42049,-0.0078
42051,-0.6422
42053,0.0244
42055,0.0609
42057,0.6715
42059,-0.4949
42061,-0.3576
42063,0.2302
42065,0.2872
42067,-0.1702
42069,0.0476
42071,0.4271
42073,0.3167
42075,-0.0841
42077,0.0171
42079,-0.2183
42081,0.6474
42083,0.0703
42085,0.2595
42087,-0.3737
42089,0.0968
42091,1.4157
42093,0.6894
42095,0.2634
42097,0.0825
42099,-0.1169
42101,-1.7370
42103,0.9494
42105,-0.0165
42107,-0.1252
42109,0.5048
42111,0.4107
42113,0.5638
42115,0.0457
42117,0.0155
42119,1.3928
42121,-0.3092
42123,0.0446
42125,0.6313
42127,0.7753
42129,0.8870
42131,0.1765
42133,0.4342
44001,1.3474
44003,0.3635
44005,0.5420
44007,-0.7441
44009,1.1253
45001,0.1698
45003,-0.8504
45005,-3.3328
45007,-0.0199
45009,-1.3815
45011,-1.9271
45013,-0.5363
45015,-0.5140
45017,-1.1237
45019,-0.2580
45021,-1.1503
45023,-1.6666
45025,-1.0756
45027,-1.2396
45029,-1.5414
45031,-1.0616
45033,-1.4050
45035,0.1618
45037,-0.8157
45039,-1.8545
45041,-1.0757
45043,-0.8593
45045,-0.2183
45047,-0.7087
45049,-1.8783
45051,-0.0623
45053,-3.0551
45055,-0.4860
45057,-0.7304
45059,-1.0092
45061,-3.1097
45063,-0.3222
45065,-1.7433
45067,-2.4104
45069,-2.2403
45071,-1.1297
45073,-0.4714
45075,-2.0487
45077,-0.2373
45079,-0.5793
45081,-0.9249
45083,-0.3177
45085,-1.3403
45087,-1.1294
45089,-2.1630
45091,0.1358
46003,0.3490
46005,-0.7910
46007,-1.1933
46009,0.1870
46011,0.6043
46013,0.5152
46015,-0.0135
46019,-0.2488
46023,-0.5561
46025,-0.3782
46027,0.4139
46029,0.5733
46031,-2.1368
46033,-0.3349
46035,0.7742
46037,0.6012
46039,-0.0640
46041,-2.5926
46045,-0.0139
46047,0.0880
46051,0.4571
46053,0.1690
46057,0.5756
46059,0.0619
46061,-0.0287
46065,0.2556
46067,-0.2071
46077,0.0967
46079,0.4399
46081,0.0960
46083,0.3448
46087,0.5812
46091,0.2844
46093,0.3007
46097,-0.0576
46099,0.4297
46101,-0.3985
46103,-0.3825
46105,-0.3143
46109,-1.3245
46113,-3.1497
46115,-0.2126
46117,-0.4089
46121,-3.2405
46123,-0.2825
46125,0.1707
46127,0.5574
46129,-0.3232
46135,0.3353
46137,-1.4989
47001,-0.2569
47003,-0.7346
47005,-0.6210
47007,-1.1495
47009,0.0833
47011,-0.4558
47013,-1.3145
47015,-1.2245
47017,-0.3237
47019,-0.8283
47021,-0.5213
47023,-0.3664
47025,-1.0126
47027,-1.6454
47029,-0.3595
47031,-0.6017
47033,-0.5661
47035,-0.1974
47037,-1.2436
47039,-0.6452
47041,-0.7260
47043,0.1711
47045,-0.3758
47047,-1.6675
47049,-1.0966
47051,-0.7881
47053,-0.1975
47055,-1.1090
47057,-1.1184
47059,-0.4928
47061,-1.5240
47063,-0.3363
47065,-0.5903
47067,-1.9785
47069,-1.1401
47071,-0.9279
47073,-0.6808
47075,-1.5094
47077,0.1083
47079,-0.0072
47081,-0.5537
47083,-0.7012
47085,-0.5834
47087,-1.0605
47089,-0.8993
47091,-0.3732
47093,-0.2114
47095,-1.9804
47097,-1.0687
47099,0.2452
47101,-0.7135
47103,-0.2306
47105,-0.3922
47107,-0.5573
47109,-0.4836
47111,-0.8601
47113,-1.3877
47115,-0.5880
47117,-0.5362
47119,-1.0488
47121,-0.3531
47123,-0.9907
47125,-0.2016
47127,-0.3422
47129,-1.4836
47131,-0.4319
47133,-0.5477
47135,-0.6641
47137,-1.1377
47139,-0.9061
47141,-0.2640
47143,-0.4543
47145,-0.5059
47147,-0.4713
47149,0.2368
47151,-1.0110
47153,-0.9806
47155,-0.7722
47157,-1.3911
47159,-0.1562
47161,0.2398
47163,-0.0607
47165,0.0897
47167,-0.2298
47169,0.1826
47171,-0.5925
47173,-1.8277
47175,-1.6115
47177,-0.7880
47179,0.4539
47181,-0.7169
47183,-0.0074
47185,-0.4150
47187,1.6807
47189,0.0371
48001,-0.4368
48003,-0.7434
48005,-0.1271
48007,-0.4878
48009,0.5414
48013,-0.7161
48015,-0.0354
48017,-0.7544
48019,-0.1882
48021,-0.8423
48023,0.0935
48025,-0.8499
48027,-0.3370
48029,-0.4507
48031,0.1314
48035,-0.3490
48037,-0.1834
48039,0.2586
48041,-0.0905
48043,-0.6833
48047,-1.4203
48049,-0.1507
48051,-0.4198
48053,-0.2704
48055,-0.8326
48057,-0.2606
48059,-0.3735
48061,-0.5185
48063,0.1943
48065,0.6093
48067,-0.0939
48069,-1.4169
48071,0.6724
48073,-0.1856
48075,0.1516
48077,0.1201
48079,-0.9918
48081,-0.2759
48083,-0.8209
48085,1.3432
48087,-0.1976
48089,-0.9777
48091,0.5998
48093,-0.1189
48097,-0.3123
48099,-0.1053
48103,-1.0453
48105,-1.0376
48107,-1.4524
48109,-1.1380
48111,-1.0860
48113,-0.5261
48115,-1.0695
48117,-1.1354
48119,-0.5131
48121,0.5813
48123,-0.8256
48127,-1.4545
48129,0.1393
48131,-1.6099
48133,-0.1864
48135,-1.2444
48137,-0.8592
48139,0.1212
48141,-0.3109
48143,-0.0628
48145,-1.6495
48147,-0.3308
48149,-0.0754
48151,-0.3820
48153,-0.9427
48157,0.7680
48159,0.3812
48161,-0.2596
48163,-2.2123
48165,-0.6307
48167,0.3014
48169,-0.8224
48171,0.2254
48175,-0.3330
48177,-0.7508
48179,-0.7244
48181,0.0435
48183,-0.4470
48185,-1.1474
48187,0.0444
48189,-0.5723
48191,-0.7853
48193,0.0554
48195,-0.0574
48197,-0.3816
48199,-0.0132
48201,-0.2930
48203,-0.3196
48207,-0.3419
48209,-0.0729
48211,0.3846
48213,-0.1898
48215,-0.7000
48217,-0.5350
48219,-0.4950
48221,0.0860
48223,-0.4963
48225,-0.8833
48227,-1.5240
48229,-1.7289
48231,-0.3939
48233,-0.7255
48237,-0.5775
48239,-0.1451
48241,-0.6265
48245,-0.6355
48247,-1.3936
48249,-1.1819
48251,-0.2094
48253,-0.3604
48255,-0.1229
48257,0.0231
48259,0.9902
48265,0.2797
48267,-0.4938
48271,-0.1509
48273,-0.9430
48275,-0.5093
48277,-0.1808
48279,-0.6689
48281,-0.2691
48283,-1.5761
48285,0.3517
48287,-0.5735
48289,-0.3665
48291,-0.9160
48293,-1.0919
48295,-0.4652
48297,0.0492
48299,0.0849
48303,-0.2137
48305,-0.2604
48307,-0.2407
48309,-0.4691
48313,-0.3804
48315,-0.9168
48317,-0.8132
48319,0.6175
48321,-0.5968
48323,-0.2648
48325,-0.1566
48329,-0.8567
48331,-0.5142
48333,0.0029
48335,-0.8763
48337,-0.4432
48339,0.5264
48341,-0.7560
48343,-0.6875
48347,-0.7214
48349,-0.5130
48351,-1.0792
48353,-0.1698
48355,-0.4612
48357,-0.9301
48359,0.2826
48361,-0.3706
48363,-0.8052
48365,-0.1928
48367,0.3520
48369,-0.6823
48371,-0.9669
48373,-0.8042
48375,-0.0842
48377,-0.9072
48379,0.2294
48381,0.6549
48383,-1.7670
48387,-0.5636
48389,-1.1318
48391,-0.6111
48395,-0.4552
48397,0.7654
48399,-0.5607
48401,-0.3867
48403,-0.7726
48405,-1.5299
48407,-1.5009
48409,-0.6410
48411,-0.3776
48413,0.0220
48415,-1.3179
48417,0.2636
48419,-0.5120
48421,-0.0296
48423,-0.3308
48425,0.2273
48427,-0.7322
48429,-0.2569
48435,-0.2709
48437,-0.4411
48439,-0.1762
48441,0.0904
48445,-1.5713
48449,-0.4166
48451,-0.2472
48453,-0.0100
48455,-1.2145
48457,-0.5776
48459,-0.2349
48461,-1.3053
48463,-1.3366
48465,-1.1435
48467,-0.1123
48469,-0.9373
48471,-0.6710
48473,-0.5057
48475,-1.0160
48477,-0.1869
48479,-1.0750
48481,-0.5514
48483,-0.8059
48485,-0.2499
48487,-0.5522
48489,-1.2724
48491,0.8322
48493,0.0141
48495,-1.7548
48497,-0.2076
48499,-0.1553
48501,-0.2378
48503,-0.3316
48505,-1.3982
48507,-2.1413
49001,0.3889
49003,0.0951
49005,0.8969
49007,-0.5052
49011,0.3606
49013,-0.7281
49015,-0.0787
49017,0.2813
49019,-0.2932
49021,0.1790
49023,0.0931
49025,0.4559
49027,-0.0716
49029,0.8673
49033,0.5602
49035,-0.2811
49037,-1.2709
49039,0.2573
49041,0.1588
49043,0.9279
49045,-0.3049
49047,-0.3626
49049,0.4970
49051,0.2056
49053,0.3716
49055,0.4245
49057,-0.6495
50001,0.6321
50003,0.0208
50005,-0.0200
50007,1.0093
50009,0.0140
50011,0.0991
50013,0.2309
50015,0.3804
50017,-0.0479
50019,0.1730
50021,0.1629
50023,0.5839
50025,0.4346
50027,0.5351
51001,-0.3256
51005,-0.2174
51007,-0.2170
51009,-0.2516
51011,-0.0925
51013,0.8390
51015,-0.0273
51017,-0.1823
51019,-0.0877
51021,-0.2554
51023,0.7552
51025,-0.9492
51027,-0.5581
51029,-0.4258
51031,-0.0334
51033,-0.5128
51035,-0.0221
51036,-0.6459
51037,-0.0127
51041,0.4863
51043,-0.0215
51045,-0.0145
51047,0.1660
51049,-0.9159
51051,-0.3363
51053,-0.2416
51057,-0.5668
51059,0.9925
51061,0.2092
51063,0.2171
51065,0.0341
51067,0.4701
51071,0.0919
51073,0.3498
51075,0.7906
51077,-0.4003
51079,-0.4791
51083,-0.4657
51085,0.9808
51087,0.3191
51089,-0.0874
51093,0.4615
51095,0.8365
51097,-0.2624
51099,0.2684
51101,0.2027
51103,-0.9239
51105,-0.0273
51107,0.9989
51109,-0.1827
51111,-0.4978
51113,-0.3251
51115,0.1269
51117,-0.1694
51119,0.6125
51121,0.5250
51125,-0.1214
51127,0.2350
51131,-1.0064
51133,0.1038
51135,-0.6963
51137,0.0305
51139,-0.3481
51141,0.0016
51143,0.1779
51145,0.4185
51147,-0.6656
51149,0.3016
51153,0.3356
51155,-0.2266
51157,-0.3563
51159,0.1037
51161,0.8058
51163,-0.1193
51167,-0.0106
51169,0.3923
51171,-0.3049
51173,-0.1718
51175,-0.1603
51177,0.1746
51179,0.3880
51181,-0.4653
51183,-0.8103
51185,0.1601
51187,-0.0982
51191,0.2799
51193,-0.6239
51195,0.3796
51197,-0.1585
51199,0.7404
51510,-0.5458
51520,-0.3714
51530,-0.7232
51540,0.5379
51550,0.3206
51570,0.2100
51580,-0.4375
51590,-0.6997
51595,-0.7223
51610,1.5553
51620,-1.2061
51630,-0.2673
51640,-0.0625
51650,-0.6085
51660,-0.0850
51670,-1.0761
51678,1.3507
51680,-0.4777
51683,-0.5655
51685,-0.1902
51690,-0.7195
51700,-0.6816
51710,-0.9649
51720,-0.0070
51730,-1.5796
51735,0.6730
51740,-0.6650
51750,0.3436
51760,-1.2844
51770,-0.2903
51775,0.8012
51790,-0.2027
51800,-0.3401
51810,0.4665
51820,-0.3085
51840,-0.2131
53001,-0.9198
53003,-0.1350
53005,-0.1028
53007,-0.2815
53009,0.2407
53011,0.1770
53013,-0.4695
53015,-0.4052
53017,-0.4435
53019,-1.2493
53021,-1.0576
53025,-0.6490
53027,-0.8647
53029,0.1612
53031,-0.2351
53033,0.7638
53035,0.4362
53037,-0.1652
53039,-0.7809
53041,-0.3578
53043,-0.2506
53045,-0.6138
53047,-1.1273
53049,-0.8121
53051,0.1438
53053,0.0159
53055,0.6147
53057,-0.1642
53059,-0.6125
53061,0.5466
53063,0.3268
53065,-0.4003
53067,0.5430
53069,-0.4486
53071,-0.7708
53073,0.4430
53075,0.7605
53077,-1.2029
54001,-1.5774
54003,-0.7283
54005,-0.9504
54007,-1.0590
54009,-0.7812
54011,-0.9094
54013,-1.5932
54015,-0.6350
54017,-0.9680
54019,-1.5824
54021,-0.8697
54023,-1.0416
54025,-0.7000
54027,-0.9320
54029,-0.4855
54031,-0.9953
54033,-0.6226
54035,-0.6570
54037,-0.3147
54039,-0.6568
54041,-1.2564
54043,-1.4282
54045,-1.3671
54047,-2.0128
54049,-0.4116
54051,-1.1258
54053,-1.2231
54055,-0.9644
54057,-0.8439
54059,-1.1090
54061,-0.1530
54063,-1.1747
54065,-1.1989
54067,-0.6520
54069,0.0667
54071,-0.6281
54073,-1.2164
54075,-0.8432
54077,-1.2326
54079,0.3166
54081,-0.7603
54083,-0.9954
54085,-0.8469
54087,-1.3896
54089,-1.2429
54091,-0.9307
54093,-1.0620
54095,-0.3693
54097,-1.2984
54099,-0.9312
54101,-1.1369
54103,-0.9369
54105,-1.1675
54107,-0.6867
54109,-0.9124
55001,-0.6522
55003,-0.2404
55005,0.1133
55007,0.1291
55009,0.3492
55011,0.4726
55013,0.2516
55015,0.5398
55017,0.2080
55019,0.0575
55021,0.2511
55023,0.0328
55025,0.6761
55027,0.2124
55029,1.0019
55031,0.0848
55033,0.1160
55035,0.4124
55039,0.3177
55041,-0.4474
55043,0.3362
55045,0.4533
55047,-0.0807
55049,0.5649
55051,0.4501
55053,-0.3024
55055,0.2515
55057,-0.3166
55059,0.0280
55061,0.4952
55063,0.4418
55065,0.3350
55067,-0.4512
55069,0.1730
55071,0.2686
55073,0.3116
55075,-0.0372
55077,-0.0962
55078,-2.1840
55079,-1.0267
55081,-0.1961
55083,0.2507
55085,-0.0938
55087,0.5412
55089,1.7083
55091,0.0990
55093,0.8264
55095,0.4043
55097,0.6416
55099,0.0665
55101,-0.6622
55103,-0.0127
55105,-0.1097
55107,-0.0937
55109,0.8570
55111,0.5275
55113,0.1525
55115,-0.0677
55117,0.4340
55119,0.5269
55121,-0.0082
55123,0.2475
55125,0.0926
55127,0.1651
55129,-0.1476
55131,1.0943
55133,1.3577
55135,0.2790
55137,-0.1357
55139,0.3915
55141,0.5253
56001,0.9242
56003,0.6847
56005,0.2691
56007,-0.4430
56009,0.2592
56011,0.5227
56013,-0.4169
56015,0.2936
56017,0.3869
56019,0.2387
56021,0.2771
56023,1.1096
56025,0.1477
56027,-0.2906
56029,1.1589
56031,0.2803
56033,1.5019
56035,0.6107
56037,-0.0485
56039,1.0249
56041,0.4454
56043,0.8269
56045,0.3544
