id,np_coh
1709600,-0.1099
1709810,-0.0247
1709850,0.0943
1709930,0.1764
1709960,-0.0511
1709990,-0.0022
1710200,-0.0101
1710380,0.0765
1710410,-0.1103
1710440,-0.1327
1710470,0.1300
1710530,-0.0391
1710650,0.0159
1710690,0.0611
1710740,0.0920
1710760,0.1230
1710790,0.0459
1710800,0.0262
1710820,-0.1373
1711010,0.1223
1711250,0.0312
1711350,0.0761
1711610,0.0466
1711790,0.0049
1711850,-0.0918
1711880,0.0571
1711980,0.1784
1712000,-0.0657
1712060,0.1865
1712120,0.0850
1712210,0.0442
1712240,0.0635
1712330,0.0177
1712450,0.0018
1712540,0.0009
1712700,-0.0242
1712720,0.0100
1712760,-0.0534
1712810,0.0960
1712840,0.1112
1712960,-0.0495
1713050,-0.0402
1713140,0.0427
1713170,-0.0240
1713240,0.0259
1713260,0.1168
1713290,-0.0979
1713440,0.0640
1713500,0.0355
1713530,0.0638
1713560,0.0370
1713660,-0.1057
1713710,0.0601
1713770,-0.0497
1713920,0.0752
1713970,0.0543
1714050,0.0386
1714100,0.0202
1714160,0.2214
1714220,-0.0532
1714250,0.0800
1714350,0.0293
1714430,-0.0180
1714460,-0.0276
1714550,0.1198
1714710,-0.0555
1714820,0.1563
1715100,-0.0088
1715180,0.1465
1715400,-0.1605
1715420,0.0290
1715450,-0.0255
1715480,0.1090
1715490,0.0101
1715630,0.0053
1715660,0.0862
1715700,0.1114
1715780,0.1714
1715820,0.0685
1715880,-0.0288
1715900,-0.1868
1715930,0.0355
1716050,0.0606
1716080,-0.0572
1716140,-0.0946
1716290,0.0342
1716350,0.0175
1716380,0.0132
1716410,0.1347
1716530,0.1357
1716560,0.0440
1716590,0.1349
1716680,0.1449
1716800,0.1001
1716860,0.0747
1716920,0.0172
1716950,0.0857
1717040,0.0519
1717160,0.0473
1717220,0.0725
1717280,-0.0840
1717310,0.0284
1717370,0.1301
1717520,0.1028
1717670,0.0347
1717730,0.0355
1717800,-0.1404
1717850,0.2368
1718060,0.1063
1718090,-0.1420
1718240,0.0013
1718270,0.0096
1718360,0.1159
1718420,-0.0239
1718510,-0.0613
1718570,0.0480
1718810,0.0297
1718840,-0.0014
1718870,-0.0152
1718990,0.0772
1719110,0.1500
1719200,0.0534
1719230,0.1563
1719260,0.0905
1719290,0.0409
1719500,0.1096
1719530,0.0054
1719660,-0.0441
1719830,0.0649
1719960,0.0264
1719970,0.0682
1720170,0.0562
1720180,0.0338
1720220,0.1103
1720280,0.0349
1720380,-0.1027
1720430,0.0770
1720490,0.0193
1720550,-0.0765
1720580,0.0875
1720640,0.0023
1720760,-0.1250
1720880,0.0291
1720970,0.1340
1721000,0.0212
1721030,0.0957
1721180,0.0639
1721270,0.0504
1721300,-0.0733
1721390,-0.0407
1721420,0.0475
1721450,0.0336
1721600,0.0745
1721630,0.1862
1721720,0.1250
1721750,0.0030
1721870,0.0488
1721900,0.0480
1722020,0.0742
1722080,-0.1209
1722130,-0.0116
1722150,-0.0363
1722300,-0.0184
1722530,0.1894
1722620,-0.0582
1722710,-0.1777
1722770,0.0522
1722800,0.0301
1722980,0.0002
1723090,0.1366
1723100,0.0536
1723200,0.0985
1723250,0.0650
1723460,0.0966
1723730,0.1810
1723850,0.0609
1723920,-0.1441
1724000,0.0646
1724060,0.0117
1724270,0.1587
1724330,0.0658
1724390,-0.0941
1724420,0.0986
1724480,0.0725
1724600,0.0232
1724720,0.0779
1724750,0.0222
1724780,0.0499
1724870,-0.0112
1724940,0.0376
1725000,0.0667
1725020,-0.0083
1725050,-0.0036
1725110,0.0563
1725190,0.0414
1725290,0.0740
1725500,0.0623
1725590,-0.0401
1725620,0.0211
1725690,0.0470
1725740,0.0429
1725920,0.0814
1726100,-0.0326
1726190,-0.0365
1726250,-0.0969
1726310,0.0372
1726370,0.0354
1726400,-0.0629
1726430,-0.0703
1726490,0.2069
1726550,0.0800
1726590,0.0066
1726610,-0.0407
1726710,-0.0496
1726800,-0.0103
1726820,0.1371
1726850,0.1184
1727180,-0.0681
1727210,-0.0062
1727290,0.0256
1727300,-0.0229
1727340,0.0124
1727390,-0.0012
1727540,0.0048
1727610,-0.0773
1727710,0.1144
1727720,-0.0598
1727780,0.0638
1727840,-0.0176
1727960,-0.0368
1727990,0.0492
1728140,0.0608
1728270,0.1160
1728500,0.1603
1728560,0.1435
1728620,-0.0216
1728650,0.0789
1728700,0.0474
1728810,-0.0968
1728890,0.1428
1728920,0.0325
1728980,0.0630
1729040,-0.0348
1729100,-0.2008
1729130,0.1945
1729190,0.0644
1729250,0.0902
1729420,-0.0186
1729670,-0.0702
1729760,0.0425
1729890,-0.0511
1729940,-0.0446
1730060,0.0264
1730160,-0.0102
1730200,-0.0177
1730220,-0.0024
1730270,0.1161
1730300,0.0140
1730420,0.0311
1730570,0.1604
1730600,0.0459
1730630,-0.0092
1730750,0.0588
1730780,0.0278
1730810,-0.0160
1730840,0.0494
1730930,-0.0531
1730990,-0.1192
1731020,0.0006
1731050,0.1841
1731080,-0.0284
1731200,0.0729
1731230,-0.2675
1731270,-0.0336
1731290,0.0600
1731380,0.0044
1731410,-0.0001
1731500,0.0247
1731710,0.0528
1731740,0.0963
1731770,0.1449
1731920,-0.0587
1732040,0.0666
1732100,0.0060
1732160,-0.0813
1732190,0.0489
1732280,-0.0329
1732520,0.0476
1732550,0.1624
1732670,-0.0413
1732770,0.0551
1732830,0.0455
1732850,0.0735
1732960,-0.1121
1732970,0.0273
1733000,0.0092
1733300,-0.0793
1733380,-0.0337
1733390,0.0570
1733450,0.1152
1733690,-0.0338
1733750,0.1724
1733810,0.0488
1733840,0.1742
1733870,0.1411
1733930,0.0959
1733950,0.1398
1733990,0.0552
1734100,0.0709
1734140,-0.0598
1734230,0.0268
1734260,-0.0178
1734320,-0.0564
1734350,-0.0867
1734410,-0.1593
1734440,-0.0342
1734510,-0.0766
1734540,0.0539
1734590,0.0119
1734710,0.0455
1734740,0.1929
1734990,0.0260
1735010,-0.0642
1735160,0.1418
1735220,0.0713
1735370,0.0443
1735400,0.1463
1735460,-0.0501
1735640,-0.0494
1735820,0.0322
1735940,-0.0551
1735970,-0.0022
1736090,0.0083
1736180,0.1073
1736210,0.1299
1736300,0.0687
1736330,0.0239
1736360,-0.0244
1736450,0.0005
1736480,0.0786
1736510,0.1925
1736570,0.1649
1736600,0.1321
1736720,0.1381
1736750,-0.0697
1736810,0.0397
1736900,0.0142
1737050,-0.0533
1737080,-0.0066
1737170,0.0317
1737320,0.0744
1737350,-0.0506
1737380,0.0301
1737490,0.0406
1737590,0.0230
1737650,0.2003
1737680,-0.0308
1737860,-0.0519
1737980,0.0296
1738070,-0.0500
1738130,0.0672
1738220,-0.0045
1738370,0.0262
1738400,0.1397
1738460,0.1174
1738520,0.1086
1738700,-0.0130
1738760,0.0343
1738910,-0.0075
1739030,0.1372
1739090,-0.0213
1739120,-0.0114
1739390,-0.0432
1739420,-0.0419
1739450,0.0811
1739510,0.0843
1739600,0.0530
1739780,0.2391
1739930,0.0558
1739960,-0.0811
1740070,0.1450
1740080,-0.0538
1740140,-0.0666
1740320,-0.2397
1740350,0.0379
1740470,-0.0209
1740500,0.1616
1740530,0.1070
1740620,0.0128
1740740,-0.0748
1740830,-0.1126
1741010,-0.0271
1741040,0.0128
1741070,0.1206
1741190,-0.0605
1741250,-0.0256
1741280,0.0131
1741520,-0.0150
1741550,-0.1663
1741580,-0.0113
1741690,0.0779
1741700,0.0043
1741750,-0.0243
1741790,0.0490
1741820,0.0359
1741980,0.0939
1742060,0.0334
1742180,0.0631
1742210,-0.0090
1742240,-0.1447
1742300,0.0668
1742310,0.0031
1742480,-0.0642
1742600,0.0862
1742630,-0.0704
1742660,0.0815
1742720,-0.0042
1742790,-0.0126
1742840,0.0305
1742900,0.0063
1742960,-0.0032
1743020,0.0083
1743050,-0.0761
1743110,0.0578
1743330,0.0037
1743380,0.0465
1743860,0.0099
1743960,0.0160
1743962,-0.0650
1800008,0.1269
1800030,0.0278
1800060,0.0366
1800120,0.1002
1800150,0.0805
1800180,0.1533
1800210,0.0177
1800240,0.0585
1800270,0.0888
1800330,0.2327
1800360,0.1935
1800390,0.0913
1800420,0.1654
1800450,0.0064
1800480,0.1260
1800570,0.1838
1800600,0.1312
1800630,0.1227
1800660,0.0689
1800690,0.1449
1800720,0.0476
1800750,0.0306
1800840,0.1536
1800900,0.1136
1800960,0.1464
1801020,0.2420
1801050,0.0217
1801060,-0.0251
1801200,0.0731
1801290,-0.0024
1801410,0.0347
1801440,0.1189
1801560,0.1121
1801590,0.1329
1801710,0.0817
1801740,0.1476
1801770,0.1284
1801890,0.1383
1801920,0.0825
1802040,-0.0003
1802130,0.0784
1802160,0.0800
1802190,0.0903
1802220,0.1368
1802280,0.0763
1802400,0.1181
1802430,0.1699
1802440,0.1070
1802460,0.1077
1802490,0.1196
1802520,0.0103
1802550,0.1012
1802610,0.1219
1802640,0.0675
1802660,0.1849
1802700,0.0927
1802800,0.1289
1802830,0.0752
1802850,0.1768
1802880,0.0430
1802910,0.1614
1802940,0.0545
1802970,0.0631
1803000,0.1667
1803030,0.0950
1803060,0.0498
1803090,0.1991
1803120,0.1444
1803150,-0.0153
1803180,-0.0297
1803210,0.1490
1803240,0.1332
1803270,0.1086
1803300,0.0773
1803330,-0.0090
1803450,0.1868
1803480,0.0622
1803510,0.0848
1803570,0.1126
1803630,0.0684
1803660,0.0285
1803690,0.1168
1803700,0.0793
1803720,0.0601
1803750,0.1467
1803780,0.0691
1803810,0.2280
1803840,0.0364
1803870,-0.0173
1803930,0.1400
1803940,0.1361
1803960,0.1193
1803990,0.0643
1804050,0.1454
1804080,0.0590
1804110,0.0997
1804140,0.0779
1804170,0.0786
1804230,-0.0189
1804260,0.0107
1804320,0.0924
1804350,0.0660
1804470,0.1085
1804500,0.0611
1804560,0.0818
1804590,0.1328
1804620,-0.0112
1804710,0.0759
1804770,0.0945
1804800,0.2444
1804980,0.1206
1805190,0.1486
1805280,0.0612
1805340,0.0638
1805370,0.0029
1805400,0.1480
1805450,0.0661
1805460,0.1209
1805520,0.0481
1805550,0.0686
1805580,0.0846
1805670,0.1205
1805700,0.1293
1805790,0.0187
1805880,0.0912
1805910,0.1398
1806030,0.0845
1806060,0.0945
1806080,0.1806
1806090,-0.0004
1806120,0.0175
1806240,0.0494
1806270,0.1254
1806390,0.1218
1806480,0.0261
1806510,0.0900
1806570,0.1071
1806600,0.0832
1806630,0.1137
1806660,0.0309
1806840,0.0569
1806870,0.0697
1806900,0.0982
1807020,0.0949
1807080,0.2922
1807110,0.1101
1807140,0.1025
1807230,0.1534
1807260,0.0312
1807290,0.1434
1807320,0.2322
1807350,0.1269
1807380,0.0661
1807410,0.1006
1807440,0.1332
1807470,0.0181
1807560,0.0670
1807620,0.1030
1807650,0.0784
1807680,0.0199
1807710,0.1052
1807770,0.0206
1807800,0.1467
1807830,0.0349
1807860,0.0752
1807890,0.0617
1807900,0.0693
1807920,0.0830
1807950,0.1299
1807980,0.1832
1808010,0.0958
1808040,0.0596
1808070,0.0339
1808100,0.1172
1808120,0.0974
1808160,0.0247
1808190,0.0499
1808220,0.0435
1808250,0.0693
1808280,0.1481
1808310,0.1428
1808340,0.0545
1808460,0.1210
1808490,-0.0202
1808640,-0.0238
1808760,0.1742
1808820,-0.0154
1808850,0.1291
1808900,0.0209
1808910,0.0320
1808940,-0.0904
1808970,0.1523
1809000,0.0585
1809060,0.0924
1809120,0.0398
1809150,0.0540
1809180,-0.0322
1809300,0.1054
1809360,0.0163
1809370,0.0094
1809420,0.1383
1809480,0.1968
1809510,0.0702
1809600,-0.0203
1809630,0.0485
1809690,0.1408
1809720,0.0346
1809750,0.1399
1809810,0.0673
1809840,0.1527
1809990,0.2402
1810020,0.1498
1810080,0.0854
1810110,0.1535
1810140,0.1694
1810170,0.1439
1810230,0.0321
1810260,0.1362
1810290,0.0984
1810350,0.0299
1810360,0.1033
1810380,0.0654
1810410,0.1159
1810440,0.0819
1810450,0.0872
1810470,0.0368
1810500,0.1123
1810530,0.2127
1810560,0.0815
1810590,0.2132
1810620,0.1571
1810640,0.1636
1810650,0.0410
1810680,0.0146
1810710,0.0873
1810740,0.0842
1810770,-0.0120
1810800,0.0014
1810830,0.3141
1810860,0.1526
1810870,0.1208
1810900,0.0016
1810920,0.1247
1810950,0.1505
1810980,0.0662
1811100,0.1241
1811190,0.0922
1811220,0.0703
1811250,-0.0301
1811260,0.1775
1811340,0.1015
1811370,0.1157
1811400,0.1118
1811430,0.0897
1811460,0.0585
1811490,0.1659
1811580,0.0375
1811610,0.1082
1811700,0.0870
1811910,0.0307
1811970,0.0536
1812090,0.0820
1812120,0.1840
1812150,0.1391
1812180,0.0231
1812240,0.1618
1812360,0.0550
1812390,0.1498
1812420,0.0926
1812450,0.0657
1812720,0.0865
1812810,0.0059
1812870,0.0497
1812880,0.0579
1812900,0.0986
1812930,0.1859
1812990,0.1057
1813050,0.1008
1813080,0.0850
1813110,0.1010
1813200,0.1140
1813230,0.0562
1900006,-0.0050
1900009,0.1444
1900015,0.1175
1900021,0.0362
1900022,0.0692
1900023,0.0365
1900024,0.0213
1900025,-0.0158
1900026,0.1098
1900027,0.1349
1900028,0.1067
1900040,0.1054
1900060,0.0609
1903060,0.1486
1903150,0.0408
1903220,0.0393
1903270,0.0888
1903300,0.0261
1903360,-0.0291
1903390,0.0480
1903450,-0.0219
1903540,0.1160
1903570,0.0833
1903690,0.1404
1903750,0.0942
1903930,0.1224
1903960,0.0860
1904080,0.0250
1904200,0.0312
1904320,0.0668
1904380,0.0227
1904440,0.0624
1904620,-0.0190
1904650,0.1748
1904680,0.1026
1904830,0.0723
1904860,0.0641
1904950,0.0062
1905070,0.1309
1905130,0.0070
1905190,0.1117
1905430,0.2645
1905490,0.2717
1905750,-0.0183
1905790,0.0748
1906000,-0.0204
1906060,-0.0022
1906270,0.1578
1906330,0.0453
1906510,0.0181
1906540,0.0211
1906660,0.0970
1906750,0.0545
1906780,-0.0188
1906810,0.0573
1906840,0.0633
1906930,0.0317
1906960,-0.0359
1907050,0.0023
1907080,-0.0418
1907170,0.0201
1907350,0.1759
1907380,0.0656
1907410,0.0940
1907590,0.0275
1907620,0.1256
1907710,0.1087
1907860,-0.0721
1907900,-0.0952
1907920,0.0497
1908220,-0.0065
1908310,0.0036
1908520,0.0613
1908550,0.1084
1908580,0.0481
1908610,-0.0209
1908730,0.0878
1908910,0.0126
1908940,0.1061
1908970,0.0674
1909120,0.0537
1909480,-0.0208
1909540,0.0044
1909570,0.0680
1909600,-0.0496
1909990,0.0489
1910050,0.1773
1910110,0.1014
1910130,0.1398
1910350,0.0721
1910410,0.0445
1910500,0.0360
1910950,-0.0132
1910980,0.0421
1911070,-0.0357
1911340,-0.0203
1911790,0.0374
1911820,-0.0733
1911850,0.0036
1912230,0.0310
1912330,0.0125
1912480,0.0543
1912510,0.0953
1912660,0.0737
1912690,0.0730
1913110,0.0239
1913200,0.0875
1913230,0.0647
1913290,0.1303
1913320,0.1620
1913350,0.0734
1913470,0.0925
1913500,0.0037
1913660,-0.0317
1914010,0.1332
1914160,0.0352
1914280,-0.0500
1914310,0.0652
1914340,0.0611
1914370,0.1141
1914580,0.1092
1914640,0.1341
1914670,0.1408
1914700,0.0923
1914730,0.0491
1914850,0.1246
1914880,0.1064
1915210,0.0111
1915330,0.1457
1915450,0.1283
1915630,0.0288
1915750,-0.0313
1915840,0.0341
1916110,0.0485
1916440,0.0758
1916530,0.1606
1916680,0.0540
1917100,-0.0349
1917220,0.0545
1917250,0.0212
1917460,0.0261
1917550,-0.0020
1917820,0.0952
1918030,0.0864
1918120,-0.0103
1918180,0.1603
1918330,-0.0075
1918510,0.0854
1918540,0.0708
1918690,0.0308
1918720,0.0467
1918750,0.0988
1918780,0.0324
1918840,0.0444
1918930,-0.0436
1919140,0.0282
1919440,-0.0283
1919590,0.0011
1919650,-0.0333
1919860,0.0409
1919890,0.1252
1920040,0.0651
1920130,-0.1073
1920190,0.1020
1920250,0.1276
1920340,0.0768
1920460,0.1127
1920610,0.1400
1920760,0.0774
1920820,0.0809
1920850,0.2505
1920910,0.1542
1920940,0.0708
1921000,0.0175
1921090,0.0711
1921210,0.0540
1921240,0.1473
1921600,0.0963
1921630,-0.0028
1921660,0.1079
1921840,-0.0114
1921870,-0.0898
1922110,0.0022
1922440,0.1646
1922470,0.0523
1922530,-0.0365
1923110,0.1062
1923160,0.1064
1923190,0.0761
1924000,0.1362
1924660,0.0671
1924720,0.0498
1924870,-0.0570
1924960,0.0086
1925200,0.1425
1925320,-0.0108
1925380,0.1394
1925590,-0.0297
1925920,-0.0799
1925980,0.0431
1926070,0.0746
1926280,0.0699
1926370,-0.0455
1926400,0.0930
1926580,0.1147
1926640,0.0690
1926730,0.0680
1926790,-0.0085
1926820,0.0910
1926850,0.0597
1926910,0.0671
1927000,-0.0289
1927060,-0.0635
1927270,0.0111
1927390,0.0071
1927500,0.1782
1927600,0.0341
1927870,0.0817
1927960,0.0610
1927990,0.1088
1928050,0.0388
1928110,0.0677
1928230,0.0041
1928680,0.0860
1928710,0.0237
1928980,-0.0347
1929010,0.0969
1929310,0.1825
1929490,0.1395
1929580,0.0417
1929730,0.0743
1929760,0.0816
1930240,0.0569
1930480,0.0851
1930510,0.1084
1930540,-0.0228
1930560,-0.0654
1930630,0.0640
1930750,-0.0096
1930780,0.1657
1930900,0.0437
1930930,0.1118
1930990,0.1360
1931020,-0.0379
1931080,0.1408
1931110,-0.0673
1931290,-0.0634
1931350,0.0994
1931470,0.1829
1931680,-0.1021
1931800,0.0162
1931860,0.0753
1931920,0.0157
1931950,0.0659
1932010,0.0810
1999017,0.0612
1999019,0.0603
2000001,-0.0416
2000002,-0.0235
2000003,-0.0768
2000004,0.0016
2000006,0.0194
2000015,-0.0659
2000016,-0.0946
2000017,0.0026
2000350,0.0201
2003180,-0.0171
2003200,0.0191
2003210,0.0216
2003240,0.0883
2003300,-0.0132
2003360,0.1032
2003390,0.0204
2003450,-0.0501
2003540,-0.0530
2003630,-0.1417
2003720,-0.0098
2003780,-0.0513
2003810,-0.0783
2003870,0.0538
2003900,-0.2554
2003960,-0.1059
2004050,0.0837
2004200,-0.0232
2004290,0.0827
2004410,-0.0851
2004560,-0.0615
2004590,0.0800
2004620,0.0112
2004670,-0.0504
2004740,-0.0422
2004800,-0.0335
2004890,-0.1244
2004920,-0.0655
2004980,0.1485
2005010,-0.0089
2005070,-0.0122
2005100,-0.1160
2005130,0.0814
2005280,-0.0141
2005460,0.0616
2005490,0.1034
2005580,-0.0324
2005610,-0.0848
2005640,0.0169
2005700,-0.1029
2005730,-0.0127
2005790,0.0392
2005800,-0.0041
2005870,-0.0226
2005940,0.0240
2006060,-0.1043
2006090,0.0177
2006120,-0.0315
2006180,-0.0588
2006240,0.0138
2006270,-0.1730
2006300,0.0856
2006330,0.1108
2006360,-0.0913
2006390,-0.0698
2006420,-0.0095
2006450,0.0912
2006480,-0.0934
2006540,0.0449
2006580,0.1375
2006660,-0.1689
2006840,-0.0216
2006930,-0.0490
2006960,-0.0651
2007020,-0.0720
2007050,0.1146
2007170,0.0511
2007290,-0.0143
2007320,-0.0806
2007350,-0.0442
2007380,0.1053
2007560,-0.1144
2007590,-0.0934
2007620,-0.0088
2007650,0.0733
2007710,0.0892
2007740,-0.0399
2007750,-0.0134
2007890,-0.0735
2007950,-0.1592
2007970,0.0490
2008070,0.0370
2008250,-0.1460
2008280,0.1351
2008340,0.0488
2008370,-0.0337
2008400,0.0965
2008430,0.0519
2008730,0.0157
2008970,-0.0057
2009000,0.0062
2009140,0.0453
2009180,0.1081
2009240,0.0338
2009320,-0.0014
2009360,-0.0497
2009390,-0.0256
2009450,-0.0110
2009510,0.0243
2009570,0.0120
2009840,0.0064
2009900,-0.0694
2009960,-0.1531
2009990,-0.1253
2010020,0.0313
2010140,-0.0100
2010230,0.0920
2010260,0.0033
2010410,0.0145
2010500,-0.0273
2010560,0.1231
2010620,-0.0876
2010650,-0.0316
2010680,0.0143
2010710,0.0464
2010800,0.0417
2010890,-0.1089
2011080,0.0178
2011100,0.0092
2011130,-0.0163
2011250,0.0644
2011310,-0.0773
2011370,-0.0293
2011490,0.0780
2011550,0.0750
2011640,0.0570
2011700,0.0405
2011820,-0.0686
2011850,0.0887
2012000,0.0488
2012030,0.0369
2012180,0.0627
2012210,0.0448
2012260,-0.1084
2012300,0.0406
2012360,-0.1277
2012420,-0.1395
2012510,0.0247
2012630,0.0596
2012810,0.1234
2012840,0.0709
2012870,-0.0757
2012990,0.0480
2013020,0.0912
2013050,0.0666
2100030,-0.0411
2100070,0.0461
2100081,0.0415
2100090,0.1416
2100120,0.0282
2100150,0.1225
2100210,-0.0404
2100270,0.0863
2100300,0.0292
2100330,0.0864
2100360,0.1977
2100390,0.0110
2100480,0.1787
2100510,0.0621
2100540,0.0717
2100570,0.0473
2100620,0.1042
2100630,0.0717
2100660,0.0506
2100690,-0.1038
2100720,0.1159
2100750,0.0532
2100780,0.1734
2100810,-0.0233
2100840,0.0029
2100870,0.1549
2100900,0.0502
2100930,0.0283
2100960,0.1146
2100990,0.0015
2101020,0.1374
2101050,0.1398
2101150,0.0699
2101200,0.1605
2101230,0.0796
2101260,0.0530
2101320,0.0168
2101350,0.2306
2101380,0.0405
2101440,0.0055
2101470,0.0114
2101590,0.1456
2101620,0.1316
2101650,0.1372
2101710,0.0158
2101740,0.0669
2101760,0.0153
2101860,0.0170
2101920,0.1221
2101950,0.0497
2101980,0.0084
2102010,0.0592
2102040,0.1007
2102130,-0.0284
2102160,0.0320
2102220,0.0100
2102250,0.0311
2102280,-0.0230
2102300,0.0696
2102340,0.0180
2102400,0.1817
2102460,-0.0685
2102490,0.1131
2102520,0.0343
2102540,0.0681
2102580,0.0017
2102640,-0.0861
2102670,0.1746
2102710,0.1215
2102760,-0.0311
2102790,0.0397
2102860,0.1660
2102940,0.0573
2102990,0.1657
2103030,0.0970
2103060,0.0358
2103090,0.1404
2103120,0.0828
2103150,0.0045
2103180,0.1272
2103210,0.1384
2103240,0.0858
2103270,0.1640
2103330,-0.0513
2103360,0.0661
2103390,0.0099
2103480,-0.0029
2103510,0.0901
2103540,0.0816
2103630,0.0152
2103690,0.0639
2103720,0.0319
2103750,-0.0528
2103780,0.1219
2103810,0.0771
2103840,-0.0076
2103870,0.0076
2103900,0.1009
2103960,0.1336
2103990,0.0206
2104020,-0.0208
2104050,0.0642
2104080,0.0731
2104110,0.0576
2104140,0.0521
2104170,-0.0685
2104200,-0.0394
2104250,0.2063
2104290,0.0719
2104380,0.2663
2104410,0.1539
2104470,0.0517
2104500,-0.0121
2104530,0.0446
2104560,0.0396
2104590,-0.0692
2104650,0.1148
2104680,0.1064
2104740,-0.0415
2104770,0.0706
2104800,0.0109
2104830,0.1075
2104890,0.0935
2104950,0.0482
2104980,0.1659
2105070,-0.0258
2105100,0.0644
2105130,0.1518
2105160,0.0519
2105190,0.0043
2105220,-0.0690
2105260,0.0780
2105320,0.0381
2105400,0.0278
2105430,0.1788
2105490,0.2167
2105520,-0.0340
2105550,-0.0220
2105580,-0.0117
2105610,0.0150
2105640,-0.0416
2105700,0.1088
2105730,0.0995
2105760,0.0816
2105790,-0.0566
2105820,0.0387
2105880,0.1011
2105940,0.1567
2105970,0.0775
2106000,0.1334
2200022,0.0748
2200030,0.1653
2200039,0.1302
2200040,0.1533
2200056,0.0903
2200060,0.0755
2200090,0.1583
2200120,0.1732
2200125,0.1650
2200150,0.1688
2200180,0.0293
2200210,0.1323
2200270,0.1035
2200300,0.1054
2200330,0.0448
2200360,0.0794
2200390,0.1039
2200420,0.0409
2200450,0.0434
2200480,0.0644
2200510,0.1909
2200540,0.1862
2200600,0.1364
2200630,0.1149
2200660,0.0815
2200690,0.1021
2200720,0.1114
2200750,0.2409
2200780,0.0219
2200810,0.0008
2200840,0.1536
2200870,0.0711
2200900,0.1774
2200960,0.0645
2200990,0.1500
2201020,0.0895
2201080,0.0692
2201110,0.0630
2201140,0.1993
2201170,0.2496
2201200,0.0566
2201230,0.1305
2201260,0.1952
2201290,0.0585
2201350,0.0573
2201380,-0.0144
2201410,0.1287
2201440,0.1629
2201500,0.1177
2201530,0.0753
2201560,0.0331
2201590,0.0832
2201620,0.1470
2201650,0.0764
2201680,0.0976
2201740,0.1235
2201770,0.1849
2201800,0.0948
2201830,0.0498
2201860,0.0528
2201890,0.1773
2201920,0.1011
2201950,0.0263
2201980,0.0116
2202010,0.1008
2302610,0.0172
2302640,0.1850
2302820,0.0518
2302850,0.0683
2303150,-0.0022
2303290,0.0337
2303510,0.0935
2303780,0.0485
2303930,-0.0247
2305500,-0.0284
2305670,0.0178
2306000,0.0607
2306060,0.0418
2306160,0.0201
2306510,-0.0344
2307140,0.1155
2307320,0.0403
2307530,0.0411
2307800,-0.0574
2309330,0.0444
2309930,0.0694
2310380,0.0468
2310500,-0.0419
2310530,0.0913
2310590,0.0300
2310710,0.0522
2310770,-0.0597
2310860,-0.0331
2310950,0.0720
2310980,0.0806
2311100,0.0715
2311130,0.0106
2311160,0.0081
2311370,-0.0485
2311520,-0.0103
2311550,0.0297
2311670,0.0847
2311790,0.0026
2312330,0.0066
2313110,-0.0111
2313350,0.0581
2313490,-0.1053
2313560,0.0065
2313860,0.0491
2313970,0.0951
2313980,-0.1625
2314100,0.0522
2314130,0.0807
2314160,0.0771
2314190,0.1953
2314210,0.0092
2314240,-0.0262
2314300,0.0116
2314330,0.0091
2314440,0.0126
2314470,0.0077
2314530,-0.0565
2314560,0.1501
2314590,0.0424
2314610,0.0358
2314670,-0.0476
2314700,0.0434
2314761,0.0664
2314765,0.0703
2314768,0.0046
2314772,0.0446
2314773,0.0821
2314775,0.0523
2314776,-0.0304
2314777,-0.0929
2314778,0.0469
2314779,-0.0483
2314780,-0.0286
2314782,-0.0894
2314783,-0.1095
2314784,-0.0033
2314785,-0.0641
2314787,-0.0614
2314788,0.1745
2314789,0.1014
2314790,-0.0325
2314791,0.1119
2314793,-0.0234
2314794,-0.0107
2314795,-0.0251
2314796,0.0383
2400030,0.0008
2400060,0.0003
2400090,-0.0782
2400120,0.0101
2400150,-0.0335
2400180,-0.0230
2400210,0.0660
2400240,0.0141
2400270,0.0116
2400300,-0.0055
2400330,0.0774
2400360,-0.0016
2400390,0.1619
2400420,-0.0045
2400450,-0.0062
2400480,0.0051
2400510,0.0352
2400540,0.0008
2400570,-0.0233
2400600,-0.0101
2400630,0.0109
2400660,-0.1036
2400690,0.0065
2400720,0.0017
2500001,0.0197
2500002,-0.0111
2500013,-0.1121
2500043,-0.0704
2500067,-0.0542
2500542,-0.0414
2501650,-0.0114
2501680,-0.0048
2501710,0.0324
2501740,0.0018
2501780,0.0024
2501800,-0.0311
2501860,0.0146
2501890,-0.0141
2501920,-0.0301
2501950,-0.0352
2501980,-0.0026
2502040,0.0367
2502100,0.0605
2502160,-0.1007
2502190,0.0545
2502220,-0.0022
2502250,-0.0388
2502310,-0.0679
2502400,0.0235
2502430,0.0261
2502460,-0.0738
2502490,0.0940
2502520,0.0192
2502530,-0.0203
2502550,-0.0118
2502580,-0.0250
2502640,0.0351
2502670,0.0183
2502715,-0.0085
2502790,-0.0346
2502820,-0.0829
2502850,0.0496
2502880,0.0617
2502910,0.0542
2502940,0.0357
2502970,-0.0849
2503030,0.1047
2503060,0.0291
2503090,-0.0892
2503120,0.0216
2503150,-0.0417
2503240,-0.0863
2503270,0.0411
2503300,-0.0126
2503330,0.1138
2503360,0.0136
2503390,-0.0363
2503510,-0.0072
2503540,0.0335
2503660,0.1292
2503750,-0.1555
2503780,-0.0764
2503840,0.0705
2503900,-0.0378
2503990,-0.0585
2504020,0.0581
2504050,0.0355
