id,pn_coh
1730810,0.0079
1730840,-0.0110
1731080,0.0222
1731230,-0.1260
1731270,0.0021
1731290,0.0116
1731380,-0.0396
1731410,0.1073
1731500,-0.0239
1731710,0.0594
1731740,0.0402
1731770,0.0370
1732160,-0.0058
1732190,-0.0120
1732670,-0.0516
1732830,-0.0250
1732850,0.0426
1732960,-0.0342
1732970,-0.0560
1733000,0.0428
1733300,-0.0278
1733380,-0.0148
1733390,0.0197
1733450,0.0529
1733690,-0.0228
1733840,0.0316
1733870,-0.0128
1733930,-0.0063
1733950,-0.0148
1733990,0.0339
1734100,0.0719
1734230,0.0205
1734260,0.0575
1734350,0.0731
1734410,-0.1282
1734510,-0.0790
1734540,-0.0345
1734740,-0.0180
1734990,0.0006
1735010,-0.0368
1735160,0.0967
1735370,-0.0653
1735400,-0.0012
1735460,0.0675
1735640,-0.0242
1735940,0.0372
1736090,0.0533
1736180,0.0381
1736300,-0.0184
1736360,0.0115
1736450,-0.0946
1736480,-0.0070
1736600,0.1205
1736720,-0.0307
1736750,-0.0718
1736810,-0.0746
1736900,0.0073
1737050,0.0086
1737080,-0.0371
1737170,-0.0231
1737350,0.0572
1737490,0.0284
1737590,-0.0051
1737680,0.0324
1738130,0.0568
1738370,-0.0261
1738460,0.0383
1738700,0.0837
1739030,0.0325
1739090,0.1207
1739120,-0.0628
1739420,0.0765
1739510,0.0907
1739600,0.0667
1739930,0.0184
1739960,0.0696
1740070,0.0461
1740140,0.0076
1740350,-0.0201
1740470,0.0272
1740500,-0.0875
1740830,-0.0579
1741010,-0.0103
1741070,0.0248
1741190,0.0155
1741250,0.0205
1741520,-0.0981
1741550,-0.1146
1741580,-0.0655
1741690,-0.0404
1741790,0.0723
1741980,0.0707
1742180,0.0175
1742210,-0.0282
1742240,-0.0802
1742300,-0.0424
1742310,0.0717
1742630,0.0084
1742790,-0.0867
1742900,0.0199
1743020,0.0632
1743050,0.0021
1743110,0.0270
1743330,0.0018
1743380,0.0096
1743860,0.0304
1743960,-0.0594
1743962,-0.0564
1800008,0.0227
1800030,-0.0162
1800060,0.0402
1800120,-0.0061
1800150,-0.0495
1800210,-0.0146
1800240,0.0129
1800270,-0.0217
1800360,0.0361
1800390,-0.0307
1800420,0.0163
1800450,-0.0096
1800480,0.0520
1800570,0.0373
1800600,0.0252
1800630,0.0131
1800690,-0.0058
1800720,-0.0173
1800750,0.0591
1800840,0.0212
1800900,0.0227
1800960,0.0816
1801020,-0.0380
1801050,-0.0172
1801060,-0.0497
1801200,0.0523
1801290,0.0255
1801410,0.0285
1801440,0.0803
1801560,-0.0164
1801590,0.0192
1801710,0.0390
1801740,0.0242
1801770,-0.0156
1801890,0.0380
1801920,-0.0371
1802040,-0.0125
1802130,0.1245
1802160,0.0500
1802220,-0.0058
1802280,-0.0080
1802400,0.0112
1802430,0.0100
1802440,-0.0366
1802460,-0.0073
1802490,-0.0167
1802520,-0.0429
1802550,0.0605
1802610,0.0258
1802640,-0.0098
1802660,0.0416
1802700,-0.0428
1802800,0.0443
1802830,0.0334
1802850,0.0417
1802880,0.0265
1802910,0.0153
1802940,0.0195
1802970,-0.0122
1803000,0.0221
1803030,-0.0200
1803060,0.0350
1803090,0.0500
1803120,0.0710
1803150,-0.0209
1803180,-0.0239
1803210,0.1129
1803240,-0.0567
1803270,-0.0346
1803300,0.0215
1803450,0.0728
1803480,-0.0213
1803510,0.0271
1803570,0.0627
1803630,-0.0177
1803660,-0.0169
1803690,0.0107
1803700,0.0463
1803750,0.0191
1803780,-0.0482
1803840,0.0662
1803870,-0.0126
1803930,-0.0413
1803940,0.0326
1803960,-0.0411
1803990,-0.0092
1804050,0.0000
1804080,-0.0088
1804110,-0.0289
1804140,-0.0323
1804170,0.0277
1804260,0.0276
1804320,-0.0029
1804350,-0.0432
1804470,0.0140
1804500,0.1572
1804560,0.0580
1804590,-0.0080
1804620,-0.0204
1804710,-0.0050
1804770,0.0650
1804800,0.1199
1804980,-0.0224
1805190,-0.0078
1805280,0.0256
1805340,0.0732
1805370,0.0732
1805400,0.0020
1805450,0.0484
1805460,-0.0067
1805520,0.0148
1805550,0.0322
1805580,0.0510
1805670,0.0062
1805700,-0.0199
1805790,-0.0160
1805880,0.0023
1805910,0.0664
1806030,-0.0237
1806060,0.0380
1806080,0.0020
1806090,-0.0107
1806120,0.0524
1806240,0.0144
1806270,0.0171
1806390,0.0379
1806480,0.0548
1806510,0.0218
1806570,0.0042
1806600,0.0454
1806630,0.0613
1806660,-0.0059
1806840,0.0456
1806870,0.0423
1806900,0.0101
1807080,0.1148
1807110,-0.0149
1807140,-0.0099
1807230,0.0248
1807260,0.0396
1807290,0.0637
1807320,0.1270
1807350,-0.0453
1807380,-0.0859
1807410,-0.0104
1807440,0.0294
1807470,0.0020
1807560,-0.0367
1807620,-0.0191
1807650,-0.0032
1807680,0.0071
1807710,-0.0171
1807770,-0.0414
1807800,0.1009
1807830,0.0295
1807860,0.0509
1807890,0.0082
1807900,0.0452
1807920,0.0534
1807950,0.0135
1807980,0.1056
1808010,0.0157
1808040,0.0371
1808070,-0.0611
1808100,0.0741
1808160,-0.0732
1808190,0.0490
1808220,-0.0551
1808250,-0.0034
1808280,0.0999
1808310,0.0199
1808340,0.0285
1808490,0.0063
1808640,0.0018
1808760,0.0190
1808820,-0.0490
1808850,0.0273
1808900,0.0885
1808910,-0.0237
1808940,0.0149
1808970,0.0407
1809000,0.0162
1809060,0.0380
1809120,0.0032
1809150,0.0339
1809180,0.0111
1809300,0.0095
1809360,-0.0043
1809370,-0.0051
1809420,-0.0084
1809480,0.0850
1809510,-0.0089
1809600,0.0115
1809630,0.0682
1809690,0.0425
1809750,0.0343
1809810,0.0855
1809840,0.0252
1809990,0.0536
1810020,0.0034
1810080,0.0437
1810110,-0.0137
1810140,0.0374
1810230,0.0416
1810260,0.0242
1810290,0.0566
1810350,0.0660
1810360,-0.0549
1810380,0.0707
1810410,-0.0124
1810440,-0.0022
1810450,0.0126
1810470,0.0031
1810500,0.0782
1810530,-0.0114
1810560,-0.0307
1810590,0.0267
1810620,0.1190
1810640,0.0447
1810650,0.0460
1810680,-0.0198
1810710,0.0042
1810770,0.0444
1810800,-0.0646
1810860,-0.0085
1810870,0.0289
1810900,0.0128
1810920,-0.0286
1810950,0.0589
1810980,0.0157
1811100,0.0010
1811190,0.0144
1811220,0.0261
1811250,0.0035
1811260,0.0579
1811340,-0.0172
1811370,0.0305
1811400,0.0431
1811430,0.0116
1811460,0.0498
1811490,0.0087
1811580,-0.0432
1811610,-0.0001
1811700,-0.0181
1811910,-0.0206
1811970,-0.0038
1812090,-0.0048
1812120,0.0165
1812150,0.1088
1812180,-0.0459
1812240,0.0457
1812360,0.0325
1812390,0.0025
1812420,-0.0123
1812450,0.0340
1812720,0.0673
1812810,-0.0540
1812870,0.0125
1812880,0.0046
1812900,-0.0360
1812930,0.0422
1812990,0.0582
1813050,0.0421
1813080,0.0759
1813110,0.0604
1813200,0.0333
1813230,0.0432
1900009,0.0370
1900015,0.0376
1900021,0.0073
1900022,0.0218
1900025,-0.0073
1900040,-0.0283
1903150,-0.0340
1903270,0.0495
1903360,-0.0581
1903390,0.0159
1903540,-0.0349
1903570,0.0691
1903690,0.0184
1903930,0.0383
1904200,0.0553
1904680,0.0205
1904830,0.0254
1904860,-0.0063
1904950,-0.0158
1905070,0.0169
1905130,-0.0003
1905790,0.0709
1906060,0.0026
1906270,0.0658
1906330,0.0071
1906510,-0.0305
1906540,0.0188
1906750,-0.0389
1906810,0.0766
1906930,0.0477
1907050,0.0548
1907080,0.0289
1907170,-0.0116
1907350,0.0877
1907380,0.0662
1907410,0.0802
1907590,0.0065
1907620,0.0012
1907710,0.0045
1907860,0.0114
1908220,0.0003
1908310,-0.0186
1908520,0.0078
1908580,0.0337
1908610,0.0580
1908730,0.0524
1908910,-0.0793
1908970,0.0410
1909480,0.0503
1909990,-0.0900
1910950,-0.0077
1911070,0.0117
1911340,-0.0110
1911790,0.0853
1911820,0.0128
1911850,0.0515
1912330,0.0509
1912690,-0.0233
1913110,0.0254
1913200,0.0267
1913470,0.0286
1913500,0.0543
1914280,-0.0340
1914310,-0.0238
1914370,0.0906
1914580,-0.0403
1914640,0.0489
1914700,0.0752
1914730,0.0357
1915210,0.0961
1915330,-0.0341
1915450,0.0160
1915630,-0.0005
1915840,0.0395
1916530,0.0506
1916680,0.0029
1917100,-0.0043
1917220,0.0390
1917820,-0.0523
1918120,-0.0805
1918510,0.0814
1918690,-0.0312
1918720,-0.0380
1918780,0.0319
1918840,0.0450
1919140,0.0091
1919440,-0.0045
1919650,0.0483
1919860,-0.0424
1919890,0.0173
1920130,0.0262
1920250,0.0755
1920340,0.0974
1920610,-0.0119
1920940,0.0880
1921240,0.0548
1921630,0.0065
1921840,-0.0335
1921870,-0.0050
1922110,-0.0104
1922470,0.1015
1922530,-0.0484
1923110,0.0184
1924000,0.0643
1925320,-0.0370
1925590,-0.0523
1925980,-0.0208
1926070,-0.0310
1926370,0.0480
1926400,-0.0113
1926730,-0.0452
1926820,0.0351
1926910,-0.0362
1927000,-0.0118
1927390,-0.0579
1927500,0.0025
1928680,-0.0116
1929310,-0.0154
1929730,0.0278
1930240,0.0388
1930480,0.0219
1930510,0.0586
1930540,-0.0871
1930630,0.0526
1930780,0.0553
1930900,-0.0627
1930930,0.0163
1930990,0.0255
1931110,-0.0161
1931290,-0.0396
1931350,0.0481
1931860,0.0014
2000002,0.0255
2000003,0.0234
2000004,0.0682
2000006,0.0219
2000015,0.0136
2000017,0.0407
2000350,0.0384
2003180,0.0462
2003200,0.1240
2003300,0.0909
2003360,0.0915
2003390,0.0235
2003450,0.0523
2003540,0.0450
2003630,0.0418
2003720,0.0468
2003780,-0.0293
2003810,-0.0271
2003870,0.0508
2003960,0.0175
2004050,0.0274
2004200,0.0412
2004290,0.0495
2004410,0.0468
2004590,0.0209
2004620,0.0529
2004740,0.0304
2004800,0.0007
2004890,0.0243
2004920,-0.0217
2004980,0.0471
2005010,0.0570
2005070,0.0478
2005100,0.0304
2005280,-0.0228
2005460,0.0436
2005490,0.0531
2005580,0.0230
2005730,0.0924
2005940,-0.0003
2006090,0.0078
2006120,-0.0009
2006180,0.0295
2006270,-0.0215
2006300,0.0331
2006390,-0.0014
2006420,0.0264
2006450,0.0861
2006480,0.0008
2006540,0.0127
2006580,-0.0123
2006660,-0.0321
2006840,0.0738
2006960,0.0309
2007020,0.0933
2007050,0.0468
2007170,-0.0081
2007320,-0.0134
2007350,-0.0146
2007380,0.1559
2007560,0.0495
2007590,0.0421
2007620,0.0338
2007650,0.0209
2007740,0.0772
2007890,0.0070
2007950,-0.0722
2007970,0.0765
2008070,0.0483
2008250,0.0252
2008340,0.0738
2008370,0.0128
2008400,0.1104
2008430,0.0966
2008730,-0.0267
2008970,0.0599
2009140,0.0424
2009180,0.0671
2009320,0.0734
2009390,0.0483
2009510,0.0752
2009840,0.0216
2009900,-0.0206
2009960,0.0136
2009990,-0.0042
2010020,-0.0196
2010140,0.0700
2010230,0.0879
2010260,0.0307
2010410,0.0588
2010500,-0.0341
2010560,0.0687
2010620,0.0468
2010650,0.0488
2010680,0.0059
2010710,0.0078
2010890,0.0452
2011080,0.0350
2011130,0.0753
2011250,0.0062
2011310,-0.0058
2011370,0.0226
2011490,0.0587
2011640,0.0684
2011850,0.0703
2012000,0.0479
2012180,-0.0117
2012210,0.0803
2012260,-0.0658
2012300,0.0496
2012360,-0.0039
2012420,-0.0576
2012510,0.0346
2012840,0.0438
2012870,0.0168
2012990,0.0475
2013050,0.0345
2100030,-0.0629
2100070,-0.0058
2100081,0.0388
2100120,-0.0135
2100150,0.0234
2100210,-0.0706
2100270,0.0230
2100300,-0.0135
2100330,-0.0230
2100390,0.0706
2100480,0.1232
2100510,0.0821
2100540,0.0486
2100570,0.0265
2100620,0.0583
2100630,-0.0667
2100660,0.0407
2100690,0.1399
2100720,0.0163
2100750,0.0161
2100810,0.0390
2100840,-0.0148
2100870,0.0747
2100900,0.0002
2100930,0.0065
2100960,0.0446
2100990,0.0404
2101020,0.0282
2101050,0.0047
2101150,0.0840
2101200,0.0453
2101230,0.0085
2101260,0.0482
2101320,0.0318
2101350,0.1501
2101380,-0.0042
2101440,0.0291
2101470,0.0038
2101620,0.0038
2101650,0.0715
2101710,0.0286
2101740,0.0364
2101760,0.0622
2101860,0.0988
2101920,0.0479
2101950,-0.0511
2101980,0.0053
2102010,0.0099
2102040,0.0572
2102130,0.0103
2102160,0.0148
2102220,0.0032
2102250,0.0393
2102280,0.0105
2102300,0.0550
2102340,0.0141
2102400,0.1019
2102460,0.0059
2102490,0.0362
2102520,0.0066
2102540,-0.0248
2102580,0.0162
2102640,-0.0326
2102670,0.0596
2102710,0.0904
2102760,-0.0360
2102790,0.0254
2102860,0.0380
2102940,0.1001
2102990,0.0957
2103030,0.0883
2103060,0.0514
2103090,0.0601
2103120,-0.0075
2103150,-0.0228
2103180,0.0761
2103210,0.0354
2103240,0.0171
2103330,-0.0396
2103360,-0.0413
2103390,0.0106
2103480,0.0200
2103510,0.0015
2103540,0.0520
2103690,0.0232
2103720,-0.0015
2103750,-0.0182
2103780,0.0900
2103810,0.0356
2103840,-0.0107
2103870,0.0141
2103900,0.0892
2103960,0.0426
2103990,0.0577
2104020,0.0609
2104050,-0.0257
2104080,0.0636
2104110,-0.0215
2104140,0.0240
2104170,0.0705
2104200,-0.0410
2104250,-0.0188
2104290,0.0192
2104380,-0.0171
2104410,0.0553
2104470,-0.0400
2104500,0.0300
2104530,0.0325
2104560,0.0106
2104590,0.0422
2104650,0.0838
2104680,0.0042
2104740,0.0390
2104770,0.0767
2104800,0.0080
2104830,-0.0048
2104890,0.0385
2104950,-0.0011
2104980,-0.0369
2105070,0.0345
2105100,-0.0005
2105130,0.0076
2105160,0.0917
2105190,-0.0265
2105260,0.0375
2105320,0.0306
2105400,0.0360
2105430,-0.0117
2105490,0.0627
2105520,-0.0182
2105550,-0.0022
2105580,0.0701
2105610,-0.0366
2105640,-0.0174
2105700,0.0360
2105730,0.0527
2105760,0.0455
2105790,0.0687
2105820,0.0498
2105880,0.0269
2105940,0.0014
2105970,0.0526
2106000,0.0582
2200030,0.0462
2200039,0.0586
2200040,0.0201
2200060,0.0448
2200090,0.0308
2200120,0.0490
2200125,0.0739
2200150,0.1515
2200180,0.0382
2200210,0.0066
2200270,0.0216
2200300,0.0223
2200330,0.0157
2200360,0.0362
2200390,0.0701
2200420,0.0613
2200450,0.0222
2200480,0.0061
2200510,0.0258
2200540,0.0279
2200600,-0.0485
2200630,0.0279
2200660,-0.0924
2200690,0.0137
2200720,0.0301
2200750,0.0992
2200780,0.0376
2200810,0.0559
2200840,0.0243
2200870,-0.0027
2200900,0.0419
2200960,0.0270
2200990,0.0711
2201020,0.0324
2201080,0.0505
2201110,0.1091
2201140,0.0592
2201170,0.0533
2201200,0.0525
2201230,0.0336
2201260,0.1176
2201290,0.0332
2201350,0.0813
2201380,0.0288
2201410,0.0284
2201440,-0.0177
2201500,0.0433
2201530,0.0358
2201560,0.0152
2201590,-0.0096
2201620,0.0517
2201650,-0.0141
2201680,0.0371
2201740,0.0245
2201770,0.0863
2201800,0.0241
2201830,0.0070
2201860,0.0025
2201890,0.0709
2201920,-0.0118
2201950,0.0144
2201980,-0.0540
2202010,0.0625
2302610,0.0431
2302640,0.1042
2302820,0.1084
2303150,0.0192
2303510,0.0171
2303780,0.0424
2305500,-0.0300
2306060,0.0383
2307140,-0.0150
2307320,0.0846
2307530,0.0408
2309930,0.0010
2310380,0.0444
2310500,0.0577
2310530,0.0269
2310590,-0.0231
2310710,0.0545
2310770,0.0111
2310860,0.0667
2310950,0.0067
2310980,0.0131
2311100,-0.0235
2311160,-0.0305
2311370,0.0878
2311520,0.0187
2311550,0.0550
2311670,0.0645
2311790,0.0876
2312330,0.0483
2313350,0.0163
2313490,-0.0547
2313560,0.0824
2313860,0.0159
2313970,0.0150
2314160,0.0536
2314190,0.1275
2314210,-0.0038
2314300,0.0402
2314330,0.0217
2314440,-0.0032
2314530,0.0054
2314560,0.1076
2314590,-0.0329
2314610,0.0077
2314670,-0.0143
2314700,0.0008
2314761,0.0227
2314765,-0.0296
2314768,0.0171
2314772,0.0562
2314773,0.0070
2314775,0.0141
2314776,0.0309
2314777,0.0406
2314779,0.0581
2314780,-0.0489
2314782,-0.0024
2314783,0.0055
2314784,0.0506
2314785,0.0148
2314787,0.0091
2314788,0.0191
2314789,0.0211
2314790,-0.0462
2314791,0.0204
2314793,0.0098
2314794,-0.0377
2314795,0.0286
2314796,-0.0098
2400030,-0.0025
2400060,0.0108
2400090,0.0556
2400120,0.0521
2400150,-0.0128
2400180,-0.0035
2400210,0.0061
2400240,0.0224
2400270,-0.0020
2400300,0.0122
2400330,0.0393
2400360,0.0810
2400390,0.0692
2400420,0.0076
2400450,0.0752
2400480,0.0411
2400510,0.0310
2400540,-0.0052
2400570,-0.0350
2400600,0.0171
2400630,0.0084
2400660,0.0009
2400690,0.0071
2400720,0.0216
2500001,0.0449
2500002,0.0043
2500013,-0.0566
2500542,-0.0495
2501650,-0.0122
2501740,-0.0401
2501780,0.0579
2501800,-0.0265
2501860,0.0281
2501890,0.0117
2501920,0.0701
2501950,-0.0133
2501980,-0.0162
2502040,0.0036
2502100,0.0051
2502160,-0.0002
2502190,0.0140
2502220,-0.0508
2502310,-0.0042
2502430,-0.0158
2502460,0.0143
2502490,0.0236
2502530,-0.0010
2502640,-0.0359
2502670,0.0075
2502715,-0.0217
2502790,-0.0653
2502820,-0.0364
2502940,-0.0601
2503030,0.0058
2503090,-0.0631
2503150,0.0103
2503240,-0.0217
2503270,-0.0391
2503300,-0.0481
2503360,-0.0381
2503390,0.0004
2503510,-0.0041
2503540,0.0487
2503660,0.0207
2503750,-0.0830
2503990,-0.0031
2504020,0.0474
2504050,-0.0012
2504140,-0.0666
2504200,-0.0343
2504230,0.0150
2504320,0.0016
2504360,0.0245
2504440,0.0519
2504500,-0.1121
2504560,-0.0887
2504590,-0.0055
2504620,-0.0485
2504770,-0.0528
2504800,-0.0075
2504830,-0.0280
2504860,0.0147
2504890,-0.0222
2504950,-0.0272
2504980,0.0324
2505010,-0.0119
2505070,-0.0428
2505130,0.0307
2505160,-0.0608
2505270,-0.0105
2505280,-0.0060
2505370,0.0105
2505490,0.0520
2505730,0.0224
2505970,-0.0396
2506150,0.0468
2506270,-0.1360
2506390,-0.0378
2506420,0.0657
2506540,0.0752
2506660,0.0196
2506720,-0.0403
2506780,-0.0263
2506840,-0.0577
2507020,-0.0413
2507050,-0.0448
2507110,-0.0852
2507170,-0.0343
2507230,-0.0058
2507260,0.0379
2507320,-0.0133
2507350,0.0011
2507440,-0.0113
2507500,0.0556
2507560,0.0265
2507620,0.0536
2507740,-0.0097
2507770,0.0137
2507860,-0.0258
2507890,0.0184
2507980,0.0152
2507990,-0.0179
2508040,0.0719
2508280,-0.0244
2508310,-0.0682
2508340,-0.0124
2508370,0.0217
2508430,0.0249
2508610,0.0013
2508670,-0.0830
2508700,-0.0829
2508730,-0.0273
2508790,-0.0339
2508850,-0.0425
2508940,0.0191
2509000,0.0110
2509060,-0.0172
2509180,0.0369
2509270,0.0269
2509300,-0.0394
2509360,-0.0371
2509420,-0.0210
2509450,-0.0391
2509600,-0.0589
2509630,-0.0167
2509720,-0.0047
2509870,-0.0077
2509900,0.0440
2509930,0.0049
2509990,-0.0570
2510050,-0.0706
2510170,-0.0287
2510380,-0.0115
2510470,0.0302
2510500,0.0009
2510560,-0.0579
2510590,-0.0183
2510620,0.0163
2510770,-0.0087
2510830,-0.0018
2510860,-0.0229
2510890,0.0591
2510920,-0.0713
2511010,0.0159
2511130,-0.1048
2511220,-0.0820
2511250,-0.0256
2511430,-0.0537
2511460,-0.0003
2511490,-0.0007
2511520,0.0015
2511580,-0.0094
2511740,-0.0615
2511760,-0.0132
2511850,-0.0447
2511880,-0.0269
2511910,0.0685
2511970,-0.0175
2512000,0.0032
2512030,-0.0532
2512060,0.0155
2512100,0.0566
2512180,-0.0187
2512240,0.0360
2512270,-0.0222
2512510,0.0106
2512600,-0.0584
2512630,-0.0318
2512780,-0.0168
2512840,0.0102
2512930,0.0002
2513050,0.0012
2513080,0.0410
2513170,-0.0120
2513200,-0.0165
2513230,-0.0633
2600005,-0.0541
2600013,-0.0069
2600015,0.1370
2600016,0.0223
2600017,0.0855
2600018,0.0331
2601920,0.0319
2601950,0.0015
2601980,0.0551
2602190,0.0708
2602220,-0.0403
2602520,-0.0047
2602550,0.0618
2602640,0.0654
2602670,-0.0050
2602730,0.0272
2602790,0.0439
2602820,0.0174
2603240,0.0710
2603540,-0.0109
2603690,0.0312
2603870,0.0159
2603900,0.0791
2604020,0.0315
2604170,0.0024
2604260,0.0025
2604440,0.0051
2604470,0.0532
2604530,-0.0344
2604800,0.0013
2604830,0.0227
2604950,0.0062
2605010,-0.0356
2605430,0.0957
2605780,-0.0200
2605820,0.0045
2605850,0.0125
2606000,0.0145
2606090,-0.0267
2606500,0.0019
2606570,-0.0035
2606600,0.0522
2606630,0.0021
2606720,0.0049
2606780,-0.0095
2606840,0.0331
2606870,0.0523
2606960,-0.0252
2606990,0.0660
2607040,0.0533
2607080,0.0255
2607140,-0.0166
2607320,-0.0096
2607530,0.0220
2607560,0.0325
2607590,0.0496
2607620,0.0548
2607690,0.0812
2607800,-0.0230
2607890,0.0503
2608040,0.0526
2608070,-0.0251
2608130,0.0607
2608400,0.0304
2608430,-0.0359
2608520,0.0870
2608580,0.0179
2608640,-0.0145
2608670,0.0519
2608730,0.0269
2608770,0.0728
2608910,0.0655
2608940,-0.0326
2609150,0.0506
2609560,0.0551
2609570,0.0444
2609750,0.0462
2609840,0.1651
2609900,0.0243
2609930,0.0267
2610050,0.0074
2610080,0.0149
2610110,-0.0043
2610140,0.0669
2610200,-0.0374
2610380,-0.0483
2610410,-0.0965
2610590,0.0871
2610620,0.0622
2610650,0.0585
2610750,0.0537
2610830,-0.0482
2610860,0.0051
2611030,0.0768
2611140,-0.0871
2611400,0.0235
2611430,-0.0275
2611550,0.0112
2611600,-0.0304
2611610,0.0140
2611640,-0.0202
2611670,-0.0386
2611910,0.0829
2612000,-0.0053
2612030,0.0830
2612150,-0.0020
2612300,0.0325
2612330,0.0470
2612420,0.0492
2612450,-0.0646
2612540,0.0986
2612560,-0.0318
2612600,0.0862
2612690,0.0500
2612960,-0.0410
2612990,0.0128
2613050,0.0385
2613090,0.0614
2613500,0.0278
2613530,0.0153
2613560,0.0777
2614070,-0.0213
2614100,-0.0058
2614230,-0.0408
2614250,0.0319
2614280,0.1539
2614460,0.0671
2614520,0.0033
2614550,-0.0140
2614610,0.0083
2614690,0.0126
2614730,0.0736
2614820,0.0546
2615060,0.0355
2615150,0.0462
2615390,0.0079
2615450,-0.0070
2615540,0.0254
2615730,-0.0120
2615830,0.0472
2615870,0.0198
2615970,0.0793
2615990,0.0603
2616050,-0.0367
2616110,-0.0310
2616320,0.0503
2616350,0.0057
2616380,0.0391
2616410,0.0434
2616440,-0.0500
2616470,0.0445
2616500,-0.0190
2616830,0.0328
2617160,0.0873
2617250,0.0540
2617400,0.1031
2617520,0.0182
2617550,0.0356
2617640,-0.0353
2617730,0.0666
2617760,-0.0441
2617820,0.0130
2617860,-0.0074
2617880,-0.0206
2617910,0.0457
2617940,-0.0270
2617970,0.0313
2618030,0.0397
2618180,0.0832
2618270,0.0144
2618390,-0.0580
2618420,-0.0255
2618450,0.0307
2618480,0.0112
2618510,0.0112
2618540,0.0306
2618570,-0.0195
2618600,0.0918
2618720,0.0061
2618810,0.0490
2618840,0.0394
2618930,0.0980
2618990,0.0513
2619050,0.0276
2619100,0.0222
2619170,0.0958
2619250,-0.0207
2619410,-0.0162
2619470,-0.0475
2619530,-0.0191
2619580,-0.0119
2619620,-0.0086
2619800,-0.0048
2619830,0.0372
2619890,-0.0395
2619920,0.0394
2619950,0.0737
2620050,-0.0194
2620070,0.0472
2620160,0.0431
2620280,0.0312
2620310,0.0578
2620340,0.0520
2620380,-0.0316
2620550,-0.0169
2620610,0.0155
2620670,0.0309
2620730,-0.0021
2620820,0.0427
2620850,0.0532
2620880,0.0198
2620910,0.0263
2620940,-0.0071
2620980,0.0699
2621120,-0.0018
2621150,-0.0091
2621180,0.0485
2621210,-0.0054
2621240,-0.0223
2621450,0.0378
2621570,0.0527
2621600,0.0429
2621690,0.0221
2621840,0.0428
2621870,0.0002
2622050,0.0241
2622200,0.0001
2622320,-0.0155
2622350,-0.0240
2622410,0.0682
2622470,0.0199
2622500,-0.0175
2622620,0.0378
2622740,-0.0321
2622860,0.0496
2622970,0.0772
2623040,0.0448
2623070,0.0552
2623100,0.0801
2623130,0.0920
2623250,0.0251
2623280,0.0403
2623310,0.0149
2623460,0.0225
2623490,-0.0070
2623520,0.0584
2623550,-0.0496
2623580,0.0452
2623610,0.0344
2623790,-0.0300
2623820,0.0164
2623850,0.0878
2623910,0.0257
2624120,0.0372
2624150,0.0897
2624180,0.0788
2624420,0.0528
2624570,0.0552
2624600,-0.0071
2624690,0.0646
2624720,0.0651
2624750,0.0414
2624810,-0.0555
2624840,-0.0131
2624960,0.0423
2625020,-0.0156
2625230,-0.0192
2625320,0.0848
2625350,0.0640
2625400,0.0037
2625560,0.0525
2625680,0.0269
2625740,0.0146
2625800,0.0196
2625950,0.0041
2625980,0.0852
2626010,0.0137
2626040,-0.0016
2626130,0.0647
2626190,0.0527
2626220,0.0642
2626280,-0.0940
2626370,0.0444
2626520,-0.0068
2626760,0.0919
2626970,0.0005
2627060,0.0167
2627150,0.0253
2627210,0.0157
2627240,0.0691
2627420,0.0274
2627660,-0.0011
2627810,0.0409
2627900,-0.0236
2627930,-0.0011
2628140,-0.0003
2628170,0.0386
2628200,0.0315
2628530,0.0450
2628560,0.0443
2628740,-0.0106
2628830,-0.0007
2628890,0.0617
2628950,0.0484
2629120,0.0369
2629160,0.0823
2629250,-0.0232
2629370,0.0504
2629400,0.0805
2629460,0.0736
2629490,-0.0104
2629520,0.0140
2629540,0.0028
2629670,0.0629
2629790,0.0186
2629910,-0.0004
2629940,-0.0109
2630030,0.0248
2630090,0.0363
2630120,0.0470
2630210,0.0415
2630300,0.0408
2630390,0.1425
2630450,0.0624
2630660,-0.0583
2630780,0.0452
2630840,0.0862
2630930,-0.0042
2630960,0.1460
2630990,-0.0023
2631320,-0.0423
2631380,0.0461
2632220,0.0219
2632250,0.0416
2632280,0.0697
2632300,0.0053
2632310,0.0588
2632340,0.0481
2632370,-0.0010
2632550,0.0654
2632610,0.0893
2632640,0.0639
2632670,0.0454
2632820,-0.0112
2632850,0.0388
2632880,0.0486
2632910,-0.1200
2632940,0.0262
2633030,0.0158
2633090,0.0028
2633410,0.0210
2633420,0.0538
2633510,-0.0082
2633540,0.0819
2633720,0.0456
2633810,0.0769
2633840,0.0292
2633870,0.0363
2633900,0.0067
2633930,0.0525
2634260,-0.0135
2634380,0.0009
2634410,0.0008
2634440,-0.0578
2634470,0.0596
2634560,0.1787
2634650,0.1136
2634680,-0.0033
2634710,0.0247
2634950,-0.0146
2635160,0.0049
2635190,0.0063
2635220,-0.0232
2635310,0.0224
2635460,-0.0349
2635520,0.0298
2635550,0.0823
2635820,0.0058
2635850,0.0533
2635910,0.0400
2635940,-0.0063
2636060,0.0049
2636300,0.0229
2636330,0.1321
2636420,0.0156
2636485,0.0485
2636540,0.0016
2636570,0.0594
2636600,0.0125
2636630,0.0778
2636660,0.0609
2700005,0.0435
2700006,0.0414
2700008,-0.0240
2700013,-0.0754
2700017,0.0594
2700019,0.0437
2700021,0.0396
2700022,0.0323
2700089,0.0932
2700091,0.0016
2700099,0.0529
2700102,0.0504
2700104,0.0498
