id,mf_coh
1305130,-0.0475
1305190,0.0044
1305220,0.0062
1305250,-0.0280
1305280,0.0119
1305310,-0.0065
1305340,-0.0262
1305370,-0.0142
1305390,-0.0172
1305430,-0.0101
1305460,-0.0286
1305490,-0.0204
1305550,-0.0072
1305640,0.0111
1305670,-0.0313
1305700,-0.0108
1305730,-0.0219
1305760,0.0205
1305790,-0.0497
1305850,-0.0154
1500030,0.0155
1600001,-0.0767
1600002,-0.0681
1600030,-0.0221
1600060,-0.0450
1600139,-0.0523
1600240,-0.0101
1600270,-0.0902
1600300,-0.0572
1600360,-0.0502
1600420,-0.0468
1600480,-0.0842
1600510,-0.0308
1600600,-0.0778
1600660,-0.0336
1600780,-0.0486
1600930,-0.0427
1600960,-0.0345
1601020,-0.0507
1601050,-0.0079
1601110,-0.0499
1601140,-0.0637
1601260,-0.0624
1601470,0.0016
1601530,-0.0247
1601570,-0.0832
1601590,-0.0064
1601650,-0.0531
1601710,-0.0275
1601770,-0.0143
1601800,-0.0438
1601860,-0.0423
1601920,-0.0206
1601950,-0.0076
1601980,0.0184
1602030,0.0178
1602070,-0.0110
1602100,-0.0413
1602130,-0.0292
1602190,0.0179
1602220,-0.0365
1602250,-0.0060
1602340,-0.0490
1602370,-0.0244
1602490,-0.0600
1602520,-0.0059
1602550,-0.0792
1602580,-0.0702
1602640,-0.0367
1602670,-0.0687
1602790,-0.0383
1602850,-0.0513
1602910,-0.0338
1602970,0.0037
1603000,-0.0093
1603060,-0.0500
1603090,-0.0352
1603180,-0.0222
1603240,-0.0468
1603270,-0.0248
1603330,-0.0492
1603360,-0.0480
1603400,-0.0451
1700002,-0.0548
1700003,-0.0151
1700004,-0.0359
1700005,-0.1473
1700009,-0.0110
1700010,-0.0560
1700041,-0.0198
1700044,-0.0274
1700045,-0.0910
1700077,-0.0680
1700092,-0.0305
1700099,-0.0564
1700110,-0.0545
1700112,-0.0518
1700113,0.0324
1700114,0.0024
1700119,-0.0820
1700123,-0.1080
1700125,-0.0432
1700126,-0.0541
1700153,-0.0604
1700217,-0.0789
1700222,-0.0731
1700310,0.0040
1700319,0.0282
1700320,-0.0879
1700321,-0.0192
1700324,-0.0130
1700326,-0.0711
1700332,-0.0040
1701385,-0.0218
1701395,-0.0506
1701403,-0.0317
1703150,-0.0686
1703480,-0.1260
1703510,0.0028
1703600,-0.0785
1703690,0.0172
1703750,0.0077
1703840,-0.0591
1703900,-0.0139
1703930,-0.0008
1703960,0.0120
1703990,-0.0286
1704050,-0.0699
1704140,-0.0627
1704470,-0.0131
1704560,-0.0933
1704620,-0.0038
1704680,-0.0470
1704710,-0.0509
1704800,-0.0378
1704920,-0.0972
1705050,-0.0603
1705220,-0.0367
1705310,-0.0299
1705430,-0.0571
1705466,-0.0734
1705580,-0.0601
1705610,-0.0609
1705760,-0.0030
1705790,-0.0535
1705880,-0.0811
1705910,-0.0563
1705950,-0.0485
1706000,-0.0179
1706060,-0.0655
1706090,-0.0479
1706120,-0.0911
1706270,-0.0514
1706390,-0.0432
1706450,-0.0783
1706480,-0.0019
1706510,-0.0695
1706750,-0.0553
1706930,-0.0689
1707010,-0.0418
1707170,-0.0428
1707290,-0.0614
1707320,-0.0333
1707650,-0.0469
1707770,-0.0385
1707830,-0.0500
1707980,-0.0117
1708010,-0.0634
1708040,-0.0818
1708100,-0.0612
1708130,0.0132
1708220,-0.0492
1708250,-0.0783
1708280,-0.0497
1708340,-0.0507
1708430,-0.0212
1708460,-0.0092
1708500,-0.0504
1708550,-0.0399
1708640,-0.0070
1708730,-0.0793
1708790,-0.0578
1708970,-0.0779
1709100,0.0115
1709150,-0.0695
1709170,-0.0485
1709210,-0.0684
1709270,0.0106
1709420,-0.0521
1709510,0.0277
1709540,-0.0934
1709600,-0.0476
1709810,-0.1190
1709930,-0.0265
1709960,-0.0559
1709990,-0.0180
1710200,-0.0515
1710380,0.0076
1710410,-0.0831
1710440,-0.0097
1710470,-0.0472
1710530,-0.0236
1710650,-0.0228
1710740,-0.0643
1710790,-0.0800
1710800,0.0071
1710820,-0.0153
1710950,-0.0050
1711010,-0.0827
1711250,-0.0236
1711290,0.0158
1711350,-0.0523
1711610,-0.0299
1711790,-0.0725
1711850,-0.0577
1711880,-0.0521
1711980,-0.1103
1712000,-0.0717
1712120,-0.0548
1712210,-0.0146
1712330,-0.0490
1712420,-0.0565
1712450,-0.0722
1712540,-0.0107
1712700,-0.0580
1712720,-0.0197
1712760,-0.0307
1712810,-0.0628
1712840,-0.0502
1712960,-0.0101
1713050,0.0206
1713140,-0.0100
1713170,-0.0410
1713240,-0.0731
1713260,0.0234
1713290,-0.0019
1713320,-0.0300
1713500,0.0852
1713530,-0.0660
1713560,-0.0599
1713660,-0.0715
1713710,-0.0676
1713770,-0.0776
1713920,-0.0190
1713970,-0.0125
1714050,-0.0200
1714100,-0.0782
1714220,-0.0720
1714350,-0.0507
1714430,-0.0077
1714460,-0.0237
1714550,-0.0283
1714710,-0.0728
1714820,-0.0222
1715100,-0.0438
1715180,-0.0630
1715400,-0.0502
1715420,-0.0129
1715450,0.0215
1715480,0.0061
1715490,0.0145
1715630,0.0417
1715660,-0.0344
1715700,-0.0257
1715780,-0.0024
1715820,-0.0261
1715880,-0.0336
1715900,-0.0424
1715930,-0.0026
1716050,-0.0375
1716080,-0.0823
1716290,-0.0599
1716350,-0.0671
1716380,-0.0122
1716410,-0.0512
1716560,-0.0247
1716680,-0.0584
1716800,-0.0325
1716860,-0.0018
1716920,-0.0511
1716950,-0.1002
1717040,-0.0381
1717160,-0.0110
1717280,-0.0368
1717310,-0.0005
1717520,-0.0307
1717730,-0.0641
1717800,-0.0652
1717850,0.0166
1718240,-0.0888
1718270,-0.0782
1718360,0.0191
1718420,-0.0180
1718450,0.0077
1718480,-0.0099
1718510,-0.0173
1718570,-0.0495
1718600,-0.0593
1718810,-0.0331
1718840,-0.0726
1718870,-0.0587
1718960,-0.0206
1718990,-0.0499
1719110,-0.0611
1719200,-0.0178
1719230,-0.0063
1719260,0.0322
1719290,-0.0567
1719500,0.0040
1719530,-0.0204
1719660,-0.0794
1719680,0.0191
1719830,-0.0701
1719960,-0.0828
1719970,-0.0528
1720170,-0.0796
1720180,0.0009
1720220,-0.0308
1720280,-0.0343
1720380,0.0073
1720430,-0.0253
1720490,-0.0988
1720550,-0.0658
1720580,-0.0653
1720760,-0.0199
1720880,-0.0566
1720970,0.0157
1721000,0.0570
1721030,-0.0412
1721180,-0.0359
1721270,-0.0019
1721390,-0.0316
1721420,-0.1110
1721450,0.0075
1721600,-0.0631
1721630,-0.0688
1721720,-0.0688
1721750,-0.0290
1721870,-0.0136
1721900,-0.0504
1722020,-0.0467
1722080,-0.0424
1722130,0.0182
1722150,-0.0682
1722530,-0.0346
1722620,-0.0740
1722800,-0.0434
1722980,0.0047
1723090,-0.0781
1723100,0.0315
1723200,-0.0703
1723250,-0.0474
1723460,-0.0194
1723730,-0.0097
1723850,-0.0048
1723920,-0.0756
1723970,-0.0210
1724000,-0.0058
1724060,-0.0898
1724270,-0.0478
1724330,-0.0632
1724390,-0.0241
1724420,-0.0516
1724480,-0.0514
1724600,-0.0325
1724720,-0.0768
1724750,-0.0754
1724780,-0.0536
1724870,-0.0218
1724940,-0.0524
1725000,-0.0328
1725020,-0.0621
1725050,-0.0619
1725110,-0.0122
1725290,-0.0483
1725500,-0.0275
1725590,0.0238
1725620,-0.0481
1725690,-0.0704
1725740,-0.0743
1725920,-0.0727
1726100,-0.0781
1726190,-0.0487
1726310,-0.0629
1726370,0.0017
1726400,-0.0211
1726430,-0.0619
1726550,-0.0714
1726610,-0.0595
1726710,-0.0364
1726800,-0.0396
1726820,-0.0615
1726850,-0.0528
1727210,-0.0829
1727300,-0.0362
1727340,-0.0076
1727390,-0.0474
1727540,-0.0434
1727610,-0.0166
1727710,-0.0560
1727720,-0.0086
1727840,-0.0767
1727990,0.0124
1728140,-0.0439
1728500,-0.0540
1728620,-0.0556
1728650,-0.0365
1728700,-0.0746
1728810,-0.0042
1728890,-0.1024
1728920,-0.0405
1728980,0.0008
1729040,0.0476
1729130,-0.0252
1729190,-0.0649
1729250,-0.0183
1729670,-0.0287
1729760,-0.0891
1729890,-0.0279
1729940,-0.0583
1730160,-0.0555
1730200,-0.0478
1730220,-0.0400
1730270,-0.0527
1730300,-0.0282
1730420,-0.0370
1730510,0.0266
1730570,-0.0314
1730600,-0.0691
1730630,-0.0438
1730750,-0.0767
1730780,-0.0981
1730810,-0.0104
1730840,-0.0423
1731050,-0.0617
1731080,-0.0175
1731200,0.0067
1731230,-0.0435
1731270,-0.0273
1731290,0.0156
1731380,-0.0883
1731410,-0.0066
1731500,-0.0329
1731710,-0.0214
1731740,-0.0630
1731770,-0.0168
1731920,-0.0339
1731950,0.0248
1732040,-0.0070
1732100,-0.0155
1732160,-0.0397
1732190,0.0196
1732370,-0.0214
1732520,-0.0102
1732550,-0.0321
1732670,0.0127
1732770,-0.0396
1732830,-0.0194
1732850,-0.0556
1732960,-0.0032
1732970,-0.0634
1733000,-0.0346
1733210,-0.0814
1733300,-0.0350
1733380,-0.0151
1733390,0.0166
1733450,-0.0425
1733690,-0.0319
1733810,-0.0279
1733840,-0.0063
1733870,-0.0315
1733930,-0.0424
1733950,-0.0587
1733990,-0.0213
1734100,-0.0266
1734230,-0.0648
1734260,-0.0336
1734320,0.0280
1734350,-0.0842
1734410,-0.0153
1734440,-0.0467
1734510,-0.0262
1734540,-0.0057
1734710,-0.0517
1734740,-0.0795
1734990,-0.0460
1735010,-0.0180
1735160,0.0012
1735220,-0.0679
1735370,-0.0063
1735400,-0.0065
1735460,-0.0851
1735640,0.0098
1735820,-0.0570
1735940,-0.0511
1735970,-0.0426
1736090,-0.1256
1736180,-0.0601
1736210,-0.0175
1736300,-0.0458
1736360,-0.0756
1736450,0.0039
1736480,-0.0279
1736510,-0.0137
1736570,-0.1320
1736600,-0.0184
1736720,-0.0220
1736750,-0.0762
1736810,-0.0057
1736900,-0.0267
1737050,-0.0342
1737080,-0.0161
1737170,-0.0404
1737320,-0.0900
1737350,-0.0729
1737380,0.0346
1737490,-0.0434
1737590,-0.0467
1737680,-0.0490
1737860,-0.0211
1738130,-0.0355
1738220,-0.0439
1738370,0.0032
1738400,-0.0705
1738460,-0.0099
1738700,-0.0956
1738760,-0.0466
1739030,-0.0015
1739090,-0.0543
1739120,-0.1758
1739390,-0.0536
1739420,-0.0845
1739510,-0.0732
1739600,-0.0089
1739780,-0.0506
1739930,0.0122
1739960,-0.0326
1740070,-0.0584
1740140,0.0026
1740320,-0.0406
1740350,-0.0764
1740470,-0.0408
1740500,-0.0442
1740830,-0.0258
1741010,-0.1075
1741040,-0.0026
1741070,-0.0307
1741190,-0.0289
1741250,-0.0520
1741520,-0.0705
1741550,-0.0367
1741580,-0.0096
1741690,-0.0428
1741700,-0.1149
1741790,-0.0487
1741820,-0.0223
1741980,-0.0598
1742180,-0.0608
1742210,-0.0624
1742240,-0.0478
1742300,-0.0514
1742310,-0.0534
1742480,-0.0189
1742600,-0.0402
1742630,-0.0446
1742660,0.0266
1742790,-0.0822
1742840,-0.0088
1742900,-0.0531
1742960,-0.0608
1743020,0.0174
1743050,-0.0979
1743110,-0.0535
1743330,-0.0410
1743380,-0.0433
1743800,-0.0709
1743860,-0.0546
1743960,-0.0406
1743962,-0.0370
1800008,-0.0118
1800030,-0.0360
1800060,-0.0115
1800120,-0.0014
1800150,-0.0328
1800180,-0.0018
1800210,-0.0269
1800240,-0.0562
1800270,-0.0555
1800330,0.0130
1800360,0.0016
1800390,0.0033
1800420,-0.0191
1800450,0.0071
1800480,-0.0060
1800570,-0.0096
1800600,-0.0026
1800630,0.0001
1800660,0.0438
1800690,0.0206
1800720,0.0820
1800750,-0.0475
1800840,-0.0080
1800900,0.0175
1800960,-0.0042
1801020,-0.0067
1801050,0.0039
1801060,0.0250
1801200,-0.0087
1801290,-0.0393
1801410,-0.0609
1801440,-0.0421
1801560,0.0150
1801590,-0.0112
1801710,-0.0288
1801740,-0.0173
1801770,0.0282
1801890,-0.0380
1801920,0.0334
1802040,-0.0116
1802130,-0.0309
1802160,-0.0510
1802190,-0.0354
1802220,-0.0388
1802280,-0.0240
1802400,-0.0099
1802430,0.0171
1802440,-0.0642
1802460,0.0097
1802490,-0.0089
1802520,-0.0104
1802550,-0.0222
1802610,-0.0001
1802640,-0.0178
1802660,0.0405
1802700,-0.0292
1802800,0.0034
1802830,-0.0251
1802850,-0.0182
1802880,-0.0330
1802910,-0.0340
1802940,-0.0700
1802970,-0.0112
1803000,0.0138
1803030,-0.0334
1803060,-0.0214
1803090,0.0184
1803120,-0.0074
1803150,-0.0121
1803180,-0.0429
1803210,-0.0613
1803240,-0.0083
1803270,-0.0185
1803300,-0.0358
1803450,-0.0202
1803480,0.0564
1803510,-0.0090
1803570,-0.0091
1803630,-0.0243
1803660,-0.0030
1803690,-0.0119
1803700,-0.0029
1803720,-0.0559
1803750,0.0057
1803780,0.0045
1803810,-0.0186
1803840,-0.0342
1803870,-0.0018
1803930,-0.0643
1803940,-0.0812
1803960,-0.0098
1803990,0.0000
1804050,-0.0129
1804080,-0.0193
1804110,-0.0262
1804140,0.0112
1804170,-0.0560
1804260,-0.0404
1804320,-0.0210
1804350,0.0351
1804470,0.0308
1804500,-0.0037
1804560,-0.0422
1804590,0.0170
1804620,0.0023
1804710,0.0112
1804770,0.0071
1804800,-0.0017
1804980,0.0056
1805190,0.0167
1805280,-0.0139
1805340,-0.0519
1805370,-0.0238
1805400,0.0136
1805450,-0.0157
1805460,0.0208
1805520,-0.0339
1805550,-0.0451
1805580,-0.0229
1805670,-0.0070
1805700,0.0157
1805790,-0.0240
1805880,0.0345
1805910,0.0102
1806030,-0.0413
1806060,-0.0417
1806080,0.0229
1806090,-0.0151
1806120,-0.0110
1806240,-0.0046
1806270,-0.0315
1806390,-0.0197
1806480,-0.0464
1806510,-0.0227
1806570,0.0108
1806600,0.0344
1806630,-0.0253
1806660,-0.0181
1806840,-0.0252
1806870,-0.0378
1806900,-0.0562
1807020,-0.0570
1807080,-0.0052
1807110,-0.0058
1807140,-0.0073
1807230,-0.0347
1807260,0.0322
1807290,0.0281
1807320,-0.0197
1807350,-0.0137
1807380,0.0105
1807410,0.0053
1807440,0.0152
1807470,0.0062
1807560,-0.0073
1807620,-0.0275
1807650,-0.0055
1807680,0.0163
1807710,0.0937
1807770,-0.0577
1807800,-0.0260
1807830,-0.0430
1807860,-0.0030
1807890,-0.0326
1807900,-0.0018
1807920,-0.0295
1807950,-0.0191
1807980,0.0386
1808010,0.0241
1808040,0.0082
1808070,0.0384
1808100,-0.0182
1808120,0.0047
1808130,0.0266
1808160,-0.0031
1808190,0.0055
1808220,-0.0016
1808250,-0.0079
1808280,-0.0091
1808310,-0.0291
1808340,0.0197
1808490,0.0089
1808640,-0.0041
1808760,-0.0178
1808820,-0.0019
1808850,-0.0038
1808900,-0.0286
1808910,-0.0376
1808940,-0.0080
1808970,-0.0161
1809000,0.0071
1809060,-0.0454
1809120,-0.0237
1809150,-0.0083
1809180,-0.0275
1809300,0.0045
1809360,0.0086
1809370,-0.0295
1809420,-0.0167
1809480,-0.0384
1809510,-0.0183
1809600,-0.0148
1809630,0.0337
1809690,-0.0055
1809720,-0.0022
1809750,-0.0270
1809810,-0.0339
1809840,-0.0686
1809990,-0.0066
1810020,0.0318
1810080,0.0036
1810110,0.0354
1810140,-0.0398
1810170,-0.0298
1810230,-0.0096
1810260,0.0025
1810290,0.0047
1810350,-0.0085
1810360,-0.0273
1810380,0.0115
1810410,-0.0864
1810440,-0.0321
1810450,0.0448
1810470,-0.0192
1810500,-0.0362
1810530,-0.0055
1810560,0.0499
1810590,0.0063
1810620,-0.0095
1810640,-0.0002
1810650,-0.0143
1810680,-0.0767
1810710,-0.0023
1810770,-0.0523
1810800,-0.0056
1810830,-0.0427
1810860,-0.0247
1810870,-0.0347
1810900,-0.0734
1810920,-0.0075
1810950,-0.0039
1810980,-0.0412
1811100,-0.0443
1811190,-0.0302
1811220,0.0359
1811250,0.0092
1811260,-0.0305
1811340,0.0012
1811370,-0.0126
1811400,0.0094
1811430,-0.0230
1811460,-0.0451
1811490,-0.0627
1811580,-0.0186
1811610,-0.0139
1811700,-0.0061
1811910,-0.0088
1811970,-0.0252
1812090,0.0061
1812120,-0.0181
1812150,-0.0190
1812180,-0.0355
1812240,0.0297
1812360,-0.0190
1812390,-0.0147
1812420,-0.0276
1812450,-0.0313
1812720,-0.0464
1812810,-0.0009
1812870,0.0569
1812880,-0.0214
1812900,-0.0083
1812930,-0.0361
1812990,-0.0458
1813050,-0.0178
1813080,-0.0155
1813110,0.0213
1813200,0.0340
1813230,-0.0377
1900006,-0.0265
1900009,-0.0060
1900015,-0.0487
1900021,0.0146
1900022,-0.0648
1900025,-0.0431
1900040,-0.0518
1903150,0.0029
1903270,-0.0849
1903360,-0.0072
1903390,0.0012
1903540,-0.0299
1903570,-0.0804
1903690,-0.0701
1903750,0.0500
1903930,-0.0488
1904200,-0.0012
1904680,-0.0723
1904830,-0.0326
1904860,-0.0579
1904950,-0.0235
1905070,-0.0125
1905130,0.0021
1905190,-0.0026
1905790,-0.0161
1906060,-0.0441
1906270,0.0220
1906330,-0.0395
1906510,-0.0224
1906540,-0.0304
1906660,-0.0498
1906750,-0.0027
1906810,-0.0326
1906900,0.0410
1906930,-0.0437
1906960,-0.0510
1907050,0.0076
1907080,-0.0366
1907170,-0.0585
1907350,-0.0012
1907380,-0.0571
1907410,-0.0506
1907590,-0.0509
1907620,-0.0590
1907710,-0.0237
1907860,-0.0302
1907980,0.0473
1908220,-0.0166
1908310,-0.0629
1908520,-0.0527
1908580,-0.0196
1908610,-0.0101
1908730,-0.0207
1908910,-0.0319
1908940,-0.0085
1908970,-0.0237
1909120,-0.0157
1909480,-0.0239
1909600,0.0176
1909990,-0.0599
1910950,-0.0091
1911070,0.0193
1911340,-0.0422
1911790,-0.0287
1911820,-0.0246
1911850,-0.0459
1912330,-0.0084
1912510,-0.0668
1912690,-0.0536
1913110,-0.0144
1913200,-0.0165
1913290,0.0393
1913470,0.0244
1913500,-0.0309
1913660,-0.0122
1914010,-0.0318
1914160,0.0275
1914280,0.0146
1914310,-0.0048
1914340,-0.0360
1914370,-0.0119
1914580,0.0146
1914640,-0.0040
1914670,-0.0204
1914700,-0.0131
1914730,-0.0139
1914880,-0.0615
1915210,-0.0197
1915330,-0.0208
1915450,-0.0158
1915630,0.0090
1915840,0.0014
1916110,-0.1030
1916530,-0.0386
1916680,0.0012
1917100,-0.0032
1917220,-0.0494
1917460,-0.0610
1917820,-0.0275
1918120,-0.0520
1918180,-0.0000
1918330,-0.0135
1918510,0.0132
1918540,0.0332
1918690,-0.0077
1918720,-0.0674
1918780,0.0007
1918840,0.0029
1918930,-0.0146
1919140,0.0085
1919440,-0.0646
1919650,-0.0248
1919890,-0.0535
1920040,-0.0308
1920130,-0.0359
1920190,0.0235
1920250,0.0070
1920340,0.0178
1920610,0.0376
1920820,-0.0555
1920910,-0.0414
1920940,-0.0253
1921090,-0.0900
1921240,-0.0193
1921630,0.0101
1921660,-0.0269
1921840,-0.0302
1921870,-0.0038
1922110,-0.0292
1922440,-0.0239
1922470,-0.0589
1922530,-0.0473
1923110,0.0017
1923160,-0.0785
1924000,-0.0904
1924660,0.0298
1924870,-0.0031
1925320,-0.0082
1925590,-0.0551
1925980,-0.0214
1926070,-0.0933
1926370,-0.0673
1926400,-0.0056
1926580,-0.0067
1926640,-0.0172
1926730,0.0001
1926820,-0.0507
1926910,-0.0147
1927000,0.0163
1927270,-0.0054
1927390,-0.0491
1927500,-0.0007
1927870,0.0419
1927960,-0.0268
1927990,0.0243
1928230,-0.0674
1928680,-0.0120
1929010,0.0392
1929310,0.0293
1929730,0.0045
1929760,-0.0588
1930240,-0.0147
1930480,-0.0446
1930510,-0.0368
1930540,-0.0038
1930630,-0.0256
1930750,-0.0451
1930780,0.0163
1930900,-0.0350
1930930,-0.0263
1930990,-0.0081
1931020,0.0195
1931080,-0.1063
1931110,0.0090
1931290,-0.0607
1931350,0.0117
1931680,-0.0210
1931800,-0.0376
1931860,-0.0548
1932010,0.0483
1999017,0.0057
2000001,0.0193
2000002,-0.0927
2000003,0.0010
2000004,0.0239
2000006,-0.0223
2000015,-0.0051
2000016,-0.0179
2000017,-0.0333
2000350,-0.0461
2003180,0.0367
2003200,-0.0281
2003300,-0.0055
2003360,0.0072
2003390,-0.0883
2003450,0.0208
2003540,-0.0401
2003630,0.0403
2003720,0.0049
2003780,-0.0202
2003810,-0.0428
2003870,-0.0024
2003900,-0.0192
2004050,-0.0757
2004200,-0.0414
2004290,-0.0458
2004410,-0.0875
2004590,-0.0210
2004620,-0.0039
2004670,-0.0199
2004740,-0.0735
2004800,-0.0345
2004890,0.0181
2004920,-0.0033
2004980,-0.0422
2005010,-0.0346
2005070,-0.0385
2005100,-0.0552
2005280,-0.0155
2005460,-0.0312
2005490,0.0198
2005580,-0.0331
2005610,-0.0668
2005640,-0.0382
2005730,-0.0068
2005870,-0.0332
2005940,-0.0193
2006090,0.0058
2006120,0.0284
2006180,-0.0585
2006270,-0.0384
2006300,0.0218
2006330,0.0025
2006360,0.0064
2006390,-0.0567
2006420,-0.0161
2006450,0.0092
2006480,-0.0003
2006540,0.0254
2006580,-0.0063
2006660,-0.0245
2006840,-0.0039
2006960,-0.0025
2007020,-0.0365
2007050,-0.0672
2007170,-0.0486
2007320,-0.0278
2007350,-0.0345
2007380,-0.0093
2007560,-0.0338
2007590,-0.0557
2007620,-0.0611
2007650,0.0050
2007740,-0.0036
2007890,-0.0254
2007950,-0.0224
2007970,-0.0111
2008070,-0.0432
2008190,-0.0440
2008250,-0.0046
2008280,-0.0265
2008340,-0.0186
2008370,-0.0022
2008400,0.0021
2008430,-0.0148
2008730,-0.0401
2008970,0.0084
2009030,-0.0201
2009140,-0.0174
2009180,-0.0299
2009320,-0.0516
2009390,-0.0240
2009510,-0.0973
2009570,-0.0419
2009840,0.0205
2009900,-0.0115
2009960,0.0320
2009990,-0.0590
2010020,0.0194
2010140,0.0011
2010230,-0.0326
2010260,-0.0026
2010410,-0.0202
2010500,-0.0089
2010560,-0.0734
2010620,-0.0199
2010650,-0.0378
2010680,0.0056
2010710,-0.0755
2010800,-0.0249
2010890,-0.0050
2011080,-0.0700
2011100,0.0427
2011130,-0.0416
2011250,-0.0475
2011310,-0.0651
2011370,-0.0135
2011490,-0.0461
2011640,-0.0381
2011700,-0.0241
2011850,-0.0006
2012000,-0.0309
2012180,-0.0447
2012210,-0.0118
2012260,-0.0453
2012300,-0.0674
2012360,-0.0037
2012420,-0.0303
2012510,-0.0400
2012840,-0.0470
2012870,-0.0386
2012990,-0.0209
2013050,-0.0328
2100030,0.0229
2100070,0.0400
2100081,-0.0012
2100120,0.0117
2100150,0.0645
2100210,0.0595
2100240,0.0055
2100270,0.0527
2100300,-0.0007
2100330,0.0236
2100360,0.0336
2100390,0.0384
2100420,-0.0384
2100480,0.0048
2100510,0.0236
2100540,0.0185
2100570,0.0619
2100620,0.0059
2100630,0.0280
2100660,0.0643
2100690,0.0074
2100720,0.0171
2100750,0.0143
2100810,0.0840
2100840,0.0281
2100870,-0.0130
2100900,0.0516
2100930,-0.0023
2100960,0.0126
2100990,0.0102
2101020,0.0769
2101050,0.0521
2101110,0.0072
2101150,-0.0130
2101200,0.0127
2101230,-0.0009
2101260,0.0222
2101320,0.0172
2101350,0.0011
2101380,-0.0209
2101410,0.0219
2101440,-0.0217
2101470,0.0423
2101500,0.0547
2101530,0.1049
2101590,0.0572
2101620,-0.0160
2101650,0.0535
2101680,0.0115
2101710,0.0201
2101740,0.0044
2101760,0.0476
2101800,-0.0283
2101860,0.0442
2101920,0.0440
2101950,0.0293
2101980,-0.0061
2102010,0.0146
2102040,0.0727
2102130,0.0192
2102160,-0.0062
2102220,-0.0340
2102250,0.0539
2102280,0.0846
2102300,0.0072
2102340,0.0466
2102400,0.0493
2102460,0.0144
2102490,0.0220
2102520,-0.0418
2102540,0.0567
2102580,-0.0348
2102640,0.0439
2102670,0.0619
2102710,0.0064
2102760,0.0043
2102790,0.0465
2102860,0.0669
2102940,0.0026
2102990,0.0229
2103030,0.0079
2103060,0.0205
2103090,0.0453
2103120,0.0689
2103150,0.0574
2103180,0.0199
2103210,0.0185
2103240,0.0031
2103270,-0.0334
2103330,0.0288
2103360,0.0082
2103390,0.0084
2103480,-0.0163
2103510,0.0366
2103540,-0.0032
2103630,0.0576
2103690,0.0290
2103720,0.0565
2103750,0.0312
2103780,0.0106
2103810,0.0239
2103840,0.0080
2103870,0.0228
2103900,-0.0190
2103960,0.0480
2103990,0.0146
2104020,0.0211
2104050,0.0014
2104080,-0.0328
2104110,-0.0534
2104140,0.0346
2104170,-0.0266
2104200,0.0257
2104250,0.0221
2104290,0.0150
2104380,0.0435
2104410,0.0365
2104440,-0.0038
2104470,0.0445
2104500,0.0345
2104530,0.0522
2104560,0.0421
2104590,-0.0033
2104620,-0.0343
2104650,-0.0191
2104680,0.0433
2104710,0.0327
2104740,-0.0322
2104770,0.0300
2104800,0.0461
2104830,0.0184
2104890,0.0151
2104950,-0.0051
2104980,0.0164
2105070,0.0017
2105100,0.0457
2105130,0.0141
2105160,0.0561
2105190,-0.0388
2105260,0.0453
2105320,-0.0199
2105400,0.0038
2105430,-0.0057
2105490,0.0398
2105520,0.0819
2105550,0.0520
2105580,0.0045
2105610,0.0153
2105640,0.0386
2105700,0.0574
2105730,0.0204
2105760,0.0124
2105790,0.0225
2105820,-0.0160
2105880,0.0399
2105910,-0.0402
2105940,-0.0140
2105970,-0.0097
2106000,0.0565
2200022,-0.0431
2200030,-0.0788
2200039,-0.0839
2200040,-0.0441
2200060,-0.0232
2200090,-0.0765
2200120,-0.0338
2200125,-0.0170
2200150,-0.0337
2200180,-0.0436
2200210,-0.0447
2200240,-0.1417
2200270,-0.0408
2200300,-0.0511
2200330,-0.0454
2200360,-0.0484
2200390,-0.0279
2200420,-0.0241
2200450,-0.0338
2200480,-0.0511
2200510,-0.0173
2200540,-0.0270
2200570,-0.0449
2200600,-0.0186
2200630,-0.0681
2200660,0.0132
2200690,-0.0368
2200720,-0.0559
2200750,-0.0318
2200780,0.0098
2200810,-0.0423
2200840,-0.0550
2200870,-0.0285
2200900,-0.0176
2200960,-0.0316
2200990,-0.0661
2201020,-0.0739
2201050,-0.0471
2201080,-0.0131
2201110,-0.0319
2201140,-0.0594
2201170,-0.0349
2201200,-0.0322
2201230,-0.0565
2201260,-0.0673
2201290,-0.0424
2201320,-0.0202
2201350,-0.0320
2201380,-0.0162
2201410,-0.0572
2201440,-0.0814
2201470,-0.0593
2201500,-0.0383
2201530,-0.0543
2201560,-0.0710
2201590,-0.0420
2201620,-0.0478
2201650,-0.0663
2201680,-0.0669
2201710,0.0224
2201740,-0.0500
2201770,-0.0482
2201800,-0.0829
2201830,-0.0411
2201860,-0.0266
2201890,-0.0377
2201920,-0.0526
2201950,-0.0378
2201980,-0.0178
2202010,-0.0031
2302610,0.0146
2302640,-0.0009
2302820,-0.0541
2303150,0.0258
2303510,-0.0262
2303780,-0.0370
2303930,-0.0556
2305500,-0.0016
2305670,-0.0035
2306060,-0.0130
2306510,-0.0148
2307140,0.0259
2307320,0.0166
2307530,-0.0410
2309930,-0.0115
2310380,-0.0216
2310500,0.0204
2310530,0.0052
2310590,0.0284
2310710,0.0258
2310770,-0.0678
2310860,0.0104
2310950,-0.0384
2310980,-0.0015
2311100,-0.0033
2311130,0.0273
2311160,-0.0838
2311370,-0.0185
2311430,0.0327
2311520,-0.0137
2311550,-0.0222
2311580,-0.0268
2311670,-0.0443
2311730,0.0183
