id,w_coh
36065,-0.0413
36067,0.0149
36069,-0.0243
36071,0.0099
36073,-0.0914
36075,-0.0240
36077,-0.0197
36079,-0.0278
36083,-0.0350
36087,0.0568
36089,-0.0840
36091,0.0010
36093,-0.0130
36095,0.0146
36097,-0.0471
36099,-0.0837
36101,0.0315
36103,-0.0049
36105,-0.0742
36107,-0.1152
36109,-0.0030
36111,-0.0007
36113,-0.0132
36115,-0.0598
36117,-0.0105
36119,0.0753
36121,0.0063
36123,-0.0822
37001,0.0176
37003,0.0057
37005,0.0004
37007,0.0385
37009,0.0183
37011,0.0733
37013,0.0158
37015,-0.0079
37017,-0.0398
37019,-0.0175
37021,0.0118
37023,-0.0376
37025,0.0362
37027,-0.0174
37029,-0.0009
37031,0.0227
37033,-0.0445
37035,-0.0136
37037,0.0629
37039,-0.0150
37041,0.0262
37043,-0.0325
37045,-0.0282
37047,0.0185
37049,-0.0185
37051,0.0463
37053,-0.0433
37055,-0.0078
37057,-0.0034
37059,-0.0124
37061,-0.0558
37063,0.0850
37065,0.0019
37067,0.0109
37069,-0.0284
37071,-0.0044
37073,0.0580
37075,0.0352
37077,0.0294
37079,-0.0093
37081,-0.0252
37083,-0.0209
37085,0.0246
37087,0.0438
37089,0.0494
37091,0.0302
37093,0.0439
37095,0.0476
37097,0.0131
37099,-0.0346
37101,-0.0265
37103,-0.0170
37105,-0.0309
37107,-0.0795
37109,0.0620
37111,-0.0662
37113,0.0667
37115,0.0222
37117,-0.1166
37119,0.0357
37121,-0.0124
37123,0.0251
37125,0.0189
37127,-0.0799
37129,0.0452
37131,-0.0897
37133,-0.0157
37135,-0.0111
37137,-0.0132
37139,0.0285
37141,-0.0049
37143,0.0251
37145,0.0507
37147,0.0349
37149,-0.0323
37151,0.0186
37153,0.0915
37155,-0.0212
37157,0.0442
37159,-0.0520
37161,0.0555
37163,0.0640
37165,0.0205
37167,0.0043
37169,-0.0152
37171,0.0045
37173,0.0398
37175,-0.0242
37179,0.0463
37181,-0.0315
37183,0.0217
37185,-0.0365
37187,-0.0389
37189,-0.0069
37191,-0.0174
37193,-0.0329
37195,-0.0653
37197,0.0780
37199,0.0416
38003,0.0689
38005,-0.0045
38009,-0.1138
38011,0.0693
38015,0.0033
38017,0.1023
38019,0.0709
38021,-0.0273
38025,0.0388
38027,0.0565
38029,0.0488
38031,0.0766
38035,0.0315
38039,0.0381
38041,-0.0518
38045,-0.0405
38047,-0.0327
38049,-0.0122
38051,0.0810
38053,-0.1200
38055,-0.0466
38057,-0.0461
38059,-0.0575
38061,-0.1108
38063,0.0407
38067,0.0634
38069,-0.0350
38071,0.0854
38073,0.0371
38075,0.0526
38077,-0.0164
38079,-0.1006
38081,0.0336
38089,-0.0447
38093,0.0551
38097,0.0459
38099,0.0039
38101,0.0292
38103,0.0087
38105,-0.1768
39001,-0.0662
39003,0.0399
39005,0.0349
39007,0.0288
39009,0.0319
39011,0.1148
39013,0.0004
39015,-0.0092
39017,0.0235
39019,0.0672
39021,0.0131
39023,-0.0042
39025,0.0094
39027,-0.0129
39029,0.0676
39031,-0.0625
39033,0.0466
39035,0.0345
39037,0.0967
39039,0.0248
39041,0.1158
39043,0.0058
39045,0.0340
39047,0.0495
39049,0.0414
39051,0.0446
39053,-0.0540
39055,0.0675
39057,0.0608
39059,0.0482
39061,0.0410
39063,0.0724
39065,0.0891
39067,-0.0489
39069,0.0684
39071,0.0095
39073,0.0536
39075,0.0464
39077,-0.0345
39079,0.1054
39081,0.0089
39083,0.0712
39085,0.0135
39087,0.0590
39089,0.0228
39091,0.0460
39093,0.0663
39095,0.0127
39097,0.1049
39099,0.0330
39101,0.0338
39103,0.0333
39105,0.0352
39107,0.0540
39109,-0.0012
39111,-0.0755
39113,0.0050
39115,0.0446
39117,0.0077
39119,0.0235
39121,-0.0566
39123,0.1574
39125,0.0727
39127,0.0096
39129,0.0242
39131,-0.0470
39133,0.0824
39135,0.0155
39137,0.0140
39139,0.0910
39141,-0.0116
39143,-0.0330
39145,0.0331
39147,-0.0334
39149,0.0504
39151,0.0276
39153,0.0444
39155,0.0490
39157,0.0254
39159,0.0439
39161,0.0295
39163,0.0535
39165,0.0410
39167,0.0117
39169,0.0425
39171,0.0614
39173,-0.0006
39175,-0.0126
40001,0.0990
40003,0.1786
40005,0.2365
40007,0.1369
40009,0.0430
40011,0.1541
40013,0.1008
40015,0.1100
40017,0.1045
40019,0.0241
40021,0.0808
40023,0.0183
40027,0.0466
40029,0.1090
40031,0.0725
40033,0.1164
40035,0.0406
40037,0.0986
40039,0.0543
40041,0.1021
40043,-0.0402
40045,0.1948
40047,0.0701
40049,0.1474
40051,0.1246
40053,0.0736
40055,0.1284
40059,0.0713
40061,0.1221
40063,0.1564
40065,0.0238
40067,0.0055
40069,0.0437
40071,0.0464
40073,0.0496
40075,-0.0029
40077,0.1798
40079,0.1062
40081,0.1074
40083,0.0158
40085,0.1172
40087,0.1261
40089,0.1006
40091,0.0857
40093,0.0137
40095,0.1438
40097,0.0491
40099,0.0887
40101,0.1117
40103,0.1230
40105,0.1842
40107,0.0552
40109,0.0633
40111,0.0219
40113,0.0609
40115,0.0691
40117,0.0917
40119,0.1520
40121,0.1105
40123,0.0903
40125,0.0532
40127,0.1216
40129,0.0913
40131,0.0906
40133,0.1162
40135,0.0484
40137,0.0710
40139,0.0212
40141,0.1684
40143,0.0360
40145,0.0981
40147,0.0504
40149,0.1242
40151,0.1680
40153,0.0397
41001,-0.0465
41003,0.0582
41005,0.0284
41007,0.0064
41009,0.0129
41011,0.0694
41013,0.1122
41015,-0.0285
41017,0.0042
41019,-0.0158
41023,0.0080
41025,0.0940
41027,0.0542
41029,0.0392
41031,-0.0412
41033,0.0202
41035,0.0505
41037,0.0202
41039,-0.0071
41041,-0.0606
41043,0.0299
41045,-0.0419
41047,0.0126
41049,-0.0002
41051,0.0306
41053,0.0485
41057,-0.0305
41059,0.0313
41061,0.0539
41063,-0.0397
41065,0.0285
41067,0.0347
41071,0.0143
42001,0.0756
42003,0.0445
42005,0.0052
42007,-0.0351
42009,-0.0069
42011,0.0332
42013,-0.0311
42015,-0.0350
42017,0.0472
42019,0.0668
42021,-0.0299
42023,0.0527
42025,-0.0228
42027,0.0284
42029,0.0509
42031,-0.0270
42033,0.0396
42035,-0.0438
42037,0.0238
42039,0.0210
42041,0.0352
42043,0.0269
42045,0.0524
42047,0.0353
42049,0.0397
42051,-0.0136
42053,0.0006
42055,0.0795
42057,-0.0300
42059,0.0074
42061,-0.0758
42063,0.0461
42065,0.0514
42067,0.0096
42069,-0.0400
42071,0.0633
42073,0.0030
42075,0.0632
42077,0.0229
42079,-0.0583
42081,-0.0009
42083,-0.0077
42085,0.0021
42087,-0.0738
42089,0.0050
42091,0.0219
42093,0.0609
42095,-0.0176
42097,0.0363
42099,0.0674
42101,-0.0147
42103,-0.0558
42105,-0.0384
42107,-0.0348
42109,-0.0619
42111,0.0327
42113,0.0443
42115,-0.0466
42117,0.0466
42119,0.0316
42121,-0.0021
42123,-0.0145
42125,0.0413
42127,-0.0132
42129,0.0110
42131,-0.0297
42133,0.0542
44001,-0.0031
44003,-0.0020
44005,0.0585
44007,0.0497
44009,0.0907
45001,0.0662
45003,-0.0466
45007,0.0122
45009,-0.0497
45011,0.0473
45013,0.0638
45015,0.0304
45017,-0.0681
45019,0.0157
45021,-0.0207
45023,0.0059
45025,-0.0018
45027,0.0121
45029,-0.0376
45031,0.0389
45033,0.0220
45035,0.0480
45037,0.0250
45039,0.0935
45041,0.0025
45043,-0.0223
45045,0.1083
45047,-0.0340
45049,0.0678
45051,0.0305
45053,-0.0385
45055,-0.0129
45057,0.0500
45059,-0.0011
45063,0.0156
45067,-0.0134
45069,0.0000
45071,0.0833
45073,0.0231
45075,-0.0213
45077,-0.0022
45079,-0.0230
45081,-0.0347
45083,-0.0178
45085,-0.1079
45087,0.0060
45089,-0.0117
45091,0.0282
46003,-0.0610
46005,-0.0590
46009,-0.0310
46011,-0.0381
46013,-0.0169
46015,0.0530
46019,-0.0313
46023,0.1082
46025,-0.1706
46027,0.0485
46029,-0.0018
46033,-0.0953
46035,-0.0079
46037,0.0553
46039,-0.0041
46043,-0.0218
46045,0.0072
46047,0.0193
46049,0.1068
46051,0.0097
46053,-0.0233
46057,-0.0268
46059,0.0544
46061,0.0496
46065,-0.0294
46067,-0.0318
46073,-0.0164
46077,-0.1041
46079,-0.0172
46081,-0.0094
46083,0.0269
46087,-0.0644
46089,0.1257
46091,-0.1010
46093,0.0256
46097,0.0664
46099,-0.0006
46101,-0.0013
46103,0.0308
46105,-0.0409
46107,-0.0665
46109,-0.0039
46111,-0.0791
46115,0.0472
46117,0.0971
46123,-0.0131
46125,-0.0998
46127,0.0049
46129,0.1281
46135,-0.0546
47001,0.1329
47003,0.1095
47005,0.1034
47007,0.0313
47009,0.1045
47011,0.0821
47013,0.0927
47015,0.1627
47017,0.1096
47019,0.0901
47021,0.0451
47023,0.2299
47025,0.1343
47027,0.0552
47029,0.1096
47031,0.1047
47033,0.1736
47035,0.1321
47037,0.1226
47039,0.1771
47041,0.0669
47043,0.0320
47045,0.1547
47047,0.0772
47049,0.1367
47051,0.0300
47053,0.1333
47055,0.1943
47057,0.0427
47059,0.0867
47061,0.0666
47063,0.1738
47065,0.1406
47067,-0.0031
47069,0.1287
47071,0.0692
47073,0.1275
47075,0.1641
47077,0.1720
47079,0.1701
47081,0.1668
47083,0.0651
47085,0.0954
47087,0.0559
47089,0.0991
47091,0.0288
47093,0.0600
47095,0.0981
47097,0.2448
47099,0.1581
47101,0.0517
47103,0.1052
47105,0.1617
47107,0.1457
47109,0.1082
47111,0.1034
47113,0.1054
47115,0.0908
47117,0.1212
47119,0.1008
47121,0.1621
47123,0.1045
47125,0.1201
47127,0.2128
47129,0.0603
47131,0.0217
47133,0.1765
47135,0.3762
47137,-0.0374
47139,0.1970
47141,0.0977
47143,0.1375
47145,0.1133
47147,0.1351
47149,0.1229
47151,0.1079
47153,0.0361
47155,0.0633
47157,0.0857
47159,0.0942
47161,0.0908
47163,0.1117
47165,0.1775
47167,0.1254
47169,0.2769
47171,0.1127
47173,0.0353
47175,0.0440
47177,0.1140
47179,0.1021
47181,0.0275
47183,0.1309
47185,0.1402
47187,0.1498
47189,0.1848
48001,0.0273
48003,-0.0418
48005,-0.0144
48007,0.0289
48009,0.0406
48011,0.0368
48013,-0.0169
48015,0.0086
48019,-0.0148
48021,0.0246
48023,0.1160
48025,-0.0389
48027,0.0561
48029,0.0412
48031,0.0095
48035,0.0763
48037,0.0434
48039,0.0069
48041,0.0259
48043,0.0455
48049,-0.0047
48051,-0.0117
48053,0.0141
48055,-0.0631
48057,0.0087
48059,0.0778
48061,-0.0070
48063,0.0905
48065,0.0970
48067,-0.0235
48069,0.0406
48071,0.0210
48073,0.0211
48075,0.0383
48077,-0.0220
48081,0.0012
48083,-0.0223
48085,0.0487
48089,0.0305
48091,0.0739
48093,-0.0453
48097,0.0367
48099,0.0102
48111,0.0482
48113,0.0160
48115,-0.0333
48117,0.0577
48119,0.0589
48121,0.0093
48123,0.0229
48129,0.0244
48133,0.0272
48135,-0.1064
48139,0.0304
48141,0.0557
48143,0.0923
48145,0.0076
48147,0.0154
48149,0.0425
48151,0.0787
48157,0.0848
48159,0.0065
48161,0.0223
48165,-0.0360
48167,0.0152
48169,-0.1542
48171,0.0694
48175,-0.0324
48177,0.0160
48179,-0.0260
48181,0.0270
48183,0.0002
48185,-0.0077
48187,0.0735
48189,-0.0193
48193,0.0140
48195,0.0322
48197,0.1081
48199,0.0687
48201,0.0678
48203,-0.0164
48207,0.0717
48209,0.0283
48211,0.0423
48213,0.0105
48215,-0.0247
48217,0.0658
48219,0.0185
48221,-0.0296
48223,-0.0045
48225,0.0536
48227,-0.0175
48231,0.0382
48233,0.0523
48237,-0.0069
48239,0.0391
48241,-0.0156
48245,0.0211
48249,-0.0757
48251,0.0326
48253,0.0476
48255,0.0003
48257,0.0201
48259,0.0529
48265,0.0020
48267,-0.0725
48273,0.0584
48275,0.0505
48277,0.0197
48279,0.0035
48281,0.0484
48285,0.0515
48287,-0.0001
48289,0.0480
48291,0.0574
48293,-0.0746
48295,0.0894
48297,-0.0155
48299,0.0296
48303,0.0593
48305,0.0859
48307,0.1132
48309,0.0551
48313,0.0106
48315,0.0287
48317,0.0088
48319,0.0732
48321,-0.0214
48325,0.0725
48329,-0.0041
48331,-0.0098
48333,0.0261
48335,0.1039
48337,0.0181
48339,0.0535
48341,-0.0235
48343,-0.0500
48347,0.0314
48349,-0.0243
48351,0.0272
48353,-0.0137
48355,0.0207
48357,-0.0037
48359,0.1468
48361,-0.0260
48363,0.0305
48365,0.0523
48367,0.0518
48369,-0.0385
48371,0.0025
48373,0.0050
48375,0.0391
48379,0.0395
48381,0.0476
48387,-0.0456
48391,-0.0271
48395,0.0668
48397,0.0360
48399,-0.0165
48401,0.0614
48403,0.0297
48405,-0.1339
48407,-0.0447
48409,0.0471
48411,0.0700
48415,0.0012
48417,-0.0526
48419,-0.0414
48423,0.0023
48425,0.0240
48429,-0.0399
48437,-0.0100
48439,0.0438
48441,0.0485
48445,-0.0189
48449,0.0055
48451,-0.0041
48453,0.0785
48455,0.0276
48457,-0.0293
48459,0.0166
48463,0.0416
48465,-0.0211
48467,0.0178
48469,-0.0471
48471,-0.0663
48473,0.0529
48475,-0.1171
48477,0.0107
48479,0.0604
48481,0.0105
48483,0.1623
48485,0.0193
48487,-0.0326
48491,0.0252
48493,0.0696
48495,0.0013
48497,0.0264
48499,-0.0155
48501,-0.0007
48503,0.0106
49001,0.0007
49003,0.0964
49005,0.0568
49007,0.0192
49011,0.0882
49013,0.0163
49015,0.0302
49017,0.0700
49019,0.1226
49021,0.0587
49023,0.0343
49025,0.1320
49027,0.0652
49029,0.0500
49033,0.0451
49035,0.0934
49037,0.0417
49039,0.0064
49041,0.0258
49043,0.0553
49045,0.0713
49047,0.0751
49049,0.0623
49051,0.0343
49053,0.1165
49055,0.1101
49057,0.0995
50001,0.0230
50003,-0.0708
50005,-0.0100
50007,0.0225
50009,-0.0259
50011,-0.0141
50013,0.0956
50015,0.0485
50017,-0.0899
50019,0.0078
50021,-0.0667
50023,-0.0094
50025,0.0195
50027,-0.0189
51001,0.0487
51005,-0.0567
51007,0.0430
51009,0.0522
51011,0.0354
51013,0.0912
51015,-0.0052
51017,0.1109
51019,0.0719
51021,0.0457
51023,0.1082
51025,0.0008
51027,0.0120
51029,-0.0433
51031,0.0548
51033,0.0459
51035,0.0617
51037,-0.0200
51041,0.0553
51043,-0.0368
51045,0.1076
51047,0.0799
51049,0.0085
51051,0.0694
51053,0.0585
51057,-0.0109
51059,0.0399
51061,0.0000
51063,0.0531
51065,0.0682
51067,0.0215
51071,0.0636
51073,0.0639
51075,0.0402
51077,0.1293
51079,0.0400
51083,-0.0377
51085,0.0211
51087,-0.0318
51089,-0.0444
51093,0.0681
51095,0.1029
51097,0.1028
51099,0.1003
51101,0.0662
51103,-0.0219
51105,-0.0039
51107,0.0527
51109,0.1006
51111,0.0061
51113,0.0293
51115,0.0353
51117,-0.0407
51119,0.0878
51121,0.0982
51125,0.0288
51127,0.2337
51131,0.0713
51133,0.0567
51135,0.0757
51137,0.0778
51139,0.0315
51141,0.0009
51143,0.0695
51145,0.1018
51147,0.0220
51149,0.0434
51153,0.0814
51155,0.0678
51157,0.1341
51159,0.0718
51161,0.0436
51163,0.0491
51167,0.0198
51169,0.0276
51171,-0.0178
51173,0.0754
51175,0.1518
51177,0.0516
51179,0.0605
51181,0.0018
51185,0.0822
51187,0.0676
51191,0.1044
51193,0.0431
51195,0.1243
51197,0.1255
51199,0.0490
51510,0.0297
51520,0.0307
51530,-0.0387
51540,-0.0134
51550,0.0386
51570,0.0486
51580,0.1024
51590,-0.0067
51595,0.0327
51610,0.1795
51630,0.0492
51640,0.0715
51650,0.0811
51660,0.0533
51670,0.0096
51678,0.1210
51680,0.0392
51683,0.1702
51685,-0.0043
51690,-0.1006
51700,0.0295
51710,0.0905
51720,0.0482
51735,0.1012
51740,0.0433
51750,-0.0469
51760,0.0542
51770,0.1035
51775,0.0415
51790,0.0418
51800,0.0200
51810,0.1204
51820,-0.0251
51840,0.0189
53001,0.0352
53003,0.1412
53005,0.0240
53007,-0.0327
53009,0.0569
53011,0.0813
53015,0.0239
53017,0.0151
53021,0.0973
53025,0.0192
53027,0.0544
53029,0.1184
53033,0.0914
53035,0.0655
53037,0.0131
53039,0.0438
53041,0.0712
53043,0.0459
53045,0.0772
53047,0.0034
53051,0.0305
53053,0.0888
53057,0.0507
53061,0.0751
53063,0.0492
53065,-0.0110
53067,0.0652
53071,0.0193
53073,0.0732
53075,0.0467
53077,0.0396
54001,0.0348
54003,0.0907
54005,0.0631
54007,0.0497
54009,-0.0045
54011,-0.0085
54013,0.1082
54015,0.0757
54017,0.1581
54019,0.0296
54021,0.0619
54023,0.0879
54025,0.0403
54027,0.1382
54029,0.0983
54031,0.0653
54033,0.0159
54035,0.0793
54037,0.0691
54039,0.0231
54041,0.0127
54043,0.0510
54045,-0.0204
54047,-0.0079
54049,0.0496
54051,0.0338
54053,0.0072
54055,0.0548
54057,0.0370
54059,0.0691
54061,0.0841
54063,0.0858
54065,0.0829
54067,0.0155
54069,0.0581
54071,0.1849
54073,0.0953
54075,0.0958
54077,-0.0221
54079,-0.0148
54081,0.0113
54083,-0.0102
54085,-0.0192
54087,0.1108
54089,-0.0528
54091,-0.0333
54093,0.0292
54095,0.0448
54097,-0.0580
54099,0.0115
54101,0.0677
54103,-0.0101
54105,0.0391
54107,0.0536
54109,-0.0059
55001,0.0543
55003,-0.0147
55005,0.0430
55007,-0.0201
55009,0.0115
55011,0.0236
55013,0.0395
55015,0.0400
55017,0.0156
55019,-0.0153
55021,0.0357
55023,0.1139
55025,0.0112
55027,0.0489
55029,0.0673
55031,0.0513
55033,0.0308
55035,0.0319
55037,0.0279
55039,0.0918
55041,0.1375
55043,0.0305
55045,0.0437
55047,0.0157
55049,0.0097
55051,0.1518
55053,0.0186
55055,0.0534
55057,0.0360
55059,0.0556
55061,0.1350
55063,0.0826
55065,0.0469
55067,0.0370
55069,-0.0527
55071,0.0907
55073,0.0594
55075,-0.0330
55077,-0.0063
55079,0.0556
55081,0.0009
55083,0.0647
55085,0.0056
55087,0.0452
55089,0.0565
55091,0.0635
55093,0.0299
55095,0.0743
55097,-0.0144
55099,0.0376
55101,0.0198
55103,-0.0673
55105,0.0578
55107,0.0610
55109,0.0938
55111,0.0348
55113,0.0827
55115,0.0410
55117,-0.0044
55119,0.0672
55121,0.0521
55123,0.0215
55125,0.0528
55127,0.0455
55129,0.0369
55131,0.0403
55133,0.0489
55135,0.0412
55137,0.0166
55139,0.0211
55141,0.0169
56001,0.0581
56003,0.0799
56005,0.0367
56007,0.1255
56009,0.1146
56011,0.0389
56013,0.0714
56015,0.0679
56017,0.1221
56019,0.1089
56021,0.0057
56023,0.0778
56025,0.0637
56027,0.0238
56029,0.0338
56031,0.0518
56033,0.0656
56035,0.1570
56037,0.1268
56039,0.0490
56041,0.0447
56043,0.0021
56045,0.0866
